,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.4152595,0.1574238,"('unsociable', 'sociable')",0.03332974,-0.22071755,0.2242946,-0.0316469,-0.2559415
1,-0.8484468,-0.8719469,"('unfriendly', 'friendly')",1.5911547,1.5551537,0.371354,0.3416034,-0.0297506
2,1.0492722,1.0498385,"('unlikable', 'likable')",0.79866046,0.8195501,0.9239663,0.9346943,0.010728
3,0.33518204,0.40294546,"('repellent', 'pleasant')",0.4558413,0.47225243,0.3955117,0.4375989,0.0420872
4,-0.842003,-0.82692873,"('disliked', 'liked')",-5.906419,-5.895233,-3.3742108,-3.3610809,0.0131299
5,-1.6733379,-1.5177214,"('distant', 'outgoing')",-0.5399287,-0.41495705,-1.1066333,-0.9663392,0.1402941
6,-1.9407067,-1.7298223,"('distant', 'open')",-0.3777935,-0.22528115,-1.1592501,-0.9775517,0.1816984
7,0.70678455,0.7132925,"('insensitive', 'sensitive')",0.67564964,0.6987364,0.6912171,0.7060145,0.0147974
8,-0.51677483,-0.512094,"('unaffectionate', 'affectionate')",0.78270936,0.76441735,0.1329673,0.1261617,-0.0068056
9,-0.57038224,-0.5721789,"('unaffectionate', 'caring')",0.9297913,0.8884934,0.1797045,0.1581573,-0.0215472
10,0.66035485,0.503109,"('unsympathetic', 'sympathetic')",0.006733259,-0.106336,0.333544,0.1983865,-0.1351575
11,0.95551085,0.8159939,"('unhelpful', 'helpful')",1.8471117,1.8051454,1.4013113,1.3105696,-0.0907417
12,0.33809415,0.44234473,"('unsupportive', 'supportive')",-1.4571409,-1.4118334,-0.5595234,-0.4847443,0.0747791
13,0.63107705,0.4483539,"('impolite', 'polite')",-0.29158586,-0.39841723,0.1697456,0.0249683,-0.1447773
14,1.4108107,1.2477671,"('antisocial', 'social')",0.16678537,-0.028268956,0.788798,0.6097491,-0.1790489
15,-0.24255973,-0.3517435,"('boring', 'funny')",0.57832956,0.5188227,0.1678849,0.0835396,-0.0843453
16,-0.3618497,-0.33071452,"('unpopular', 'popular')",0.35826272,0.43881848,-0.0017935,0.054052,0.0558455
17,0.04111394,0.07873103,"('nasty', 'nice')",-0.30058336,-0.25760373,-0.1297347,-0.0894364,0.0402983
18,-0.36422873,-0.32922897,"('disagreeable', 'welcoming')",-0.25530013,-0.2520825,-0.3097644,-0.2906557,0.0191087
19,-0.7642155,-0.7198089,"('inhospitable', 'hospitable')",-0.062038846,0.040938243,-0.4131272,-0.3394353,0.0736919
20,0.20310472,0.20106477,"('rough', 'thoughtful')",1.1963296,1.1416464,0.6997172,0.6713556,-0.0283616
21,1.3374267,1.1764065,"('immoral', 'moral')",0.095998056,-0.005720916,0.7167124,0.5853428,-0.1313696
22,0.7085276,0.5982441,"('untrustworthy', 'trustworthy')",-0.51880175,-0.6446024,0.0948629,-0.0231792,-0.1180421
23,0.9360369,0.8007783,"('insincere', 'sincere')",5.4438705,5.342909,3.1899538,3.0718436,-0.1181102
24,0.35017937,0.26921675,"('dishonest', 'honest')",0.7093706,0.6284237,0.529775,0.4488202,-0.0809548
25,-0.4151437,-0.30288827,"('egoistic', 'altruistic')",1.3190135,1.3750827,0.4519349,0.5360972,0.0841623
26,0.099806234,-0.09088407,"('hardhearted', 'benevolent')",1.8901875,1.7278067,0.9949968,0.8184613,-0.1765355
27,-0.652439,-0.6110789,"('hardhearted', 'softhearted')",1.3247106,1.343618,0.3361358,0.3662696,0.0301338
28,0.24654189,0.08621234,"('disloyal', 'loyal')",1.0516181,0.8633939,0.64908,0.4748031,-0.1742769
29,-0.37203518,-0.3466614,"('unfair', 'fair')",-0.44287288,-0.5573535,-0.407454,-0.4520074,-0.0445534
30,1.5236138,1.3464105,"('intolerant', 'tolerant')",1.7399967,1.609055,1.6318052,1.4777328,-0.1540724
31,-1.7969673,-1.5641087,"('evil', 'good')",-1.0908117,-0.9698133,-1.4438895,-1.266961,0.1769285
32,0.3572979,0.084498055,"('unkind', 'kind')",1.1773486,0.9373164,0.7673233,0.5109072,-0.2564161
33,0.6314253,0.6307101,"('wrong', 'right')",-0.59127194,-0.6225439,0.0200767,0.0040831,-0.0159936
34,-0.042372555,0.07047345,"('mean', 'honorable')",5.5626764,5.748271,2.7601519,2.9093723,0.1492204
35,-0.85517395,-0.78712285,"('corrupt', 'incorrupt')",-0.52444136,-0.61298215,-0.6898077,-0.7000525,-0.0102448
36,-1.7112765,-1.6843837,"('hostile', 'amicable')",-0.11604093,-0.28273845,-0.9136587,-0.9835611,-0.0699024
37,0.74990904,0.722144,"('fake', 'genuine')",0.33319578,0.37862027,0.5415524,0.5503821,0.0088297
38,0.014682538,0.031080192,"('untruthful', 'truthful')",-0.099820785,-0.07616622,-0.0425691,-0.022543,0.0200261
39,0.8605045,0.8576007,"('exploitative', 'cooperative')",0.22908123,0.16843751,0.5447929,0.5130191,-0.0317738
40,-0.1691973,-0.104057305,"('stingy', 'generous')",-1.3139427,-1.2735845,-0.74157,-0.6888209,0.0527491
41,0.65112525,0.6248141,"('unforgiving', 'forgiving')",0.32384866,0.2011286,0.487487,0.4129713,-0.0745157
42,0.4555291,0.4297388,"('unreliable', 'reliable')",-3.0843728,-2.9959865,-1.3144219,-1.2831239,0.031298
43,0.88282925,0.8587416,"('irresponsible', 'responsible')",0.84636784,0.7855187,0.8645985,0.8221301,-0.0424684
44,-0.6445298,-0.65223646,"('prejudiced', 'unprejudiced')",-1.78628,-1.725661,-1.215405,-1.1889488,0.0264562
45,0.658721,0.529123,"('incompetent', 'competent')",0.2503013,0.1803902,0.4545112,0.3547566,-0.0997546
46,0.66320366,0.52041906,"('uncompetitive', 'competitive')",-0.020307904,-0.15862802,0.3214479,0.1808955,-0.1405524
47,0.5781718,0.6231554,"('stupid', 'smart')",4.784241,4.8835473,2.6812065,2.7533514,0.0721449
48,0.020808596,-0.034776896,"('unintelligent', 'intelligent')",0.76371694,0.7310164,0.3922628,0.3481197,-0.0441431
49,-0.43102688,-0.36600226,"('unable', 'able')",-0.070070714,-0.009263478,-0.2505488,-0.1876329,0.0629159
50,0.14367804,0.114845216,"('clumsy', 'skillful')",0.078596,0.083469614,0.111137,0.0991574,-0.0119796
51,0.53518075,0.27343968,"('uneducated', 'educated')",0.8883126,0.7343608,0.7117467,0.5039002,-0.2078465
52,-0.33048093,-0.3208802,"('irrational', 'rational')",0.20921633,0.18113998,-0.0606323,-0.0698701,-0.0092378
53,-1.181857,-1.1592538,"('uncreative', 'creative')",0.5878124,0.5830099,-0.2970223,-0.288122,0.0089003
