,cdw_male,cdw_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.3545926,-0.51386565,"('unsociable', 'sociable')",-0.023146434,-0.3018391,-0.1888695,-0.4078524,-0.2189829
1,-1.4668705,-1.5803317,"('unfriendly', 'friendly')",0.8715309,0.6792026,-0.2976698,-0.4505645,-0.1528947
2,0.9476288,0.8980739,"('unlikable', 'likable')",0.9811166,0.9824701,0.9643727,0.940272,-0.0241007
3,0.22678944,0.3029893,"('repellent', 'pleasant')",1.0918789,1.0003175,0.6593342,0.6516534,-0.0076808
4,-0.43616667,-0.4565256,"('disliked', 'liked')",-6.1903596,-6.2763805,-3.3132632,-3.3664532,-0.05319
5,-1.3820157,-1.3236803,"('distant', 'outgoing')",-1.2973913,-1.1314436,-1.3397036,-1.227562,0.1121416
6,-1.8051584,-1.6950539,"('distant', 'open')",-1.3970073,-1.2240608,-1.6010828,-1.4595573,0.1415255
7,0.36221337,0.40218937,"('insensitive', 'sensitive')",0.44938168,0.36960596,0.4057975,0.3858977,-0.0198998
8,-1.2664006,-1.3824977,"('unaffectionate', 'affectionate')",0.1778198,0.17406465,-0.5442904,-0.6042165,-0.0599261
9,-1.0082085,-1.0856478,"('unaffectionate', 'caring')",0.67830944,0.67776227,-0.1649495,-0.2039428,-0.0389933
10,-0.24203521,-0.30530515,"('unsympathetic', 'sympathetic')",-0.04943201,-0.1949951,-0.1457336,-0.2501501,-0.1044165
11,0.11093101,0.030095994,"('unhelpful', 'helpful')",2.1710148,2.2151203,1.1409729,1.1226082,-0.0183647
12,-0.13701282,-0.032924995,"('unsupportive', 'supportive')",-1.9785893,-1.9623498,-1.057801,-0.9976374,0.0601636
13,-0.3013781,-0.3749269,"('impolite', 'polite')",-0.49765828,-0.5059085,-0.3995182,-0.4404177,-0.0408995
14,0.5881161,0.5925597,"('antisocial', 'social')",0.48582372,0.25438687,0.5369699,0.4234733,-0.1134966
15,0.36231676,0.16304561,"('boring', 'funny')",0.10853091,0.12110269,0.2354238,0.1420742,-0.0933496
16,-0.051250167,-0.118202455,"('unpopular', 'popular')",0.43327478,0.3282556,0.1910123,0.1050266,-0.0859857
17,-0.24378191,-0.10730471,"('nasty', 'nice')",-0.6783632,-0.6070431,-0.4610726,-0.3571739,0.1038987
18,-1.1660053,-1.1090866,"('disagreeable', 'welcoming')",-0.9141723,-0.96425486,-1.0400888,-1.0366707,0.0034181
19,-0.3971665,-0.3804016,"('inhospitable', 'hospitable')",-0.9173554,-0.76798177,-0.657261,-0.5741917,0.0830693
20,0.3699687,0.43510988,"('rough', 'thoughtful')",1.0275581,0.9677655,0.6987634,0.7014377,0.0026743
21,0.9983698,0.9453101,"('immoral', 'moral')",0.171229,0.030441977,0.5847994,0.4878761,-0.0969233
22,0.11522118,0.06900763,"('untrustworthy', 'trustworthy')",-0.82540387,-0.98186564,-0.3550913,-0.456429,-0.1013377
23,0.5369417,0.4973151,"('insincere', 'sincere')",5.7635336,5.6647687,3.1502376,3.0810418,-0.0691958
24,0.27001244,0.27342778,"('dishonest', 'honest')",0.7188043,0.72202754,0.4944084,0.4977277,0.0033193
25,-0.72515124,-0.8095921,"('egoistic', 'altruistic')",0.64400744,0.5420552,-0.0405719,-0.1337685,-0.0931966
26,-0.49097762,-0.676003,"('hardhearted', 'benevolent')",1.6230203,1.4026127,0.5660213,0.3633049,-0.2027164
27,-1.2130848,-1.1485586,"('hardhearted', 'softhearted')",0.7499177,0.7180449,-0.2315836,-0.2152569,0.0163267
28,-0.42022043,-0.5876791,"('disloyal', 'loyal')",1.4527102,1.238571,0.5162449,0.325446,-0.1907989
29,0.02503191,0.033128925,"('unfair', 'fair')",-0.5217638,-0.6458761,-0.2483659,-0.3063736,-0.0580077
30,1.0888913,0.9770341,"('intolerant', 'tolerant')",1.0811536,1.0525419,1.0850224,1.0147879,-0.0702345
31,-1.6199126,-1.5564188,"('evil', 'good')",-1.6088113,-1.6350707,-1.614362,-1.5957447,0.0186173
32,0.3974841,0.25963393,"('unkind', 'kind')",1.1866758,0.85786587,0.7920799,0.5587499,-0.23333
33,-0.0015659705,-0.036214203,"('wrong', 'right')",-1.0112975,-1.0221101,-0.5064317,-0.5291622,-0.0227305
34,0.10370733,0.2547689,"('mean', 'honorable')",5.467378,5.7538867,2.7855427,3.0043278,0.2187851
35,-1.8093659,-1.8325708,"('corrupt', 'incorrupt')",-1.2185764,-1.1753986,-1.5139711,-1.5039847,0.0099864
36,-1.7471825,-1.8432771,"('hostile', 'amicable')",-0.6586347,-0.749657,-1.2029086,-1.2964671,-0.0935585
37,-0.25714412,-0.26465428,"('fake', 'genuine')",-0.023921536,-0.017078912,-0.1405328,-0.1408666,-0.0003338
38,-0.48550984,-0.45716918,"('untruthful', 'truthful')",0.0035009645,0.16529755,-0.2410044,-0.1459358,0.0950686
39,1.2180544,1.2900027,"('exploitative', 'cooperative')",0.03619363,0.09511075,0.627124,0.6925567,0.0654327
40,-0.6016811,-0.5268972,"('stingy', 'generous')",-2.0264463,-2.165267,-1.3140638,-1.3460821,-0.0320183
41,-0.3456788,-0.30079496,"('unforgiving', 'forgiving')",0.18639044,0.11857722,-0.0796442,-0.0911089,-0.0114647
42,0.8136578,0.86197984,"('unreliable', 'reliable')",-2.8029842,-2.760807,-0.9946632,-0.9494136,0.0452496
43,0.2995037,0.30184793,"('irresponsible', 'responsible')",0.67830664,0.6585793,0.4889052,0.4802136,-0.0086916
44,-0.43510404,-0.3954369,"('prejudiced', 'unprejudiced')",-1.3314553,-1.3380517,-0.8832797,-0.8667443,0.0165354
45,0.50386715,0.4530706,"('incompetent', 'competent')",0.5169513,0.39512432,0.5104092,0.4240975,-0.0863117
46,0.2945659,0.30862355,"('uncompetitive', 'competitive')",-0.03763996,-0.124349564,0.128463,0.092137,-0.036326
47,0.40954646,0.38370344,"('stupid', 'smart')",5.216372,5.3361077,2.8129592,2.8599055,0.0469463
48,-0.27253714,-0.2633313,"('unintelligent', 'intelligent')",0.9443437,0.90615934,0.3359033,0.321414,-0.0144893
49,-0.2984595,-0.24774304,"('unable', 'able')",-0.15684856,-0.072857454,-0.227654,-0.1603003,0.0673537
50,-0.16998044,-0.21576257,"('clumsy', 'skillful')",0.13488597,0.061030075,-0.0175472,-0.0773662,-0.059819
51,-0.33288082,-0.43698984,"('uneducated', 'educated')",0.80650496,0.6718552,0.2368121,0.1174327,-0.1193794
52,-0.20161386,-0.42969516,"('irrational', 'rational')",-0.24061914,-0.38881674,-0.2211165,-0.409256,-0.1881395
53,-0.16551197,-0.30018494,"('uncreative', 'creative')",0.5769864,0.45161003,0.2057372,0.0757125,-0.1300247
54,-0.5747068,-0.73802865,"('incapable', 'capable')",0.5691838,0.5956486,-0.0027615,-0.07119,-0.0684285
55,0.6761959,0.66448903,"('incompetent', 'clever')",0.92354286,0.8079022,0.7998694,0.7361956,-0.0636738
56,1.6873839,1.5602409,"('impractical', 'practical')",0.20308995,0.20269698,0.9452369,0.8814689,-0.063768
57,-0.30285576,-0.53459704,"('unimaginative', 'imaginative')",-2.5726514,-2.71358,-1.4377536,-1.6240885,-0.1863349
58,0.55197877,0.48291546,"('undiscriminating', 'discriminating')",0.5497334,0.50496095,0.5508561,0.4939382,-0.0569179
59,-0.032852225,-0.13281295,"('foolish', 'wise')",-0.21269336,-0.16000691,-0.1227728,-0.1464099,-0.0236371
60,1.4870083,1.6212538,"('inefficient', 'efficient')",0.35634986,0.5461152,0.9216791,1.0836846,0.1620055
61,0.3224886,0.23689044,"('illogical', 'logical')",0.7959573,0.5644037,0.5592229,0.4006471,-0.1585758
62,1.3304826,1.4647143,"('incompetent', 'brilliant')",1.0388759,1.2232779,1.1846793,1.343996,0.1593167
63,0.5937507,0.61306846,"('unperceptive', 'insightful')",0.86200684,0.91296405,0.7278788,0.7630162,0.0351374
64,0.40636533,0.40951717,"('shy', 'confident')",-5.872965,-5.918608,-2.7332997,-2.7545455,-0.0212458
65,1.0391912,0.93369174,"('insecure', 'secure')",0.05238843,-0.0016150773,0.5457898,0.4660383,-0.0797515
66,-1.2727453,-1.4260854,"('inactive', 'active')",-0.0014198162,-0.026099082,-0.6370825,-0.7260922,-0.0890097
67,0.8651378,0.7950299,"('doubtful', 'determined')",-0.32207063,-0.35356212,0.2715336,0.2207339,-0.0507997
