,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
63,0.44085968,0.4970717,"('unperceptive', 'insightful')",-0.05638531,-0.070247725,0.5680353,0.6844923,0.65899605,0.68445593,0.4028764,0.448943,0.0460666
64,-0.05753742,-0.09621843,"('shy', 'confident')",-0.57231486,-0.5509106,-0.2707427,-0.2655177,-6.110178,-6.133315,-1.7526933,-1.7614905,-0.0087972
65,0.4661344,0.42306468,"('insecure', 'secure')",-0.3243028,-0.37850606,-0.6436769,-0.64802617,-0.89840335,-0.8379214,-0.3500621,-0.3603472,-0.0102851
66,1.2096393,1.2004546,"('inactive', 'active')",-0.55978835,-0.5119827,-0.02939684,-0.0582788,1.1028557,1.0356407,0.4308274,0.4164585,-0.0143689
67,1.1013639,1.1122606,"('doubtful', 'determined')",0.6233712,0.65577704,1.0303919,1.0583549,-0.2646879,-0.2573123,0.6226097,0.64227,0.0196603
68,-0.6511522,-0.6170978,"('dependent', 'independent')",-0.5156707,-0.53361076,-0.56167346,-0.53302836,-0.9626652,-1.0165665,-0.6727904,-0.6750759,-0.0022855
69,0.46501777,0.48648688,"('lazy', 'industrious')",0.9425179,1.0375952,1.2322226,1.2089015,-0.36566955,-0.4093943,0.5685222,0.5808973,0.0123751
70,2.284067,2.2934692,"('lethargic', 'energetic')",-1.2235105,-1.2841787,-0.18316591,-0.07942566,0.384164,0.45218363,0.3153886,0.3455121,0.0301235
71,1.2674954,1.2811542,"('diffident', 'self-confident')",1.1258776,1.1630764,0.39064097,0.4242916,0.50712514,0.4624076,0.8227848,0.8327324,0.0099476
72,-0.34503275,-0.25925985,"('unambitious', 'ambitious')",-1.0018064,-0.9703129,-1.4901235,-1.443856,-1.3432586,-1.2414354,-1.0450554,-0.978716,0.0663394
73,0.93827146,0.9492829,"('helpless', 'self-reliant')",1.0400708,1.0398979,-0.46347633,-0.47436088,-3.1829371,-3.196042,-0.4170178,-0.4203056,-0.0032878
74,2.4038513,2.4251187,"('undedicated', 'dedicated')",0.5233687,0.55339026,-0.02238062,0.055633992,0.50428206,0.47373086,0.8522803,0.8769684,0.0246881
75,0.027021281,0.06146226,"('meek', 'impulsive')",-0.01622197,-0.011767503,-0.106481925,-0.107061386,0.025451548,0.10772668,-0.0175578,0.01259,0.0301478
76,0.858806,0.8865525,"('anxious', 'daring')",-1.6247768,-1.6516038,0.074377924,0.13642395,-0.09916381,-0.05205878,-0.1976892,-0.1701715,0.0275177
77,0.46299034,0.45523947,"('unmotivated', 'motivated')",-0.49008366,-0.49279428,-0.5820637,-0.54682237,-1.2629174,-1.2053056,-0.4680186,-0.4474207,0.0205979
78,-0.5305366,-0.50079906,"('nonresilient', 'resilient')",-0.6907102,-0.66908497,-0.16947544,-0.06270174,-0.12953843,-0.1465224,-0.3800651,-0.344777,0.0352881
79,0.24024282,0.17006935,"('wavering', 'unwavering')",0.16055125,0.15287039,-0.40261218,-0.44392186,0.61939305,0.62416476,0.1543937,0.1257957,-0.028598
80,1.2218467,1.2393123,"('dominated', 'dominating')",-1.1351866,-1.1467385,0.5702065,0.63946414,-1.0732234,-0.9742683,-0.1040892,-0.0605576,0.0435316
81,1.2440554,1.2511084,"('submissive', 'aggressive')",0.13143165,0.033401407,0.47944003,0.56142354,-0.84423286,-0.68554074,0.2526736,0.2900981,0.0374245
82,0.36168015,0.39796314,"('poor', 'rich')",-0.15559581,-0.18090253,0.25208277,0.2997172,6.069883,6.130984,1.6320125,1.6619405,0.029928
83,0.51185536,0.45813668,"('powerless', 'powerful')",0.7640707,0.76310843,0.21323825,0.21589619,-0.8644594,-0.93599755,0.1561762,0.1252859,-0.0308903
84,0.68267953,0.5809797,"('inferior', 'superior')",1.1228889,1.0709126,0.46736285,0.35065112,0.75619626,0.66204023,0.7572819,0.6661459,-0.091136
85,0.3501507,0.32276616,"('insignificant', 'prestigious')",1.3495612,1.4009029,0.9060664,0.8211268,1.2925264,1.1833758,0.9745761,0.932043,-0.0425331
86,0.7244734,0.643868,"('uninfluential', 'influential')",0.4193273,0.34009895,-0.6692336,-0.6820908,-0.0026157498,-0.07827001,0.1179878,0.0559015,-0.0620863
87,1.1556507,1.1955954,"('unsuccessful', 'successful')",0.43185216,0.40623343,1.3867042,1.429033,0.69207704,0.7684278,0.916571,0.9498224,0.0332514
88,2.0767467,2.019678,"('low', 'eminent')",1.0335698,0.9812023,1.3615282,1.2586733,1.4783238,1.4280201,1.4875422,1.4218935,-0.0656487
