,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.046638656,-0.10773937,"('unsociable', 'sociable')",-0.019835735,-0.1335142,0.0134015,-0.1206268,-0.1340283
1,-1.440591,-1.5138309,"('unfriendly', 'friendly')",1.5296742,1.3873457,0.0445416,-0.0632426,-0.1077842
2,0.7691486,0.82927006,"('unlikable', 'likable')",0.5052809,0.5419204,0.6372148,0.6855953,0.0483805
3,0.4625566,0.55375016,"('repellent', 'pleasant')",0.4278891,0.51381445,0.4452229,0.5337823,0.0885594
4,-0.1431154,-0.24930926,"('disliked', 'liked')",-6.5430818,-6.5293875,-3.3430986,-3.3893483,-0.0462497
5,-1.7719274,-1.7724953,"('distant', 'outgoing')",-0.5529607,-0.6600607,-1.162444,-1.216278,-0.053834
6,-2.1301205,-2.1102443,"('distant', 'open')",-0.10217504,-0.21524197,-1.1161478,-1.1627431,-0.0465953
7,0.25790572,0.28582615,"('insensitive', 'sensitive')",0.89135456,0.94383115,0.5746301,0.6148286,0.0401985
8,-1.5775926,-1.5926626,"('unaffectionate', 'affectionate')",0.6358872,0.5243318,-0.4708527,-0.5341654,-0.0633127
9,-1.1911736,-1.1980113,"('unaffectionate', 'caring')",1.036205,0.9913723,-0.0774843,-0.1033195,-0.0258352
10,0.53998315,0.49797073,"('unsympathetic', 'sympathetic')",-0.0180386,-0.024091883,0.2609723,0.2369394,-0.0240329
11,0.6198215,0.64553857,"('unhelpful', 'helpful')",1.8303216,1.8718084,1.2250715,1.2586734,0.0336019
12,-0.19914766,-0.17189467,"('unsupportive', 'supportive')",-1.8555022,-1.8463567,-1.0273249,-1.0091257,0.0181992
13,0.470224,0.47934124,"('impolite', 'polite')",-0.06163655,0.026594162,0.2042937,0.2529677,0.048674
14,0.8649735,0.808038,"('antisocial', 'social')",0.15154687,0.13797358,0.5082602,0.4730058,-0.0352544
15,-0.041810084,-0.13316077,"('boring', 'funny')",0.57904345,0.5581444,0.2686167,0.2124918,-0.0561249
16,-0.20543681,-0.19287717,"('unpopular', 'popular')",0.5762608,0.64576757,0.185412,0.2264452,0.0410332
17,-0.20868395,-0.10157547,"('nasty', 'nice')",-0.53732204,-0.49382794,-0.373003,-0.2977017,0.0753013
18,-0.5691365,-0.5441542,"('disagreeable', 'welcoming')",-0.27353668,-0.3308634,-0.4213366,-0.4375088,-0.0161722
19,-0.9815106,-0.98435307,"('inhospitable', 'hospitable')",-0.42235348,-0.4514142,-0.701932,-0.7178836,-0.0159516
20,0.41852713,0.5041784,"('rough', 'thoughtful')",1.2851181,1.2689395,0.8518226,0.8865589,0.0347363
21,1.0743219,1.0614097,"('immoral', 'moral')",-0.3638158,-0.28148693,0.355253,0.3899614,0.0347084
22,0.31897184,0.2773192,"('untrustworthy', 'trustworthy')",-0.9364725,-0.95729536,-0.3087503,-0.3399881,-0.0312378
23,0.21362515,0.21079516,"('insincere', 'sincere')",6.00708,5.9381247,3.1103525,3.07446,-0.0358925
24,0.091947034,0.08720203,"('dishonest', 'honest')",0.9064094,0.8813542,0.4991782,0.4842781,-0.0149001
25,-0.55037934,-0.5827673,"('egoistic', 'altruistic')",1.4066901,1.3498318,0.4281554,0.3835323,-0.0446231
26,-0.1283394,-0.21775511,"('hardhearted', 'benevolent')",1.776089,1.7037889,0.8238748,0.7430169,-0.0808579
27,-0.33645555,-0.30952567,"('hardhearted', 'softhearted')",1.2829897,1.2416426,0.4732671,0.4660585,-0.0072086
28,-0.11600781,-0.19184709,"('disloyal', 'loyal')",0.87888277,0.78663975,0.3814375,0.2973963,-0.0840412
29,-0.83734894,-0.8907411,"('unfair', 'fair')",-0.84500223,-1.0313655,-0.8411756,-0.9610533,-0.1198777
30,1.2379973,1.142635,"('intolerant', 'tolerant')",1.886037,1.8657758,1.5620172,1.5042055,-0.0578117
31,-1.8235267,-1.7695386,"('evil', 'good')",-1.0393094,-1.2186267,-1.4314181,-1.4940827,-0.0626646
32,0.4975447,0.42417365,"('unkind', 'kind')",0.98810464,0.88536835,0.7428247,0.654771,-0.0880537
33,-0.2112563,-0.26504934,"('wrong', 'right')",-0.6420965,-0.69776785,-0.4266764,-0.4814086,-0.0547322
34,0.0060049556,0.17064922,"('mean', 'honorable')",6.0441246,6.1869946,3.0250647,3.1788218,0.1537571
35,-1.0895762,-1.2026864,"('corrupt', 'incorrupt')",-0.64225024,-0.7802096,-0.8659133,-0.991448,-0.1255347
36,-1.8501699,-1.9033091,"('hostile', 'amicable')",-0.10556733,-0.27200937,-0.9778686,-1.0876592,-0.1097906
37,0.088957556,0.05803202,"('fake', 'genuine')",0.20369464,0.21555209,0.1463261,0.1367921,-0.009534
38,-0.28295642,-0.29792383,"('untruthful', 'truthful')",-0.00050037354,0.050388373,-0.1417284,-0.1237677,0.0179607
39,0.8499987,0.9913154,"('exploitative', 'cooperative')",0.10596165,0.1397973,0.4779802,0.5655563,0.0875761
40,-0.0077888705,-0.038497955,"('stingy', 'generous')",-1.3665355,-1.3883637,-0.6871622,-0.7134308,-0.0262686
