,te_male,te_female,tuple,connectivity_male,connectivity_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.18718702,-0.22954462,"('unsociable', 'sociable')",1.4063607,1.2924967,0.16286236,0.061322458,0.4606787,0.3747582,-0.0859205
1,-0.013255488,-0.15259741,"('unfriendly', 'friendly')",0.48742017,0.40904474,1.6218331,1.482791,0.6986659,0.5797461,-0.1189198
2,0.6700646,0.70229954,"('unlikable', 'likable')",1.4605051,1.4297069,0.44759005,0.47486028,0.8593866,0.8689555,0.0095689
3,0.16495015,0.39674413,"('repellent', 'pleasant')",0.4374678,0.55225265,0.4310231,0.53355885,0.3444804,0.4941852,0.1497048
4,-0.6221109,-0.58860815,"('disliked', 'liked')",-0.8261663,-0.8885429,-4.3181605,-4.457043,-1.9221458,-1.9780647,-0.0559189
5,-1.1192452,-1.1567647,"('distant', 'outgoing')",-0.7447559,-0.7226216,0.020306706,-0.05622457,-0.6145648,-0.6452037,-0.0306389
6,-1.5902821,-1.6721756,"('distant', 'open')",-0.65023106,-0.6625289,0.28189874,0.17621304,-0.6528714,-0.7194971,-0.0666257
7,0.74300206,0.7744772,"('insensitive', 'sensitive')",1.5284019,1.5036952,0.73925906,0.8053558,1.0035543,1.0278428,0.0242885
8,-1.8419448,-1.8868287,"('unaffectionate', 'affectionate')",-1.2180827,-1.2360318,1.0081817,0.9413347,-0.6839487,-0.7271752,-0.0432265
9,-0.44217435,-0.4890522,"('unaffectionate', 'caring')",0.031847857,0.009089813,1.0473769,0.99389094,0.2123501,0.1713095,-0.0410406
10,0.24524859,0.35742405,"('unsympathetic', 'sympathetic')",1.0103859,1.0059265,0.2713251,0.40068588,0.5089865,0.5880121,0.0790256
11,0.818168,0.8945029,"('unhelpful', 'helpful')",1.5406607,1.5350919,1.8640618,1.9621184,1.4076303,1.4639044,0.0562741
12,0.5572942,0.65609246,"('unsupportive', 'supportive')",1.2922843,1.322202,-0.73585963,-0.7637812,0.3712396,0.4048377,0.0335981
13,0.64429533,0.7043676,"('impolite', 'polite')",1.4156257,1.3866252,-0.23817347,-0.22429836,0.6072492,0.6222314,0.0149822
14,1.7769942,1.8708333,"('antisocial', 'social')",2.1283147,2.0571637,0.19685365,0.28553674,1.3673876,1.4045113,0.0371237
15,0.75011986,0.5527987,"('boring', 'funny')",0.34216797,0.24737689,0.47251582,0.39127877,0.5216012,0.3971514,-0.1244498
16,-0.8664163,-0.96028644,"('unpopular', 'popular')",-0.12771672,-0.117020965,0.1568673,0.111355364,-0.2790886,-0.321984,-0.0428954
17,-1.149382,-1.0677253,"('nasty', 'nice')",-0.46086425,-0.40924528,-0.11655402,-0.073631756,-0.5756001,-0.5168674,0.0587327
18,-0.03769208,0.0015431568,"('disagreeable', 'welcoming')",-0.14732821,-0.12063116,-0.75326216,-0.8088428,-0.3127608,-0.3093103,0.0034505
19,-0.2812534,-0.2616597,"('inhospitable', 'hospitable')",-1.3961179,-1.4226893,-0.4361099,-0.4554249,-0.7044937,-0.7132579,-0.0087642
20,-0.05185162,0.002702983,"('rough', 'thoughtful')",-0.07799716,-0.07869333,0.81403327,0.80343693,0.2280615,0.2424822,0.0144207
21,1.4628265,1.5690185,"('immoral', 'moral')",0.7285055,0.70033795,-0.53576523,-0.47950986,0.5518556,0.5966156,0.04476
22,0.68510324,0.809362,"('untrustworthy', 'trustworthy')",1.5346969,1.4334753,0.14523457,0.17125742,0.7883449,0.8046982,0.0163533
