,pactiv_male,pactiv_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.19551247,0.045876957,"('unsociable', 'sociable')",0.035957787,-0.10175902,0.1157351,-0.027941,-0.1436761
1,-1.583329,-1.5212615,"('unfriendly', 'friendly')",1.2121817,1.0041732,-0.1855736,-0.2585441,-0.0729705
2,0.76590943,0.7232258,"('unlikable', 'likable')",0.5552729,0.46435288,0.6605911,0.5937893,-0.0668018
3,-0.40871096,-0.24064156,"('repellent', 'pleasant')",0.5064868,0.55168706,0.0488879,0.1555227,0.1066348
4,-0.77242416,-0.69817513,"('disliked', 'liked')",-6.5175447,-6.4843974,-3.6449845,-3.5912862,0.0536983
5,-1.5093036,-1.4656019,"('distant', 'outgoing')",-0.53125024,-0.6055301,-1.0202769,-1.035566,-0.0152891
6,-2.0101697,-1.9172322,"('distant', 'open')",-0.67738277,-0.7907106,-1.3437762,-1.3539714,-0.0101952
7,0.14805955,0.2582085,"('insensitive', 'sensitive')",0.2310816,0.29218626,0.1895706,0.2751974,0.0856268
8,-1.3211814,-1.3022535,"('unaffectionate', 'affectionate')",0.38433158,0.29903778,-0.4684249,-0.5016078,-0.0331829
9,-0.79350334,-0.769301,"('unaffectionate', 'caring')",0.8895961,0.8724895,0.0480464,0.0515943,0.0035479
10,-0.17222343,-0.24924015,"('unsympathetic', 'sympathetic')",-0.6603736,-0.7103252,-0.4162985,-0.4797827,-0.0634842
11,0.7027377,0.6110709,"('unhelpful', 'helpful')",1.5817252,1.6325771,1.1422315,1.121824,-0.0204075
12,-0.24955001,-0.15836601,"('unsupportive', 'supportive')",-2.093138,-2.094179,-1.171344,-1.1262724,0.0450716
13,0.037819073,-0.15479212,"('impolite', 'polite')",-0.66143155,-0.6340467,-0.3118062,-0.3944194,-0.0826132
14,1.5720323,1.4848,"('antisocial', 'social')",0.4569207,0.41029567,1.0144765,0.9475478,-0.0669287
15,0.34223855,0.23550099,"('boring', 'funny')",0.22111307,0.21224493,0.2816758,0.223873,-0.0578028
16,-1.0923581,-0.9520295,"('unpopular', 'popular')",0.44497085,0.43129167,-0.3236936,-0.2603689,0.0633247
17,-0.6367142,-0.51944643,"('nasty', 'nice')",-0.5209273,-0.46732014,-0.5788208,-0.4933833,0.0854375
18,-0.45582357,-0.3925563,"('disagreeable', 'welcoming')",-0.45386982,-0.544867,-0.4548467,-0.4687116,-0.0138649
19,-1.251031,-1.2292022,"('inhospitable', 'hospitable')",-0.66817373,-0.69510555,-0.9596024,-0.9621539,-0.0025515
20,0.89103305,0.87926453,"('rough', 'thoughtful')",0.8555056,0.77401125,0.8732693,0.8266379,-0.0466314
