,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
56,-0.12189455,-0.20265678,"('impractical', 'practical')",0.2404733,0.21398163,-0.97516704,-0.9817936,-0.2855294,-0.3234896,-0.0379602
57,-1.3128884,-1.4068931,"('unimaginative', 'imaginative')",-0.53813446,-0.5741183,-2.5410001,-2.6208951,-1.4640077,-1.5339689,-0.0699612
58,0.0064055584,-0.021820188,"('undiscriminating', 'discriminating')",-0.43037495,-0.45637068,-0.22445564,-0.2851184,-0.2161417,-0.2544364,-0.0382947
59,-0.4313015,-0.38972732,"('foolish', 'wise')",0.6599331,0.65563095,0.64283395,0.67042077,0.2904885,0.3121081,0.0216196
60,0.74665636,0.7613045,"('inefficient', 'efficient')",-0.35740733,-0.30155596,-1.019646,-0.9744581,-0.2101323,-0.1715699,0.0385624
61,-0.02394899,-0.17195497,"('illogical', 'logical')",-0.5963586,-0.67752945,-0.0047018714,-0.1533535,-0.2083365,-0.3342793,-0.1259428
62,0.24171707,0.28578505,"('incompetent', 'brilliant')",-0.37109834,-0.29502097,-0.8710158,-0.73501056,-0.3334657,-0.2480822,0.0853835
63,0.09944632,0.17739923,"('unperceptive', 'insightful')",-0.019878715,-0.0028075743,0.26195538,0.30478606,0.113841,0.1597926,0.0459516
64,-1.7718167,-1.8265463,"('shy', 'confident')",-0.24479891,-0.27768144,-6.538742,-6.5691547,-2.851786,-2.8911276,-0.0393416
65,0.6527011,0.61952895,"('insecure', 'secure')",-0.6800542,-0.7338209,-0.7740807,-0.82018554,-0.2671446,-0.3114925,-0.0443479
66,-0.5691607,-0.49755058,"('inactive', 'active')",-0.89020884,-0.9103543,1.0773666,1.1032447,-0.1273343,-0.1015534,0.0257809
67,0.020671356,-0.043496232,"('doubtful', 'determined')",-0.26050746,-0.21873806,-0.64882797,-0.53253347,-0.2962214,-0.2649226,0.0312988
68,-0.799028,-0.82606477,"('dependent', 'independent')",-0.7343194,-0.7470453,-0.79760027,-0.8291019,-0.7769825,-0.8007374,-0.0237549
69,0.48747775,0.51463723,"('lazy', 'industrious')",1.2261746,1.2601029,0.24120578,0.31352943,0.6516194,0.6960898,0.0444704
70,-0.27826458,-0.23665774,"('lethargic', 'energetic')",-0.9406602,-0.9256335,0.002227258,0.031184271,-0.4055658,-0.3770357,0.0285301
71,1.3394103,1.376759,"('diffident', 'self-confident')",1.3223184,1.3045853,0.8515822,0.8336872,1.1711037,1.1716773,0.0005736
72,0.6339317,0.65137184,"('unambitious', 'ambitious')",-0.34589595,-0.36486584,-1.4752964,-1.4032652,-0.3957535,-0.3722531,0.0235004
73,0.3312512,0.3280063,"('helpless', 'self-reliant')",-0.12993662,-0.17287314,-3.035688,-2.9970372,-0.9447911,-0.9473013,-0.0025102
74,0.3949154,0.3808958,"('undedicated', 'dedicated')",0.0685052,0.036320105,-0.036400054,-0.060134396,0.1423402,0.1190272,-0.023313
75,-1.3382761,-1.2762188,"('meek', 'impulsive')",-0.549382,-0.53240293,-0.22199357,-0.09242022,-0.7032172,-0.6336806,0.0695366
76,0.36930296,0.3725857,"('anxious', 'daring')",-0.98648536,-0.9403183,-0.34372237,-0.26823562,-0.3203016,-0.2786561,0.0416455
77,0.055552907,0.020995416,"('unmotivated', 'motivated')",0.0049550273,-0.005698964,-1.602728,-1.5206985,-0.5140734,-0.5018007,0.0122727
78,0.37758642,0.3857624,"('nonresilient', 'resilient')",1.502161,1.5522511,0.28758338,0.37509915,0.7224436,0.7710376,0.048594
79,-1.270741,-1.2821537,"('wavering', 'unwavering')",-0.59518534,-0.6537025,0.21724427,0.30657598,-0.5495607,-0.5430934,0.0064673
80,0.6365325,0.63100666,"('dominated', 'dominating')",-0.82139134,-0.7589773,-1.7007859,-1.6352819,-0.6285482,-0.5877508,0.0407974
81,-0.7493921,-0.81208324,"('submissive', 'aggressive')",0.098345086,0.06835517,-1.1629612,-1.1590259,-0.6046694,-0.6342513,-0.0295819
82,-1.1124088,-1.1285661,"('poor', 'rich')",-0.13839489,-0.16468799,5.494231,5.5250754,1.4144758,1.410607,-0.0038688
83,0.61516833,0.606835,"('powerless', 'powerful')",0.16099514,0.17857298,-1.3800415,-1.3999704,-0.2012927,-0.2048541,-0.0035614
84,0.99985594,0.9300413,"('inferior', 'superior')",0.95393676,0.8940898,1.0834396,1.0090898,1.0124108,0.944407,-0.0680038
85,0.8824228,0.84819937,"('insignificant', 'prestigious')",1.2874701,1.2537706,1.6619112,1.7153513,1.277268,1.2724404,-0.0048276
86,0.43253228,0.30904278,"('uninfluential', 'influential')",-0.05855275,-0.1544852,-0.58866346,-0.7595752,-0.0715613,-0.2016725,-0.1301112
87,-0.8820956,-0.91761696,"('unsuccessful', 'successful')",-0.10801971,-0.13552527,0.30878818,0.4001004,-0.227109,-0.2176806,0.0094284
88,0.2511654,0.12399022,"('low', 'eminent')",-0.07364391,-0.15609252,0.10012692,0.08285796,0.0925495,0.0169186,-0.0756309
