,convergys_male,convergys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.0118026,-1.1756759,"('unsociable', 'sociable')",-0.18564183,-0.27444667,-0.5987222,-0.7250613,-0.1263391
1,-2.5429718,-2.674443,"('unfriendly', 'friendly')",1.3469633,1.178363,-0.5980043,-0.74804,-0.1500357
2,0.23862213,0.22009513,"('unlikable', 'likable')",0.5871924,0.597349,0.4129073,0.408722,-0.0041853
3,-0.0750577,0.00754119,"('repellent', 'pleasant')",0.65921956,0.7232743,0.2920809,0.3654077,0.0733268
4,-0.24824044,-0.239636,"('disliked', 'liked')",-6.8190866,-6.8249154,-3.5336635,-3.5322757,0.0013878
5,-1.0166343,-1.0343918,"('distant', 'outgoing')",-0.4607437,-0.4900899,-0.738689,-0.7622408,-0.0235518
6,-1.7120126,-1.730867,"('distant', 'open')",-0.5682001,-0.6161171,-1.1401064,-1.1734921,-0.0333857
7,-0.3042463,-0.20814726,"('insensitive', 'sensitive')",0.20878628,0.26545864,-0.04773,0.0286557,0.0763857
8,-2.3077831,-2.360286,"('unaffectionate', 'affectionate')",0.3667354,0.29719156,-0.9705238,-1.0315472,-0.0610234
9,-2.2062047,-2.2232842,"('unaffectionate', 'caring')",1.0797592,1.1062838,-0.5632227,-0.5585002,0.0047225
10,-1.2121643,-1.250235,"('unsympathetic', 'sympathetic')",-0.37242618,-0.38286248,-0.7922952,-0.8165487,-0.0242535
11,0.40499142,0.33069792,"('unhelpful', 'helpful')",1.9307208,1.9605473,1.1678561,1.1456226,-0.0222335
12,-0.6790557,-0.57364964,"('unsupportive', 'supportive')",-2.3094814,-2.2553434,-1.4942685,-1.4144965,0.079772
13,-0.10672633,-0.22356361,"('impolite', 'polite')",-0.44885772,-0.37887976,-0.277792,-0.3012217,-0.0234297
14,0.66855365,0.6953736,"('antisocial', 'social')",-0.07628745,-0.100582644,0.2961331,0.2973955,0.0012624
15,-0.14828026,-0.26471078,"('boring', 'funny')",0.13540018,0.14368978,-0.00644,-0.0605105,-0.0540705
16,-0.4976969,-0.5112609,"('unpopular', 'popular')",0.4469972,0.40229404,-0.0253499,-0.0544834,-0.0291335
17,-0.14093736,-0.072239906,"('nasty', 'nice')",-0.34281245,-0.33230627,-0.2418749,-0.2022731,0.0396018
18,-0.50979125,-0.49916977,"('disagreeable', 'welcoming')",-0.44775036,-0.5479497,-0.4787708,-0.5235597,-0.0447889
19,-1.2050823,-1.2211788,"('inhospitable', 'hospitable')",-0.5651219,-0.6156085,-0.8851021,-0.9183936,-0.0332915
20,0.55948335,0.6000247,"('rough', 'thoughtful')",0.7521951,0.725449,0.6558392,0.6627369,0.0068977
21,0.3920333,0.30621082,"('immoral', 'moral')",-0.53207576,-0.4726259,-0.0700212,-0.0832075,-0.0131863
22,0.045046516,0.055348,"('untrustworthy', 'trustworthy')",-1.124644,-1.0298878,-0.5397987,-0.4872699,0.0525288
23,-0.4399546,-0.5242297,"('insincere', 'sincere')",6.039426,6.026505,2.7997355,2.7511377,-0.0485978
24,-0.77553606,-0.8700402,"('dishonest', 'honest')",0.91477615,0.9568215,0.06962,0.0433907,-0.0262293
25,-0.63726485,-0.6489372,"('egoistic', 'altruistic')",1.03217,0.8987568,0.1974526,0.1249098,-0.0725428
26,-0.8429152,-0.93458045,"('hardhearted', 'benevolent')",1.4099855,1.2816339,0.2835352,0.1735267,-0.1100085
27,-0.9632827,-0.8306529,"('hardhearted', 'softhearted')",0.9775517,0.947386,0.0071345,0.0583666,0.0512321
28,-1.2578229,-1.3527585,"('disloyal', 'loyal')",1.0585455,0.985209,-0.0996387,-0.1837748,-0.0841361
29,-0.1694412,-0.1355212,"('unfair', 'fair')",-0.5250955,-0.66277623,-0.3472683,-0.3991487,-0.0518804
30,0.68314046,0.5631944,"('intolerant', 'tolerant')",1.2036198,1.1628252,0.9433801,0.8630098,-0.0803703
31,-1.5138205,-1.5174915,"('evil', 'good')",-0.92695594,-1.0416887,-1.2203882,-1.2795901,-0.0592019
32,-0.3522233,-0.4501422,"('unkind', 'kind')",0.730215,0.59383816,0.1889959,0.071848,-0.1171479
33,-0.19518372,-0.22580495,"('wrong', 'right')",-0.69988966,-0.69719136,-0.4475367,-0.4614981,-0.0139614
34,0.43023187,0.40561792,"('mean', 'honorable')",6.001362,6.0727963,3.2157969,3.239207,0.0234101
35,-0.21039778,-0.23208068,"('corrupt', 'incorrupt')",-0.39818603,-0.48777384,-0.3042919,-0.3599273,-0.0556354
36,-1.4638534,-1.5167677,"('hostile', 'amicable')",-0.15859577,-0.30065235,-0.8112246,-0.9087101,-0.0974855
37,-0.5327976,-0.48088014,"('fake', 'genuine')",-0.11779015,-0.056625813,-0.3252939,-0.268753,0.0565409
38,-0.5812285,-0.65030795,"('untruthful', 'truthful')",0.14947455,0.24977644,-0.215877,-0.2002658,0.0156112
39,1.0599641,1.0127013,"('exploitative', 'cooperative')",0.1408359,0.18196432,0.6004,0.5973328,-0.0030672
40,0.11220046,0.14125673,"('stingy', 'generous')",-1.7997407,-1.8388926,-0.8437701,-0.8488179,-0.0050478
41,0.041139983,-0.03523477,"('unforgiving', 'forgiving')",-0.03535926,-0.07721108,0.0028904,-0.0562229,-0.0591133
42,0.8514096,0.8975956,"('unreliable', 'reliable')",-3.355005,-3.3421016,-1.2517977,-1.222253,0.0295447
