,pay_male,pay_female,tuple,average_male,average_female,female-male
0,0.052022956,-0.101678535,"('unsociable', 'sociable')",0.052023,-0.1016785,-0.1537015
1,1.2509743,1.3684137,"('unfriendly', 'friendly')",1.2509743,1.3684137,0.1174394
2,0.20122801,0.3542521,"('unlikable', 'likable')",0.201228,0.3542521,0.1530241
3,0.19218779,0.35865536,"('repellent', 'pleasant')",0.1921878,0.3586554,0.1664676
4,-7.6198063,-7.433106,"('disliked', 'liked')",-7.6198063,-7.4331059,0.1867004
5,-0.5917612,-0.39061764,"('distant', 'outgoing')",-0.5917612,-0.3906176,0.2011436
6,0.11205998,0.24365287,"('distant', 'open')",0.11206,0.2436529,0.1315929
7,1.0096653,0.9826494,"('insensitive', 'sensitive')",1.0096653,0.9826494,-0.0270159
8,1.3890817,1.3958937,"('unaffectionate', 'affectionate')",1.3890817,1.3958937,0.006812
9,1.851251,1.8743266,"('unaffectionate', 'caring')",1.851251,1.8743266,0.0230756
10,1.408945,1.2034658,"('unsympathetic', 'sympathetic')",1.408945,1.2034658,-0.2054792
11,1.8434933,1.7715573,"('unhelpful', 'helpful')",1.8434933,1.7715573,-0.071936
12,-1.5613545,-1.4589565,"('unsupportive', 'supportive')",-1.5613545,-1.4589565,0.102398
13,-0.00017190725,-0.069861904,"('impolite', 'polite')",-0.0001719,-0.0698619,-0.06969
14,-0.0029016137,-0.0772788,"('antisocial', 'social')",-0.0029016,-0.0772788,-0.0743772
15,0.1738345,0.20552021,"('boring', 'funny')",0.1738345,0.2055202,0.0316857
16,-0.6231987,-0.4166881,"('unpopular', 'popular')",-0.6231987,-0.4166881,0.2065106
17,0.50695497,0.4212335,"('nasty', 'nice')",0.506955,0.4212335,-0.0857215
18,-0.41746807,-0.29472882,"('disagreeable', 'welcoming')",-0.4174681,-0.2947288,0.1227393
19,0.027178872,0.008677788,"('inhospitable', 'hospitable')",0.0271789,0.0086778,-0.0185011
20,0.60546166,0.4601478,"('rough', 'thoughtful')",0.6054617,0.4601478,-0.1453139
21,-0.41100258,-0.31395188,"('immoral', 'moral')",-0.4110026,-0.3139519,0.0970507
22,-0.34250963,-0.30366462,"('untrustworthy', 'trustworthy')",-0.3425096,-0.3036646,0.038845
23,6.6728344,6.6157274,"('insincere', 'sincere')",6.6728344,6.6157274,-0.057107
24,1.7067143,1.6549096,"('dishonest', 'honest')",1.7067143,1.6549096,-0.0518047
25,0.49393097,0.5452614,"('egoistic', 'altruistic')",0.493931,0.5452614,0.0513304
26,0.9241631,0.70605755,"('hardhearted', 'benevolent')",0.9241631,0.7060575,-0.2181056
27,1.8494065,1.6470087,"('hardhearted', 'softhearted')",1.8494065,1.6470087,-0.2023978
28,1.3508216,1.1908029,"('disloyal', 'loyal')",1.3508216,1.1908029,-0.1600187
29,-0.22621907,-0.32137293,"('unfair', 'fair')",-0.2262191,-0.3213729,-0.0951538
30,1.0171177,0.9448159,"('intolerant', 'tolerant')",1.0171177,0.9448159,-0.0723018
31,-0.907354,-0.75423646,"('evil', 'good')",-0.907354,-0.7542365,0.1531175
32,1.293993,1.1127774,"('unkind', 'kind')",1.293993,1.1127774,-0.1812156
33,-0.713502,-0.5667765,"('wrong', 'right')",-0.713502,-0.5667765,0.1467255
34,4.6688943,4.855891,"('mean', 'honorable')",4.6688943,4.8558912,0.1869969
35,-0.6433319,-0.7144871,"('corrupt', 'incorrupt')",-0.6433319,-0.7144871,-0.0711552
36,-0.11668637,-0.17592327,"('hostile', 'amicable')",-0.1166864,-0.1759233,-0.0592369
37,0.7074943,0.6713445,"('fake', 'genuine')",0.7074943,0.6713445,-0.0361498
38,-0.085247844,-0.10164219,"('untruthful', 'truthful')",-0.0852478,-0.1016422,-0.0163944
39,-0.18519771,-0.14898145,"('exploitative', 'cooperative')",-0.1851977,-0.1489815,0.0362162
40,-1.3366207,-1.3931535,"('stingy', 'generous')",-1.3366207,-1.3931535,-0.0565328
41,0.3544931,0.09220545,"('unforgiving', 'forgiving')",0.3544931,0.0922054,-0.2622877
42,-2.1803894,-2.2000177,"('unreliable', 'reliable')",-2.1803894,-2.2000177,-0.0196283
43,1.2939051,1.2081257,"('irresponsible', 'responsible')",1.2939051,1.2081257,-0.0857794
44,-1.5742185,-1.5512825,"('prejudiced', 'unprejudiced')",-1.5742185,-1.5512825,0.022936
45,0.12983862,0.013686977,"('incompetent', 'competent')",0.1298386,0.013687,-0.1161516
46,-0.8789638,-0.9453962,"('uncompetitive', 'competitive')",-0.8789638,-0.9453962,-0.0664324
47,5.9097123,5.973513,"('stupid', 'smart')",5.9097123,5.9735131,0.0638008
48,0.5623944,0.47621417,"('unintelligent', 'intelligent')",0.5623944,0.4762142,-0.0861802
49,-0.40685683,-0.18641135,"('unable', 'able')",-0.4068568,-0.1864114,0.2204454
50,-0.07467779,-0.13760865,"('clumsy', 'skillful')",-0.0746778,-0.1376086,-0.0629308
51,-0.0071745105,-0.032291092,"('uneducated', 'educated')",-0.0071745,-0.0322911,-0.0251166
52,0.11971592,0.13839424,"('irrational', 'rational')",0.1197159,0.1383942,0.0186783
53,0.24583004,0.30047858,"('uncreative', 'creative')",0.24583,0.3004786,0.0546486
54,1.3853894,1.4922911,"('incapable', 'capable')",1.3853894,1.4922911,0.1069017
55,0.35278746,0.36992118,"('incompetent', 'clever')",0.3527875,0.3699212,0.0171337
56,0.32471436,0.3477234,"('impractical', 'practical')",0.3247144,0.3477234,0.023009
57,-2.9678216,-2.9928677,"('unimaginative', 'imaginative')",-2.9678216,-2.9928677,-0.0250461
58,0.0017720684,-0.20189096,"('undiscriminating', 'discriminating')",0.0017721,-0.201891,-0.2036631
59,0.21825334,0.40089014,"('foolish', 'wise')",0.2182533,0.4008901,0.1826368
60,0.107245244,0.118292734,"('inefficient', 'efficient')",0.1072452,0.1182927,0.0110475
61,0.4955523,0.31827474,"('illogical', 'logical')",0.4955523,0.3182747,-0.1772776
62,0.4428922,0.60931957,"('incompetent', 'brilliant')",0.4428922,0.6093196,0.1664274
63,0.27421117,0.33452672,"('unperceptive', 'insightful')",0.2742112,0.3345267,0.0603155
64,-6.4778814,-6.309776,"('shy', 'confident')",-6.4778814,-6.3097758,0.1681056
65,0.8901116,0.71558845,"('insecure', 'secure')",0.8901116,0.7155885,-0.1745231
66,0.15934555,0.13179453,"('inactive', 'active')",0.1593456,0.1317945,-0.0275511
67,-0.7850863,-0.752679,"('doubtful', 'determined')",-0.7850863,-0.752679,0.0324073
68,-1.0030444,-0.8781435,"('dependent', 'independent')",-1.0030444,-0.8781435,0.1249009
69,-1.8879144,-1.6607435,"('lazy', 'industrious')",-1.8879144,-1.6607435,0.2271709
70,1.0375206,0.930743,"('lethargic', 'energetic')",1.0375206,0.930743,-0.1067776
71,0.19791597,0.46133044,"('diffident', 'self-confident')",0.197916,0.4613304,0.2634144
72,0.7716047,0.8243818,"('unambitious', 'ambitious')",0.7716047,0.8243818,0.0527771
73,-3.3769743,-3.1103284,"('helpless', 'self-reliant')",-3.3769743,-3.1103284,0.2666459
74,0.045384847,-0.04069552,"('undedicated', 'dedicated')",0.0453848,-0.0406955,-0.0860803
75,-1.054613,-0.8829466,"('meek', 'impulsive')",-1.054613,-0.8829466,0.1716664
76,0.6846296,0.5867499,"('anxious', 'daring')",0.6846296,0.5867499,-0.0978797
77,-1.313492,-1.253916,"('unmotivated', 'motivated')",-1.3134919,-1.253916,0.0595759
78,-0.39513472,-0.41289642,"('nonresilient', 'resilient')",-0.3951347,-0.4128964,-0.0177617
79,0.3738766,0.22020648,"('wavering', 'unwavering')",0.3738766,0.2202065,-0.1536701
80,-0.22640756,-0.34672382,"('dominated', 'dominating')",-0.2264076,-0.3467238,-0.1203162
81,-0.22476542,-0.2972049,"('submissive', 'aggressive')",-0.2247654,-0.2972049,-0.0724395
82,6.2056127,6.3412833,"('poor', 'rich')",6.2056127,6.3412833,0.1356706
83,-0.5054335,-0.5128184,"('powerless', 'powerful')",-0.5054335,-0.5128184,-0.0073849
84,0.039859395,-0.020281844,"('inferior', 'superior')",0.0398594,-0.0202818,-0.0601412
85,-1.0499661,-0.97634053,"('insignificant', 'prestigious')",-1.0499661,-0.9763405,0.0736256
86,0.2741546,0.18253502,"('uninfluential', 'influential')",0.2741546,0.182535,-0.0916196
87,-0.04710555,0.10988003,"('unsuccessful', 'successful')",-0.0471056,0.10988,0.1569856
88,-0.42500007,-0.40767333,"('low', 'eminent')",-0.4250001,-0.4076733,0.0173268
