,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4760815,-0.669626,"('unsociable', 'sociable')",-1.0901455,-1.1802025,0.0892545,-0.18081029,-0.28261784,-0.4881549,-0.4398976,-0.6296984,-0.1898008
1,-0.43573427,-0.2671968,"('unfriendly', 'friendly')",1.164241,1.3341382,0.07038686,0.01997591,1.2236565,1.0918646,0.5056375,0.5446955,0.039058
2,0.64401495,0.8275624,"('unlikable', 'likable')",0.55095804,0.7055785,1.7008433,1.8154048,0.87284017,0.99847525,0.9421641,1.0867552,0.1445911
3,-0.7138969,-0.579029,"('repellent', 'pleasant')",-0.7430595,-0.7356713,0.73224294,0.7530923,0.51405346,0.55739975,-0.052665,-0.0010521,0.0516129
4,-0.0054461155,-0.036757912,"('disliked', 'liked')",0.50518376,0.4911225,0.06504916,0.0092478935,-5.925585,-5.881968,-1.3401995,-1.3545889,-0.0143894
5,0.27364984,0.49569353,"('distant', 'outgoing')",1.0903163,1.2711163,-0.96612936,-0.7669969,-0.4716385,-0.3646801,-0.0184504,0.1587832,0.1772336
6,0.20514083,0.46116152,"('distant', 'open')",0.93084645,1.1222444,-1.1217813,-0.9210701,0.2994466,0.37365165,0.0784131,0.2589968,0.1805837
7,0.101342775,0.05149323,"('insensitive', 'sensitive')",-0.0074064406,-0.011362514,0.7056098,0.60242707,0.62067246,0.47114685,0.3550546,0.2784262,-0.0766284
8,-0.054143466,0.10269735,"('unaffectionate', 'affectionate')",0.4887082,0.5479064,-0.6876856,-0.65373206,0.22271869,0.152926,-0.0076005,0.0374494,0.0450499
9,0.32689106,0.44628102,"('unaffectionate', 'caring')",0.4517957,0.46808416,-0.0055197068,-0.03890008,0.81103474,0.76614803,0.3960505,0.4104033,0.0143528
10,0.3458684,0.28045642,"('unsympathetic', 'sympathetic')",-1.498064,-1.5596062,-0.13322128,-0.31166834,0.01878572,-0.13629933,-0.3166578,-0.4317794,-0.1151216
