,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.7695544,1.6766325,"('unsociable', 'sociable')",0.7671703,0.5540197,-0.30682984,-0.48422387,0.7432982,0.5821428,-0.1611554
1,-0.93860674,-0.9649637,"('unfriendly', 'friendly')",-0.66523105,-0.8037756,1.4659556,1.3717856,-0.0459607,-0.1323179,-0.0863572
2,0.22171739,0.23136473,"('unlikable', 'likable')",0.8844288,1.0067574,0.5846143,0.76997113,0.5635868,0.6693645,0.1057777
3,0.6617208,0.7986207,"('repellent', 'pleasant')",0.7326454,0.6876582,0.13141344,0.19799495,0.5085932,0.5614246,0.0528314
4,-1.5383111,-1.7069901,"('disliked', 'liked')",-0.3135922,-0.30720508,-5.7313223,-5.5951786,-2.5277419,-2.536458,-0.0087161
5,-1.9452208,-2.022635,"('distant', 'outgoing')",-1.4044306,-1.2697859,-0.19635457,-0.08626061,-1.182002,-1.1262271,0.0557749
6,-2.0843177,-2.1215227,"('distant', 'open')",-2.120545,-2.004217,0.26349753,0.31468797,-1.3137883,-1.2703505,0.0434378
7,1.4247527,1.5160877,"('insensitive', 'sensitive')",0.62625074,0.60406744,1.0830178,1.0342267,1.0446738,1.0514606,0.0067868
8,-1.0463543,-1.0979007,"('unaffectionate', 'affectionate')",-0.79379946,-0.8517512,0.1388867,0.11824772,-0.567089,-0.6104681,-0.0433791
9,-0.088647544,-0.091295764,"('unaffectionate', 'caring')",0.11425553,0.028814044,1.041219,1.0524848,0.355609,0.330001,-0.025608
10,2.3393188,2.5885434,"('unsympathetic', 'sympathetic')",1.1801848,1.0114708,0.39082503,0.24695401,1.3034429,1.2823227,-0.0211202
11,0.8738482,0.99933875,"('unhelpful', 'helpful')",1.2173796,1.1477778,2.4248018,2.3834822,1.5053431,1.5101995,0.0048564
12,2.3734653,2.468643,"('unsupportive', 'supportive')",1.6693025,1.7670828,-1.0257069,-0.964025,1.0056869,1.090567,0.0848801
13,1.092578,0.9568935,"('impolite', 'polite')",1.2434827,1.1617174,0.4552865,0.34609413,0.9304491,0.8215683,-0.1088808
14,2.8999722,2.8369517,"('antisocial', 'social')",1.9052626,1.798471,-0.42234457,-0.4879867,1.4609634,1.3824787,-0.0784847
15,-0.85918295,-0.9542944,"('boring', 'funny')",-0.8917695,-0.9251254,0.41888997,0.41972548,-0.4440208,-0.4865648,-0.042544
16,-2.663685,-2.6764488,"('unpopular', 'popular')",-1.0841048,-1.017519,0.58017445,0.64692944,-1.0558718,-1.0156794,0.0401924
17,-0.7731805,-0.7867116,"('nasty', 'nice')",-0.6904046,-0.6229784,-0.22613677,-0.17507243,-0.5632406,-0.5282541,0.0349865
18,-0.45350757,-0.4986986,"('disagreeable', 'welcoming')",-0.3643912,-0.28469297,-0.6023563,-0.5799998,-0.4734184,-0.4544638,0.0189546
19,-0.7882786,-0.7530096,"('inhospitable', 'hospitable')",-1.1440337,-1.158766,-0.19289762,-0.12250158,-0.7084033,-0.6780924,0.0303109
20,1.1329217,1.2528671,"('rough', 'thoughtful')",-0.20215164,-0.11959612,0.80475354,0.85413677,0.5785079,0.6624692,0.0839613
21,1.9814572,2.1008186,"('immoral', 'moral')",1.344088,1.2572546,-0.5168842,-0.5156595,0.9362203,0.9474712,0.0112509
22,0.9090612,0.9116535,"('untrustworthy', 'trustworthy')",0.43234476,0.37636608,-1.1127214,-1.0818169,0.0762282,0.0687342,-0.007494
23,1.1256278,1.2221853,"('insincere', 'sincere')",0.6717177,0.6214058,5.7712574,5.6359444,2.5228675,2.4931784,-0.0296891
24,0.9906428,1.0106037,"('dishonest', 'honest')",-0.14899312,-0.20718752,1.1192535,1.06399,0.6536344,0.6224687,-0.0311657
25,-1.1904076,-1.2657521,"('egoistic', 'altruistic')",-0.091122836,-0.073137954,0.88565433,0.87228274,-0.1319587,-0.1555358,-0.0235771
26,0.411797,0.21354422,"('hardhearted', 'benevolent')",1.514139,1.3626983,1.4929351,1.3783815,1.1396236,0.9848747,-0.1547489
27,0.3880619,0.38667277,"('hardhearted', 'softhearted')",0.081436045,0.08604318,1.315492,1.2460526,0.5949967,0.5729229,-0.0220738
28,0.3231856,0.26649973,"('disloyal', 'loyal')",-0.04571238,-0.16012643,0.90272033,0.7570868,0.3933978,0.28782,-0.1055778
29,-1.1894307,-1.3153836,"('unfair', 'fair')",-1.910045,-1.8265393,-0.92036366,-1.0880854,-1.3399464,-1.4100027,-0.0700563
30,1.2264115,1.1946665,"('intolerant', 'tolerant')",2.2260287,2.047088,1.4279972,1.3526306,1.6268125,1.5314617,-0.0953508
31,-2.1221368,-2.2918956,"('evil', 'good')",-1.4281868,-1.3543687,-1.3469862,-1.3476325,-1.6324366,-1.6646323,-0.0321957
32,0.88744557,0.8381078,"('unkind', 'kind')",0.80224705,0.64473957,1.2540063,1.1231296,0.981233,0.868659,-0.112574
33,-0.054773405,-0.16064972,"('wrong', 'right')",-0.0030097663,-0.022521522,-0.42168438,-0.42690814,-0.1598225,-0.2033598,-0.0435373
34,-0.28537536,-0.18348792,"('mean', 'honorable')",0.33798307,0.36697727,6.0415025,6.0178795,2.03137,2.0671229,0.0357529
35,-2.136077,-2.2693555,"('corrupt', 'incorrupt')",-2.7430537,-2.6449091,-0.8884301,-1.0544136,-1.9225202,-1.9895595,-0.0670393
36,-2.7924764,-2.943772,"('hostile', 'amicable')",-3.0137684,-3.1037831,-0.5184414,-0.64991856,-2.1082287,-2.2324912,-0.1242625
37,0.41864085,0.5667317,"('fake', 'genuine')",-0.14963038,-0.11795084,0.43410388,0.43746912,0.2343715,0.2954167,0.0610452
38,0.39987493,0.3716218,"('untruthful', 'truthful')",-0.0240861,-0.026876744,0.36548102,0.39312577,0.2470899,0.2459569,-0.001133
39,1.3151281,1.2540236,"('exploitative', 'cooperative')",0.81586736,0.92852956,0.15672715,0.14145921,0.7625742,0.7746708,0.0120966
40,0.28919846,0.30060285,"('stingy', 'generous')",0.8447069,0.85440814,-0.8303574,-0.838648,0.1011827,0.1054543,0.0042716
41,1.1370574,0.977332,"('unforgiving', 'forgiving')",0.27632293,0.21318316,0.2671066,0.18773063,0.5601623,0.4594153,-0.100747
42,0.33730072,0.4383215,"('unreliable', 'reliable')",0.47602177,0.5072466,-2.152302,-1.9984409,-0.4463265,-0.3509576,0.0953689
43,1.5791856,1.6628246,"('irresponsible', 'responsible')",1.0265236,1.0712616,0.7791845,0.79909986,1.1282979,1.1777287,0.0494308
44,-2.347551,-2.3207185,"('prejudiced', 'unprejudiced')",-1.242388,-1.1184229,-1.6348125,-1.5889225,-1.7415838,-1.6760213,0.0655625
45,1.186546,1.1809999,"('incompetent', 'competent')",1.231036,1.1456777,0.13953301,0.07647143,0.8523717,0.8010496,-0.0513221
46,2.022763,2.2096775,"('uncompetitive', 'competitive')",2.4032888,2.3044894,-0.20812817,-0.24600282,1.4059747,1.4227214,0.0167467
