,cboe_male,cboe_female,tuple,global_male,global_female,markets_male,markets_female,inc_male,inc_female,average_male,average_female,female-male
0,0.60587186,0.39574727,"('unsociable', 'sociable')",-0.012348269,-0.22455753,0.397194,0.21802922,-0.46926957,-0.6042042,0.130362,-0.0537463,-0.1841083
1,-1.6309838,-1.6711448,"('unfriendly', 'friendly')",0.67144674,0.6440556,0.25166768,0.12284094,1.7235075,1.666777,0.2539095,0.1906322,-0.0632773
2,1.1343622,1.1611809,"('unlikable', 'likable')",1.5237609,1.568737,1.5500269,1.542135,0.89839906,1.0544848,1.2766372,1.3316344,0.0549972
3,0.5063212,0.485817,"('repellent', 'pleasant')",-1.2792962,-1.1234124,-0.102680825,-0.022542419,0.19256198,0.22582558,-0.1707734,-0.1085781,0.0621953
4,-0.4157329,-0.43229556,"('disliked', 'liked')",0.6582937,0.6171827,0.064769745,0.08445154,-6.3558125,-6.367264,-1.5121205,-1.5244813,-0.0123608
5,-1.3498365,-1.2030009,"('distant', 'outgoing')",0.44974944,0.64752364,-0.07431614,0.022230975,-0.01317169,0.104595184,-0.2468937,-0.1071628,0.1397309
6,-1.613022,-1.4336635,"('distant', 'open')",0.07988558,0.27600345,0.05499024,0.14709298,0.55554676,0.65528876,-0.2306498,-0.0888196,0.1418302
7,1.112255,1.0672975,"('insensitive', 'sensitive')",-0.0053580776,-0.08189012,0.42468116,0.42931443,0.44987547,0.43734056,0.4953634,0.4630156,-0.0323478
8,-1.5875721,-1.5999231,"('unaffectionate', 'affectionate')",-0.03521871,-0.06643462,-0.7172637,-0.8087306,0.45580056,0.44084728,-0.4710635,-0.5085603,-0.0374968
9,-0.61196846,-0.6521535,"('unaffectionate', 'caring')",0.50508976,0.49250522,0.13939384,0.019220732,1.061629,1.1048399,0.2735361,0.2411031,-0.032433
10,0.4141481,0.3098096,"('unsympathetic', 'sympathetic')",-1.0210935,-1.0884458,-0.33805722,-0.4083746,-0.4107692,-0.49026757,-0.3389429,-0.4193196,-0.0803767
11,1.0164353,0.9268107,"('unhelpful', 'helpful')",0.25030774,0.1983611,-0.07883324,-0.13352507,2.0415976,2.0542576,0.8073769,0.7614761,-0.0459008
12,0.81047565,0.9180559,"('unsupportive', 'supportive')",1.7279603,1.9539678,0.5281927,0.6769028,-2.1006904,-1.973545,0.2414846,0.3938453,0.1523607
13,1.4090194,1.284955,"('impolite', 'polite')",0.023088329,-0.087087184,0.8537675,0.7889931,-0.12633836,-0.21140057,0.5398842,0.4438651,-0.0960191
14,1.3201892,1.224119,"('antisocial', 'social')",0.12508385,0.038310453,0.94434977,0.91620874,-0.6138961,-0.6955672,0.4439316,0.3707677,-0.0731639
15,0.5175173,0.45483637,"('boring', 'funny')",0.5992408,0.42723316,0.7210698,0.59618276,0.8132087,0.7594201,0.6627592,0.5594181,-0.1033411
16,-0.8070676,-0.8675609,"('unpopular', 'popular')",-0.19171758,-0.18343958,-1.4479555,-1.4369627,0.62409174,0.6423094,-0.4556622,-0.4614134,-0.0057512
17,-0.08028993,-0.04201702,"('nasty', 'nice')",-1.365173,-1.2194768,-0.33542097,-0.25939858,-0.1823524,-0.15815234,-0.4908091,-0.4197612,0.0710479
18,-0.6383579,-0.5622905,"('disagreeable', 'welcoming')",0.2018888,0.4105693,-0.6955035,-0.6232686,-0.20741351,-0.09812141,-0.3348465,-0.2182778,0.1165687
19,-0.98514396,-0.86012155,"('inhospitable', 'hospitable')",0.18524475,0.33090442,-0.86047065,-0.7648915,0.08490205,0.22742979,-0.393867,-0.2666697,0.1271973
