,arista_male,arista_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
14,-0.68840224,-0.658306,"('antisocial', 'social')",1.8166665,1.8387182,-0.83140856,-0.9756832,0.0989519,0.068243,-0.0307089
15,0.30381066,0.13299912,"('boring', 'funny')",-0.78595424,-0.88142437,0.66617334,0.6049575,0.0613433,-0.0478226,-0.1091659
16,-0.48306578,-0.36079097,"('unpopular', 'popular')",-0.7817291,-0.7577003,0.598908,0.60211676,-0.2219623,-0.1721248,0.0498375
17,-0.11986882,-0.034677237,"('nasty', 'nice')",-0.95551986,-0.86201566,-0.32304633,-0.23703912,-0.466145,-0.3779107,0.0882343
18,0.16781187,0.3143288,"('disagreeable', 'welcoming')",-0.12753749,-0.08270785,-0.26348335,-0.13700329,-0.074403,0.0315392,0.1059422
19,-0.8018761,-0.6763016,"('inhospitable', 'hospitable')",-1.4003141,-1.3696154,-0.076537296,0.115449965,-0.7595758,-0.643489,0.1160868
20,0.0030786656,0.0674635,"('rough', 'thoughtful')",0.5287693,0.65595335,0.93648607,0.8997526,0.4894447,0.5410565,0.0516118
21,-0.2537242,-0.37298992,"('immoral', 'moral')",0.6263203,0.594504,-0.75564855,-0.83290386,-0.1276841,-0.2037966,-0.0761125
22,-0.31549972,-0.3264841,"('untrustworthy', 'trustworthy')",0.7189858,0.69569564,-1.0937722,-1.194959,-0.2300954,-0.2752492,-0.0451538
23,-0.96946573,-0.9929925,"('insincere', 'sincere')",1.233117,1.276861,4.5401564,4.4099407,1.6012692,1.564603,-0.0366662
24,0.19590406,0.1859898,"('dishonest', 'honest')",-0.30456895,-0.2706395,0.5115111,0.45542312,0.1342821,0.1235911,-0.010691
25,0.51825905,0.5700673,"('egoistic', 'altruistic')",0.20482734,0.1441272,1.4999386,1.3897237,0.7410083,0.701306,-0.0397023
26,0.83388746,0.7891037,"('hardhearted', 'benevolent')",0.3958528,0.26886293,1.501065,1.2991102,0.9102685,0.7856922,-0.1245763
27,0.14997593,0.33712965,"('hardhearted', 'softhearted')",0.0137712285,0.06528151,1.0705632,1.039248,0.4114368,0.4805531,0.0691163
28,-0.30681136,-0.4284752,"('disloyal', 'loyal')",0.05108951,-0.14134727,0.67661935,0.45575708,0.1402992,-0.0380218,-0.178321
29,-1.1818464,-1.185502,"('unfair', 'fair')",-0.8013963,-0.8401752,-0.683174,-0.79820997,-0.8888055,-0.9412957,-0.0524902
30,-0.49533364,-0.55428183,"('intolerant', 'tolerant')",2.07419,2.0550694,1.1004851,1.0303282,0.8931138,0.8437053,-0.0494085
31,-0.65350634,-0.48083147,"('evil', 'good')",-1.4583247,-1.5328305,-0.78882277,-0.7726108,-0.9668846,-0.9287575,0.0381271
32,-0.3168919,-0.39924034,"('unkind', 'kind')",0.5234915,0.4944749,0.5959338,0.3768399,0.2675111,0.1573581,-0.110153
33,0.58487606,0.6205504,"('wrong', 'right')",0.13552812,0.12404652,-0.3363866,-0.35692263,0.1280059,0.1292248,0.0012189
34,0.031567633,0.2506084,"('mean', 'honorable')",0.5614737,0.6997509,5.5963626,5.7691326,2.0631347,2.2398307,0.176696
35,1.0068761,0.97298986,"('corrupt', 'incorrupt')",-1.991658,-2.153364,0.14722721,0.057980396,-0.2791849,-0.3741312,-0.0949463
36,-0.13333651,-0.11415171,"('hostile', 'amicable')",-2.1530523,-2.3930604,0.44796917,0.30608067,-0.6128066,-0.7337105,-0.1209039
37,0.047861494,0.13112924,"('fake', 'genuine')",-0.34863675,-0.22116512,-0.0320912,-0.0022468418,-0.1109555,-0.0307609,0.0801946
38,-1.0441144,-0.95263815,"('untruthful', 'truthful')",-0.2981273,-0.24041656,0.038818374,0.1603064,-0.4344744,-0.3442494,0.090225
39,0.9372246,0.8846772,"('exploitative', 'cooperative')",1.6574705,1.544595,0.105307184,0.033456918,0.9000007,0.8209097,-0.079091
40,0.04790836,0.17889877,"('stingy', 'generous')",0.055995353,0.00084222853,-1.2028023,-1.3024514,-0.3662995,-0.3742368,-0.0079373
41,-0.92152697,-0.8425909,"('unforgiving', 'forgiving')",-0.45457298,-0.41294613,0.19256431,0.15586309,-0.3945119,-0.366558,0.0279539
42,-0.19619547,0.027362641,"('unreliable', 'reliable')",0.04910935,0.3309188,-2.6816297,-2.5105562,-0.9429053,-0.7174249,0.2254804
43,-1.527363,-1.4014093,"('irresponsible', 'responsible')",0.30560017,0.46072167,-0.071099415,-0.044478312,-0.4309541,-0.3283886,0.1025655
44,0.42627844,0.3442191,"('prejudiced', 'unprejudiced')",-0.41399306,-0.346659,-1.1365124,-1.1071725,-0.3747423,-0.3698708,0.0048715
45,-1.7322879,-1.6057382,"('incompetent', 'competent')",0.021373425,0.037951536,-0.4326408,-0.52269226,-0.7145184,-0.6968263,0.0176921
46,-1.1439406,-1.0708609,"('uncompetitive', 'competitive')",1.2663374,1.3773865,-0.7555772,-0.83108515,-0.2110601,-0.1748532,0.0362069
47,-0.73810667,-0.7000879,"('stupid', 'smart')",1.3465719,1.4297495,4.9542994,4.9454083,1.8542549,1.8916899,0.037435
48,-0.41231257,-0.41950923,"('unintelligent', 'intelligent')",0.11045727,0.09254057,0.31544164,0.22029923,0.0045288,-0.0355565,-0.0400853
49,-0.2803117,-0.20319624,"('unable', 'able')",-0.48989642,-0.37902313,-0.29214302,-0.13862938,-0.354117,-0.2402829,0.1138341
50,-0.021342799,0.08664404,"('clumsy', 'skillful')",-0.80471593,-0.7242428,-0.050509963,0.0145732965,-0.2921896,-0.2076752,0.0845144
51,-1.179249,-1.253448,"('uneducated', 'educated')",0.16705175,0.05445975,0.35721517,0.21536955,-0.2183274,-0.3278729,-0.1095455
52,0.25290018,-0.07191476,"('irrational', 'rational')",-0.6922292,-1.0788366,0.19661479,0.05177337,-0.0809047,-0.366326,-0.2854213
53,-0.51659256,-0.34396148,"('uncreative', 'creative')",0.51839125,0.5856161,1.0041994,1.0107687,0.3353327,0.4174744,0.0821417
54,-0.34345815,-0.3374688,"('incapable', 'capable')",-0.64570564,-0.6277051,0.826389,0.86635756,-0.0542582,-0.0329388,0.0213194
55,-0.9710303,-0.94355345,"('incompetent', 'clever')",1.2993706,1.395026,-0.22300012,-0.32073206,0.0351134,0.0435802,0.0084668
56,-0.9288669,-0.9428527,"('impractical', 'practical')",1.4237157,1.5036033,-0.04103362,-0.053031255,0.1512717,0.1692398,0.0179681
57,-1.5701458,-1.6152076,"('unimaginative', 'imaginative')",-0.62072104,-0.6817199,-2.185351,-2.2823288,-1.4587393,-1.5264187,-0.0676794
58,-0.34967926,-0.26083604,"('undiscriminating', 'discriminating')",0.6613597,0.78289187,0.061288767,0.10459608,0.1243231,0.208884,0.0845609
59,0.18247393,0.079813115,"('foolish', 'wise')",-0.42748433,-0.60094255,0.34418988,0.32912615,0.0330598,-0.0640011,-0.0970609
60,-0.6079508,-0.5644,"('inefficient', 'efficient')",2.7814693,2.945175,-0.27146798,-0.17811611,0.6340169,0.7342196,0.1002027
61,-0.962484,-1.0068085,"('illogical', 'logical')",1.0796331,0.86620754,0.01932015,-0.16126995,0.0454898,-0.1006236,-0.1461134
62,-0.01221244,0.073892236,"('incompetent', 'brilliant')",1.5519791,1.7061065,-0.20508327,-0.015737314,0.4448945,0.5880872,0.1431927
63,-1.2606714,-1.1252887,"('unperceptive', 'insightful')",0.9874829,1.2006022,0.6433564,0.78183836,0.1233893,0.2857173,0.162328
64,0.4008245,0.36320552,"('shy', 'confident')",0.6132581,0.616626,-5.756474,-5.740363,-1.5807972,-1.5868438,-0.0060466
65,-0.5023463,-0.7646121,"('insecure', 'secure')",1.5117364,1.3711879,-0.40572467,-0.5398859,0.2012218,0.02223,-0.1789918
66,0.50866735,0.6710727,"('inactive', 'active')",-0.70588356,-0.5376822,0.8792907,0.88075113,0.2273582,0.3380472,0.110689
67,0.30645153,0.24822387,"('doubtful', 'determined')",0.067903996,0.019516282,-0.32895944,-0.36687407,0.015132,-0.0330446,-0.0481766
68,-0.45102683,-0.54119897,"('dependent', 'independent')",-0.16584872,-0.18991536,-0.45442715,-0.4347459,-0.3571009,-0.3886201,-0.0315192
69,1.3490721,1.4869289,"('lazy', 'industrious')",-0.2943599,-0.21954603,-0.2143191,-0.05212092,0.280131,0.4050873,0.1249563
70,-1.1675427,-1.0167087,"('lethargic', 'energetic')",0.4434317,0.66401225,0.16396622,0.19809015,-0.1867149,-0.0515354,0.1351795
71,-0.79900146,-0.6668173,"('diffident', 'self-confident')",1.4164969,1.4227374,0.35594863,0.34279796,0.3244813,0.3662393,0.041758
72,0.3038407,0.29604447,"('unambitious', 'ambitious')",-0.24205211,-0.104918554,-0.94943917,-0.8801,-0.2958835,-0.229658,0.0662255
73,1.1417944,1.1288455,"('helpless', 'self-reliant')",0.052194573,0.08118075,-2.7629757,-2.6869743,-0.5229956,-0.492316,0.0306796
74,-0.019181324,0.04125625,"('undedicated', 'dedicated')",0.89880526,0.93275046,0.3185961,0.2759142,0.3994067,0.4166403,0.0172336
75,0.87690043,0.93184227,"('meek', 'impulsive')",-1.2219955,-1.1079538,-0.0036109407,0.17866659,-0.1162353,0.0008517,0.117087
76,0.09994996,0.14166105,"('anxious', 'daring')",0.2084279,0.4890433,0.1704521,0.24482274,0.15961,0.2918424,0.1322324
77,-0.8397357,-0.7830358,"('unmotivated', 'motivated')",0.50621444,0.556193,-1.2336508,-1.1857212,-0.5223907,-0.4708547,0.051536
78,-1.1285751,-0.90640265,"('nonresilient', 'resilient')",0.45620242,0.5703618,-0.042581744,0.100458905,-0.2383181,-0.0785273,0.1597908
79,0.13959898,0.22827141,"('wavering', 'unwavering')",-2.0201716,-2.0438702,0.13244401,0.2568816,-0.5827096,-0.5195724,0.0631372
80,-0.05042961,-0.16874482,"('dominated', 'dominating')",0.53630286,0.5529475,-1.2383343,-1.295275,-0.2508204,-0.3036908,-0.0528704
81,-0.72765964,-0.9658376,"('submissive', 'aggressive')",1.4989458,1.4737552,-0.6733958,-0.7933755,0.0326301,-0.0951526,-0.1277827
82,-0.39233804,-0.29315835,"('poor', 'rich')",1.1149381,1.1818184,5.5841,5.543162,2.1022333,2.1439406,0.0417073
83,0.28934565,0.28407866,"('powerless', 'powerful')",0.67669463,0.7314121,-0.94184715,-1.0008397,0.0080644,0.0048837,-0.0031807
84,-0.068748415,-0.2449064,"('inferior', 'superior')",-0.78008854,-0.9250853,0.66816175,0.5869437,-0.0602251,-0.1943493,-0.1341242
85,1.2554399,1.3493863,"('insignificant', 'prestigious')",-0.8264973,-0.85691637,0.8144164,0.8635826,0.414453,0.4520175,0.0375645
86,-0.89578956,-0.9426886,"('uninfluential', 'influential')",0.63445425,0.45163742,-0.06854475,-0.26671627,-0.10996,-0.2525891,-0.1426291
87,-0.30599183,-0.42895257,"('unsuccessful', 'successful')",0.6338179,0.5839425,0.6883732,0.58380765,0.3387331,0.2462658,-0.0924673
88,0.13323277,-0.03377775,"('low', 'eminent')",-0.015637698,-0.029485023,0.022760581,-0.015112586,0.0467852,-0.0261251,-0.0729103
