,clorox_male,clorox_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.7224397,-0.82201815,"('unsociable', 'sociable')",0.025155786,-0.036250457,-0.348642,-0.4291343,-0.0804923
1,-1.2126052,-1.3078806,"('unfriendly', 'friendly')",0.49523702,0.32800445,-0.3586841,-0.4899381,-0.131254
2,0.6615569,0.6512164,"('unlikable', 'likable')",1.149412,1.2501549,0.9054844,0.9506856,0.0452012
3,-0.73662823,-0.65008533,"('repellent', 'pleasant')",0.6854741,0.72190845,-0.0255771,0.0359116,0.0614887
4,-0.0039779535,-0.0024372023,"('disliked', 'liked')",-6.490527,-6.463263,-3.2472525,-3.2328501,0.0144024
5,-1.1129537,-1.0588391,"('distant', 'outgoing')",-1.5637254,-1.501905,-1.3383396,-1.280372,0.0579676
6,-1.5299797,-1.4619963,"('distant', 'open')",-1.4555439,-1.4284927,-1.4927619,-1.4452446,0.0475173
7,-0.90197194,-0.8710234,"('insensitive', 'sensitive')",-0.3855951,-0.2966313,-0.6437835,-0.5838274,0.0599561
8,-1.0423645,-1.1223,"('unaffectionate', 'affectionate')",-0.020223476,-0.09855984,-0.531294,-0.6104299,-0.0791359
9,-1.4276512,-1.4998709,"('unaffectionate', 'caring')",0.54210913,0.48608118,-0.442771,-0.5068948,-0.0641238
10,-0.57560086,-0.5784218,"('unsympathetic', 'sympathetic')",-0.123238765,-0.08661717,-0.3494198,-0.3325195,0.0169003
11,-0.19805765,-0.25186425,"('unhelpful', 'helpful')",2.1101048,2.1586435,0.9560236,0.9533896,-0.002634
12,-0.7615588,-0.67884356,"('unsupportive', 'supportive')",-2.2843282,-2.1294577,-1.5229435,-1.4041506,0.1187929
13,-0.55100316,-0.5862264,"('impolite', 'polite')",-0.21445239,-0.18609667,-0.3827278,-0.3861615,-0.0034337
14,0.3274365,0.30295318,"('antisocial', 'social')",0.18788065,0.17142884,0.2576586,0.237191,-0.0204676
15,0.0032906458,-0.12393621,"('boring', 'funny')",0.72361696,0.69074,0.3634538,0.2834019,-0.0800519
16,-0.46271375,-0.46154028,"('unpopular', 'popular')",0.1833706,0.045695662,-0.1396716,-0.2079223,-0.0682507
17,-0.17863552,-0.1392809,"('nasty', 'nice')",0.009141406,0.013608919,-0.0847471,-0.062836,0.0219111
18,-0.5349607,-0.5533367,"('disagreeable', 'welcoming')",-1.1707193,-1.2227638,-0.8528399,-0.8880502,-0.0352103
19,-1.6756763,-1.6258007,"('inhospitable', 'hospitable')",-0.84221965,-0.811996,-1.258948,-1.2188983,0.0400497
20,0.14941074,0.123108216,"('rough', 'thoughtful')",0.68179774,0.6194342,0.4156042,0.3712712,-0.044333
21,0.34674266,0.3011,"('immoral', 'moral')",-0.13950162,-0.07374743,0.1036205,0.1136763,0.0100558
22,0.09464046,0.100113705,"('untrustworthy', 'trustworthy')",-0.29904252,-0.30066544,-0.102201,-0.1002759,0.0019251
23,-0.81697434,-0.88371986,"('insincere', 'sincere')",5.622654,5.5107713,2.4028399,2.3135257,-0.0893142
24,-0.29237244,-0.3703549,"('dishonest', 'honest')",0.756761,0.77290285,0.2321943,0.201274,-0.0309203
25,-0.5033993,-0.56554586,"('egoistic', 'altruistic')",1.0897729,0.94692385,0.2931868,0.190689,-0.1024978
26,-0.116608106,-0.1913408,"('hardhearted', 'benevolent')",1.4998984,1.4018872,0.6916451,0.6052732,-0.0863719
27,-0.3934416,-0.38415644,"('hardhearted', 'softhearted')",0.33214003,0.22944687,-0.0306508,-0.0773548,-0.046704
28,-0.9115319,-1.0729039,"('disloyal', 'loyal')",1.1056746,0.9151921,0.0970713,-0.0788559,-0.1759272
29,-0.4165331,-0.49212185,"('unfair', 'fair')",-0.7384015,-0.8177776,-0.5774673,-0.6549497,-0.0774824
30,0.53024065,0.47517937,"('intolerant', 'tolerant')",1.0209477,1.1052337,0.7755942,0.7902066,0.0146124
31,-1.1761084,-1.019489,"('evil', 'good')",-1.8030014,-1.8405442,-1.4895549,-1.4300166,0.0595383
32,-0.03703758,-0.16461565,"('unkind', 'kind')",1.3562834,1.2545815,0.6596229,0.5449829,-0.11464
33,-0.014231507,-0.054903083,"('wrong', 'right')",-0.85200274,-0.93168664,-0.4331171,-0.4932949,-0.0601778
34,-0.053419445,0.054967478,"('mean', 'honorable')",4.9340734,5.0070066,2.4403269,2.530987,0.0906601
35,-0.16053855,-0.21551189,"('corrupt', 'incorrupt')",-0.8653208,-1.0386497,-0.5129297,-0.6270808,-0.1141511
36,-1.1280881,-1.1524286,"('hostile', 'amicable')",-0.33917305,-0.595048,-0.7336306,-0.8737383,-0.1401077
37,-0.54388666,-0.56322783,"('fake', 'genuine')",-0.14784625,-0.14018084,-0.3458664,-0.3517043,-0.0058379
38,-0.8128558,-0.82633674,"('untruthful', 'truthful')",-0.20502228,-0.15808272,-0.508939,-0.4922097,0.0167293
39,0.61526954,0.600971,"('exploitative', 'cooperative')",0.90514076,0.9963058,0.7602051,0.7986384,0.0384333
40,-0.045013357,-0.06302756,"('stingy', 'generous')",-2.6855469,-2.7350316,-1.3652802,-1.3990296,-0.0337494
41,-0.06862114,-0.053191558,"('unforgiving', 'forgiving')",0.2336492,0.20318292,0.082514,0.0749957,-0.0075183
42,0.37643605,0.39477998,"('unreliable', 'reliable')",-2.7070959,-2.5849054,-1.1653299,-1.0950627,0.0702672
43,-0.57122445,-0.5578681,"('irresponsible', 'responsible')",0.38833055,0.56229305,-0.091447,0.0022125,0.0936595
44,1.0030375,0.9727033,"('prejudiced', 'unprejudiced')",-0.91629773,-0.9033457,0.0433699,0.0346788,-0.0086911
45,-1.1068934,-0.99652916,"('incompetent', 'competent')",-0.17520487,-0.13743828,-0.6410491,-0.5669837,0.0740654
46,-0.40210846,-0.34746405,"('uncompetitive', 'competitive')",-0.7026393,-0.5777821,-0.5523739,-0.4626231,0.0897508
47,0.12689973,0.18216574,"('stupid', 'smart')",5.0388513,5.0951085,2.5828755,2.6386371,0.0557616
48,-0.028142147,-0.11165935,"('unintelligent', 'intelligent')",0.20688571,0.16726503,0.0893718,0.0278028,-0.061569
49,-0.021001436,0.055191953,"('unable', 'able')",-0.29038993,-0.21658838,-0.1556957,-0.0806982,0.0749975
50,0.022132454,-0.06381345,"('clumsy', 'skillful')",-0.17487238,-0.27217615,-0.07637,-0.1679948,-0.0916248
51,-0.6450259,-0.76986176,"('uneducated', 'educated')",0.8090972,0.69071114,0.0820356,-0.0395753,-0.1216109
52,-0.29366907,-0.50743836,"('irrational', 'rational')",-0.23102944,-0.38005862,-0.2623492,-0.4437485,-0.1813993
53,-1.6796831,-1.7515805,"('uncreative', 'creative')",0.26094863,0.20956391,-0.7093672,-0.7710083,-0.0616411
54,-0.6879526,-0.784746,"('incapable', 'capable')",0.64281183,0.5522909,-0.0225704,-0.1162275,-0.0936571
55,-0.06778341,-0.040640473,"('incompetent', 'clever')",0.90180725,0.98514575,0.4170119,0.4722526,0.0552407
56,0.22496566,0.21722694,"('impractical', 'practical')",0.45555845,0.57016325,0.3402621,0.3936951,0.053433
57,-0.5020745,-0.5206728,"('unimaginative', 'imaginative')",-2.8651133,-2.8177886,-1.6835939,-1.6692307,0.0143632
58,-0.23334368,-0.23164733,"('undiscriminating', 'discriminating')",0.09075491,0.11695063,-0.0712944,-0.0573483,0.0139461
59,0.06682202,0.04751841,"('foolish', 'wise')",-0.19945946,-0.23263033,-0.0663187,-0.092556,-0.0262373
60,0.3937419,0.40887138,"('inefficient', 'efficient')",0.35795093,0.6058951,0.3758464,0.5073832,0.1315368
61,-0.70749635,-0.8375476,"('illogical', 'logical')",0.04984271,-0.05497192,-0.3288268,-0.4462598,-0.117433
62,0.09318422,0.16105798,"('incompetent', 'brilliant')",0.3285061,0.52952695,0.2108452,0.3452924,0.1344472
63,-0.6994607,-0.6307579,"('unperceptive', 'insightful')",-0.11058818,0.041716404,-0.4050244,-0.2945208,0.1105036
64,0.043848727,0.036567688,"('shy', 'confident')",-5.218066,-5.0533247,-2.5871089,-2.5083785,0.0787304
65,0.07624206,-0.05536393,"('insecure', 'secure')",0.66912335,0.6990875,0.3726827,0.3218618,-0.0508209
66,-0.8945168,-0.9411231,"('inactive', 'active')",-0.3044267,-0.3809754,-0.5994717,-0.6610492,-0.0615775
67,0.29814893,0.30932748,"('doubtful', 'determined')",-0.18984832,-0.114248395,0.0541503,0.0975395,0.0433892
68,-0.23567913,-0.27324283,"('dependent', 'independent')",-1.3706356,-1.3652377,-0.8031574,-0.8192403,-0.0160829
69,0.19626522,0.22714466,"('lazy', 'industrious')",-1.5698906,-1.5359747,-0.6868127,-0.654415,0.0323977
70,-0.43361068,-0.40473065,"('lethargic', 'energetic')",0.25682482,0.33225346,-0.0883929,-0.0362386,0.0521543
71,-0.2563296,-0.22903539,"('diffident', 'self-confident')",0.026305873,0.010621402,-0.1150119,-0.109207,0.0058049
72,-0.50946057,-0.55405384,"('unambitious', 'ambitious')",-0.44741118,-0.3898038,-0.4784359,-0.4719288,0.0065071
73,0.97826016,0.8923816,"('helpless', 'self-reliant')",-2.9374697,-2.8779533,-0.9796048,-0.9927858,-0.013181
74,-0.20056349,-0.21211642,"('undedicated', 'dedicated')",0.23215373,0.2936536,0.0157951,0.0407686,0.0249735
75,0.4356397,0.49134088,"('meek', 'impulsive')",-0.7171645,-0.6933146,-0.1407624,-0.1009869,0.0397755
76,0.8213099,0.8258401,"('anxious', 'daring')",0.34158713,0.3964388,0.5814486,0.6111395,0.0296909
77,-0.8272207,-0.75804895,"('unmotivated', 'motivated')",-1.1408671,-1.0486853,-0.9840439,-0.9033672,0.0806767
78,-0.49625084,-0.4333159,"('nonresilient', 'resilient')",-0.3253361,-0.29165503,-0.4107935,-0.3624855,0.048308
79,-0.9775481,-0.9561641,"('wavering', 'unwavering')",-0.7641513,-0.8211579,-0.8708497,-0.888661,-0.0178113
80,0.21763408,0.15499547,"('dominated', 'dominating')",-0.20848906,-0.1639233,0.0045725,-0.0044639,-0.0090364
81,0.7006235,0.5976704,"('submissive', 'aggressive')",-0.09629751,-0.06374693,0.302163,0.2669617,-0.0352013
82,-0.22606298,-0.2300176,"('poor', 'rich')",5.7167215,5.5537205,2.7453294,2.6618514,-0.083478
83,-0.025949182,-0.068365656,"('powerless', 'powerful')",-0.89970523,-0.89192724,-0.4628272,-0.4801464,-0.0173192
84,0.25750995,0.15452474,"('inferior', 'superior')",0.451522,0.40061933,0.354516,0.277572,-0.076944
85,-0.025146982,-0.06145365,"('insignificant', 'prestigious')",-0.6257723,-0.75688195,-0.3254596,-0.4091678,-0.0837082
86,-1.296925,-1.3841269,"('uninfluential', 'influential')",-0.46815073,-0.54558074,-0.8825378,-0.9648538,-0.082316
87,0.31038427,0.22532223,"('unsuccessful', 'successful')",0.5367984,0.541304,0.4235913,0.3833131,-0.0402782
88,-0.15274689,-0.33389792,"('low', 'eminent')",0.15308988,0.024396334,0.0001715,-0.1547508,-0.1549223
