,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3229343,-1.5925633,"('unsociable', 'sociable')",-0.18262964,-0.37797943,-0.752782,-0.9852713,-0.2324893
1,-0.82634604,-1.0286785,"('unfriendly', 'friendly')",1.1196321,0.85360074,0.146643,-0.0875389,-0.2341819
2,0.7612467,0.79530007,"('unlikable', 'likable')",0.848386,0.85929364,0.8048164,0.8272969,0.0224805
3,-0.6793272,-0.6208945,"('repellent', 'pleasant')",0.49476644,0.6227127,-0.0922804,0.0009091,0.0931895
4,0.5707491,0.56780297,"('disliked', 'liked')",-5.753064,-5.7665896,-2.5911574,-2.5993934,-0.008236
5,-0.2043941,-0.16263464,"('distant', 'outgoing')",-0.28773507,-0.35509518,-0.2460646,-0.2588649,-0.0128003
6,-0.2653957,-0.21438697,"('distant', 'open')",-0.7002086,-0.8119131,-0.4828022,-0.51315,-0.0303478
7,-0.3995528,-0.36417252,"('insensitive', 'sensitive')",0.17608377,0.20522407,-0.1117345,-0.0794742,0.0322603
8,-0.7482197,-0.80928993,"('unaffectionate', 'affectionate')",0.12779033,-0.039540395,-0.3102147,-0.4244152,-0.1142005
9,-0.8074901,-0.8426069,"('unaffectionate', 'caring')",0.7899151,0.71607924,-0.0087875,-0.0632638,-0.0544763
10,-2.047049,-2.1933846,"('unsympathetic', 'sympathetic')",-0.719998,-0.7678339,-1.3835235,-1.4806093,-0.0970858
11,-1.1303039,-1.113976,"('unhelpful', 'helpful')",1.5921054,1.6345109,0.2309008,0.2602674,0.0293666
12,-0.42650908,-0.42385203,"('unsupportive', 'supportive')",-1.6902105,-1.7067889,-1.0583597,-1.0653205,-0.0069608
13,-1.1933565,-1.3370553,"('impolite', 'polite')",-0.62038374,-0.6342561,-0.9068701,-0.9856557,-0.0787856
14,-0.54408956,-0.57879186,"('antisocial', 'social')",0.12013149,0.06885365,-0.211979,-0.2549691,-0.0429901
15,0.39780387,0.30545253,"('boring', 'funny')",0.24518792,0.16115001,0.3214959,0.2333013,-0.0881946
16,0.7523321,0.7200532,"('unpopular', 'popular')",0.53076684,0.46511495,0.6415495,0.5925841,-0.0489654
17,-0.15168197,-0.13256897,"('nasty', 'nice')",-0.3369745,-0.29006386,-0.2443282,-0.2113164,0.0330118
18,-0.5787639,-0.51944,"('disagreeable', 'welcoming')",-0.37159705,-0.5073103,-0.4751805,-0.5133752,-0.0381947
19,-0.5910983,-0.56247306,"('inhospitable', 'hospitable')",-0.37545115,-0.43631783,-0.4832747,-0.4993954,-0.0161207
20,0.25988308,0.22832635,"('rough', 'thoughtful')",0.72447777,0.65665895,0.4921804,0.4424927,-0.0496877
21,-0.87752026,-0.9327242,"('immoral', 'moral')",-0.35889634,-0.27925062,-0.6182083,-0.6059874,0.0122209
22,-0.99845827,-0.9769183,"('untrustworthy', 'trustworthy')",-1.0010226,-0.96272993,-0.9997404,-0.9698241,0.0299163
23,-1.1702272,-1.2332734,"('insincere', 'sincere')",5.165848,5.1107388,1.9978104,1.9387326,-0.0590778
24,-0.7583843,-0.84362286,"('dishonest', 'honest')",0.62751037,0.5968884,-0.065437,-0.1233672,-0.0579302
25,0.99166405,1.004193,"('egoistic', 'altruistic')",0.9958221,0.894935,0.9937431,0.949564,-0.0441791
26,-0.34706286,-0.50338,"('hardhearted', 'benevolent')",1.4054518,1.193834,0.5291945,0.345227,-0.1839675
27,-0.5321999,-0.4430285,"('hardhearted', 'softhearted')",0.72234374,0.63395053,0.0950719,0.095461,0.0003891
28,-1.5633321,-1.7419547,"('disloyal', 'loyal')",0.6279757,0.5275341,-0.4676782,-0.6072103,-0.1395321
29,0.42792296,0.3837629,"('unfair', 'fair')",-0.15018252,-0.2518844,0.1388702,0.0659392,-0.072931
30,-0.7549726,-0.85411,"('intolerant', 'tolerant')",0.93022555,0.84481114,0.0876265,-0.0046494,-0.0922759
31,0.36414757,0.35027656,"('evil', 'good')",-0.70391446,-0.8892372,-0.1698834,-0.2694803,-0.0995969
32,-0.55874306,-0.62297773,"('unkind', 'kind')",0.2640476,0.06954442,-0.1473477,-0.2767166,-0.1293689
33,0.7526647,0.6100845,"('wrong', 'right')",-0.42255628,-0.43232092,0.1650542,0.0888818,-0.0761724
34,-0.38394558,-0.30646917,"('mean', 'honorable')",5.155089,5.2375107,2.3855717,2.4655209,0.0799492
35,1.1596171,1.2033175,"('corrupt', 'incorrupt')",-0.5219178,-0.60355186,0.3188496,0.2998828,-0.0189668
36,0.5854866,0.48483297,"('hostile', 'amicable')",-0.4771874,-0.60176724,0.0541496,-0.0584671,-0.1126167
37,-0.075051576,-0.11438815,"('fake', 'genuine')",-0.3053008,-0.23937649,-0.1901762,-0.1768823,0.0132939
38,-0.45919365,-0.438147,"('untruthful', 'truthful')",0.029005472,0.10566522,-0.2150941,-0.1662409,0.0488532
39,0.51228607,0.4617939,"('exploitative', 'cooperative')",0.15339223,0.16944681,0.3328391,0.3156204,-0.0172187
40,0.83275086,0.8644357,"('stingy', 'generous')",-1.580198,-1.6431528,-0.3737236,-0.3893586,-0.015635
41,-0.5416152,-0.66379803,"('unforgiving', 'forgiving')",-0.03989879,-0.20289737,-0.290757,-0.4333477,-0.1425907
42,0.6373703,0.72288686,"('unreliable', 'reliable')",-2.9349566,-2.8957784,-1.1487931,-1.0864458,0.0623473
43,-1.3160179,-1.3608162,"('irresponsible', 'responsible')",0.21145412,0.13920128,-0.5522819,-0.6108075,-0.0585256
44,0.5457606,0.6329198,"('prejudiced', 'unprejudiced')",-1.6354008,-1.6415063,-0.5448201,-0.5042933,0.0405268
45,-1.5418048,-1.6445292,"('incompetent', 'competent')",0.020241933,-0.04371527,-0.7607814,-0.8441222,-0.0833408
46,-1.1286951,-1.2119048,"('uncompetitive', 'competitive')",-0.8244491,-0.7161985,-0.9765722,-0.9640516,0.0125206
47,-0.5961474,-0.62579656,"('stupid', 'smart')",4.7332006,4.7461967,2.0685265,2.0602002,-0.0083263
48,0.6800326,0.5226973,"('unintelligent', 'intelligent')",1.1725626,1.0909319,0.9262976,0.8068146,-0.119483
49,-0.21146403,-0.1950178,"('unable', 'able')",-0.10752395,-0.0028620046,-0.159494,-0.0989399,0.0605541
50,0.45473632,0.5298332,"('clumsy', 'skillful')",-0.2593406,-0.34000516,0.0976979,0.094914,-0.0027839
51,-0.5157205,-0.55768,"('uneducated', 'educated')",0.6573693,0.552431,0.0708244,-0.0026245,-0.0734489
52,0.15203926,0.02613641,"('irrational', 'rational')",0.035610683,-0.04555241,0.093825,-0.009708,-0.103533
53,-0.5033642,-0.5387379,"('uncreative', 'creative')",0.43947825,0.3207441,-0.031943,-0.1089969,-0.0770539
