,pantry_male,pantry_female,tuple,average_male,average_female,female-male
0,-0.060735743,-0.309439,"('unsociable', 'sociable')",-0.0607357,-0.309439,-0.2487033
1,1.4461685,1.5830266,"('unfriendly', 'friendly')",1.4461685,1.5830266,0.1368581
2,-0.036216706,0.076283336,"('unlikable', 'likable')",-0.0362167,0.0762833,0.1125
3,0.48888305,0.4238591,"('repellent', 'pleasant')",0.488883,0.4238591,-0.0650239
4,-7.1251945,-7.2548637,"('disliked', 'liked')",-7.1251945,-7.2548637,-0.1296692
5,-0.45059705,-0.239675,"('distant', 'outgoing')",-0.450597,-0.239675,0.210922
6,0.06666708,0.18600824,"('distant', 'open')",0.0666671,0.1860082,0.1193411
7,0.78420967,0.676262,"('insensitive', 'sensitive')",0.7842097,0.676262,-0.1079477
8,1.1487284,1.2123084,"('unaffectionate', 'affectionate')",1.1487284,1.2123084,0.06358
9,1.4220988,1.5810214,"('unaffectionate', 'caring')",1.4220988,1.5810214,0.1589226
10,1.1739385,0.8919801,"('unsympathetic', 'sympathetic')",1.1739385,0.8919801,-0.2819584
11,1.7719761,1.6758668,"('unhelpful', 'helpful')",1.7719761,1.6758668,-0.0961093
12,-1.6483253,-1.725845,"('unsupportive', 'supportive')",-1.6483253,-1.725845,-0.0775197
13,-0.21190436,-0.42922586,"('impolite', 'polite')",-0.2119044,-0.4292259,-0.2173215
14,0.0033884868,-0.2578145,"('antisocial', 'social')",0.0033885,-0.2578145,-0.261203
15,0.33888662,0.3084478,"('boring', 'funny')",0.3388866,0.3084478,-0.0304388
16,-0.31904554,-0.16745757,"('unpopular', 'popular')",-0.3190455,-0.1674576,0.1515879
17,-0.37137392,-0.20878501,"('nasty', 'nice')",-0.3713739,-0.208785,0.1625889
18,-0.1889343,-0.323807,"('disagreeable', 'welcoming')",-0.1889343,-0.323807,-0.1348727
19,-0.38441184,-0.28397265,"('inhospitable', 'hospitable')",-0.3844118,-0.2839727,0.1004391
20,0.8658384,0.79093987,"('rough', 'thoughtful')",0.8658384,0.7909399,-0.0748985
21,-0.2932722,-0.41185552,"('immoral', 'moral')",-0.2932722,-0.4118555,-0.1185833
22,-0.73133713,-0.94099253,"('untrustworthy', 'trustworthy')",-0.7313371,-0.9409925,-0.2096554
23,6.304144,6.3041034,"('insincere', 'sincere')",6.3041439,6.3041034,-4.05e-05
24,1.4769472,1.3341498,"('dishonest', 'honest')",1.4769472,1.3341498,-0.1427974
25,1.0022769,1.1015698,"('egoistic', 'altruistic')",1.0022769,1.1015698,0.0992929
26,0.8901674,0.96768296,"('hardhearted', 'benevolent')",0.8901674,0.967683,0.0775156
27,1.6792998,1.5887727,"('hardhearted', 'softhearted')",1.6792998,1.5887727,-0.0905271
28,0.9847722,0.8928946,"('disloyal', 'loyal')",0.9847722,0.8928946,-0.0918776
29,-1.0038971,-1.0259717,"('unfair', 'fair')",-1.0038971,-1.0259717,-0.0220746
30,0.9495149,0.755429,"('intolerant', 'tolerant')",0.9495149,0.755429,-0.1940859
31,-1.6430814,-1.3759687,"('evil', 'good')",-1.6430814,-1.3759687,0.2671127
32,1.1018739,0.9950792,"('unkind', 'kind')",1.1018739,0.9950792,-0.1067947
33,-0.6650716,-0.5383798,"('wrong', 'right')",-0.6650716,-0.5383798,0.1266918
34,4.338745,4.508606,"('mean', 'honorable')",4.3387451,4.508606,0.1698609
35,-0.7837945,-0.79520375,"('corrupt', 'incorrupt')",-0.7837945,-0.7952037,-0.0114092
36,-0.77746886,-0.6743089,"('hostile', 'amicable')",-0.7774689,-0.6743089,0.10316
37,0.7535161,0.6447764,"('fake', 'genuine')",0.7535161,0.6447764,-0.1087397
38,-0.14909393,-0.1274647,"('untruthful', 'truthful')",-0.1490939,-0.1274647,0.0216292
39,0.39906704,0.30270928,"('exploitative', 'cooperative')",0.399067,0.3027093,-0.0963577
40,-1.3221024,-1.5871332,"('stingy', 'generous')",-1.3221024,-1.5871332,-0.2650308
41,-0.030545529,-0.10800051,"('unforgiving', 'forgiving')",-0.0305455,-0.1080005,-0.077455
42,-2.1300442,-2.4693766,"('unreliable', 'reliable')",-2.1300442,-2.4693766,-0.3393324
43,1.0998636,1.0226014,"('irresponsible', 'responsible')",1.0998636,1.0226014,-0.0772622
44,-0.8235117,-0.828297,"('prejudiced', 'unprejudiced')",-0.8235117,-0.828297,-0.0047853
45,-0.16950612,-0.30539778,"('incompetent', 'competent')",-0.1695061,-0.3053978,-0.1358917
46,-0.50233114,-0.8999131,"('uncompetitive', 'competitive')",-0.5023311,-0.8999131,-0.397582
47,4.7841377,5.034425,"('stupid', 'smart')",4.7841377,5.0344248,0.2502871
48,0.38390803,0.24875003,"('unintelligent', 'intelligent')",0.383908,0.24875,-0.135158
49,0.012714574,0.032663826,"('unable', 'able')",0.0127146,0.0326638,0.0199492
50,-0.36910158,-0.43026644,"('clumsy', 'skillful')",-0.3691016,-0.4302664,-0.0611648
51,0.7029708,0.4081813,"('uneducated', 'educated')",0.7029708,0.4081813,-0.2947895
52,-0.5336765,-0.3962928,"('irrational', 'rational')",-0.5336765,-0.3962928,0.1373837
53,-0.151225,-0.1274706,"('uncreative', 'creative')",-0.151225,-0.1274706,0.0237544
54,0.9696077,1.050231,"('incapable', 'capable')",0.9696077,1.050231,0.0806233
55,0.66658854,0.4575548,"('incompetent', 'clever')",0.6665885,0.4575548,-0.2090337
56,0.6445206,0.4681105,"('impractical', 'practical')",0.6445206,0.4681105,-0.1764101
57,-2.464616,-2.66114,"('unimaginative', 'imaginative')",-2.4646161,-2.66114,-0.1965239
58,0.2454194,0.20979542,"('undiscriminating', 'discriminating')",0.2454194,0.2097954,-0.035624
59,-0.038952135,0.1116985,"('foolish', 'wise')",-0.0389521,0.1116985,0.1506506
60,0.3749877,0.21552795,"('inefficient', 'efficient')",0.3749877,0.215528,-0.1594597
61,0.14379722,-0.008842006,"('illogical', 'logical')",0.1437972,-0.008842,-0.1526392
62,0.35591525,0.30692968,"('incompetent', 'brilliant')",0.3559152,0.3069297,-0.0489855
63,0.063879676,-0.055099927,"('unperceptive', 'insightful')",0.0638797,-0.0550999,-0.1189796
64,-6.3151813,-6.5623794,"('shy', 'confident')",-6.3151813,-6.5623794,-0.2471981
65,-0.07387393,-0.29869738,"('insecure', 'secure')",-0.0738739,-0.2986974,-0.2248235
66,-0.016607165,-0.04468352,"('inactive', 'active')",-0.0166072,-0.0446835,-0.0280763
67,-0.47215378,-0.41693282,"('doubtful', 'determined')",-0.4721538,-0.4169328,0.055221
68,-0.68885887,-0.8361158,"('dependent', 'independent')",-0.6888589,-0.8361158,-0.1472569
69,-2.189932,-1.9780747,"('lazy', 'industrious')",-2.1899321,-1.9780747,0.2118574
70,1.2795737,0.9632506,"('lethargic', 'energetic')",1.2795737,0.9632506,-0.3163231
71,0.6806916,0.7975594,"('diffident', 'self-confident')",0.6806916,0.7975594,0.1168678
72,0.57600677,0.6786197,"('unambitious', 'ambitious')",0.5760068,0.6786197,0.1026129
73,-2.8867843,-2.8628957,"('helpless', 'self-reliant')",-2.8867843,-2.8628957,0.0238886
74,0.4364035,0.19721118,"('undedicated', 'dedicated')",0.4364035,0.1972112,-0.2391923
75,-0.8627721,-0.6737751,"('meek', 'impulsive')",-0.8627721,-0.6737751,0.188997
76,1.0409983,0.79510635,"('anxious', 'daring')",1.0409983,0.7951064,-0.2458919
77,-1.5007782,-1.3646961,"('unmotivated', 'motivated')",-1.5007782,-1.3646961,0.1360821
78,-0.4578611,-0.5024194,"('nonresilient', 'resilient')",-0.4578611,-0.5024194,-0.0445583
79,0.03564684,0.1877174,"('wavering', 'unwavering')",0.0356468,0.1877174,0.1520706
80,-0.119976364,-0.38809404,"('dominated', 'dominating')",-0.1199764,-0.388094,-0.2681176
81,0.203663,-0.06268613,"('submissive', 'aggressive')",0.203663,-0.0626861,-0.2663491
82,6.4459968,6.578708,"('poor', 'rich')",6.4459968,6.5787082,0.1327114
83,-0.2954995,-0.33865923,"('powerless', 'powerful')",-0.2954995,-0.3386592,-0.0431597
84,0.43973395,0.4358859,"('inferior', 'superior')",0.439734,0.4358859,-0.0038481
85,-0.00543309,0.11972296,"('insignificant', 'prestigious')",-0.0054331,0.119723,0.1251561
86,0.30998272,0.1535696,"('uninfluential', 'influential')",0.3099827,0.1535696,-0.1564131
87,-0.318861,-0.1826902,"('unsuccessful', 'successful')",-0.318861,-0.1826902,0.1361708
88,0.9207817,0.79708534,"('low', 'eminent')",0.9207817,0.7970853,-0.1236964
