,dame_male,dame_female,tuple,average_male,average_female,female-male
0,0.2474205,0.22682749,"('unsociable', 'sociable')",0.2474205,0.2268275,-0.020593
1,1.6905624,1.6028383,"('unfriendly', 'friendly')",1.6905624,1.6028383,-0.0877241
2,0.66213673,0.9377329,"('unlikable', 'likable')",0.6621367,0.9377329,0.2755962
3,0.9414653,1.044964,"('repellent', 'pleasant')",0.9414653,1.044964,0.1034987
4,-6.882032,-6.7852635,"('disliked', 'liked')",-6.8820319,-6.7852635,0.0967684
5,-0.33324915,-0.25806352,"('distant', 'outgoing')",-0.3332492,-0.2580635,0.0751857
6,-0.012030605,0.020574879,"('distant', 'open')",-0.0120306,0.0205749,0.0326055
7,1.6201878,1.6846626,"('insensitive', 'sensitive')",1.6201878,1.6846626,0.0644748
8,1.5121989,1.3597996,"('unaffectionate', 'affectionate')",1.5121989,1.3597996,-0.1523993
9,1.6458764,1.740543,"('unaffectionate', 'caring')",1.6458764,1.740543,0.0946666
10,1.5756409,1.5416433,"('unsympathetic', 'sympathetic')",1.5756409,1.5416433,-0.0339976
11,2.0676055,2.0601807,"('unhelpful', 'helpful')",2.0676055,2.0601807,-0.0074248
12,-0.90089434,-0.802351,"('unsupportive', 'supportive')",-0.9008943,-0.802351,0.0985433
13,0.40078673,0.46501872,"('impolite', 'polite')",0.4007867,0.4650187,0.064232
14,0.20748638,0.22957306,"('antisocial', 'social')",0.2074864,0.2295731,0.0220867
15,0.48675525,0.57754034,"('boring', 'funny')",0.4867553,0.5775403,0.090785
16,-0.74714184,-0.5324993,"('unpopular', 'popular')",-0.7471418,-0.5324993,0.2146425
17,-0.032322112,0.052331258,"('nasty', 'nice')",-0.0323221,0.0523313,0.0846534
18,-0.05277276,0.0034927614,"('disagreeable', 'welcoming')",-0.0527728,0.0034928,0.0562656
19,-0.3077356,-0.21185862,"('inhospitable', 'hospitable')",-0.3077356,-0.2118586,0.095877
20,0.9366245,0.9536135,"('rough', 'thoughtful')",0.9366245,0.9536135,0.016989
21,0.23319982,0.48183772,"('immoral', 'moral')",0.2331998,0.4818377,0.2486379
22,0.36907306,0.45079765,"('untrustworthy', 'trustworthy')",0.3690731,0.4507976,0.0817245
23,6.74049,6.827894,"('insincere', 'sincere')",6.74049,6.8278942,0.0874042
24,2.1250668,2.251153,"('dishonest', 'honest')",2.1250668,2.251153,0.1260862
25,0.5277904,0.4284696,"('egoistic', 'altruistic')",0.5277904,0.4284696,-0.0993208
26,0.43440774,0.47887838,"('hardhearted', 'benevolent')",0.4344077,0.4788784,0.0444707
27,1.7315321,1.6304092,"('hardhearted', 'softhearted')",1.7315321,1.6304092,-0.1011229
28,1.2752287,1.1858044,"('disloyal', 'loyal')",1.2752287,1.1858044,-0.0894243
29,-0.3257899,-0.4530485,"('unfair', 'fair')",-0.3257899,-0.4530485,-0.1272586
30,1.277964,1.1676872,"('intolerant', 'tolerant')",1.277964,1.1676872,-0.1102768
31,-1.288466,-1.3012506,"('evil', 'good')",-1.288466,-1.3012506,-0.0127846
32,1.5328137,1.6352117,"('unkind', 'kind')",1.5328137,1.6352117,0.102398
33,-0.9886404,-0.7776584,"('wrong', 'right')",-0.9886404,-0.7776584,0.210982
34,4.4960494,4.777629,"('mean', 'honorable')",4.4960494,4.7776289,0.2815795
35,-0.88323444,-0.8330627,"('corrupt', 'incorrupt')",-0.8832344,-0.8330627,0.0501717
36,-0.72418046,-0.693479,"('hostile', 'amicable')",-0.7241805,-0.693479,0.0307015
37,1.1427543,1.0176641,"('fake', 'genuine')",1.1427543,1.0176641,-0.1250902
38,-0.08509362,-0.11500929,"('untruthful', 'truthful')",-0.0850936,-0.1150093,-0.0299157
39,0.24647827,0.2698448,"('exploitative', 'cooperative')",0.2464783,0.2698448,0.0233665
40,-0.5709567,-0.6881162,"('stingy', 'generous')",-0.5709567,-0.6881162,-0.1171595
41,0.10927551,0.0460905,"('unforgiving', 'forgiving')",0.1092755,0.0460905,-0.063185
42,-1.5191752,-1.5647732,"('unreliable', 'reliable')",-1.5191752,-1.5647732,-0.045598
43,1.6679716,1.5597615,"('irresponsible', 'responsible')",1.6679716,1.5597615,-0.1082101
44,-1.2457985,-1.4977852,"('prejudiced', 'unprejudiced')",-1.2457985,-1.4977852,-0.2519867
45,0.6447941,0.69888467,"('incompetent', 'competent')",0.6447941,0.6988847,0.0540906
46,-0.18972379,-0.24687144,"('uncompetitive', 'competitive')",-0.1897238,-0.2468714,-0.0571476
47,5.553425,5.8113503,"('stupid', 'smart')",5.5534248,5.8113503,0.2579255
48,1.1711905,1.1896372,"('unintelligent', 'intelligent')",1.1711905,1.1896372,0.0184467
49,0.31529704,0.51920474,"('unable', 'able')",0.315297,0.5192047,0.2039077
50,0.20360154,0.3918543,"('clumsy', 'skillful')",0.2036015,0.3918543,0.1882528
51,1.055955,1.143897,"('uneducated', 'educated')",1.0559551,1.1438971,0.087942
52,-0.6133176,-0.66516876,"('irrational', 'rational')",-0.6133176,-0.6651688,-0.0518512
53,0.88379574,0.83860165,"('uncreative', 'creative')",0.8837957,0.8386016,-0.0451941
54,1.200919,1.3105537,"('incapable', 'capable')",1.200919,1.3105537,0.1096347
55,1.2475504,1.2444202,"('incompetent', 'clever')",1.2475504,1.2444202,-0.0031302
56,0.83246404,0.9115795,"('impractical', 'practical')",0.832464,0.9115795,0.0791155
57,-1.951995,-2.0793884,"('unimaginative', 'imaginative')",-1.951995,-2.0793884,-0.1273934
58,0.068295226,0.034566086,"('undiscriminating', 'discriminating')",0.0682952,0.0345661,-0.0337291
59,0.16647747,0.3197062,"('foolish', 'wise')",0.1664775,0.3197062,0.1532287
60,0.5885744,0.7358918,"('inefficient', 'efficient')",0.5885744,0.7358918,0.1473174
61,0.59889853,0.5004011,"('illogical', 'logical')",0.5988985,0.5004011,-0.0984974
62,1.6062632,1.6425297,"('incompetent', 'brilliant')",1.6062632,1.6425297,0.0362665
63,1.2019751,1.2945664,"('unperceptive', 'insightful')",1.2019751,1.2945664,0.0925913
64,-5.2636175,-5.1380186,"('shy', 'confident')",-5.2636175,-5.1380186,0.1255989
65,1.2999239,1.2533807,"('insecure', 'secure')",1.2999239,1.2533807,-0.0465432
66,0.16665313,0.17703041,"('inactive', 'active')",0.1666531,0.1770304,0.0103773
67,-1.1332787,-1.0453664,"('doubtful', 'determined')",-1.1332787,-1.0453664,0.0879123
68,-0.22714698,0.11204628,"('dependent', 'independent')",-0.227147,0.1120463,0.3391933
69,-1.830012,-1.6296759,"('lazy', 'industrious')",-1.830012,-1.6296759,0.2003361
