,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
0,-0.19263005,-0.30277446,"('unsociable', 'sociable')",0.70097,0.62038386,-0.057567578,-0.20621455,0.1502575,0.0371316,-0.1131259
1,0.672211,0.8328161,"('unfriendly', 'friendly')",0.59900814,0.6650625,1.2918946,1.2313255,0.8543712,0.9097347,0.0553635
2,0.16046432,0.20973365,"('unlikable', 'likable')",0.14723065,0.18518007,1.0690923,1.148606,0.4589291,0.5145066,0.0555775
3,-1.4970757,-1.388248,"('repellent', 'pleasant')",-1.1376271,-1.1234659,0.6185365,0.6711826,-0.6720554,-0.6135104,0.058545
4,0.27898118,0.38857195,"('disliked', 'liked')",0.13450602,0.13312857,-7.043794,-7.0542746,-2.2101024,-2.1775247,0.0325777
5,0.8077063,0.9949219,"('distant', 'outgoing')",0.5478579,0.66288245,-1.0481396,-0.96036047,0.1024748,0.2324813,0.1300065
6,0.2665266,0.5394227,"('distant', 'open')",0.10961217,0.2403658,-0.900506,-0.77508825,-0.1747891,0.0015667,0.1763558
7,-0.7199198,-0.74917775,"('insensitive', 'sensitive')",-0.36557615,-0.2994373,-0.21890989,-0.15422955,-0.4348019,-0.4009482,0.0338537
8,0.39830896,0.5429666,"('unaffectionate', 'affectionate')",0.15825477,0.19971435,0.2644346,0.25746596,0.2736661,0.3333823,0.0597162
9,0.72916335,0.81130415,"('unaffectionate', 'caring')",0.68984145,0.7899279,0.9140241,0.934033,0.7776763,0.8450883,0.067412
10,-0.7498852,-0.75433797,"('unsympathetic', 'sympathetic')",-0.6322636,-0.6693541,-0.1919291,-0.16038641,-0.5246926,-0.5280261,-0.0033335
11,-0.0064258873,-0.044470344,"('unhelpful', 'helpful')",0.37357718,0.38446355,2.374171,2.3633282,0.9137741,0.9011072,-0.0126669
12,0.176986,0.4321828,"('unsupportive', 'supportive')",0.3461311,0.45793918,-2.2179382,-2.105559,-0.5649404,-0.4051457,0.1597947
