,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,female-male
0,0.6095379,0.569094,"('unsociable', 'sociable')",0.7932005,0.73019904,-0.4338989,-0.46853253,0.3229465,0.2769202,-0.0460263
1,-0.6352878,-0.7081625,"('unfriendly', 'friendly')",-1.4414781,-1.5474044,1.6142088,1.5065042,-0.1541857,-0.2496876,-0.0955019
2,0.82206047,0.8972559,"('unlikable', 'likable')",1.1016065,1.2051955,0.5124785,0.55570364,0.8120484,0.8860517,0.0740033
3,0.1109652,0.21676542,"('repellent', 'pleasant')",0.35234773,0.581688,0.8060888,0.8533193,0.4231339,0.5505909,0.127457
4,-0.7871025,-0.7395214,"('disliked', 'liked')",-0.8669342,-0.90739375,-8.042779,-8.151978,-3.2322718,-3.2662977,-0.0340259
5,-0.92947173,-0.90189373,"('distant', 'outgoing')",-1.3395274,-1.3764012,-0.3526152,-0.3402718,-0.8738714,-0.8728556,0.0010158
6,-0.9574464,-0.911194,"('distant', 'open')",-1.8421735,-1.8510073,-0.0024605095,0.002422437,-0.9340268,-0.9199263,0.0141005
7,0.85280526,0.9129994,"('insensitive', 'sensitive')",0.90235174,1.0483584,0.8246612,0.8846752,0.8599394,0.9486777,0.0887383
8,-0.8467755,-0.83353496,"('unaffectionate', 'affectionate')",-0.97203845,-1.0357527,1.2247248,1.170953,-0.1980297,-0.2327782,-0.0347485
9,0.044262227,0.08348347,"('unaffectionate', 'caring')",-0.77938855,-0.7903307,1.5218041,1.5333666,0.2622259,0.2755064,0.0132805
10,0.40556508,0.41595367,"('unsympathetic', 'sympathetic')",0.12789041,0.22137317,-0.4389035,-0.35610065,0.0315173,0.0937421,0.0622248
11,0.92947054,0.92132777,"('unhelpful', 'helpful')",1.1771483,1.2704217,1.513529,1.5960958,1.2067159,1.2626151,0.0558992
12,1.626859,1.7703954,"('unsupportive', 'supportive')",0.65160286,0.89426684,-2.1756644,-2.1221368,0.0342658,0.1808418,0.146576
13,1.0822644,0.9843629,"('impolite', 'polite')",1.0885012,1.1004668,-0.7447335,-0.6175326,0.475344,0.4890991,0.0137551
14,1.963827,1.9447799,"('antisocial', 'social')",2.8050604,2.771114,0.0034503457,0.0032612653,1.5907793,1.5730516,-0.0177277
15,-0.39475167,-0.51793915,"('boring', 'funny')",0.37871724,0.20983669,0.3709649,0.30613577,0.1183102,-0.0006556,-0.1189658
16,-1.0226465,-1.0186595,"('unpopular', 'popular')",-1.2477412,-1.2378789,-0.13821608,-0.15063858,-0.8028679,-0.8023923,0.0004756
17,-0.26614973,-0.12329871,"('nasty', 'nice')",0.07086144,0.23062427,0.0057442617,0.06333354,-0.0631813,0.0568864,0.1200677
18,0.68953854,0.83865815,"('disagreeable', 'welcoming')",0.18968958,0.4372513,-0.5074595,-0.465012,0.1239229,0.2702991,0.1463762
19,-0.8447015,-0.8125951,"('inhospitable', 'hospitable')",-0.96522886,-0.8936831,-0.51105195,-0.4853807,-0.7736607,-0.730553,0.0431077
20,-0.029215628,0.05636982,"('rough', 'thoughtful')",-0.2612198,-0.110891014,0.41253963,0.36973926,0.0407014,0.1050727,0.0643713
21,1.3535216,1.3832315,"('immoral', 'moral')",1.4388568,1.4876924,-0.49605837,-0.38799536,0.76544,0.8276429,0.0622029
22,0.8620962,0.84478587,"('untrustworthy', 'trustworthy')",1.0353316,1.1253283,-0.9174442,-0.9116564,0.3266612,0.3528193,0.0261581
23,0.99831825,0.9729647,"('insincere', 'sincere')",0.88703996,0.9877577,6.645215,6.70121,2.8435243,2.8873107,0.0437864
24,1.0059942,1.0502301,"('dishonest', 'honest')",0.41615197,0.3999222,0.7492203,0.73735374,0.7237888,0.7291687,0.0053799
25,-0.73338276,-0.7022509,"('egoistic', 'altruistic')",-0.8669134,-0.88768196,1.7001544,1.6153449,0.0332861,0.0084707,-0.0248154
26,1.5683701,1.4469872,"('hardhearted', 'benevolent')",0.6414512,0.457917,1.7709165,1.6454588,1.3269126,1.1834544,-0.1434582
27,-0.84704727,-0.8036489,"('hardhearted', 'softhearted')",-0.82114315,-0.7650353,1.3679408,1.3046432,-0.1000832,-0.0880136,0.0120696
28,1.1413941,1.0829438,"('disloyal', 'loyal')",0.08345347,-0.07046527,1.5265689,1.3623809,0.9171388,0.7916198,-0.125519
29,-0.19070996,-0.18820368,"('unfair', 'fair')",-0.22216487,-0.26816452,-0.12346854,-0.23512506,-0.1787811,-0.2304978,-0.0517167
30,0.9961184,1.0242326,"('intolerant', 'tolerant')",1.6298064,1.7183459,0.7205393,0.78312564,1.1154881,1.1752347,0.0597466
31,-1.2168536,-1.0665712,"('evil', 'good')",-1.4063897,-1.3664953,-0.7058795,-0.76957405,-1.1097076,-1.0675468,0.0421608
32,1.2400491,1.2088335,"('unkind', 'kind')",0.7092089,0.70923096,1.0906336,1.0132394,1.0132972,0.9771012,-0.036196
33,0.6541747,0.6239433,"('wrong', 'right')",0.005987359,0.011108537,-0.1251291,-0.2038782,0.1783443,0.1437246,-0.0346197
34,-0.7061139,-0.5239622,"('mean', 'honorable')",-0.07948561,0.12108357,5.5082436,5.694886,1.5742146,1.7640025,0.1897879
35,-1.5062586,-1.6021619,"('corrupt', 'incorrupt')",-2.094698,-2.3108594,-0.31530857,-0.5213867,-1.3054217,-1.4781361,-0.1727144
36,-2.587846,-2.611759,"('hostile', 'amicable')",-2.591023,-2.6576838,-0.42602858,-0.5229705,-1.8682993,-1.9308044,-0.0625051
37,-0.15010864,-0.11952178,"('fake', 'genuine')",-0.40096214,-0.3884462,0.32623637,0.3004499,-0.0749448,-0.0691727,0.0057721
38,0.9064431,0.93640906,"('untruthful', 'truthful')",0.04540167,0.062977195,-0.27970985,-0.24926876,0.224045,0.2500392,0.0259942
39,1.8800439,1.9826194,"('exploitative', 'cooperative')",1.3907617,1.4552809,0.45070648,0.47994912,1.240504,1.3059498,0.0654458
40,0.75789976,0.7792451,"('stingy', 'generous')",0.28264996,0.32829732,-2.1050692,-2.2482798,-0.3548398,-0.3802458,-0.025406
41,0.6155971,0.6845056,"('unforgiving', 'forgiving')",0.39439946,0.50705934,-0.070149854,-0.16846825,0.3132823,0.3410322,0.0277499
42,0.8206011,0.9502778,"('unreliable', 'reliable')",0.5348944,0.67592335,-3.360575,-3.2850912,-0.6683598,-0.5529633,0.1153965
43,0.85233575,0.87706286,"('irresponsible', 'responsible')",0.93732333,1.1058812,0.2448379,0.33104005,0.6781657,0.7713281,0.0931624
44,0.17092346,0.25209183,"('prejudiced', 'unprejudiced')",-0.34609237,-0.29809177,-1.4551145,-1.4072607,-0.5434278,-0.4844202,0.0590076
