,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33295694,-0.5621645,"('unsociable', 'sociable')",0.44574454,0.16893545,-0.32471648,-0.48344946,-0.070643,-0.2922262,-0.2215832
1,-1.2016649,-1.2879832,"('unfriendly', 'friendly')",-0.3953149,-0.45532304,1.4988759,1.3495967,-0.0327013,-0.1312365,-0.0985352
2,1.1696618,1.1699185,"('unlikable', 'likable')",1.8684976,1.882704,0.8686965,0.93732786,1.3022853,1.3299835,0.0276982
3,0.13380936,0.20511454,"('repellent', 'pleasant')",0.6932716,0.7777656,0.29504997,0.39354232,0.3740436,0.4588075,0.0847639
4,-0.17193387,-0.27655366,"('disliked', 'liked')",0.008414611,-0.12880073,-6.268169,-6.2468996,-2.1438961,-2.217418,-0.0735219
5,-1.0036957,-0.89818764,"('distant', 'outgoing')",-1.9075117,-1.7010238,-0.39324653,-0.4184116,-1.1014846,-1.0058743,0.0956103
6,-1.3726258,-1.2781563,"('distant', 'open')",-2.2859437,-2.099526,-0.16197999,-0.2264889,-1.2735165,-1.2013903,0.0721262
7,0.18621975,0.16860148,"('insensitive', 'sensitive')",0.073787525,0.114162505,0.71144,0.74464464,0.3238158,0.3424695,0.0186537
8,-1.1352822,-1.1860554,"('unaffectionate', 'affectionate')",-0.2963242,-0.2933029,0.49566442,0.4136781,-0.3119806,-0.3552268,-0.0432462
9,-1.0336775,-1.1162641,"('unaffectionate', 'caring')",-0.1171274,-0.15086766,1.1299627,1.0888048,-0.0069474,-0.0594423,-0.0524949
10,-0.6968606,-0.80583924,"('unsympathetic', 'sympathetic')",0.09127662,0.03662729,-0.18493998,-0.20804954,-0.263508,-0.3257538,-0.0622458
11,0.5065889,0.43567872,"('unhelpful', 'helpful')",0.5847912,0.48453736,2.2236612,2.2006187,1.1050138,1.0402783,-0.0647355
12,0.40118304,0.40459028,"('unsupportive', 'supportive')",0.8561785,0.9524499,-1.6084223,-1.5592911,-0.1170202,-0.067417,0.0496032
13,0.36716127,0.31395227,"('impolite', 'polite')",0.18974845,0.08820295,0.103862904,0.1161884,0.2202575,0.1727812,-0.0474763
14,0.6066722,0.53040576,"('antisocial', 'social')",1.5017825,1.4434215,-0.1861264,-0.22823298,0.6407761,0.5818648,-0.0589113
15,0.4210531,0.32960588,"('boring', 'funny')",-0.7973606,-0.8797702,0.6921698,0.63664603,0.1052874,0.0288272,-0.0764602
16,-0.033220243,-0.07447193,"('unpopular', 'popular')",0.1548708,0.11946531,0.65885246,0.6640896,0.2601677,0.236361,-0.0238067
17,-0.11015473,-0.04573211,"('nasty', 'nice')",-0.45552617,-0.42912677,-0.11865044,-0.13781181,-0.2281105,-0.2042236,0.0238869
18,-0.5101689,-0.57182586,"('disagreeable', 'welcoming')",-0.43514538,-0.34361547,-0.35124418,-0.39845318,-0.4321862,-0.4379648,-0.0057786
19,-0.3321551,-0.32627687,"('inhospitable', 'hospitable')",-1.2854829,-1.392123,-0.06557412,-0.06922221,-0.5610707,-0.595874,-0.0348033
20,0.42070234,0.42869195,"('rough', 'thoughtful')",1.3274341,1.3422266,1.0389762,1.0240169,0.9290376,0.9316452,0.0026076
21,0.86631036,0.78036255,"('immoral', 'moral')",0.68662107,0.6405556,-0.4459239,-0.3830065,0.3690025,0.3459706,-0.0230319
22,0.37812653,0.2641515,"('untrustworthy', 'trustworthy')",0.4414585,0.3630729,-1.0136182,-1.0906723,-0.0646777,-0.1544826,-0.0898049
23,-0.19349213,-0.25764865,"('insincere', 'sincere')",0.47344285,0.43648636,6.1192207,5.9449043,2.1330571,2.0412474,-0.0918097
24,-0.3328626,-0.39087743,"('dishonest', 'honest')",-0.15456137,-0.10492072,0.8077137,0.74710876,0.1067632,0.0837702,-0.022993
25,-0.45913443,-0.4807195,"('egoistic', 'altruistic')",-0.18514976,-0.18223523,1.173302,1.1397507,0.1763393,0.158932,-0.0174073
26,-0.45704412,-0.50286794,"('hardhearted', 'benevolent')",0.97507966,0.99230886,1.5009447,1.4336718,0.6729934,0.6410376,-0.0319558
27,-0.9463382,-0.83109975,"('hardhearted', 'softhearted')",-0.65367943,-0.56934243,1.2082388,1.1613364,-0.1305929,-0.0797019,0.050891
28,-0.4357205,-0.6235926,"('disloyal', 'loyal')",0.44283682,0.26355743,0.8231772,0.64186543,0.2767645,0.0939434,-0.1828211
29,-0.23929721,-0.27119458,"('unfair', 'fair')",-0.6564474,-0.726156,-0.79768836,-1.0091177,-0.5644777,-0.6688228,-0.1043451
30,1.0060804,0.8780362,"('intolerant', 'tolerant')",1.0030329,0.87003815,1.594252,1.5270694,1.2011218,1.0917145,-0.1094073
31,-0.788597,-0.72543335,"('evil', 'good')",-1.3330586,-1.2511858,-1.2875402,-1.3823245,-1.1363986,-1.1196478,0.0167508
32,-0.11902174,-0.22154532,"('unkind', 'kind')",0.9391282,0.80139506,1.0217115,0.8667961,0.6139393,0.4822152,-0.1317241
33,0.67851543,0.6046069,"('wrong', 'right')",-0.3320358,-0.31178525,-0.46893007,-0.48256475,-0.0408168,-0.0632477,-0.0224309
34,-0.29450962,-0.19050545,"('mean', 'honorable')",0.25557387,0.38237858,6.0621576,6.1142635,2.0077407,2.1020455,0.0943048
35,-0.6766453,-0.6562173,"('corrupt', 'incorrupt')",-1.5807805,-1.5365129,-0.33687153,-0.51301014,-0.8647658,-0.9019135,-0.0371477
36,-1.0577338,-1.1993433,"('hostile', 'amicable')",-1.274,-1.3695838,0.053973198,-0.12214573,-0.7592535,-0.8970243,-0.1377708
37,-0.043404676,-0.013984617,"('fake', 'genuine')",-0.16782326,-0.17056602,0.16369897,0.14817354,-0.015843,-0.0121257,0.0037173
38,-0.11942568,-0.14826018,"('untruthful', 'truthful')",-0.6210316,-0.6198959,0.349842,0.37412313,-0.1302051,-0.1313443,-0.0011392
39,1.91413,1.9326974,"('exploitative', 'cooperative')",1.8479717,1.9096087,0.24016608,0.26318818,1.3340893,1.3684982,0.0344089
40,-0.2735965,-0.30454743,"('stingy', 'generous')",0.2234993,0.3537286,-1.7498584,-1.7404256,-0.5999852,-0.5637481,0.0362371
41,0.054661732,-0.07060707,"('unforgiving', 'forgiving')",0.6395197,0.5831745,0.5932163,0.49651274,0.4291326,0.3363601,-0.0927725
42,0.68704784,0.7073175,"('unreliable', 'reliable')",1.0392665,1.0772251,-3.1574752,-3.0748863,-0.4770536,-0.4301146,0.046939
43,0.4117291,0.44567025,"('irresponsible', 'responsible')",0.68453836,0.6957513,0.72332317,0.7004221,0.6065302,0.6139479,0.0074177
44,-0.0441863,0.08045926,"('prejudiced', 'unprejudiced')",-0.33286777,-0.29242003,-1.3900669,-1.3971862,-0.5890403,-0.5363823,0.052658
45,-0.09092771,-0.1677742,"('incompetent', 'competent')",0.32536417,0.21596193,-0.3705619,-0.42899334,-0.0453751,-0.1269352,-0.0815601
46,0.33037102,0.25163385,"('uncompetitive', 'competitive')",1.5999335,1.559503,-0.57962745,-0.51869977,0.4502257,0.4308124,-0.0194133
47,0.12702194,0.24594373,"('stupid', 'smart')",0.35446993,0.4313618,5.498918,5.500591,1.99347,2.0592988,0.0658288
48,-0.46801975,-0.57397044,"('unintelligent', 'intelligent')",0.10756117,0.066113696,0.6679833,0.64934236,0.1025082,0.0471619,-0.0553463
49,-0.37453464,-0.36292905,"('unable', 'able')",-0.6472808,-0.611216,-0.25036502,-0.17841026,-0.4240601,-0.3841851,0.039875
50,0.23947732,0.2562777,"('clumsy', 'skillful')",-0.024682593,-0.08399963,0.039068684,0.022461109,0.0846211,0.0649131,-0.019708
51,-0.08045097,-0.2995283,"('uneducated', 'educated')",0.898445,0.6645777,0.9225267,0.83896667,0.5801736,0.4013387,-0.1788349
52,-0.014543572,-0.16929345,"('irrational', 'rational')",-0.75289214,-0.8300932,-0.017118283,-0.10386246,-0.261518,-0.3677497,-0.1062317
53,-0.63956976,-0.66929007,"('uncreative', 'creative')",0.064172454,-0.005051178,0.83798754,0.797095,0.0875301,0.0409179,-0.0466122
54,-0.44465283,-0.5402767,"('incapable', 'capable')",-0.08928737,-0.14767347,0.9785363,0.9403016,0.1481987,0.0841171,-0.0640816
55,0.1424952,0.050546534,"('incompetent', 'clever')",1.0749406,0.94344276,0.10855936,0.10015948,0.4419984,0.3647163,-0.0772821
56,1.2912003,1.1950604,"('impractical', 'practical')",1.1665272,1.0324372,0.2974578,0.27780548,0.918395,0.835101,-0.083294
57,-0.9223471,-1.0674641,"('unimaginative', 'imaginative')",-0.31471992,-0.40174296,-2.6800508,-2.6628494,-1.3057059,-1.3773521,-0.0716462
58,0.11007298,-0.018845126,"('undiscriminating', 'discriminating')",0.9493744,0.87830627,0.14408664,0.10290073,0.401178,0.3207873,-0.0803907
59,0.082435936,0.16981232,"('foolish', 'wise')",-0.95696443,-0.9293654,0.34562662,0.35666388,-0.1763006,-0.1342964,0.0420042
60,0.9576266,0.9342635,"('inefficient', 'efficient')",1.5337254,1.5177354,0.04910761,0.16116975,0.8468199,0.8710562,0.0242363
