,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1596854,-1.1768032,"('unsociable', 'sociable')",-0.30984375,-0.35356483,0.042605188,-0.18281695,-0.82280636,-0.93145704,-0.5624326,-0.6611605,-0.0987279
1,-0.64686966,-0.6885288,"('unfriendly', 'friendly')",1.5142071,1.5100816,0.20220834,0.004466355,2.4819696,2.354721,0.8878788,0.7951851,-0.0926937
2,1.0640125,1.1255378,"('unlikable', 'likable')",1.5140703,1.5777715,1.6898417,1.7705278,0.6646096,0.71681476,1.2331334,1.297663,0.0645296
3,-1.8462585,-1.7009395,"('repellent', 'pleasant')",-1.4731097,-1.2373673,0.17741005,0.20733376,0.21594797,0.22468159,-0.7315026,-0.6265728,0.1049298
4,0.22086345,0.20252474,"('disliked', 'liked')",0.41505885,0.4210955,0.4382734,0.24711561,-6.67913,-6.836983,-1.4012336,-1.4915619,-0.0903283
5,1.0994366,1.1402853,"('distant', 'outgoing')",1.7727677,1.766155,-0.17433739,-0.1469002,0.19955161,0.20907888,0.7243546,0.7421547,0.0178001
6,1.0367559,1.1535574,"('distant', 'open')",1.6411064,1.7402761,-0.21219161,-0.11156033,1.0135901,1.035953,0.8698152,0.9545566,0.0847414
7,-0.80093646,-0.6927835,"('insensitive', 'sensitive')",-0.73095375,-0.57835656,-1.1089426,-1.1077905,0.8317355,0.8533734,-0.4522744,-0.3813893,0.0708851
8,1.1872452,1.2179915,"('unaffectionate', 'affectionate')",1.3440809,1.3580732,-0.4350456,-0.38287836,1.6907258,1.609489,0.9467516,0.9506688,0.0039172
9,0.4421509,0.4093647,"('unaffectionate', 'caring')",1.4633403,1.4869871,-0.49574065,-0.52670294,2.0906875,2.0123363,0.8751095,0.8454963,-0.0296132
10,-2.1394248,-2.0195637,"('unsympathetic', 'sympathetic')",-2.2077537,-1.9375077,-1.9277583,-1.9384025,-0.7157187,-0.6456624,-1.7476639,-1.6352841,0.1123798
11,-1.1037748,-1.1727275,"('unhelpful', 'helpful')",-1.0565432,-0.99318737,-0.8176044,-0.79356724,1.6658331,1.771611,-0.3280223,-0.2969677,0.0310546
12,-0.4092051,-0.28053418,"('unsupportive', 'supportive')",0.65274036,0.8742622,-1.0411347,-0.94753385,-1.968421,-1.9548765,-0.6915051,-0.5771706,0.1143345
13,-0.24894394,-0.20537326,"('impolite', 'polite')",-1.0933256,-1.040783,-0.5846836,-0.5556578,-0.73403955,-0.6836689,-0.6652482,-0.6213707,0.0438775
14,-0.59056103,-0.5909208,"('antisocial', 'social')",0.04016593,0.07898566,1.0062233,0.8702819,-0.93668056,-1.0220507,-0.1202131,-0.165926,-0.0457129
15,1.0203056,0.85408366,"('boring', 'funny')",1.939904,1.7498634,0.96628296,0.89869875,0.6820722,0.6510936,1.1521412,1.0384349,-0.1137063
16,-0.29103532,-0.19694008,"('unpopular', 'popular')",-0.57023144,-0.4738152,-0.3526686,-0.36013532,0.9151828,0.8729398,-0.0746881,-0.0394877,0.0352004
17,0.32151654,0.40592372,"('nasty', 'nice')",-0.034969233,0.028096694,-0.21464962,-0.13906871,-0.9683712,-0.8979784,-0.2241184,-0.1507567,0.0733617
18,-0.17228147,-0.059223212,"('disagreeable', 'welcoming')",0.1422464,0.33242843,-0.51632273,-0.3938718,-0.22074646,-0.26328066,-0.1917761,-0.0959868,0.0957893
