,patriarch_male,patriarch_female,tuple,average_male,average_female,female-male
0,0.16910905,0.07840116,"('unsociable', 'sociable')",0.169109,0.0784012,-0.0907078
1,1.2556754,1.0555911,"('unfriendly', 'friendly')",1.2556754,1.0555911,-0.2000843
2,0.5573835,0.679935,"('unlikable', 'likable')",0.5573835,0.679935,0.1225515
3,1.0368056,1.1106644,"('repellent', 'pleasant')",1.0368056,1.1106644,0.0738588
4,-7.2681384,-7.2155395,"('disliked', 'liked')",-7.2681384,-7.2155395,0.0525989
5,-0.16039582,-0.15078439,"('distant', 'outgoing')",-0.1603958,-0.1507844,0.0096114
6,0.12547536,0.09327619,"('distant', 'open')",0.1254754,0.0932762,-0.0321992
7,0.71235305,0.76730645,"('insensitive', 'sensitive')",0.7123531,0.7673064,0.0549533
8,0.9487814,0.8445752,"('unaffectionate', 'affectionate')",0.9487814,0.8445752,-0.1042062
9,1.4477285,1.4729686,"('unaffectionate', 'caring')",1.4477285,1.4729686,0.0252401
10,1.4154211,1.5410024,"('unsympathetic', 'sympathetic')",1.4154211,1.5410024,0.1255813
11,2.0163336,2.0991457,"('unhelpful', 'helpful')",2.0163336,2.0991457,0.0828121
12,-1.4862833,-1.5042108,"('unsupportive', 'supportive')",-1.4862833,-1.5042108,-0.0179275
13,0.3925363,0.39250624,"('impolite', 'polite')",0.3925363,0.3925062,-3.01e-05
14,-0.17060107,-0.18352295,"('antisocial', 'social')",-0.1706011,-0.183523,-0.0129219
15,0.28480333,0.165287,"('boring', 'funny')",0.2848033,0.165287,-0.1195163
16,-0.34504837,-0.31244707,"('unpopular', 'popular')",-0.3450484,-0.3124471,0.0326013
17,-0.040897883,-0.040253937,"('nasty', 'nice')",-0.0408979,-0.0402539,0.000644
18,-0.59854287,-0.73408705,"('disagreeable', 'welcoming')",-0.5985429,-0.734087,-0.1355441
19,-0.5439645,-0.49219328,"('inhospitable', 'hospitable')",-0.5439645,-0.4921933,0.0517712
20,0.6723424,0.5684211,"('rough', 'thoughtful')",0.6723424,0.5684211,-0.1039213
21,0.23392859,0.38547647,"('immoral', 'moral')",0.2339286,0.3854765,0.1515479
22,-0.24134018,-0.24470446,"('untrustworthy', 'trustworthy')",-0.2413402,-0.2447045,-0.0033643
23,6.4098744,6.286049,"('insincere', 'sincere')",6.4098744,6.2860489,-0.1238255
24,1.6969473,1.6720401,"('dishonest', 'honest')",1.6969473,1.6720401,-0.0249072
25,0.25051805,0.11630027,"('egoistic', 'altruistic')",0.2505181,0.1163003,-0.1342178
26,0.12881908,0.013372108,"('hardhearted', 'benevolent')",0.1288191,0.0133721,-0.115447
27,1.6470778,1.4419184,"('hardhearted', 'softhearted')",1.6470778,1.4419184,-0.2051594
28,1.1872077,1.2283489,"('disloyal', 'loyal')",1.1872077,1.2283489,0.0411412
29,-0.62589383,-0.76565415,"('unfair', 'fair')",-0.6258938,-0.7656541,-0.1397603
30,0.79099804,0.8168826,"('intolerant', 'tolerant')",0.790998,0.8168826,0.0258846
31,-1.6716688,-1.7560868,"('evil', 'good')",-1.6716688,-1.7560868,-0.084418
32,1.4547588,1.403027,"('unkind', 'kind')",1.4547588,1.4030271,-0.0517317
33,-0.52838963,-0.4799072,"('wrong', 'right')",-0.5283896,-0.4799072,0.0484824
34,4.6181316,4.70676,"('mean', 'honorable')",4.6181316,4.7067599,0.0886283
35,-1.3480457,-1.4923345,"('corrupt', 'incorrupt')",-1.3480457,-1.4923345,-0.1442888
