,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.014916,-1.037892,"('unsociable', 'sociable')",0.04491356,-0.081951216,-0.7784013,-0.88344896,-0.5828013,-0.667764,-0.0849627
1,0.539616,0.60497385,"('unfriendly', 'friendly')",-0.18627329,-0.2352165,1.9667677,1.8431121,0.7733701,0.7376231,-0.035747
2,0.32443163,0.3548136,"('unlikable', 'likable')",1.4375151,1.4565461,0.7567436,0.84279,0.8395634,0.8847165,0.0451531
3,-1.6815852,-1.596006,"('repellent', 'pleasant')",-0.20482464,-0.16655561,0.13210192,0.1763168,-0.5847693,-0.5287483,0.056021
4,0.8510813,0.8677577,"('disliked', 'liked')",0.19737554,0.19006787,-6.356083,-6.424203,-1.7692086,-1.7887925,-0.0195839
5,1.5935979,1.6449063,"('distant', 'outgoing')",-0.063376285,0.020449795,0.19564554,0.24318042,0.5752891,0.6361788,0.0608897
6,1.334951,1.3938158,"('distant', 'open')",-0.11125298,-0.04965864,0.64519876,0.6797764,0.6229656,0.6746445,0.0516789
7,-1.0410337,-0.96262914,"('insensitive', 'sensitive')",-0.97788805,-0.94013566,0.3315569,0.3583238,-0.562455,-0.5148137,0.0476413
8,0.29877082,0.31038964,"('unaffectionate', 'affectionate')",-0.16093597,-0.23490822,0.8795684,0.80437386,0.3391344,0.2932851,-0.0458493
9,0.04393181,0.0676793,"('unaffectionate', 'caring')",0.087045275,0.05421243,1.1398182,1.1397135,0.4235984,0.4205351,-0.0030633
10,-2.4272344,-2.4221208,"('unsympathetic', 'sympathetic')",-1.4312626,-1.4068209,-1.151784,-1.1442565,-1.6700937,-1.6577328,0.0123609
11,-1.9821774,-1.9512925,"('unhelpful', 'helpful')",-0.36794788,-0.3509576,1.1918765,1.2836713,-0.3860829,-0.3395263,0.0465566
12,-0.490917,-0.3705778,"('unsupportive', 'supportive')",-0.23196723,-0.047224008,-2.196295,-2.1439292,-0.9730597,-0.8539104,0.1191493
13,-0.40679744,-0.44896066,"('impolite', 'polite')",0.6611002,0.5996834,-0.67663145,-0.6460227,-0.1407762,-0.1651,-0.0243238
14,-1.8370254,-1.8032011,"('antisocial', 'social')",0.37393376,0.37791473,-0.7999632,-0.8473892,-0.7543516,-0.7575585,-0.0032069
15,0.45213816,0.35451448,"('boring', 'funny')",-0.09326479,-0.2002507,0.76794636,0.73160875,0.3756066,0.2952908,-0.0803158
16,1.4173657,1.4411997,"('unpopular', 'popular')",0.7926658,0.7670219,0.98862773,0.9772634,1.0662197,1.0618283,-0.0043914
17,-0.10297936,-0.045132406,"('nasty', 'nice')",-1.0257779,-0.99866486,-0.4723442,-0.4075121,-0.5337005,-0.4837698,0.0499307
18,0.3237043,0.36517096,"('disagreeable', 'welcoming')",0.73728323,0.80484563,-0.23481104,-0.26812667,0.2753921,0.30063,0.0252379
19,0.8818766,0.8803419,"('inhospitable', 'hospitable')",-0.400035,-0.44772774,0.31863394,0.3652329,0.2668252,0.265949,-0.0008762
20,0.39126143,0.40335605,"('rough', 'thoughtful')",0.43623853,0.41913578,0.8465448,0.7797883,0.5580149,0.5340934,-0.0239215
21,-1.4512184,-1.4766173,"('immoral', 'moral')",-0.2630212,-0.31141305,-0.9330969,-0.9034579,-0.8824455,-0.8971628,-0.0147173
22,-1.0967244,-1.085572,"('untrustworthy', 'trustworthy')",-0.81394863,-0.7975379,-1.2441514,-1.3021103,-1.0516081,-1.0617401,-0.010132
23,-1.2759465,-1.2783477,"('insincere', 'sincere')",-0.66864663,-0.6824787,5.49774,5.4457054,1.1843822,1.1616263,-0.0227559
24,-1.0244818,-1.0450579,"('dishonest', 'honest')",-0.8209712,-0.8277343,0.6901244,0.61232173,-0.3851095,-0.4201568,-0.0350473
25,1.1904081,1.2297568,"('egoistic', 'altruistic')",0.8149903,0.8164152,1.9000154,1.8387101,1.3018045,1.2949607,-0.0068438
26,0.33291987,0.29637423,"('hardhearted', 'benevolent')",0.6062667,0.59606534,1.6566824,1.5093476,0.8652897,0.8005958,-0.0646939
27,0.138628,0.14693864,"('hardhearted', 'softhearted')",-0.38388383,-0.42553324,1.3425305,1.2345031,0.3657582,0.3186362,-0.047122
28,-0.9274317,-0.9830359,"('disloyal', 'loyal')",-0.45053822,-0.59836465,0.75143147,0.62983084,-0.2088462,-0.3171899,-0.1083437
29,0.6195801,0.6467977,"('unfair', 'fair')",-0.57034487,-0.6117935,-0.25033966,-0.3756922,-0.0670348,-0.1135627,-0.0465279
30,-0.8959895,-0.9011554,"('intolerant', 'tolerant')",-0.18553418,-0.2294148,0.6979883,0.68566877,-0.1278451,-0.1483005,-0.0204554
31,0.46725306,0.5635226,"('evil', 'good')",-0.49563807,-0.45631546,-0.4814611,-0.55047226,-0.1699487,-0.147755,0.0221937
32,-0.5145357,-0.5797247,"('unkind', 'kind')",-0.8366776,-0.9560718,0.7668662,0.6332068,-0.1947824,-0.3008632,-0.1060808
33,1.5711999,1.5537783,"('wrong', 'right')",0.8791945,0.86054194,0.025598094,-0.03199231,0.8253308,0.7941093,-0.0312215
34,0.029664502,0.089512266,"('mean', 'honorable')",0.34831473,0.45428556,5.9815664,6.1003294,2.1198486,2.2147091,0.0948605
35,1.7519124,1.689205,"('corrupt', 'incorrupt')",-0.20370153,-0.3502198,0.32022697,0.1170252,0.6228126,0.4853368,-0.1374758
36,1.5235568,1.5073098,"('hostile', 'amicable')",1.0419863,0.9120007,0.7888511,0.5466807,1.1181314,0.9886638,-0.1294676
37,-0.20923609,-0.2144688,"('fake', 'genuine')",-0.6279352,-0.6454517,0.15675765,0.17368862,-0.2268045,-0.228744,-0.0019395
38,-0.12556049,-0.105142795,"('untruthful', 'truthful')",-0.24640304,-0.21990918,-0.035588264,0.03004416,-0.1358506,-0.0983359,0.0375147
39,0.5518127,0.56881344,"('exploitative', 'cooperative')",0.45101345,0.49553335,-0.057235107,-0.05896728,0.315197,0.3351265,0.0199295
40,0.31842422,0.31574765,"('stingy', 'generous')",0.1464083,0.22965817,-1.4941785,-1.6399174,-0.3431153,-0.3648372,-0.0217219
41,-0.6863125,-0.66739225,"('unforgiving', 'forgiving')",-0.050764307,-0.014851285,-0.122447625,-0.23221156,-0.2865081,-0.3048184,-0.0183103
42,0.09532931,0.10739957,"('unreliable', 'reliable')",0.010048799,0.07435364,-3.7850099,-3.6927118,-1.2265439,-1.1703196,0.0562243
43,-0.9053363,-0.89003175,"('irresponsible', 'responsible')",-0.07382849,-0.027155431,0.05668372,0.12119903,-0.3074937,-0.2653294,0.0421643
44,0.08808365,0.10182883,"('prejudiced', 'unprejudiced')",0.009468012,0.09136444,-1.4427048,-1.3687353,-0.4483844,-0.3918473,0.0565371
45,-1.7165139,-1.6265066,"('incompetent', 'competent')",-0.33450857,-0.30293086,-0.76536965,-0.78557146,-0.9387974,-0.9050029,0.0337945
