,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,female-male
52,-0.7783487,-0.82287437,"('irrational', 'rational')",-0.5973812,-0.64277583,0.015906852,0.018411089,0.24993092,0.22980481,-0.277473,-0.3043586,-0.0268856
53,-0.58279705,-0.58772737,"('uncreative', 'creative')",-0.30345866,-0.28994453,-1.1210407,-1.1464157,0.18598929,0.071414225,-0.4553268,-0.4881684,-0.0328416
54,-0.3232485,-0.2909331,"('incapable', 'capable')",-0.8215758,-0.6906049,-0.70505834,-0.6851826,0.63094246,0.6765755,-0.304735,-0.2475363,0.0571987
55,0.056880064,0.008141873,"('incompetent', 'clever')",1.0109664,1.138349,-0.32759398,-0.3307558,0.043581393,0.011303643,0.1959585,0.2067597,0.0108012
56,0.8153285,0.72942555,"('impractical', 'practical')",0.10830991,0.18263644,0.06725572,0.024895526,-0.3972593,-0.41079268,0.1484087,0.1315412,-0.0168675
57,-0.046572544,-0.2300072,"('unimaginative', 'imaginative')",-0.27378473,-0.3582194,-0.04450545,-0.16126361,-2.3791003,-2.4051452,-0.6859908,-0.7886589,-0.1026681
58,-0.101439014,-0.13026825,"('undiscriminating', 'discriminating')",-0.25497097,-0.38788185,-0.42046246,-0.5124775,0.49966204,0.42726523,-0.0693026,-0.1508406,-0.081538
59,-0.41760314,-0.42559952,"('foolish', 'wise')",-0.13623211,-0.14903672,0.17106189,0.20609957,0.2365509,0.270977,-0.0365556,-0.0243899,0.0121657
60,0.12868169,0.11591104,"('inefficient', 'efficient')",0.9293432,1.1246784,0.10322184,0.10827795,-0.529302,-0.4291671,0.1579862,0.2299251,0.0719389
61,0.94108975,0.82167274,"('illogical', 'logical')",0.46234867,0.38486695,0.17386854,0.08645739,0.6442098,0.4632762,0.5553792,0.4390683,-0.1163109
62,0.60776234,0.6073545,"('incompetent', 'brilliant')",0.049474403,0.1972567,-0.44030315,-0.3836281,0.37986514,0.45846528,0.1491997,0.2198621,0.0706624
63,-0.5002526,-0.5832415,"('unperceptive', 'insightful')",0.5141217,0.6492971,-1.1727833,-1.2211807,0.85976774,0.8717366,-0.0747866,-0.0708471,0.0039395
64,-1.0997019,-1.1095467,"('shy', 'confident')",0.84278613,0.88053375,0.92144257,0.9329512,-5.0132637,-4.9637847,-1.0871842,-1.0649616,0.0222226
65,0.31929445,0.22986229,"('insecure', 'secure')",0.83027244,0.76399446,-0.23323466,-0.28604668,-0.26743975,-0.27402234,0.1622231,0.1084469,-0.0537762
66,-0.20827082,-0.17770639,"('inactive', 'active')",0.8234482,0.9186794,0.68159443,0.7074744,0.36640576,0.35109618,0.4157944,0.4498859,0.0340915
67,1.2008663,1.1963731,"('doubtful', 'determined')",0.022870727,0.115368724,0.44543213,0.4901966,-0.22037837,-0.24303067,0.3621977,0.3897269,0.0275292
68,-0.39680895,-0.39286947,"('dependent', 'independent')",-0.35412395,-0.28992343,-0.2059502,-0.16262648,-1.0608317,-1.0604999,-0.5044287,-0.4764798,0.0279489
69,0.6020236,0.6607754,"('lazy', 'industrious')",0.7764759,0.73828304,0.6326268,0.7071782,-0.5299926,-0.40557274,0.3702834,0.425166,0.0548826
70,0.5605225,0.51203865,"('lethargic', 'energetic')",0.49631268,0.66525376,0.2855886,0.27288863,0.4620288,0.4860328,0.4511132,0.4840535,0.0329403
71,0.5043539,0.4085681,"('diffident', 'self-confident')",-0.18688011,-0.16181847,0.51272976,0.44662118,0.6108105,0.5612945,0.3602535,0.3136663,-0.0465872
72,0.1734194,0.09275486,"('unambitious', 'ambitious')",-0.79134756,-0.8479901,-0.4867862,-0.5026208,-0.63869154,-0.70503753,-0.4358515,-0.4907234,-0.0548719
73,0.7431712,0.8694256,"('helpless', 'self-reliant')",0.4130296,0.3711296,1.1417998,1.1678218,-2.5337217,-2.4031472,-0.0589302,0.0013074,0.0602376
74,1.377424,1.4405266,"('undedicated', 'dedicated')",0.51553476,0.58603,-0.0775019,-0.07863626,0.008104894,-0.062462285,0.4558904,0.4713645,0.0154741
75,-0.18672894,-0.14901233,"('meek', 'impulsive')",-0.7070905,-0.7344748,0.42618135,0.4363983,-0.573632,-0.47468644,-0.2603175,-0.2304438,0.0298737
76,0.14082068,0.20788214,"('anxious', 'daring')",1.4665432,1.6731308,-0.33484274,-0.255366,-0.713838,-0.64126307,0.1396708,0.246096,0.1064252
77,-0.07858616,-0.066472426,"('unmotivated', 'motivated')",0.1548712,0.320184,-0.6091483,-0.5556306,-0.90077806,-0.8159104,-0.3584103,-0.2794574,0.0789529
78,-0.95059013,-0.9917947,"('nonresilient', 'resilient')",0.42628816,0.45264742,-0.5121857,-0.6016998,0.33861092,0.27669445,-0.1744692,-0.2160382,-0.041569
79,0.2702656,0.20876814,"('wavering', 'unwavering')",-0.3244896,-0.37141326,-0.11114204,-0.15473479,-0.32692158,-0.36376444,-0.1230719,-0.1702861,-0.0472142
80,0.6361804,0.56410736,"('dominated', 'dominating')",0.88213956,0.85698414,0.47242776,0.42865208,-0.5096926,-0.4968875,0.3702638,0.338214,-0.0320498
81,0.0024525449,-0.13916865,"('submissive', 'aggressive')",0.954471,0.98041457,-0.11995569,-0.13159056,-0.8369045,-0.76711065,1.58e-05,-0.0143638,-0.0143796
82,-1.1775812,-1.1966639,"('poor', 'rich')",-0.13994803,-0.06745739,-0.29449913,-0.29628497,4.7595024,4.616429,0.7868685,0.7640057,-0.0228628
83,-0.48328158,-0.50425863,"('powerless', 'powerful')",-0.21675178,-0.12629826,-0.97558486,-0.96597886,-0.7966184,-0.7893628,-0.6180592,-0.5964746,0.0215846
84,0.68895507,0.62490577,"('inferior', 'superior')",0.8505186,0.8001086,-0.1225352,-0.17440268,1.2892679,1.2431474,0.6765516,0.6234398,-0.0531118
85,-0.40904593,-0.27812988,"('insignificant', 'prestigious')",-0.88917047,-0.8148415,-0.26083305,-0.2247695,-0.17003627,-0.103970766,-0.4322714,-0.3554279,0.0768435
86,0.09140546,-0.17583549,"('uninfluential', 'influential')",0.2597842,0.2110782,-1.1110239,-1.1835136,-0.037879854,-0.22292137,-0.1994285,-0.3427981,-0.1433696
87,0.5902954,0.41279578,"('unsuccessful', 'successful')",2.204964,2.0682163,0.55007654,0.4256809,1.0173604,0.9052912,1.090674,0.952996,-0.137678
88,-0.51466143,-0.56943774,"('low', 'eminent')",-0.24262193,-0.1885769,-1.121598,-1.0974361,-0.6261634,-0.70741606,-0.6262612,-0.6407167,-0.0144555
