,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,female-male
15,0.43358582,0.3610852,"('boring', 'funny')",-0.030233815,-0.05262707,0.46576038,0.48467356,0.2897041,0.2643772,-0.0253269
16,-1.0015225,-0.939741,"('unpopular', 'popular')",-0.4455938,-0.33689666,0.55657494,0.6273444,-0.2968471,-0.2164311,0.080416
17,-1.1593624,-1.1396255,"('nasty', 'nice')",-0.5446426,-0.456623,-0.1621772,-0.029867817,-0.6220607,-0.5420388,0.0800219
18,0.19679204,0.21587273,"('disagreeable', 'welcoming')",-0.23001261,-0.18769337,-0.23962581,-0.23680535,-0.0909488,-0.069542,0.0214068
19,0.95454097,0.9523156,"('inhospitable', 'hospitable')",-0.41711745,-0.40126893,0.6255475,0.72101974,0.387657,0.4240222,0.0363652
20,-0.75644106,-0.6893484,"('rough', 'thoughtful')",-0.28141063,-0.19640008,1.0235364,1.0494232,-0.0047717,0.0545582,0.0593299
21,0.54149425,0.5546578,"('immoral', 'moral')",0.46494153,0.448198,-1.0385244,-1.009625,-0.0106962,-0.0022564,0.0084398
22,-0.89475644,-0.89724493,"('untrustworthy', 'trustworthy')",-1.0064496,-1.0652025,-1.2389586,-1.2385998,-1.0467215,-1.0670157,-0.0202942
23,-0.2722365,-0.22577326,"('insincere', 'sincere')",-0.4835044,-0.4956856,5.6295214,5.5722227,1.6245934,1.6169213,-0.0076721
24,1.116139,1.096814,"('dishonest', 'honest')",0.0705232,-0.0022214986,0.8122581,0.73303974,0.6663068,0.6092108,-0.057096
25,0.726402,0.7967702,"('egoistic', 'altruistic')",1.4065329,1.4378191,1.5900214,1.573359,1.2409854,1.2693161,0.0283307
26,1.2455598,1.1360176,"('hardhearted', 'benevolent')",0.7143941,0.7210897,1.5080928,1.4138225,1.1560156,1.0903099,-0.0657057
27,-0.42137212,-0.45696393,"('hardhearted', 'softhearted')",0.06741539,0.05543249,2.026781,1.906959,0.5576081,0.5018092,-0.0557989
28,0.23401082,0.21826822,"('disloyal', 'loyal')",0.18976296,0.15596151,0.9774059,0.91615164,0.4670599,0.4301271,-0.0369328
29,-0.5828153,-0.623452,"('unfair', 'fair')",-0.534555,-0.5413003,-0.17979951,-0.2533086,-0.43239,-0.4726869,-0.0402969
30,0.681772,0.6627599,"('intolerant', 'tolerant')",0.07939005,0.085589014,0.8588644,0.8101709,0.5400088,0.5195066,-0.0205022
31,-0.03924233,0.047544405,"('evil', 'good')",-0.5306471,-0.40116253,-0.24197365,-0.1783126,-0.270621,-0.1773102,0.0933108
32,0.7038792,0.65954626,"('unkind', 'kind')",0.72634554,0.62642854,0.8274888,0.7034216,0.7525711,0.6631321,-0.089439
33,1.1339885,1.0851051,"('wrong', 'right')",0.64873636,0.50810355,-0.13900156,-0.20068625,0.5479077,0.4641741,-0.0837336
34,0.28293926,0.42323756,"('mean', 'honorable')",0.3739051,0.48210135,6.1223207,6.2334695,2.2597218,2.3796028,0.119881
35,0.33792642,0.2895794,"('corrupt', 'incorrupt')",-0.7896903,-0.8132507,0.2488326,0.14207757,-0.0676438,-0.1271979,-0.0595541
36,-0.21546692,-0.20073819,"('hostile', 'amicable')",-0.591128,-0.5813303,0.31222656,0.18378395,-0.1647894,-0.1994282,-0.0346388
37,1.3427067,1.33708,"('fake', 'genuine')",0.38391593,0.38407806,0.51233304,0.5369297,0.7463185,0.7526959,0.0063774
38,0.24806577,0.2875083,"('untruthful', 'truthful')",0.25463262,0.24732138,0.38807696,0.40233102,0.2969251,0.3123869,0.0154618
39,0.34524357,0.3461945,"('exploitative', 'cooperative')",0.22355817,0.23285684,-0.11878092,-0.06875771,0.1500069,0.1700979,0.020091
40,-0.46357828,-0.5161608,"('stingy', 'generous')",0.47171676,0.5398892,-1.2327278,-1.2645166,-0.4081964,-0.4135961,-0.0053997
41,-0.098116785,-0.019646026,"('unforgiving', 'forgiving')",0.68147534,0.6863849,0.14691237,0.012127001,0.2434236,0.2262886,-0.017135
42,0.12780854,0.18860395,"('unreliable', 'reliable')",0.40097654,0.39481723,-3.1067133,-3.0041432,-0.8593094,-0.8069073,0.0524021
43,-0.48662674,-0.4024715,"('irresponsible', 'responsible')",-0.12498933,-0.09831871,0.28034636,0.33357495,-0.1104232,-0.0557384,0.0546848
44,-1.984013,-1.9398614,"('prejudiced', 'unprejudiced')",-0.77404,-0.77091914,-1.8015312,-1.7536911,-1.5198614,-1.4881573,0.0317041
45,-1.1374798,-1.0548117,"('incompetent', 'competent')",0.0054660365,0.098038726,-0.3750676,-0.37740928,-0.5023605,-0.4447274,0.0576331
46,-0.79854584,-0.76002777,"('uncompetitive', 'competitive')",0.34130675,0.3867198,-1.0245894,-1.1087446,-0.4939428,-0.4940175,-7.47e-05
47,-0.5129226,-0.3961921,"('stupid', 'smart')",0.44280902,0.49133113,5.2560697,5.322843,1.728652,1.805994,0.077342
48,0.53701943,0.541115,"('unintelligent', 'intelligent')",0.6471266,0.6804636,0.27058658,0.22498041,0.4849109,0.4821863,-0.0027246
49,-0.23587975,-0.12867258,"('unable', 'able')",-0.21463168,-0.104164675,-0.22481373,-0.07272052,-0.2251084,-0.1018526,0.1232558
50,0.3067053,0.3890294,"('clumsy', 'skillful')",0.11478177,0.096633,0.5299447,0.46384668,0.3171439,0.316503,-0.0006409
51,-0.04173945,-0.18045896,"('uneducated', 'educated')",0.19611877,0.07626456,0.6824925,0.5483859,0.2789573,0.1480638,-0.1308935
52,0.23928475,0.17494851,"('irrational', 'rational')",0.39049262,0.23737746,0.30018917,0.26173946,0.3099889,0.2246885,-0.0853004
53,-0.15759939,-0.18774971,"('uncreative', 'creative')",-0.8442528,-0.8198438,0.4732806,0.44899163,-0.1761906,-0.1862006,-0.01001
54,1.0425712,1.0549245,"('incapable', 'capable')",0.056495003,0.050663553,1.2469727,1.3295819,0.7820129,0.8117233,0.0297104
55,-0.23270196,-0.21506071,"('incompetent', 'clever')",0.16846661,0.17405118,-0.3797655,-0.39971766,-0.1480003,-0.1469091,0.0010912
56,0.49306804,0.5479412,"('impractical', 'practical')",0.31728274,0.32170737,-0.94843894,-0.87441707,-0.0460294,-0.0015895,0.0444399
57,-1.4601591,-1.4834093,"('unimaginative', 'imaginative')",-0.8835342,-0.8667512,-2.9343815,-2.9618788,-1.7593582,-1.7706798,-0.0113216
58,-0.27779514,-0.2227079,"('undiscriminating', 'discriminating')",-0.55569035,-0.51547873,-0.15455729,-0.16389063,-0.3293476,-0.3006924,0.0286552
59,0.17960684,0.22809349,"('foolish', 'wise')",0.27699634,0.21453387,0.5718287,0.6297255,0.3428106,0.357451,0.0146404
60,-1.0089694,-0.96303695,"('inefficient', 'efficient')",0.53470266,0.5585341,-0.6111139,-0.5407869,-0.3617936,-0.3150966,0.046697
61,0.03971142,0.024654359,"('illogical', 'logical')",-0.001045797,-0.121832505,0.21623725,0.09509332,0.0849676,-0.0006949,-0.0856625
62,-0.67061603,-0.5857829,"('incompetent', 'brilliant')",0.022684395,0.13315701,-0.38342765,-0.20611493,-0.3437864,-0.2195803,0.1242061
63,-0.14439133,-0.06724645,"('unperceptive', 'insightful')",0.5082864,0.5723693,0.7420147,0.8100234,0.3686366,0.4383821,0.0697455
64,-0.5933504,-0.6768699,"('shy', 'confident')",-0.6388037,-0.72859454,-7.15314,-7.16812,-2.795098,-2.8578615,-0.0627635
65,-0.78108567,-0.8054965,"('insecure', 'secure')",-0.60327184,-0.71159554,-0.807202,-0.82315415,-0.7305198,-0.7800821,-0.0495623
66,-0.63569546,-0.6587666,"('inactive', 'active')",-0.5922371,-0.62445235,1.1207033,1.07656,-0.0357431,-0.0688863,-0.0331432
67,0.7327945,0.6437379,"('doubtful', 'determined')",-0.08887556,-0.1403898,-0.35515347,-0.3630275,0.0962552,0.0467735,-0.0494817
68,0.048265263,-0.02178509,"('dependent', 'independent')",-0.8761663,-0.95426685,-0.2970935,-0.29941425,-0.3749982,-0.4251554,-0.0501572
69,0.45300642,0.5768975,"('lazy', 'industrious')",0.9640281,0.9315663,-0.12699363,-0.104401045,0.4300136,0.468021,0.0380074
70,-0.4387591,-0.40222228,"('lethargic', 'energetic')",-0.7551838,-0.6993695,0.18477945,0.21851231,-0.3363878,-0.2943598,0.042028
71,1.8110908,1.8270029,"('diffident', 'self-confident')",1.2723252,1.3557365,0.46436715,0.4878416,1.1825944,1.223527,0.0409326
72,-1.2389073,-1.2784445,"('unambitious', 'ambitious')",-0.8689013,-0.8984685,-0.8313059,-0.8196959,-0.9797049,-0.9988697,-0.0191648
73,0.6414237,0.6519562,"('helpless', 'self-reliant')",0.4335857,0.40825444,-3.2520318,-3.1298032,-0.7256742,-0.6898642,0.03581
74,1.4981122,1.5763471,"('undedicated', 'dedicated')",0.182946,0.2157104,0.105806224,0.104169175,0.5956215,0.6320755,0.036454
75,-1.3663203,-1.3914466,"('meek', 'impulsive')",-0.9486779,-0.8986942,-0.16512883,-0.050215147,-0.826709,-0.7801187,0.0465903
76,-0.82638955,-0.77339643,"('anxious', 'daring')",-0.64590895,-0.52728045,-0.34385777,-0.2784462,-0.6053854,-0.5263743,0.0790111
77,-0.69598705,-0.6461672,"('unmotivated', 'motivated')",-0.39200443,-0.3409246,-1.3487364,-1.260962,-0.8122427,-0.7493513,0.0628914
78,0.023961639,0.076188326,"('nonresilient', 'resilient')",1.0276698,1.1764731,0.44339618,0.537746,0.4983426,0.5968025,0.0984599
79,0.5378672,0.56528413,"('wavering', 'unwavering')",-0.07430108,-0.073820695,0.4004711,0.4549991,0.2880124,0.3154875,0.0274751
80,-0.98081785,-0.9800178,"('dominated', 'dominating')",0.05523751,0.08231712,-1.0596472,-1.041522,-0.6617425,-0.6464076,0.0153349
81,-0.654267,-0.73197454,"('submissive', 'aggressive')",0.19436647,0.14544845,-1.2462715,-1.2579539,-0.568724,-0.6148267,-0.0461027
82,-0.48524764,-0.4827249,"('poor', 'rich')",-0.050118066,-0.010458244,5.9443984,6.0205035,1.8030109,1.8424401,0.0394292
83,-0.3834771,-0.398967,"('powerless', 'powerful')",-0.24177101,-0.24372521,-1.2495598,-1.2740245,-0.6249359,-0.6389056,-0.0139697
84,0.6197377,0.49996483,"('inferior', 'superior')",0.110534675,0.056883454,0.83928853,0.81200624,0.523187,0.4562848,-0.0669022
85,1.9094454,1.9495533,"('insignificant', 'prestigious')",1.1788956,1.1871955,1.0204331,1.1059356,1.3695914,1.4142281,0.0446367
86,1.0377436,0.90503544,"('uninfluential', 'influential')",0.044520773,-0.08095257,0.067313924,-0.122775026,0.3831927,0.2337693,-0.1494234
87,-1.1864666,-1.1649098,"('unsuccessful', 'successful')",0.08981739,0.09750691,0.36528543,0.47754964,-0.2437879,-0.1966178,0.0471701
88,0.299636,0.2542494,"('low', 'eminent')",-0.09977691,-0.16051187,-5.497411e-05,0.004803326,0.0666014,0.032847,-0.0337544
