,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.17598543,-0.13983649,"('unsociable', 'sociable')",-0.12331197,-0.43019423,0.0263367,-0.2850153,-0.311352
1,-1.4828817,-1.5896498,"('unfriendly', 'friendly')",1.67671,1.5546176,0.0969142,-0.0175161,-0.1144303
2,0.6143249,0.614817,"('unlikable', 'likable')",0.2989589,0.3704509,0.4566419,0.492634,0.0359921
3,-0.2707486,-0.24790117,"('repellent', 'pleasant')",-0.048556414,0.0034638261,-0.1596525,-0.1222187,0.0374338
4,0.13081872,0.15265617,"('disliked', 'liked')",-6.098694,-6.0699778,-2.9839375,-2.9586608,0.0252767
5,-1.0386109,-0.90870243,"('distant', 'outgoing')",-0.18492249,-0.10539695,-0.6117667,-0.5070497,0.104717
6,-1.2143222,-1.0465628,"('distant', 'open')",0.10142319,0.13016164,-0.5564495,-0.4582006,0.0982489
7,-0.046817787,-0.030977838,"('insensitive', 'sensitive')",0.6710853,0.66752875,0.3121338,0.3182755,0.0061417
8,-0.7772427,-0.8372909,"('unaffectionate', 'affectionate')",0.6579851,0.5812354,-0.0596288,-0.1280277,-0.0683989
9,-0.53356326,-0.5528086,"('unaffectionate', 'caring')",1.1111313,1.1269639,0.288784,0.2870776,-0.0017064
10,0.19093741,0.030655611,"('unsympathetic', 'sympathetic')",0.23788747,0.015106805,0.2144125,0.0228812,-0.1915313
11,-0.15409414,-0.23514703,"('unhelpful', 'helpful')",2.096079,2.073991,0.9709925,0.919422,-0.0515705
12,0.118521675,0.13341293,"('unsupportive', 'supportive')",-1.4655899,-1.5159848,-0.6735341,-0.6912859,-0.0177518
13,0.8683126,0.65875626,"('impolite', 'polite')",-0.012043055,-0.17590275,0.4281348,0.2414268,-0.186708
14,0.360234,0.18067355,"('antisocial', 'social')",-0.35479686,-0.43255478,0.0027186,-0.1259406,-0.1286592
15,-0.52655226,-0.60578847,"('boring', 'funny')",0.5218968,0.47174278,-0.0023277,-0.0670228,-0.0646951
16,-0.8016248,-0.720312,"('unpopular', 'popular')",0.32759672,0.38093185,-0.237014,-0.1696901,0.0673239
17,-0.37574434,-0.34505188,"('nasty', 'nice')",-0.095279954,-0.0149243735,-0.2355122,-0.1799881,0.0555241
18,-0.7655965,-0.7644948,"('disagreeable', 'welcoming')",-0.3252306,-0.38094628,-0.5454136,-0.5727205,-0.0273069
19,-0.38661042,-0.3571606,"('inhospitable', 'hospitable')",0.1240602,0.07033167,-0.1312751,-0.1434145,-0.0121394
20,0.0687439,0.05445488,"('rough', 'thoughtful')",1.1753991,1.1382605,0.6220715,0.5963577,-0.0257138
21,0.47883958,0.3571213,"('immoral', 'moral')",-0.33604226,-0.40396717,0.0713987,-0.0234229,-0.0948216
