,schein_male,schein_female,tuple,henry_male,henry_female,inc_male,inc_female,average_male,average_female,female-male
19,-0.5816768,-0.47254416,"('inhospitable', 'hospitable')",-1.1798309,-1.0253004,-0.45837462,-0.4273195,-0.7399608,-0.6417214,0.0982394
20,0.21133146,0.21148956,"('rough', 'thoughtful')",0.848827,0.78662866,1.3275148,1.2133087,0.7958911,0.7371423,-0.0587488
21,-0.78034186,-0.74900305,"('immoral', 'moral')",2.7188563,2.6305835,-0.463502,-0.44275296,0.4916708,0.4796092,-0.0120616
22,-0.23277308,-0.2605383,"('untrustworthy', 'trustworthy')",0.9541064,0.82653224,-0.78923064,-0.881703,-0.0226324,-0.1052364,-0.082604
23,-0.32333001,-0.45269513,"('insincere', 'sincere')",1.7766849,1.685171,5.24383,5.1209803,2.232395,2.1178187,-0.1145763
24,-0.51566154,-0.58322644,"('dishonest', 'honest')",1.5265095,1.5188245,0.334802,0.25673988,0.44855,0.397446,-0.051104
25,-0.015545301,-0.09455852,"('egoistic', 'altruistic')",-1.7986584,-1.73628,1.1527606,1.119833,-0.220481,-0.2370018,-0.0165208
26,-0.44149297,-0.6264007,"('hardhearted', 'benevolent')",-0.21027826,-0.28631157,1.5359137,1.4554238,0.2947142,0.1809039,-0.1138103
27,-0.52243394,-0.5543543,"('hardhearted', 'softhearted')",-0.88942647,-0.8612957,0.9853968,0.8544813,-0.1421546,-0.1870562,-0.0449016
28,-0.50789446,-0.7575664,"('disloyal', 'loyal')",0.56622607,0.42073175,0.70694786,0.5337825,0.2550932,0.0656493,-0.1894439
29,-0.46609452,-0.5105279,"('unfair', 'fair')",-0.7575947,-0.7325355,-0.824201,-0.961076,-0.6826301,-0.7347132,-0.0520831
30,-0.11142475,-0.19121921,"('intolerant', 'tolerant')",1.6579837,1.5843966,1.100284,1.029396,0.882281,0.8075245,-0.0747565
31,0.08823181,0.14709826,"('evil', 'good')",-3.3525953,-3.2340314,-1.0303246,-1.098737,-1.4315627,-1.3952233,0.0363394
32,-1.1340702,-1.2551602,"('unkind', 'kind')",0.725512,0.6873883,0.55681545,0.4379297,0.0494191,-0.0432807,-0.0926998
33,0.30551377,0.22177252,"('wrong', 'right')",-0.37435257,-0.3923955,-0.55479974,-0.5600356,-0.2078795,-0.2435528,-0.0356733
34,-0.9327453,-0.84081745,"('mean', 'honorable')",0.049155794,0.12353735,5.369749,5.397501,1.4953864,1.5600737,0.0646873
35,0.7381245,0.6811917,"('corrupt', 'incorrupt')",-2.1180866,-2.052178,-0.36827016,-0.52169454,-0.5827441,-0.6308936,-0.0481495
36,-0.03276867,-0.15968946,"('hostile', 'amicable')",-3.4481812,-3.4670691,-0.0030829646,-0.22342697,-1.1613443,-1.2833952,-0.1220509
37,0.31494275,0.29282093,"('fake', 'genuine')",1.2395974,1.2503875,0.26072904,0.26473284,0.6050897,0.6026471,-0.0024426
38,-0.5898665,-0.66418093,"('untruthful', 'truthful')",-1.0750848,-1.1087021,-0.23739488,-0.2630383,-0.6341154,-0.6786404,-0.044525
39,0.92245156,0.9590375,"('exploitative', 'cooperative')",1.7419116,1.7595993,0.78314435,0.8038492,1.1491691,1.174162,0.0249929
40,0.51584333,0.36896104,"('stingy', 'generous')",-0.034602106,-0.10820696,-1.7993146,-1.8825845,-0.4393578,-0.5406101,-0.1012523
41,-0.27240056,-0.30702513,"('unforgiving', 'forgiving')",-0.21950507,-0.31607053,-0.08507046,-0.1633482,-0.1923254,-0.2621479,-0.0698225
42,0.19696493,0.3409366,"('unreliable', 'reliable')",-0.16617627,-0.08217741,-3.4058886,-3.2696645,-1.1250333,-1.0036351,0.1213982
43,-0.6411346,-0.5676384,"('irresponsible', 'responsible')",2.4337094,2.443841,0.79099995,0.8105683,0.8611916,0.8955903,0.0343987
44,0.1750878,0.30899528,"('prejudiced', 'unprejudiced')",-0.07199515,-0.06678046,-1.3257278,-1.3069403,-0.407545,-0.3549085,0.0526365
45,-0.47365066,-0.50038177,"('incompetent', 'competent')",1.54989,1.462618,-0.11505586,-0.16882098,0.3203945,0.2644717,-0.0559228
46,-1.2490776,-1.2616125,"('uncompetitive', 'competitive')",1.9005817,1.829988,-0.19777066,-0.19636405,0.1512445,0.1240038,-0.0272407
47,-0.21979833,-0.15176797,"('stupid', 'smart')",0.5231475,0.5817904,4.848518,4.925552,1.717289,1.7851914,0.0679024
48,-1.3372306,-1.363909,"('unintelligent', 'intelligent')",1.0949023,1.0321298,0.3285221,0.32302365,0.0287313,-0.0029185,-0.0316498
49,-0.9432547,-0.81916714,"('unable', 'able')",-0.52304924,-0.5749651,-0.27150622,-0.25913453,-0.57927,-0.5510889,0.0281811
50,-0.032145552,-0.033727445,"('clumsy', 'skillful')",-1.1254933,-1.1487166,0.26626635,0.21883605,-0.2971241,-0.3212026,-0.0240785
51,-0.34881005,-0.4262197,"('uneducated', 'educated')",1.1530535,1.1127889,0.0052279606,-0.03528648,0.2698238,0.2170942,-0.0527296
52,0.2844244,0.13929918,"('irrational', 'rational')",-2.4098186,-2.4458873,0.1878345,0.011304602,-0.6458533,-0.7650945,-0.1192412
53,-1.2290342,-1.3530796,"('uncreative', 'creative')",-1.2430274,-1.2272595,0.37677178,0.24719374,-0.69843,-0.777715,-0.079285
54,-0.4821005,-0.50332206,"('incapable', 'capable')",-1.0947524,-1.0876058,0.8135201,0.7888623,-0.2544443,-0.2673552,-0.0129109
55,-0.225976,-0.16310331,"('incompetent', 'clever')",2.8559275,2.7575197,0.13139224,0.1506723,0.9204479,0.9150295,-0.0054184
56,-0.19305426,-0.14051539,"('impractical', 'practical')",3.1824918,3.1560009,-0.10827401,-0.09118659,0.9603879,0.9747663,0.0143784
57,-1.0342087,-1.1336054,"('unimaginative', 'imaginative')",0.42300546,0.32962245,-2.4945807,-2.5090616,-1.0352613,-1.1043482,-0.0690869
58,0.19372396,0.14450409,"('undiscriminating', 'discriminating')",-0.075589165,-0.15564561,-0.25651878,-0.35993904,-0.046128,-0.1236935,-0.0775655
59,0.940431,0.9238362,"('foolish', 'wise')",-1.0043902,-0.9228962,0.21641925,0.18605761,0.05082,0.0623325,0.0115125
60,-0.9736668,-0.880433,"('inefficient', 'efficient')",4.046282,3.983382,0.127247,0.2501435,1.0666207,1.1176975,0.0510768
61,-1.0663747,-1.140897,"('illogical', 'logical')",0.5736954,0.5090153,0.20787515,0.07424326,-0.0949347,-0.1858795,-0.0909448
62,-0.05112596,0.052397512,"('incompetent', 'brilliant')",2.010809,1.9802105,0.29565984,0.40256652,0.7517809,0.8117248,0.0599439
63,-0.73625195,-0.74244905,"('unperceptive', 'insightful')",0.19211237,0.16972393,0.7857553,0.86045015,0.0805386,0.0959083,0.0153697
64,-0.20866063,-0.17137562,"('shy', 'confident')",0.82291865,0.75437945,-5.972713,-5.8813376,-1.7861516,-1.7661112,0.0200404
65,-0.91906303,-0.9020677,"('insecure', 'secure')",2.6662807,2.5975027,-0.23870237,-0.20802236,0.5028384,0.4958042,-0.0070342
66,-0.24416709,-0.30286893,"('inactive', 'active')",-1.4614357,-1.4065554,0.23012745,0.26596648,-0.4918251,-0.4811526,0.0106725
67,0.7398605,0.82394505,"('doubtful', 'determined')",1.2237076,1.2584176,-0.010183769,0.0602023,0.6511281,0.7141883,0.0630602
68,-0.7956582,-0.76411414,"('dependent', 'independent')",0.53623897,0.54734206,-0.9139752,-0.9504236,-0.3911315,-0.3890652,0.0020663
69,0.13785009,0.21271159,"('lazy', 'industrious')",-1.5351666,-1.5130317,-0.34436294,-0.3382379,-0.5805598,-0.546186,0.0343738
70,-0.07041121,0.016443519,"('lethargic', 'energetic')",2.3371408,2.2871804,0.44531965,0.51985466,0.9040164,0.9411596,0.0371432
71,-0.19454753,-0.2831751,"('diffident', 'self-confident')",-0.12685192,-0.08774695,0.48808163,0.45573932,0.0555607,0.0282724,-0.0272883
72,-0.7994721,-0.8657405,"('unambitious', 'ambitious')",0.41052583,0.40156552,-0.770604,-0.76520205,-0.3865168,-0.4097923,-0.0232755
73,1.6023952,1.595138,"('helpless', 'self-reliant')",0.15330242,0.22494142,-2.6331282,-2.6115105,-0.2924769,-0.2638104,0.0286665
74,0.3135169,0.26446915,"('undedicated', 'dedicated')",1.6582888,1.6236542,-0.0056323744,-0.072869,0.6553911,0.6050848,-0.0503063
75,0.5871971,0.57767236,"('meek', 'impulsive')",-1.4570657,-1.450173,-0.29019284,-0.25379992,-0.3866871,-0.3754335,0.0112536
76,-0.52729493,-0.41481465,"('anxious', 'daring')",2.2579274,2.2347293,0.11850665,0.25875944,0.6163797,0.6928914,0.0765117
77,-0.8555959,-0.8464454,"('unmotivated', 'motivated')",0.2971936,0.26981843,-0.7483842,-0.6757591,-0.4355955,-0.417462,0.0181335
78,-0.8417932,-0.81198823,"('nonresilient', 'resilient')",-0.64039654,-0.67702234,0.621641,0.6427287,-0.2868496,-0.282094,0.0047556
79,-0.31259102,-0.33261082,"('wavering', 'unwavering')",-1.4699059,-1.4433656,-0.22156984,-0.20419516,-0.6680222,-0.6600572,0.007965
80,0.25319356,0.29897615,"('dominated', 'dominating')",2.0999002,2.0763702,-1.1770574,-1.0037537,0.3920122,0.4571976,0.0651854
81,-0.71129274,-0.7455414,"('submissive', 'aggressive')",2.862343,2.800215,-0.908773,-0.72430265,0.4140925,0.443457,0.0293645
82,-0.81742287,-0.8238478,"('poor', 'rich')",-0.17010903,-0.09604725,5.1838703,5.153974,1.3987796,1.4113596,0.01258
83,0.3639183,0.2581499,"('powerless', 'powerful')",0.10524582,0.060340777,-1.0650514,-1.0742545,-0.1986291,-0.2519213,-0.0532922
84,0.2398282,0.14869541,"('inferior', 'superior')",-0.25200456,-0.3054663,1.0232846,0.94025284,0.3370361,0.2611607,-0.0758754
85,0.35008556,0.30527753,"('insignificant', 'prestigious')",-4.1977243,-4.174655,0.18614231,0.09216398,-1.2204989,-1.2590711,-0.0385722
86,-1.5674174,-1.7724698,"('uninfluential', 'influential')",1.0467896,0.9541493,-0.6173574,-0.7509777,-0.3793284,-0.5230994,-0.143771
87,-0.1262484,-0.21170911,"('unsuccessful', 'successful')",0.89324576,0.78085536,1.3045936,1.3330598,0.6905303,0.6340687,-0.0564616
88,-1.30238,-1.3455006,"('low', 'eminent')",-0.9118058,-1.0295209,-2.13366e-05,-0.03576632,-0.738069,-0.8035959,-0.0655269
