,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1368749,-1.22809,"('unsociable', 'sociable')",0.519225,0.32309258,-0.7104704,-0.8033627,-0.4427067,-0.5694534,-0.1267467
1,-1.5514144,-1.5345237,"('unfriendly', 'friendly')",-0.4516133,-0.4408248,2.2225537,2.1920516,0.0731754,0.0722344,-0.000941
2,0.2808181,0.38995376,"('unlikable', 'likable')",1.6633394,1.7373912,0.6680527,0.7559389,0.8707368,0.9610947,0.0903579
3,-0.63836837,-0.5315164,"('repellent', 'pleasant')",0.9210556,0.9813906,-0.04104702,0.00905983,0.0805467,0.152978,0.0724313
4,0.32598093,0.28688523,"('disliked', 'liked')",-0.35092956,-0.43587026,-6.149208,-6.232146,-2.0580522,-2.1270436,-0.0689914
5,0.065950364,0.19000289,"('distant', 'outgoing')",-1.6226684,-1.4610243,0.09429063,0.10845743,-0.4874758,-0.3875213,0.0999545
6,-0.402609,-0.27884278,"('distant', 'open')",-2.006631,-1.8376974,0.6556081,0.6306313,-0.5845439,-0.495303,0.0892409
7,-0.6638692,-0.6606516,"('insensitive', 'sensitive')",-0.053793818,-0.015372405,0.40245533,0.45963323,-0.1050692,-0.0721303,0.0329389
8,-1.5715812,-1.5916054,"('unaffectionate', 'affectionate')",-0.43797994,-0.38391104,1.012999,0.97773534,-0.3321873,-0.3325937,-0.0004064
9,-1.4916373,-1.4815063,"('unaffectionate', 'caring')",-0.35519993,-0.31676173,1.3573344,1.3869326,-0.1631676,-0.1371118,0.0260558
10,-1.6597514,-1.6841167,"('unsympathetic', 'sympathetic')",0.08572828,0.058159355,-0.68204916,-0.646044,-0.7520241,-0.7573338,-0.0053097
11,-0.25834274,-0.27182454,"('unhelpful', 'helpful')",-0.1322609,-0.14436187,1.4556552,1.5247376,0.3550172,0.3695171,0.0144999
12,-0.741711,-0.58686316,"('unsupportive', 'supportive')",0.56007904,0.75334793,-1.8101733,-1.7608297,-0.6639351,-0.5314483,0.1324868
13,-0.5878969,-0.59343266,"('impolite', 'polite')",0.08965948,0.048016697,-0.75267935,-0.76277757,-0.4169722,-0.4360645,-0.0190923
14,0.1099772,0.06811101,"('antisocial', 'social')",2.000867,1.9382896,-0.8075917,-0.84849805,0.4344175,0.3859675,-0.04845
15,0.10313381,-0.03710322,"('boring', 'funny')",-0.9234029,-1.027661,0.7649698,0.71885806,-0.0184331,-0.115302,-0.0968689
16,-0.4812663,-0.45498955,"('unpopular', 'popular')",-0.35692483,-0.2836907,0.5101945,0.54125905,-0.1093322,-0.0658071,0.0435251
17,0.41754228,0.49709272,"('nasty', 'nice')",-0.47886008,-0.42522365,-0.04511197,-0.014815727,-0.0354766,0.0190178,0.0544944
18,-0.46745694,-0.42688224,"('disagreeable', 'welcoming')",-0.32963806,-0.21045937,-0.35880995,-0.3967234,-0.3853017,-0.3446883,0.0406134
19,-0.94798535,-0.83617926,"('inhospitable', 'hospitable')",-1.7286522,-1.6722289,0.1694211,0.2487172,-0.8357388,-0.7532303,0.0825085
20,0.38778257,0.43479726,"('rough', 'thoughtful')",1.6070256,1.6493146,1.221885,1.1771401,1.0722311,1.087084,0.0148529
21,-0.20212768,-0.26295233,"('immoral', 'moral')",0.706567,0.6632436,-0.8498689,-0.784146,-0.1151432,-0.1279516,-0.0128084
22,-0.29047173,-0.32048142,"('untrustworthy', 'trustworthy')",0.7564283,0.6481536,-1.2715248,-1.3574389,-0.2685227,-0.3432556,-0.0747329
23,-1.0432036,-1.0663799,"('insincere', 'sincere')",0.28856343,0.27787673,5.6259427,5.6117373,1.6237675,1.6077447,-0.0160228
24,-0.7317892,-0.7438253,"('dishonest', 'honest')",-0.26498172,-0.2796386,0.56466615,0.5287944,-0.1440349,-0.1648899,-0.020855
25,-0.6654417,-0.6704282,"('egoistic', 'altruistic')",-0.07214886,-0.034183085,1.7669777,1.743476,0.343129,0.3462882,0.0031592
26,0.31402373,0.315905,"('hardhearted', 'benevolent')",1.235057,1.2717992,1.8582065,1.8233485,1.1357624,1.1370176,0.0012552
27,-0.36937535,-0.28528175,"('hardhearted', 'softhearted')",-0.31494206,-0.25670543,1.6932471,1.6197989,0.3363099,0.3592706,0.0229607
28,-0.9373195,-1.1002685,"('disloyal', 'loyal')",-0.14626439,-0.27432534,0.78274983,0.72894347,-0.100278,-0.2152168,-0.1149388
29,-0.2573873,-0.26701298,"('unfair', 'fair')",-0.5848156,-0.636329,-0.4170563,-0.5689362,-0.4197531,-0.4907594,-0.0710063
30,0.45749393,0.4169808,"('intolerant', 'tolerant')",0.96745926,0.8540037,1.1818386,1.1057729,0.8689307,0.7922525,-0.0766782
31,-0.44864935,-0.28853735,"('evil', 'good')",-1.1805807,-1.0362942,-0.50934106,-0.53294647,-0.712857,-0.6192594,0.0935976
