,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5673694,-0.7678275,"('unsociable', 'sociable')",0.58118224,0.47829777,0.21474418,0.043178752,0.0761857,-0.082117,-0.1583027
1,0.3193047,-0.00071223825,"('unfriendly', 'friendly')",-0.13719445,-0.4731677,1.7657429,1.5277768,0.6492844,0.351299,-0.2979854
2,0.36059007,0.35243306,"('unlikable', 'likable')",0.16150871,0.10599138,0.5474412,0.60389024,0.3565133,0.3541049,-0.0024084
3,-0.37617186,-0.23738028,"('repellent', 'pleasant')",-0.0893195,0.13977505,0.30648965,0.3802079,-0.0530006,0.0942009,0.1472015
4,0.4014963,0.37077442,"('disliked', 'liked')",0.56630087,0.47854978,-6.346303,-6.404107,-1.7928352,-1.8515943,-0.0587591
5,0.6772298,0.5333257,"('distant', 'outgoing')",-0.35252184,-0.58091,-0.2617435,-0.34513894,0.0209882,-0.1309078,-0.151896
6,0.23988044,0.08283887,"('distant', 'open')",-1.1153073,-1.3902949,-0.046073396,-0.16349801,-0.3071668,-0.490318,-0.1831512
7,-0.31815007,-0.26445374,"('insensitive', 'sensitive')",-0.46085897,-0.24574189,0.8480391,0.9316937,0.02301,0.1404994,0.1174894
8,-0.5914301,-0.7701027,"('unaffectionate', 'affectionate')",-1.1777079,-1.4344089,0.10061216,-0.047415756,-0.5561753,-0.7506425,-0.1944672
9,0.055139367,-0.05462027,"('unaffectionate', 'caring')",-0.4271682,-0.5451702,0.8178219,0.77496296,0.1485977,0.0583908,-0.0902069
10,-1.5372219,-1.6911654,"('unsympathetic', 'sympathetic')",-0.5246722,-0.4109791,0.23676412,0.19137755,-0.6083767,-0.6369223,-0.0285456
11,-0.32765028,-0.36979386,"('unhelpful', 'helpful')",0.46760735,0.57211804,2.5717454,2.663056,0.9039008,0.9551267,0.0512259
12,0.20572037,0.14276963,"('unsupportive', 'supportive')",0.5153321,0.5739559,-1.3996122,-1.3786435,-0.2261866,-0.2206393,0.0055473
13,-0.67720693,-0.82269543,"('impolite', 'polite')",-0.046575904,-0.07440859,0.3401711,0.32863745,-0.1278706,-0.1894888,-0.0616182
14,-0.20311344,-0.21641849,"('antisocial', 'social')",0.6155549,0.7268853,-0.23531185,-0.19168884,0.0590432,0.1062593,0.0472161
15,0.516508,0.3412256,"('boring', 'funny')",0.057229772,-0.21958819,0.19839545,0.14728393,0.2573777,0.0896404,-0.1677373
16,0.23014252,0.25236246,"('unpopular', 'popular')",-0.12900761,-0.024295859,0.6810062,0.69364744,0.2607137,0.307238,0.0465243
17,-0.737288,-0.747619,"('nasty', 'nice')",-0.46551234,-0.46028608,-0.6272605,-0.5992968,-0.6100202,-0.6024006,0.0076196
18,-1.0975401,-1.1865375,"('disagreeable', 'welcoming')",-1.5116957,-1.5462049,-0.5970571,-0.65249217,-1.0687643,-1.1284115,-0.0596472
19,0.019479897,-0.030200437,"('inhospitable', 'hospitable')",0.13468254,0.032667056,-0.014117325,-0.11743459,0.0466817,-0.0383227,-0.0850044
20,-0.2420526,-0.17682004,"('rough', 'thoughtful')",0.09303057,0.20505963,1.0883718,1.0307293,0.3131166,0.3529896,0.039873
21,-0.14674863,-0.26917553,"('immoral', 'moral')",0.7820461,0.74050564,-0.18794338,-0.18421535,0.149118,0.0957049,-0.0534131
