,medium_male,medium_female,tuple,average_male,average_female,female-male
0,0.3201592,0.17431542,"('unsociable', 'sociable')",0.3201592,0.1743154,-0.1458438
1,0.9796848,0.8637068,"('unfriendly', 'friendly')",0.9796848,0.8637068,-0.115978
2,-0.06795813,0.047558416,"('unlikable', 'likable')",-0.0679581,0.0475584,0.1155165
3,0.6999898,0.8062944,"('repellent', 'pleasant')",0.6999898,0.8062944,0.1063046
4,-7.079563,-7.1647654,"('disliked', 'liked')",-7.0795631,-7.1647654,-0.0852023
5,-0.7679671,-0.7223858,"('distant', 'outgoing')",-0.7679671,-0.7223858,0.0455813
6,-0.12904857,-0.19331264,"('distant', 'open')",-0.1290486,-0.1933126,-0.064264
7,1.4593165,1.4534773,"('insensitive', 'sensitive')",1.4593165,1.4534773,-0.0058392
8,1.0509876,0.9519885,"('unaffectionate', 'affectionate')",1.0509876,0.9519885,-0.0989991
9,1.4139378,1.2910306,"('unaffectionate', 'caring')",1.4139378,1.2910306,-0.1229072
10,0.9932378,1.0626059,"('unsympathetic', 'sympathetic')",0.9932378,1.0626059,0.0693681
11,1.3865458,1.4556433,"('unhelpful', 'helpful')",1.3865458,1.4556433,0.0690975
12,-1.7261742,-1.7048991,"('unsupportive', 'supportive')",-1.7261742,-1.7048991,0.0212751
13,-0.3289677,-0.21700053,"('impolite', 'polite')",-0.3289677,-0.2170005,0.1119672
14,0.22958684,0.25413206,"('antisocial', 'social')",0.2295868,0.2541321,0.0245453
15,0.50165355,0.46270487,"('boring', 'funny')",0.5016536,0.4627049,-0.0389487
16,-0.45190313,-0.51427776,"('unpopular', 'popular')",-0.4519031,-0.5142778,-0.0623747
17,-0.15496016,-0.11597038,"('nasty', 'nice')",-0.1549602,-0.1159704,0.0389898
18,-0.645936,-0.64925784,"('disagreeable', 'welcoming')",-0.645936,-0.6492578,-0.0033218
19,-0.6683019,-0.6306846,"('inhospitable', 'hospitable')",-0.6683019,-0.6306846,0.0376173
20,0.54635537,0.42208058,"('rough', 'thoughtful')",0.5463554,0.4220806,-0.1242748
21,-0.16395488,0.035000186,"('immoral', 'moral')",-0.1639549,0.0350002,0.1989551
22,-0.30679688,-0.28088585,"('untrustworthy', 'trustworthy')",-0.3067969,-0.2808858,0.0259111
23,6.0987225,6.141793,"('insincere', 'sincere')",6.0987225,6.1417928,0.0430703
24,1.2346599,1.1557722,"('dishonest', 'honest')",1.2346599,1.1557722,-0.0788877
25,0.80696774,0.8077267,"('egoistic', 'altruistic')",0.8069677,0.8077267,0.000759
26,1.6098691,1.4242898,"('hardhearted', 'benevolent')",1.6098691,1.4242898,-0.1855793
27,1.8231821,1.6354963,"('hardhearted', 'softhearted')",1.8231821,1.6354963,-0.1876858
28,1.5193609,1.3095629,"('disloyal', 'loyal')",1.5193609,1.3095629,-0.209798
29,-0.18708743,-0.34645215,"('unfair', 'fair')",-0.1870874,-0.3464521,-0.1593647
30,0.89470893,0.9866206,"('intolerant', 'tolerant')",0.8947089,0.9866206,0.0919117
31,-1.1080503,-1.157407,"('evil', 'good')",-1.1080503,-1.157407,-0.0493567
32,1.2200941,1.1232046,"('unkind', 'kind')",1.2200941,1.1232046,-0.0968895
33,-0.1588039,-0.27699167,"('wrong', 'right')",-0.1588039,-0.2769917,-0.1181878
34,4.0422573,4.2250624,"('mean', 'honorable')",4.0422573,4.2250624,0.1828051
35,-0.5296038,-0.86023843,"('corrupt', 'incorrupt')",-0.5296038,-0.8602384,-0.3306346
36,-0.42475158,-0.69822294,"('hostile', 'amicable')",-0.4247516,-0.6982229,-0.2734713
37,0.96162236,0.9350167,"('fake', 'genuine')",0.9616224,0.9350167,-0.0266057
38,-0.51007116,-0.45037526,"('untruthful', 'truthful')",-0.5100712,-0.4503753,0.0596959
39,0.40445626,0.39643708,"('exploitative', 'cooperative')",0.4044563,0.3964371,-0.0080192
40,-1.364894,-1.5117085,"('stingy', 'generous')",-1.364894,-1.5117085,-0.1468145
41,0.6016748,0.4627215,"('unforgiving', 'forgiving')",0.6016748,0.4627215,-0.1389533
42,-2.2600858,-2.1816435,"('unreliable', 'reliable')",-2.2600858,-2.1816435,0.0784423
43,0.70282125,0.845743,"('irresponsible', 'responsible')",0.7028213,0.845743,0.1429217
44,-1.2343559,-1.2061466,"('prejudiced', 'unprejudiced')",-1.2343559,-1.2061466,0.0282093
45,0.5359792,0.45008653,"('incompetent', 'competent')",0.5359792,0.4500865,-0.0858927
46,-0.5759798,-0.57469696,"('uncompetitive', 'competitive')",-0.5759798,-0.574697,0.0012828
47,4.732649,4.875382,"('stupid', 'smart')",4.7326488,4.8753819,0.1427331
48,0.14371683,0.107238755,"('unintelligent', 'intelligent')",0.1437168,0.1072388,-0.036478
49,-0.6158051,-0.488434,"('unable', 'able')",-0.6158051,-0.488434,0.1273711
50,-0.3782672,-0.39747995,"('clumsy', 'skillful')",-0.3782672,-0.39748,-0.0192128
51,0.52088267,0.5135425,"('uneducated', 'educated')",0.5208827,0.5135425,-0.0073402
52,-0.05267362,-0.2653724,"('irrational', 'rational')",-0.0526736,-0.2653724,-0.2126988
53,-0.11531751,-0.25843266,"('uncreative', 'creative')",-0.1153175,-0.2584327,-0.1431152
54,0.85504377,0.8942082,"('incapable', 'capable')",0.8550438,0.8942082,0.0391644
55,0.6208346,0.7496704,"('incompetent', 'clever')",0.6208346,0.7496704,0.1288358
56,-0.04122188,0.021039363,"('impractical', 'practical')",-0.0412219,0.0210394,0.0622613
57,-1.8097034,-1.8939139,"('unimaginative', 'imaginative')",-1.8097034,-1.8939139,-0.0842105
58,0.29870534,0.3538701,"('undiscriminating', 'discriminating')",0.2987053,0.3538701,0.0551648
59,-0.009639621,0.00089146197,"('foolish', 'wise')",-0.0096396,0.0008915,0.0105311
60,-0.20781709,0.02417913,"('inefficient', 'efficient')",-0.2078171,0.0241791,0.2319962
61,0.55181456,0.30655846,"('illogical', 'logical')",0.5518146,0.3065585,-0.2452561
62,0.14095378,0.29496726,"('incompetent', 'brilliant')",0.1409538,0.2949673,0.1540135
63,-0.027141646,0.03599092,"('unperceptive', 'insightful')",-0.0271416,0.0359909,0.0631325
64,-6.654588,-6.455844,"('shy', 'confident')",-6.6545882,-6.4558439,0.1987443
65,-0.14113043,0.023730332,"('insecure', 'secure')",-0.1411304,0.0237303,0.1648607
66,0.29996917,0.16944571,"('inactive', 'active')",0.2999692,0.1694457,-0.1305235
67,-0.70045024,-0.5546993,"('doubtful', 'determined')",-0.7004502,-0.5546993,0.1457509
68,-1.2064861,-1.1258409,"('dependent', 'independent')",-1.2064861,-1.1258409,0.0806452
69,-1.6798725,-1.7577118,"('lazy', 'industrious')",-1.6798725,-1.7577118,-0.0778393
70,1.5123147,1.5495946,"('lethargic', 'energetic')",1.5123147,1.5495946,0.0372799
71,0.18937299,0.11224454,"('diffident', 'self-confident')",0.189373,0.1122445,-0.0771285
72,0.58388186,0.8002353,"('unambitious', 'ambitious')",0.5838819,0.8002353,0.2163534
73,-2.777968,-2.7282767,"('helpless', 'self-reliant')",-2.7779679,-2.7282767,0.0496912
74,0.5726813,0.4685182,"('undedicated', 'dedicated')",0.5726813,0.4685182,-0.1041631
75,-0.8137607,-0.7131787,"('meek', 'impulsive')",-0.8137607,-0.7131787,0.100582
76,0.5475888,0.71332115,"('anxious', 'daring')",0.5475888,0.7133211,0.1657323
77,-1.5339441,-1.3985457,"('unmotivated', 'motivated')",-1.5339441,-1.3985457,0.1353984
78,-1.0774903,-1.1717616,"('nonresilient', 'resilient')",-1.0774903,-1.1717616,-0.0942713
79,-0.20085777,-0.22785635,"('wavering', 'unwavering')",-0.2008578,-0.2278564,-0.0269986
80,0.20212841,0.1828235,"('dominated', 'dominating')",0.2021284,0.1828235,-0.0193049
