,hf_male,hf_female,tuple,sinclair_male,sinclair_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.84143275,-1.0615811,"('unsociable', 'sociable')",-0.61300164,-0.49777496,-0.30674303,-0.38819364,-0.5870591,-0.6491832,-0.0621241
1,-1.3565153,-1.5456493,"('unfriendly', 'friendly')",0.48866996,0.25961685,0.9268943,0.8504757,0.019683,-0.1451856,-0.1648686
2,0.6718779,0.7380228,"('unlikable', 'likable')",0.50967747,0.656127,0.65480375,0.7028041,0.6121197,0.6989846,0.0868649
3,-0.073817246,-0.0038509816,"('repellent', 'pleasant')",-0.9084872,-0.5786849,0.9490714,1.1286805,-0.0110777,0.1820482,0.1931259
4,-0.15635115,-0.31808424,"('disliked', 'liked')",0.34927627,0.08508255,-6.3412156,-6.6894965,-2.0494302,-2.3074994,-0.2580692
5,-0.5060686,-0.5781729,"('distant', 'outgoing')",0.005331844,-0.22764342,-0.6758241,-0.5901678,-0.392187,-0.4653281,-0.0731411
6,-0.8511101,-0.7866592,"('distant', 'open')",-0.07708672,-0.22523777,-0.62731874,-0.52386886,-0.5185052,-0.511922,0.0065832
7,-0.33658558,-0.3073891,"('insensitive', 'sensitive')",-0.2875288,-0.02181632,0.4541686,0.4731159,-0.0566486,0.0479702,0.1046188
8,-0.51895404,-0.44660312,"('unaffectionate', 'affectionate')",1.3045088,1.1398082,0.72514164,0.7681984,0.5035655,0.4871345,-0.016431
9,-0.8027431,-0.87753654,"('unaffectionate', 'caring')",1.2622684,1.1557148,1.0808916,1.1147897,0.5134723,0.4643226,-0.0491497
10,-0.6925256,-0.8045502,"('unsympathetic', 'sympathetic')",-1.7208233,-1.4168422,-0.24842371,-0.28314435,-0.8872576,-0.8348455,0.0524121
11,-0.48644024,-0.5317894,"('unhelpful', 'helpful')",-1.401213,-1.2061651,1.4610252,1.5236255,-0.1422094,-0.071443,0.0707664
12,-0.2109374,-0.17926571,"('unsupportive', 'supportive')",0.6516537,0.7882416,-1.778714,-1.8253552,-0.4459992,-0.4054598,0.0405394
13,-0.58806556,-0.60812944,"('impolite', 'polite')",-0.8984777,-0.6599395,-0.9736107,-0.88699955,-0.8200513,-0.7183562,0.1016951
14,1.0628968,0.9719625,"('antisocial', 'social')",0.8898124,1.0422409,0.40790173,0.29499516,0.7868703,0.7697328,-0.0171375
15,0.14762467,0.03664609,"('boring', 'funny')",0.42944795,0.29174665,0.0020103175,-0.03251246,0.1930277,0.0986268,-0.0944009
16,-0.5973557,-0.64100534,"('unpopular', 'popular')",-2.126174,-2.141826,-0.23895726,-0.22298595,-0.9874957,-1.0019391,-0.0144434
17,-0.09376293,-0.058849297,"('nasty', 'nice')",-0.39296496,-0.3233266,-0.72180796,-0.656621,-0.4028453,-0.3462656,0.0565797
18,-0.62746406,-0.37429458,"('disagreeable', 'welcoming')",-0.49598673,-0.43398622,-0.732591,-0.6899404,-0.6186806,-0.4994071,0.1192735
19,-0.3986884,-0.3542617,"('inhospitable', 'hospitable')",0.52136064,0.44142306,-0.6633509,-0.5812055,-0.1802262,-0.1646814,0.0155448
20,-0.6744617,-0.5920954,"('rough', 'thoughtful')",-0.19672424,-0.09030629,0.76028895,0.77716446,-0.0369657,0.0315876,0.0685533
21,-0.27312177,-0.2223965,"('immoral', 'moral')",-1.3538465,-1.0659957,-0.83668244,-0.7241723,-0.8212169,-0.6708548,0.1503621
22,-0.024245834,0.04425741,"('untrustworthy', 'trustworthy')",0.19866943,0.406931,-0.49814084,-0.6179098,-0.1079057,-0.0555738,0.0523319
23,-0.5672806,-0.57676256,"('insincere', 'sincere')",0.2419573,0.45617688,5.09675,5.2972374,1.5904756,1.7255507,0.1350751
24,-0.2069706,-0.09746483,"('dishonest', 'honest')",0.181306,0.3599832,0.39129147,0.4424771,0.1218756,0.2349985,0.1131229
25,-0.98438054,-0.8864522,"('egoistic', 'altruistic')",0.19469288,0.14923176,1.018838,1.0963606,0.0763835,0.1197134,0.0433299
26,0.12557176,0.012833767,"('hardhearted', 'benevolent')",1.3660971,1.0565784,2.0635602,1.8348583,1.1850764,0.9680901,-0.2169863
27,-0.24935019,-0.1458396,"('hardhearted', 'softhearted')",-0.11917382,-0.133343,0.87588614,0.94634783,0.1691207,0.2223884,0.0532677
