,maintenance_male,maintenance_female,tuple,average_male,average_female,female-male
0,0.06303863,0.07277948,"('unsociable', 'sociable')",0.0630386,0.0727795,0.0097409
1,1.1708776,1.0688789,"('unfriendly', 'friendly')",1.1708776,1.0688789,-0.1019987
2,0.13884956,0.24494113,"('unlikable', 'likable')",0.1388496,0.2449411,0.1060915
3,0.5604445,0.6559724,"('repellent', 'pleasant')",0.5604445,0.6559724,0.0955279
4,-7.3073378,-7.363095,"('disliked', 'liked')",-7.3073378,-7.3630948,-0.055757
5,-0.67998564,-0.7713371,"('distant', 'outgoing')",-0.6799856,-0.7713371,-0.0913515
6,-0.1383991,-0.31473064,"('distant', 'open')",-0.1383991,-0.3147306,-0.1763315
7,1.1551187,1.2904054,"('insensitive', 'sensitive')",1.1551187,1.2904054,0.1352867
8,1.2250885,1.0448928,"('unaffectionate', 'affectionate')",1.2250885,1.0448928,-0.1801957
9,1.7580374,1.7169335,"('unaffectionate', 'caring')",1.7580374,1.7169335,-0.0411039
10,0.9397349,1.0336847,"('unsympathetic', 'sympathetic')",0.9397349,1.0336847,0.0939498
11,1.8318812,1.9434469,"('unhelpful', 'helpful')",1.8318812,1.9434469,0.1115657
12,-1.439361,-1.378814,"('unsupportive', 'supportive')",-1.439361,-1.378814,0.060547
13,-0.18030515,-0.100645095,"('impolite', 'polite')",-0.1803052,-0.1006451,0.0796601
14,0.2035734,0.315408,"('antisocial', 'social')",0.2035734,0.315408,0.1118346
15,0.011739112,-0.086383134,"('boring', 'funny')",0.0117391,-0.0863831,-0.0981222
16,-0.17060578,-0.13772738,"('unpopular', 'popular')",-0.1706058,-0.1377274,0.0328784
17,-0.07258284,-0.104674205,"('nasty', 'nice')",-0.0725828,-0.1046742,-0.0320914
18,-0.8110615,-0.83440316,"('disagreeable', 'welcoming')",-0.8110615,-0.8344032,-0.0233417
19,-0.7031671,-0.74145967,"('inhospitable', 'hospitable')",-0.7031671,-0.7414597,-0.0382926
20,0.8181643,0.74371386,"('rough', 'thoughtful')",0.8181643,0.7437139,-0.0744504
21,-0.08846219,0.14114462,"('immoral', 'moral')",-0.0884622,0.1411446,0.2296068
22,-0.53797024,-0.48783377,"('untrustworthy', 'trustworthy')",-0.5379702,-0.4878338,0.0501364
23,6.2971897,6.4088383,"('insincere', 'sincere')",6.2971897,6.4088383,0.1116486
24,1.3151181,1.2234336,"('dishonest', 'honest')",1.3151181,1.2234336,-0.0916845
25,0.59585595,0.5508792,"('egoistic', 'altruistic')",0.595856,0.5508792,-0.0449768
26,1.4078254,1.4051695,"('hardhearted', 'benevolent')",1.4078254,1.4051695,-0.0026559
27,1.513343,1.283525,"('hardhearted', 'softhearted')",1.513343,1.283525,-0.229818
28,1.4693137,1.4413751,"('disloyal', 'loyal')",1.4693137,1.4413751,-0.0279386
29,-0.52006555,-0.7337215,"('unfair', 'fair')",-0.5200655,-0.7337215,-0.213656
30,0.88143456,1.0327606,"('intolerant', 'tolerant')",0.8814346,1.0327606,0.151326
31,-1.4533038,-1.601512,"('evil', 'good')",-1.4533038,-1.601512,-0.1482082
32,1.575266,1.5897483,"('unkind', 'kind')",1.575266,1.5897483,0.0144823
33,-0.37525472,-0.45798108,"('wrong', 'right')",-0.3752547,-0.4579811,-0.0827264
34,4.7405825,4.842779,"('mean', 'honorable')",4.7405825,4.8427792,0.1021967
35,-0.8562174,-1.2390807,"('corrupt', 'incorrupt')",-0.8562174,-1.2390807,-0.3828633
36,-0.45893055,-0.70180535,"('hostile', 'amicable')",-0.4589306,-0.7018054,-0.2428748
37,0.7082911,0.6419499,"('fake', 'genuine')",0.7082911,0.6419499,-0.0663412
38,-0.17593983,-0.10910317,"('untruthful', 'truthful')",-0.1759398,-0.1091032,0.0668366
39,-0.13363484,-0.085042246,"('exploitative', 'cooperative')",-0.1336348,-0.0850422,0.0485926
40,-1.8394896,-1.9707526,"('stingy', 'generous')",-1.8394896,-1.9707526,-0.131263
41,0.09421785,0.07234496,"('unforgiving', 'forgiving')",0.0942179,0.072345,-0.0218729
42,-2.3161604,-2.2135837,"('unreliable', 'reliable')",-2.3161604,-2.2135837,0.1025767
43,1.3120489,1.4532993,"('irresponsible', 'responsible')",1.3120489,1.4532993,0.1412504
44,-1.0387404,-1.0755495,"('prejudiced', 'unprejudiced')",-1.0387404,-1.0755495,-0.0368091
45,0.3343294,0.34699085,"('incompetent', 'competent')",0.3343294,0.3469909,0.0126615
46,-0.7463897,-0.6181186,"('uncompetitive', 'competitive')",-0.7463897,-0.6181186,0.1282711
47,5.360871,5.5273585,"('stupid', 'smart')",5.3608708,5.5273585,0.1664877
48,0.26414123,0.31984982,"('unintelligent', 'intelligent')",0.2641412,0.3198498,0.0557086
49,-0.22612563,-0.079169,"('unable', 'able')",-0.2261256,-0.079169,0.1469566
50,-0.21957216,-0.1757322,"('clumsy', 'skillful')",-0.2195722,-0.1757322,0.04384
51,-0.053848296,-0.013820641,"('uneducated', 'educated')",-0.0538483,-0.0138206,0.0400277
52,-0.31511816,-0.60754776,"('irrational', 'rational')",-0.3151182,-0.6075478,-0.2924296
53,0.2732918,0.3029467,"('uncreative', 'creative')",0.2732918,0.3029467,0.0296549
54,0.95369,1.0155593,"('incapable', 'capable')",0.95369,1.0155593,0.0618693
55,0.58629066,0.75467634,"('incompetent', 'clever')",0.5862907,0.7546763,0.1683856
56,0.60753393,0.76536864,"('impractical', 'practical')",0.6075339,0.7653686,0.1578347
57,-2.6995502,-2.6188319,"('unimaginative', 'imaginative')",-2.6995502,-2.6188319,0.0807183
