,perspecta_male,perspecta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6358965,-0.6497697,"('unsociable', 'sociable')",-0.18401173,-0.24796371,-0.4099541,-0.4488667,-0.0389126
1,-1.8085364,-1.7978865,"('unfriendly', 'friendly')",1.8148153,1.7235122,0.0031394,-0.0371872,-0.0403266
2,0.6031302,0.6701036,"('unlikable', 'likable')",0.80459136,0.91058815,0.7038608,0.7903459,0.0864851
3,-0.9255164,-0.78118974,"('repellent', 'pleasant')",0.42503974,0.5104175,-0.2502384,-0.1353861,0.1148523
4,0.11276737,0.10683281,"('disliked', 'liked')",-6.250979,-6.391772,-3.0691059,-3.1424694,-0.0733635
5,-0.9539523,-0.85336596,"('distant', 'outgoing')",-0.15814817,-0.21393275,-0.5560502,-0.5336493,0.0224009
6,-1.2406826,-1.1175715,"('distant', 'open')",0.33619162,0.28520074,-0.4522455,-0.4161854,0.0360601
7,-0.92719495,-0.79502225,"('insensitive', 'sensitive')",0.44425297,0.6008796,-0.241471,-0.0970713,0.1443997
8,-1.5782822,-1.5430529,"('unaffectionate', 'affectionate')",0.8063748,0.71560687,-0.3859537,-0.413723,-0.0277693
9,-1.9609277,-1.8357414,"('unaffectionate', 'caring')",0.9375089,0.9479305,-0.5117095,-0.4439054,0.0678041
10,-1.6373721,-1.5075483,"('unsympathetic', 'sympathetic')",-0.46669483,-0.3966693,-1.0520334,-0.9521088,0.0999246
11,-0.8014411,-0.6664229,"('unhelpful', 'helpful')",1.1707846,1.3163575,0.1846718,0.3249673,0.1402955
12,-1.128105,-0.8313567,"('unsupportive', 'supportive')",-1.8995806,-1.842227,-1.5138428,-1.3367919,0.1770509
13,-0.14654088,-0.08629936,"('impolite', 'polite')",-0.6977916,-0.64052874,-0.4221662,-0.363414,0.0587522
14,0.55300117,0.59646326,"('antisocial', 'social')",-0.09940034,-0.12617747,0.2268004,0.2351429,0.0083425
15,0.2031582,0.07576419,"('boring', 'funny')",0.4652768,0.39204496,0.3342175,0.2339046,-0.1003129
16,-1.0486294,-1.0411097,"('unpopular', 'popular')",0.4728654,0.455544,-0.287882,-0.2927828,-0.0049008
17,-0.25676188,-0.15282959,"('nasty', 'nice')",-0.2765303,-0.25609684,-0.2666461,-0.2044632,0.0621829
18,-0.37317133,-0.21026725,"('disagreeable', 'welcoming')",-0.25488514,-0.23016141,-0.3140282,-0.2202143,0.0938139
19,-1.4315045,-1.293921,"('inhospitable', 'hospitable')",-0.26575246,-0.16709204,-0.8486285,-0.7305065,0.118122
20,0.30384925,0.31839406,"('rough', 'thoughtful')",1.2530819,1.190857,0.7784656,0.7546256,-0.02384
21,0.062646225,0.06226821,"('immoral', 'moral')",-0.3850721,-0.21619123,-0.161213,-0.0769615,0.0842515
