,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.8160013,0.8554525,"('unsociable', 'sociable')",-0.18114062,-0.32257128,0.3174303,0.2664406,-0.0509897
1,-1.5710235,-1.6195586,"('unfriendly', 'friendly')",1.2845868,1.1543512,-0.1432183,-0.2326037,-0.0893854
2,0.6151394,0.58211166,"('unlikable', 'likable')",0.66219646,0.68058336,0.6386679,0.6313475,-0.0073204
3,-0.02519618,0.29941842,"('repellent', 'pleasant')",0.6326831,0.6369544,0.3037435,0.4681864,0.1644429
4,-0.9577404,-1.124228,"('disliked', 'liked')",-6.7638717,-6.915902,-3.860806,-4.0200653,-0.1592593
5,-1.9947665,-2.1088216,"('distant', 'outgoing')",-0.43510365,-0.47319433,-1.2149351,-1.291008,-0.0760729
6,-2.4950237,-2.5405855,"('distant', 'open')",-0.39831817,-0.45507172,-1.446671,-1.4978286,-0.0511576
7,0.5530972,0.83913517,"('insensitive', 'sensitive')",0.02749541,0.072025895,0.2902963,0.4555805,0.1652842
8,-1.642558,-1.7334998,"('unaffectionate', 'affectionate')",0.8173627,0.76204294,-0.4125976,-0.4857284,-0.0731308
9,-1.3454279,-1.2862668,"('unaffectionate', 'caring')",1.0289913,1.0038365,-0.1582183,-0.1412151,0.0170032
10,0.85936946,1.1906816,"('unsympathetic', 'sympathetic')",-0.5786372,-0.60784173,0.1403661,0.2914199,0.1510538
11,1.2632079,1.5194144,"('unhelpful', 'helpful')",1.514021,1.6754584,1.3886144,1.5974364,0.208822
12,0.21293344,0.58015764,"('unsupportive', 'supportive')",-2.1663787,-2.1614873,-0.9767227,-0.7906649,0.1860578
13,1.0820365,1.1515317,"('impolite', 'polite')",-0.9610335,-0.9080178,0.0605015,0.1217569,0.0612554
14,1.6252441,1.6955088,"('antisocial', 'social')",-0.06222067,-0.16078469,0.7815117,0.7673621,-0.0141496
15,0.09128466,-0.059882082,"('boring', 'funny')",-0.16037942,-0.12836233,-0.0345474,-0.0941222,-0.0595748
16,-1.424455,-1.4791248,"('unpopular', 'popular')",0.2760123,0.16735359,-0.5742214,-0.6558856,-0.0816642
17,-0.50585926,-0.4592352,"('nasty', 'nice')",-0.7135257,-0.6439433,-0.6096925,-0.5515893,0.0581032
18,-0.6042491,-0.5398872,"('disagreeable', 'welcoming')",-0.5436794,-0.6212535,-0.5739642,-0.5805703,-0.0066061
19,-1.624992,-1.6351851,"('inhospitable', 'hospitable')",-0.67817587,-0.5787116,-1.1515839,-1.1069484,0.0446355
20,0.3022379,0.4188408,"('rough', 'thoughtful')",1.0088633,0.99639034,0.6555506,0.7076156,0.052065
21,1.8975469,2.0652847,"('immoral', 'moral')",-0.34187195,-0.3440999,0.7778375,0.8605924,0.0827549
22,1.2362224,1.3400759,"('untrustworthy', 'trustworthy')",-0.9887761,-1.0433799,0.1237231,0.148348,0.0246249
23,0.6676668,0.9242817,"('insincere', 'sincere')",5.3181877,5.366564,2.9929273,3.1454227,0.1524954
24,0.62859625,0.72176254,"('dishonest', 'honest')",0.36068803,0.38388333,0.4946421,0.5528229,0.0581808
25,-0.68313754,-0.7984695,"('egoistic', 'altruistic')",1.1739211,1.1515105,0.2453918,0.1765205,-0.0688713
26,-0.37866795,-0.5288925,"('hardhearted', 'benevolent')",1.7016387,1.629726,0.6614854,0.5504168,-0.1110686
27,-0.23039077,-0.1526551,"('hardhearted', 'softhearted')",0.96875626,0.89645433,0.3691827,0.3718996,0.0027169
28,-0.106606305,-0.13968253,"('disloyal', 'loyal')",1.0073218,0.9456263,0.4503578,0.4029719,-0.0473859
29,-0.5808591,-0.67041546,"('unfair', 'fair')",-0.43815696,-0.56728125,-0.509508,-0.6188483,-0.1093403
30,1.1163182,1.2339919,"('intolerant', 'tolerant')",0.82014376,0.813957,0.968231,1.0239744,0.0557434
31,-2.6284795,-2.681337,"('evil', 'good')",-0.7963434,-0.89746565,-1.7124114,-1.7894014,-0.07699
32,0.5224751,0.5469153,"('unkind', 'kind')",0.43717486,0.3477041,0.479825,0.4473097,-0.0325153
33,-0.25831202,-0.3708686,"('wrong', 'right')",-0.6569993,-0.693805,-0.4576557,-0.5323368,-0.0746811
34,-0.34905148,-0.098865844,"('mean', 'honorable')",5.3660703,5.622978,2.5085094,2.7620561,0.2535467
35,-1.7481987,-2.0596488,"('corrupt', 'incorrupt')",-0.29594973,-0.3422594,-1.0220742,-1.2009541,-0.1788799
36,-2.9768047,-3.1314232,"('hostile', 'amicable')",-0.17856698,-0.33581612,-1.5776858,-1.7336197,-0.1559339
37,0.8904795,0.98143566,"('fake', 'genuine')",0.040460967,0.070770785,0.4654702,0.5261032,0.060633
38,-0.40527856,-0.30781963,"('untruthful', 'truthful')",-0.20139927,-0.12896064,-0.3033389,-0.2183901,0.0849488
39,1.8696697,1.9729235,"('exploitative', 'cooperative')",0.29282624,0.3621097,1.0812479,1.1675166,0.0862687
40,-0.677608,-0.6458078,"('stingy', 'generous')",-2.0641005,-2.2119784,-1.3708543,-1.4288931,-0.0580388
41,0.36691424,0.4876625,"('unforgiving', 'forgiving')",0.019967347,-0.10726654,0.1934408,0.190198,-0.0032428
42,0.84669137,1.099313,"('unreliable', 'reliable')",-3.1154497,-3.0878282,-1.1343791,-0.9942576,0.1401215
43,1.0456051,1.3593022,"('irresponsible', 'responsible')",0.3857226,0.44651127,0.7156639,0.9029067,0.1872428
44,0.136185,0.010329634,"('prejudiced', 'unprejudiced')",-1.3233473,-1.2972134,-0.5935811,-0.6434419,-0.0498608
45,0.9878807,1.3211166,"('incompetent', 'competent')",0.12536483,0.042616434,0.5566227,0.6818665,0.1252438
46,1.6093788,2.0052514,"('uncompetitive', 'competitive')",-0.8645438,-0.84593534,0.3724175,0.579658,0.2072405
47,0.66351503,0.7933449,"('stupid', 'smart')",5.2220793,5.3803506,2.9427972,3.0868478,0.1440506
48,0.5053671,0.6163618,"('unintelligent', 'intelligent')",0.60602987,0.64013726,0.5556985,0.6282495,0.072551
49,0.19287705,0.38637248,"('unable', 'able')",-0.13645384,-0.045245945,0.0282116,0.1705633,0.1423517
50,-0.064114496,0.021103222,"('clumsy', 'skillful')",0.118966475,0.057110757,0.027426,0.039107,0.011681
51,0.41994956,0.35743767,"('uneducated', 'educated')",-0.22418067,-0.2548052,0.0978844,0.0513162,-0.0465682
52,-1.4548094,-1.8279495,"('irrational', 'rational')",0.399105,0.22638382,-0.5278522,-0.8007829,-0.2729307
53,-1.0751015,-1.0380151,"('uncreative', 'creative')",0.26970667,0.22614992,-0.4026974,-0.4059326,-0.0032352
54,-0.9041166,-0.96176434,"('incapable', 'capable')",0.61763966,0.71440977,-0.1432385,-0.1236773,0.0195612
55,1.8539925,2.199326,"('incompetent', 'clever')",0.1969162,0.18141457,1.0254543,1.1903703,0.164916
56,2.1530838,2.3818567,"('impractical', 'practical')",-0.307637,-0.24110019,0.9227234,1.0703783,0.1476549
57,-0.07144569,0.16318339,"('unimaginative', 'imaginative')",-3.1418355,-3.1819792,-1.6066406,-1.5093979,0.0972427
58,-0.2637183,-0.18174587,"('undiscriminating', 'discriminating')",0.22805844,0.15891638,-0.0178299,-0.0114147,0.0064152
59,-0.49757385,-0.6286982,"('foolish', 'wise')",0.32583082,0.34428057,-0.0858715,-0.1422088,-0.0563373
60,2.8016226,3.1836567,"('inefficient', 'efficient')",-0.1486924,0.014761258,1.3264651,1.599209,0.2727439
61,0.2490059,0.15258467,"('illogical', 'logical')",0.51973623,0.32148182,0.3843711,0.2370332,-0.1473379
