,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.15920486,0.012164496,"('unsociable', 'sociable')",0.42992377,0.15194127,0.094628714,-0.09074502,0.2279191,0.0244536,-0.2034655
1,0.0634269,0.0995257,"('unfriendly', 'friendly')",-0.08049921,-0.24343312,1.4798465,1.3274671,0.4875914,0.3945199,-0.0930715
2,0.8433485,0.86024135,"('unlikable', 'likable')",1.8406978,1.9078151,0.7687248,0.90361834,1.1509237,1.2238916,0.0729679
3,-1.0422224,-0.9506429,"('repellent', 'pleasant')",0.5459432,0.5248007,0.14983743,0.17085324,-0.1154806,-0.0849963,0.0304843
4,0.74189556,0.7346012,"('disliked', 'liked')",0.29286087,0.26247162,-5.6881194,-5.7284656,-1.5511211,-1.577131,-0.0260099
5,0.90805393,1.0394548,"('distant', 'outgoing')",-0.8643707,-0.7572274,-0.11826207,-0.10002969,-0.0248596,0.0607326,0.0855922
6,0.6266348,0.7747695,"('distant', 'open')",-1.2014192,-1.1036459,0.40358293,0.3902452,-0.0570672,0.0204563,0.0775235
7,-0.58542174,-0.66955847,"('insensitive', 'sensitive')",0.5247406,0.44246057,0.26438674,0.20669782,0.0679019,-0.0068,-0.0747019
8,-0.09325004,-0.08554706,"('unaffectionate', 'affectionate')",-0.8421704,-0.8190131,0.24258713,0.19017354,-0.2309444,-0.2381289,-0.0071845
9,0.76019764,0.7232269,"('unaffectionate', 'caring')",0.13592927,0.06962809,1.0009058,0.98625374,0.6323442,0.5930363,-0.0393079
10,-1.1472921,-1.2845842,"('unsympathetic', 'sympathetic')",0.011103369,-0.09012413,-0.18349546,-0.22064173,-0.4398948,-0.5317833,-0.0918885
11,-0.12450264,-0.22178724,"('unhelpful', 'helpful')",0.011191569,-0.028338995,2.2578726,2.352612,0.7148538,0.7008286,-0.0140252
12,0.20963144,0.2634734,"('unsupportive', 'supportive')",0.13073133,0.25133368,-1.9129589,-1.9249457,-0.5241987,-0.4700462,0.0541525
13,-0.70725065,-0.8092625,"('impolite', 'polite')",0.16007774,0.08692092,0.0655068,-0.009733617,-0.1605554,-0.2440251,-0.0834697
14,-0.032762293,-0.10315934,"('antisocial', 'social')",2.26397,2.2161605,-0.23148382,-0.31250346,0.6665746,0.6001659,-0.0664087
15,0.6117736,0.51432997,"('boring', 'funny')",-0.87212604,-0.8757988,0.76265603,0.67808324,0.1674345,0.1055381,-0.0618964
16,-0.26905686,-0.11840843,"('unpopular', 'popular')",-0.7964389,-0.6699811,0.5081581,0.58288133,-0.1857792,-0.0685027,0.1172765
17,0.36223352,0.41496408,"('nasty', 'nice')",-0.6264693,-0.55642974,-0.09522852,-0.08836,-0.1198214,-0.0766086,0.0432128
18,-0.045941863,-0.016605236,"('disagreeable', 'welcoming')",-0.12005662,-0.04060945,-0.25353685,-0.2613809,-0.1398451,-0.1061985,0.0336466
19,-0.116304815,-0.07087569,"('inhospitable', 'hospitable')",-0.8929942,-0.81761944,-0.04125093,0.06037943,-0.3501833,-0.2760386,0.0741447
20,-0.9550768,-0.9110683,"('rough', 'thoughtful')",0.045090213,0.12023425,0.6828975,0.69962215,-0.0756964,-0.030404,0.0452924
21,-1.0707235,-1.1860917,"('immoral', 'moral')",0.5160842,0.3921317,-0.4601993,-0.5006326,-0.3382796,-0.4315309,-0.0932513
