,paccar_male,paccar_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.21951325,0.04036451,"('unsociable', 'sociable')",-0.012140125,-0.18733671,0.1036866,-0.0734861,-0.1771727
1,0.059629474,-0.10898061,"('unfriendly', 'friendly')",1.9617935,1.8630298,1.0107116,0.8770246,-0.133687
2,0.44158575,0.50431347,"('unlikable', 'likable')",0.7544344,0.7609811,0.5980101,0.6326473,0.0346372
3,0.3611719,0.40807766,"('repellent', 'pleasant')",0.31066394,0.33036435,0.3359179,0.369221,0.0333031
4,-0.33292294,-0.41511643,"('disliked', 'liked')",-6.1905866,-6.174123,-3.2617548,-3.2946196,-0.0328648
5,-0.5002876,-0.47472957,"('distant', 'outgoing')",-0.23016295,-0.19678946,-0.3652253,-0.3357595,0.0294658
6,-1.1963679,-1.2206715,"('distant', 'open')",-0.006330993,0.039998565,-0.6013494,-0.5903365,0.0110129
7,0.16374134,0.17545933,"('insensitive', 'sensitive')",0.48224062,0.5257187,0.322991,0.350589,0.027598
8,-0.7189181,-0.75830907,"('unaffectionate', 'affectionate')",0.7826028,0.7190148,0.0318424,-0.0196471,-0.0514895
9,0.25939143,0.12466082,"('unaffectionate', 'caring')",1.0226175,0.9726313,0.6410044,0.548646,-0.0923584
10,-0.49614942,-0.62713224,"('unsympathetic', 'sympathetic')",-0.49895334,-0.5083781,-0.4975514,-0.5677552,-0.0702038
11,0.31144726,0.3183975,"('unhelpful', 'helpful')",1.8386561,1.9196625,1.0750517,1.11903,0.0439783
12,0.04132117,0.08690857,"('unsupportive', 'supportive')",-1.7237071,-1.6939818,-0.841193,-0.8035366,0.0376564
13,0.39920568,0.27270404,"('impolite', 'polite')",-0.37352657,-0.42200097,0.0128396,-0.0746485,-0.0874881
14,0.69214267,0.772112,"('antisocial', 'social')",-0.09140574,-0.20372263,0.3003685,0.2841947,-0.0161738
15,0.54026055,0.42325693,"('boring', 'funny')",0.66664916,0.6636396,0.6034548,0.5434483,-0.0600065
16,-1.3351604,-1.2527587,"('unpopular', 'popular')",0.3333692,0.43601573,-0.5008956,-0.4083715,0.0925241
17,0.03430871,0.10074647,"('nasty', 'nice')",-0.4804909,-0.39832452,-0.2230911,-0.148789,0.0743021
18,-0.4712668,-0.440318,"('disagreeable', 'welcoming')",-0.2691572,-0.2935718,-0.370212,-0.3669449,0.0032671
19,-0.6533117,-0.7082503,"('inhospitable', 'hospitable')",0.15325992,0.2380603,-0.2500259,-0.235095,0.0149309
20,0.34511414,0.3756903,"('rough', 'thoughtful')",1.0300162,1.0024036,0.6875651,0.689047,0.0014819
21,1.271867,1.1300666,"('immoral', 'moral')",-0.18112148,-0.16309518,0.5453728,0.4834857,-0.0618871
22,0.61631435,0.50208,"('untrustworthy', 'trustworthy')",-0.6409259,-0.7085355,-0.0123058,-0.1032277,-0.0909219
23,0.45083538,0.3345946,"('insincere', 'sincere')",5.701595,5.602359,3.076215,2.9684768,-0.1077382
24,0.8701149,0.77080506,"('dishonest', 'honest')",0.7871057,0.7093613,0.8286103,0.7400832,-0.0885271
25,0.39276472,0.4424489,"('egoistic', 'altruistic')",1.7197453,1.7310374,1.056255,1.0867431,0.0304881
26,0.31723908,0.2627491,"('hardhearted', 'benevolent')",1.692966,1.5915933,1.0051025,0.9271712,-0.0779313
27,-0.07724864,-0.06402512,"('hardhearted', 'softhearted')",1.3926898,1.3228556,0.6577206,0.6294152,-0.0283054
28,-0.06387589,-0.25119013,"('disloyal', 'loyal')",1.0823004,0.9645805,0.5092123,0.3566952,-0.1525171
29,0.15446667,0.10358096,"('unfair', 'fair')",-0.16393381,-0.3342436,-0.0047336,-0.1153313,-0.1105977
30,1.2676345,1.2367566,"('intolerant', 'tolerant')",1.4489806,1.4244338,1.3583076,1.3305953,-0.0277123
31,-0.9432668,-0.81800026,"('evil', 'good')",-0.76545334,-0.79276466,-0.8543601,-0.8053825,0.0489776
32,0.4649052,0.33322233,"('unkind', 'kind')",1.1918259,1.008528,0.8283656,0.6708752,-0.1574904
33,0.13317132,0.0868834,"('wrong', 'right')",-0.49463615,-0.56762445,-0.1807324,-0.2403705,-0.0596381
34,-0.015577245,0.13705227,"('mean', 'honorable')",5.7849317,5.9440937,2.8846772,3.0405729,0.1558957
35,-0.7824679,-0.83362865,"('corrupt', 'incorrupt')",-0.045084227,-0.164472,-0.4137761,-0.4990503,-0.0852742
36,-1.1213142,-1.1921567,"('hostile', 'amicable')",0.06275498,-0.14631903,-0.5292796,-0.6692379,-0.1399583
37,0.09705897,0.042412035,"('fake', 'genuine')",0.32909334,0.351586,0.2130761,0.196999,-0.0160771
38,-0.21508604,-0.28879243,"('untruthful', 'truthful')",0.10247838,0.13173047,-0.0563038,-0.078531,-0.0222272
39,1.5236902,1.5041109,"('exploitative', 'cooperative')",0.23181546,0.23296462,0.8777528,0.8685378,-0.009215
40,0.22942132,0.29273808,"('stingy', 'generous')",-1.3939792,-1.426412,-0.582279,-0.566837,0.015442
41,0.17369458,0.19166711,"('unforgiving', 'forgiving')",0.25153014,0.10953392,0.2126124,0.1506005,-0.0620119
42,-0.4206071,-0.32951823,"('unreliable', 'reliable')",-3.5297737,-3.420319,-1.9751904,-1.8749187,0.1002717
43,-0.036013857,-0.03896038,"('irresponsible', 'responsible')",0.57158947,0.5736135,0.2677878,0.2673266,-0.0004612
44,0.035408333,0.11123355,"('prejudiced', 'unprejudiced')",-1.5722113,-1.5215371,-0.7684014,-0.7051517,0.0632497
45,-0.075905085,-0.06876854,"('incompetent', 'competent')",-0.11535025,-0.11024222,-0.0956277,-0.0895054,0.0061223
46,0.3508888,0.24913156,"('uncompetitive', 'competitive')",-0.53602505,-0.5564267,-0.0925681,-0.1536476,-0.0610795
47,-0.37579244,-0.27839503,"('stupid', 'smart')",5.185497,5.2775965,2.4048522,2.4996006,0.0947484
48,1.0254883,0.9225036,"('unintelligent', 'intelligent')",0.89958787,0.87121177,0.9625381,0.8968577,-0.0656804
49,0.13610354,0.20139274,"('unable', 'able')",-0.21711813,-0.10509824,-0.0405073,0.0481472,0.0886545
50,-0.98839563,-0.9902364,"('clumsy', 'skillful')",0.075384304,0.05932714,-0.4565057,-0.4654546,-0.0089489
51,-0.16937649,-0.39759797,"('uneducated', 'educated')",0.96733505,0.8934213,0.3989793,0.2479117,-0.1510676
52,-0.16942877,-0.34060925,"('irrational', 'rational')",0.18365268,0.10770453,0.007112,-0.1164524,-0.1235644
53,-0.61969197,-0.6791971,"('uncreative', 'creative')",0.83441466,0.7757486,0.1073613,0.0482758,-0.0590855
54,0.05147502,-0.07559799,"('incapable', 'capable')",1.1269393,1.1611748,0.5892072,0.5427884,-0.0464188
55,0.5352096,0.5491472,"('incompetent', 'clever')",0.33109352,0.3332526,0.4331515,0.4411999,0.0080484
56,0.9107796,0.846525,"('impractical', 'practical')",-0.15646802,-0.1349543,0.3771558,0.3557854,-0.0213704
57,-0.116974376,-0.21229261,"('unimaginative', 'imaginative')",-2.4439237,-2.450424,-1.280449,-1.3313583,-0.0509093
58,0.5641806,0.5373779,"('undiscriminating', 'discriminating')",0.34872684,0.28232342,0.4564537,0.4098507,-0.046603
59,-0.3402527,-0.34109345,"('foolish', 'wise')",0.30798528,0.33611882,-0.0161337,-0.0024873,0.0136464
60,1.310371,1.3125907,"('inefficient', 'efficient')",0.14267854,0.22835079,0.7265248,0.7704707,0.0439459
61,0.49312118,0.30952948,"('illogical', 'logical')",0.5591446,0.3589678,0.5261329,0.3342487,-0.1918842
62,1.0662228,1.090984,"('incompetent', 'brilliant')",0.29509968,0.44899112,0.6806612,0.7699876,0.0893264
63,-0.2465953,-0.26157126,"('unperceptive', 'insightful')",1.0604209,1.1448957,0.4069128,0.4416622,0.0347494
64,-0.10622814,-0.13008484,"('shy', 'confident')",-6.4046335,-6.410738,-3.2554309,-3.2704115,-0.0149806
65,0.37708226,0.32676554,"('insecure', 'secure')",-0.45429996,-0.48995286,-0.0386088,-0.0815937,-0.0429849
66,-1.3665856,-1.2935272,"('inactive', 'active')",0.45390636,0.49497986,-0.4563396,-0.3992737,0.0570659
67,0.13571718,0.13993539,"('doubtful', 'determined')",-0.5851736,-0.57032585,-0.2247282,-0.2151952,0.009533
68,-0.40801424,-0.4968797,"('dependent', 'independent')",-0.26591477,-0.31001338,-0.3369645,-0.4034466,-0.0664821
69,-0.48161727,-0.3020468,"('lazy', 'industrious')",-0.67359453,-0.5873053,-0.5776059,-0.444676,0.1329299
70,0.09668461,0.10163405,"('lethargic', 'energetic')",0.49127164,0.5729445,0.2939781,0.3372893,0.0433112
71,0.008738313,-0.016547075,"('diffident', 'self-confident')",0.2949393,0.29559457,0.1518388,0.1395237,-0.0123151
72,-0.33738688,-0.37954918,"('unambitious', 'ambitious')",-0.9692931,-1.0289445,-0.65334,-0.7042468,-0.0509068
73,0.68811744,0.6330586,"('helpless', 'self-reliant')",-2.8753257,-2.8024428,-1.0936041,-1.0846921,0.008912
74,-0.0072427206,-0.05137565,"('undedicated', 'dedicated')",0.17994235,0.1202319,0.0863498,0.0344281,-0.0519217
75,-0.3014863,-0.33201122,"('meek', 'impulsive')",-0.48360306,-0.37803262,-0.3925447,-0.3550219,0.0375228
76,0.04437574,0.078871965,"('anxious', 'daring')",0.08287934,0.16441417,0.0636275,0.1216431,0.0580156
77,0.50467575,0.42756596,"('unmotivated', 'motivated')",-0.988173,-0.8834307,-0.2417486,-0.2279324,0.0138162
78,-1.1373233,-1.0392,"('nonresilient', 'resilient')",0.10821004,0.20819703,-0.5145566,-0.4155015,0.0990551
79,-1.4833068,-1.5655514,"('wavering', 'unwavering')",-0.330225,-0.27600306,-0.9067659,-0.9207772,-0.0140113
80,0.5096979,0.475993,"('dominated', 'dominating')",-1.1653764,-1.1118879,-0.3278393,-0.3179474,0.0098919
81,0.5671164,0.5659991,"('submissive', 'aggressive')",-0.53165364,-0.4745012,0.0177314,0.0457489,0.0280175
82,-0.6930108,-0.69029564,"('poor', 'rich')",6.06559,6.12748,2.6862895,2.7185922,0.0323027
83,0.45164925,0.3192188,"('powerless', 'powerful')",-0.97521895,-1.032731,-0.2617849,-0.3567561,-0.0949712
84,0.45631117,0.37970322,"('inferior', 'superior')",0.7318229,0.7280155,0.594067,0.5538594,-0.0402076
85,-0.42937422,-0.41639808,"('insignificant', 'prestigious')",0.4933974,0.57074535,0.0320116,0.0771736,0.045162
86,-0.05130227,-0.32003015,"('uninfluential', 'influential')",0.33459157,0.15669288,0.1416447,-0.0816686,-0.2233133
87,0.46575296,0.36794156,"('unsuccessful', 'successful')",0.96843153,1.0432483,0.7170923,0.7055949,-0.0114974
88,0.08894704,-0.059840277,"('low', 'eminent')",0.3213954,0.3325262,0.2051712,0.136343,-0.0688282
