,thermo_male,thermo_female,tuple,fisher_male,fisher_female,scientific_male,scientific_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.3594789,-0.41135395,"('unpopular', 'popular')",-0.5354947,-0.58509386,0.027251568,0.028106274,0.54159725,0.59594953,-0.0815312,-0.093098,-0.0115668
17,0.18342052,0.20462376,"('nasty', 'nice')",0.14581516,0.2111364,-0.32580498,-0.29940546,-0.3339833,-0.20693891,-0.0826382,-0.0226461,0.0599921
18,-0.49188033,-0.42513973,"('disagreeable', 'welcoming')",0.65188724,0.7393942,0.09506357,0.13134015,-0.24724685,-0.1751523,0.0019559,0.0676106,0.0656547
19,-1.616205,-1.6276704,"('inhospitable', 'hospitable')",0.035139207,0.009398585,-0.3730352,-0.4643532,0.29882708,0.35489762,-0.4138185,-0.4319318,-0.0181133
20,-0.25329325,-0.3030608,"('rough', 'thoughtful')",0.70700634,0.7899772,2.1763144,2.224068,1.1141324,1.1339353,0.93604,0.9612299,0.0251899
21,0.024716403,0.007099878,"('immoral', 'moral')",-0.53913057,-0.6435235,1.2602764,1.2314919,-0.9761249,-0.9035128,-0.0575657,-0.0771111,-0.0195454
22,0.08851044,0.14266619,"('untrustworthy', 'trustworthy')",-0.1747761,-0.151087,0.9485634,0.86779684,-0.87454385,-0.8597337,-0.0030615,-8.94e-05,0.0029721
23,-0.7207672,-0.76480293,"('insincere', 'sincere')",1.0477242,1.0612878,0.44971946,0.32109624,5.468404,5.4647894,1.5612701,1.5205926,-0.0406775
24,-0.39246672,-0.40465602,"('dishonest', 'honest')",-0.021944564,0.06848335,-0.18814084,-0.19364527,0.6610168,0.6136839,0.0146162,0.0209665,0.0063503
25,-0.16144788,-0.20617142,"('egoistic', 'altruistic')",0.81715876,0.9328302,0.5489854,0.5981139,1.5483836,1.4743097,0.68827,0.6997706,0.0115006
26,0.057267047,-0.20986292,"('hardhearted', 'benevolent')",1.7514093,1.6909852,1.3189837,1.1811552,1.7937539,1.554872,1.2303535,1.0542874,-0.1760661
27,-0.5082868,-0.4898046,"('hardhearted', 'softhearted')",-0.90482014,-0.69086355,-1.0071578,-1.0001355,1.5403795,1.4931166,-0.2199713,-0.1719218,0.0480495
28,-0.9437543,-1.111168,"('disloyal', 'loyal')",-0.21779701,-0.2845115,0.68204623,0.556867,0.84152013,0.6895737,0.0905038,-0.0373097,-0.1278135
29,-0.18756974,-0.23661885,"('unfair', 'fair')",0.3303124,0.26948795,-0.033711463,-0.039218053,-0.2230087,-0.36763772,-0.0284944,-0.0934967,-0.0650023
30,0.23661014,0.24224584,"('intolerant', 'tolerant')",0.4194446,0.36239484,0.7593113,0.6514095,1.1303474,1.1289749,0.6364284,0.5962563,-0.0401721
31,-0.7320937,-0.77458453,"('evil', 'good')",-1.1244633,-1.0523934,-1.2475457,-1.2439728,-0.8184052,-0.8745108,-0.9806269,-0.9863654,-0.0057385
32,-0.09929268,-0.14791286,"('unkind', 'kind')",0.2709381,0.22205365,0.8115605,0.7725126,1.1061254,0.98736876,0.5223328,0.4585055,-0.0638273
33,0.4887411,0.4322192,"('wrong', 'right')",1.2804335,1.2157915,0.17561744,0.16347267,-0.33163676,-0.4433858,0.4032888,0.3420244,-0.0612644
34,-0.03045904,0.086198606,"('mean', 'honorable')",-0.6816904,-0.6237314,0.4261802,0.47090524,5.722551,5.985543,1.3591454,1.4797288,0.1205834
35,0.7213893,0.6437154,"('corrupt', 'incorrupt')",-0.22881277,-0.26770374,-1.01277,-1.003451,-0.077747345,-0.27123642,-0.1494852,-0.2246689,-0.0751837
36,-0.77474934,-0.9638349,"('hostile', 'amicable')",-0.31232235,-0.33804908,-1.2024828,-1.3657812,0.29232526,0.069841996,-0.4993073,-0.6494557,-0.1501484
37,-0.3953129,-0.34155297,"('fake', 'genuine')",0.74419355,0.68121266,-0.17740096,-0.16040082,0.20281403,0.25594515,0.0935734,0.108801,0.0152276
38,-0.6461326,-0.66019225,"('untruthful', 'truthful')",-0.071834795,-0.039206818,0.07828051,0.04013423,0.15145706,0.23454584,-0.1220575,-0.1061797,0.0158778
39,0.4392318,0.4376668,"('exploitative', 'cooperative')",1.8062025,1.9248569,1.2805699,1.3354093,0.26958507,0.28251755,0.9488974,0.9951127,0.0462153
40,0.087104686,0.09257152,"('stingy', 'generous')",0.5217978,0.50122625,0.27181652,0.2859212,-1.1004776,-1.1552023,-0.0549397,-0.0688708,-0.0139311
41,0.34359148,0.2662043,"('unforgiving', 'forgiving')",1.1809,1.0901128,0.86806214,0.7841314,0.33073246,0.2822892,0.6808215,0.6056845,-0.075137
42,-0.21694891,-0.047005713,"('unreliable', 'reliable')",-0.0644354,-0.056282107,-0.30621967,-0.2184269,-3.3318677,-3.1967542,-0.9798679,-0.8796172,0.1002507
43,-0.7319354,-0.66919774,"('irresponsible', 'responsible')",0.3155216,0.3664163,0.3473428,0.38312298,0.2868295,0.4118207,0.0544396,0.1230406,0.068601
44,0.61190665,0.685915,"('prejudiced', 'unprejudiced')",-0.8382188,-0.87206876,-0.20747554,-0.16704567,-1.6075914,-1.5301514,-0.5103447,-0.4708377,0.039507
45,-0.7139286,-0.73520523,"('incompetent', 'competent')",0.21763176,0.15944672,1.052629,0.8983384,-0.4003145,-0.40897816,0.0390044,-0.0215996,-0.060604
46,-0.5022109,-0.4719035,"('uncompetitive', 'competitive')",0.13565354,0.15416017,0.07329656,0.08696678,-0.70765746,-0.72972775,-0.2502296,-0.2401261,0.0101035
47,0.19738485,0.33723196,"('stupid', 'smart')",0.06626733,0.21212237,0.5305496,0.5927233,4.7804,4.9848814,1.3936504,1.5317397,0.1380893
48,-0.056683935,-0.17794393,"('unintelligent', 'intelligent')",-0.2102223,-0.2796311,2.0920048,2.0016003,0.50390685,0.48719573,0.5822513,0.5078052,-0.0744461
49,-0.18625504,-0.1279927,"('unable', 'able')",-0.6937852,-0.5731704,-0.103395626,-0.02715948,-0.12575422,0.07345729,-0.2772975,-0.1637163,0.1135812
50,-0.3921781,-0.42102605,"('clumsy', 'skillful')",0.90432084,0.98987687,-0.0284765,-0.09281698,0.21685156,0.24916358,0.1751295,0.1812994,0.0061699
51,-0.18526071,-0.30656046,"('uneducated', 'educated')",0.041478388,-0.10944718,0.9688642,0.8342823,0.67782646,0.48664021,0.3757271,0.2262287,-0.1494984
52,-0.10028508,-0.32180184,"('irrational', 'rational')",0.12989119,0.09514478,-0.28913015,-0.41738558,0.3777588,0.26241255,0.0295587,-0.0954075,-0.1249662
53,-1.4871335,-1.5395453,"('uncreative', 'creative')",-0.23826861,-0.17466491,0.39773157,0.2755142,1.0734088,1.0038252,-0.0635654,-0.1087177,-0.0451523
54,-1.0055091,-1.0763428,"('incapable', 'capable')",0.34248146,0.27331755,0.107903495,0.03763426,1.0440416,1.0715114,0.1222294,0.0765301,-0.0456993
55,-0.28611326,-0.23997054,"('incompetent', 'clever')",0.17706707,0.18646717,2.1952653,2.1512854,-0.25218612,-0.18631096,0.4585083,0.4778678,0.0193595
56,0.17916432,0.24101278,"('impractical', 'practical')",0.52274424,0.48857996,0.93303263,0.95931107,-0.54229844,-0.46097842,0.2731607,0.3069814,0.0338207
57,-0.8971386,-0.9816698,"('unimaginative', 'imaginative')",-1.1732975,-1.288013,-0.025328744,-0.12847401,-2.2401714,-2.3152966,-1.083984,-1.1783633,-0.0943793
58,0.27779895,0.1791132,"('undiscriminating', 'discriminating')",-0.11019634,-0.11511082,0.47725224,0.37324587,0.25252196,0.22186314,0.2243442,0.1647778,-0.0595664
59,0.14875773,0.12586576,"('foolish', 'wise')",0.78609675,0.79459935,-0.33027303,-0.32305044,0.35094154,0.36464846,0.2388808,0.2405158,0.001635
60,0.12819923,0.29105592,"('inefficient', 'efficient')",0.049659885,0.17138723,1.3141655,1.3656732,-0.3908335,-0.15801391,0.2752978,0.4175256,0.1422278
61,-0.40086624,-0.5440024,"('illogical', 'logical')",-0.43431473,-0.46155566,1.1020229,0.9753014,0.06816077,-0.09541068,0.0837507,-0.0314168,-0.1151675
62,0.23552373,0.38826612,"('incompetent', 'brilliant')",0.49978042,0.6366682,1.624156,1.7032763,-0.15878591,0.13817425,0.5501686,0.7165962,0.1664276
63,-0.890584,-0.87216824,"('unperceptive', 'insightful')",-0.64423573,-0.6359523,0.5297585,0.4782461,0.78230447,0.89171135,-0.0556892,-0.0345408,0.0211484
64,0.21261968,0.23506846,"('shy', 'confident')",0.32494769,0.20802796,0.19696403,0.18762589,-6.4377346,-6.4776278,-1.4258008,-1.4617264,-0.0359256
65,-0.09872815,-0.12739699,"('insecure', 'secure')",0.41004813,0.28877047,0.5769979,0.5158091,-0.5518032,-0.51622725,0.0841287,0.0402388,-0.0438899
66,-0.9490261,-0.93269795,"('inactive', 'active')",-0.8002413,-0.79816484,-0.7153946,-0.7221385,0.7242907,0.70319796,-0.4350928,-0.4374509,-0.0023581
67,0.8941264,0.9882572,"('doubtful', 'determined')",0.77748185,0.69810003,-1.0377179,-0.9637407,-0.6942448,-0.6556976,-0.0150886,0.0167297,0.0318183
68,-0.1351057,-0.12945342,"('dependent', 'independent')",-0.43094575,-0.4878145,0.0034196246,-0.03611228,-0.5157988,-0.5239175,-0.2696077,-0.2943244,-0.0247167
69,1.1973537,1.1786968,"('lazy', 'industrious')",0.51514196,0.6152063,0.52605575,0.66490024,-0.6075218,-0.5370096,0.4077574,0.4804485,0.0726911
70,-0.6736456,-0.59207803,"('lethargic', 'energetic')",-0.2837466,-0.23635282,0.19818544,0.1803702,0.36207026,0.4792328,-0.0992841,-0.042207,0.0570771
71,0.00730958,-0.002687009,"('diffident', 'self-confident')",0.99577945,0.9245374,1.6063294,1.6144785,0.48547897,0.44665033,0.7737243,0.7457448,-0.0279795
72,-0.0071114805,0.045647413,"('unambitious', 'ambitious')",0.3920158,0.37150958,0.036538407,0.03606132,-1.0500594,-0.94285333,-0.1571542,-0.1224088,0.0347454
73,0.84569556,0.8377112,"('helpless', 'self-reliant')",1.1930017,1.1577669,-0.23673326,-0.34784213,-2.9555717,-2.856082,-0.2884019,-0.3021115,-0.0137096
74,-0.37794477,-0.3972228,"('undedicated', 'dedicated')",0.7299245,0.8882672,0.16347125,0.12234557,0.19186074,0.12741584,0.1768279,0.1852015,0.0083736
75,0.12165415,0.101517916,"('meek', 'impulsive')",-0.35461158,-0.5000061,-0.9412418,-1.007249,-0.43337643,-0.30752468,-0.4018939,-0.4283155,-0.0264216
76,-0.2674182,-0.13571408,"('anxious', 'daring')",-1.0625507,-0.9599012,0.071539395,0.1198691,-0.20111272,-0.052106,-0.3648856,-0.256963,0.1079226
77,-0.6490763,-0.6455496,"('unmotivated', 'motivated')",-0.19723089,-0.18234305,1.2248032,1.2507102,-1.3515776,-1.2299216,-0.2432704,-0.201776,0.0414944
78,-0.9914978,-0.9792557,"('nonresilient', 'resilient')",-1.2660487,-1.1065673,0.97197986,1.0542411,0.34401485,0.4635962,-0.2353879,-0.1419964,0.0933915
79,-1.2355419,-1.2791231,"('wavering', 'unwavering')",-0.36435762,-0.39674693,-1.5615165,-1.6521659,0.03929784,0.06977202,-0.7805296,-0.814566,-0.0340364
80,0.42570856,0.48440197,"('dominated', 'dominating')",-0.14680383,-0.13397321,0.567656,0.67845553,-1.2616903,-1.22541,-0.1037824,-0.0491314,0.054651
81,0.3414349,0.3871806,"('submissive', 'aggressive')",-0.5845366,-0.89921886,0.98705333,0.9436458,-0.83881265,-0.88014215,-0.0237153,-0.1121337,-0.0884184
82,-1.101259,-1.0845159,"('poor', 'rich')",-0.6683428,-0.6634818,0.4829613,0.4314531,5.7186527,5.7853336,1.108003,1.1171973,0.0091943
83,-0.068012014,-0.01997047,"('powerless', 'powerful')",-0.22291934,-0.23645109,-0.21216115,-0.123589724,-1.3910527,-1.3978491,-0.4735363,-0.4444651,0.0290712
84,0.4615132,0.45422855,"('inferior', 'superior')",1.5980929,1.523168,0.9214263,0.94505066,0.88117945,0.7912233,0.9655529,0.9284176,-0.0371353
85,-0.1457906,-0.26027572,"('insignificant', 'prestigious')",0.3433155,0.36869377,0.34864208,0.28734463,0.8618619,0.84052587,0.3520072,0.3090721,-0.0429351
86,-1.5293628,-1.677713,"('uninfluential', 'influential')",-0.11480742,-0.2159314,0.7656462,0.6381065,-0.07956222,-0.32100987,-0.2395215,-0.394137,-0.1546155
87,0.20304857,0.1359992,"('unsuccessful', 'successful')",-0.1403869,-0.23135918,0.2851978,0.31786153,0.6915294,0.7121611,0.2598472,0.2336657,-0.0261815
88,-0.39534432,-0.51609164,"('low', 'eminent')",-1.1052545,-1.1318464,0.12843132,0.008324825,0.2953172,0.22194667,-0.2692126,-0.3544166,-0.085204
