,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-1.0234046,-1.154829,"('unsociable', 'sociable')",-0.32394195,-0.48583087,-0.6736733,-0.82033,-0.1466567
1,-1.862815,-1.9001011,"('unfriendly', 'friendly')",1.4870528,1.3261856,-0.1878811,-0.2869577,-0.0990766
2,0.38361573,0.39752296,"('unlikable', 'likable')",0.7462611,0.85032773,0.5649384,0.6239253,0.0589869
3,-0.10162837,-0.022547703,"('repellent', 'pleasant')",0.057051,0.11932771,-0.0222887,0.04839,0.0706787
4,-0.17907879,-0.21214128,"('disliked', 'liked')",-3.5958166,-3.6582117,-1.8874477,-1.9351765,-0.0477288
5,-0.21519111,-0.1831884,"('distant', 'outgoing')",0.17010191,0.108004674,-0.0225446,-0.0375919,-0.0150473
6,-0.6495729,-0.58985865,"('distant', 'open')",0.04932876,-0.00180085,-0.3001221,-0.2958297,0.0042924
7,-0.75399584,-0.76466244,"('insensitive', 'sensitive')",0.13415594,0.12758552,-0.30992,-0.3185385,-0.0086185
8,-1.3530499,-1.378739,"('unaffectionate', 'affectionate')",0.49864018,0.3848502,-0.4272048,-0.4969444,-0.0697396
9,-1.2615215,-1.2854502,"('unaffectionate', 'caring')",1.0231533,0.9607404,-0.1191841,-0.1623549,-0.0431708
10,-1.4501042,-1.4643004,"('unsympathetic', 'sympathetic')",-0.5318202,-0.56898475,-0.9909622,-1.0166426,-0.0256804
11,-0.57379586,-0.5928474,"('unhelpful', 'helpful')",0.8531967,0.86994845,0.1397004,0.1385505,-0.0011499
12,-0.71226096,-0.6879934,"('unsupportive', 'supportive')",-1.1647289,-1.0908911,-0.9384949,-0.8894423,0.0490526
13,-1.1369406,-1.2078733,"('impolite', 'polite')",-0.46798766,-0.53984606,-0.8024641,-0.8738597,-0.0713956
14,0.22902314,0.18855153,"('antisocial', 'social')",0.9863338,0.9483919,0.6076785,0.5684717,-0.0392068
15,-0.23729053,-0.34063005,"('boring', 'funny')",0.18982333,0.10525629,-0.0237336,-0.1176869,-0.0939533
16,-0.2447368,-0.2536677,"('unpopular', 'popular')",-0.07731585,-0.12451843,-0.1610263,-0.1890931,-0.0280668
17,-0.39390996,-0.38945168,"('nasty', 'nice')",-0.9962037,-1.0153024,-0.6950569,-0.7023771,-0.0073202
18,-1.2591174,-1.2488817,"('disagreeable', 'welcoming')",-0.82803947,-0.85357213,-1.0435784,-1.0512269,-0.0076485
19,-0.9755758,-0.961848,"('inhospitable', 'hospitable')",-0.6745966,-0.7161294,-0.8250862,-0.8389887,-0.0139025
20,0.77494925,0.7737862,"('rough', 'thoughtful')",1.1658456,1.1341902,0.9703975,0.9539882,-0.0164093
21,-0.5211175,-0.5904983,"('immoral', 'moral')",-0.7120531,-0.6904812,-0.6165853,-0.6404898,-0.0239045
