,berkshire_male,berkshire_female,tuple,hathaway_male,hathaway_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,0.21070921,0.16292627,"('unsociable', 'sociable')",-1.9555182,-2.0272195,-0.22912444,-0.41280442,-0.568076,-0.51892006,-0.6355023,-0.6990044,-0.0635021
1,0.3293926,0.29174688,"('unfriendly', 'friendly')",-0.047756407,-0.11299794,0.40118557,0.22385554,2.39634,2.2880394,0.7697904,0.6726609,-0.0971295
2,0.08951216,0.18328173,"('unlikable', 'likable')",0.22124436,0.26835006,0.89347404,0.9928272,-0.11162574,0.003397718,0.2731512,0.3619642,0.088813
3,-0.74289525,-0.65766805,"('repellent', 'pleasant')",-1.6546226,-1.5645847,-0.03542927,-0.022257967,1.0250262,1.0701544,-0.3519802,-0.2935891,0.0583911
4,0.5869467,0.5122423,"('disliked', 'liked')",1.5328519,1.5352923,0.5356734,0.41204795,-6.598019,-6.769496,-0.9856368,-1.0774784,-0.0918416
5,-0.644492,-0.6595697,"('distant', 'outgoing')",1.3449435,1.3922625,0.044056535,0.04146315,0.5098872,0.4105652,0.3135988,0.2961803,-0.0174185
6,-0.56663895,-0.60163844,"('distant', 'open')",1.5058479,1.5565888,-0.04218485,-0.067440905,1.3035609,1.2530808,0.5501462,0.5351475,-0.0149987
7,1.09835,1.1274233,"('insensitive', 'sensitive')",-1.1062185,-1.105829,0.29287845,0.2890696,1.0762959,1.1353828,0.3403265,0.3615116,0.0211851
8,0.43026313,0.47748503,"('unaffectionate', 'affectionate')",0.5211088,0.48456758,-0.6587867,-0.7404884,1.5874858,1.5126792,0.4700177,0.4335608,-0.0364569
9,1.4437721,1.4651456,"('unaffectionate', 'caring')",0.15221696,0.12295255,-0.27406985,-0.308795,1.5971419,1.5981249,0.7297653,0.719357,-0.0104083
10,0.63180906,0.71371853,"('unsympathetic', 'sympathetic')",-3.550638,-3.5535135,-0.7894347,-0.81949127,-0.6429014,-0.44748083,-1.0877912,-1.0266918,0.0610994
11,-0.94631433,-0.90121126,"('unhelpful', 'helpful')",-2.4461353,-2.430807,-0.37777942,-0.33359325,-0.1168116,0.017844629,-0.9717602,-0.9119418,0.0598184
12,1.4426147,1.5261532,"('unsupportive', 'supportive')",-0.82885283,-0.749283,0.4787337,0.50853914,-1.7977028,-1.7608576,-0.1763018,-0.1188621,0.0574397
13,-0.55758196,-0.57564986,"('impolite', 'polite')",-2.478427,-2.5274367,-0.41659588,-0.42026266,-0.7545429,-0.643471,-1.0517869,-1.041705,0.0100819
14,0.31807864,0.38097408,"('antisocial', 'social')",-1.8901345,-1.8357387,0.3544244,0.40701348,-0.6362139,-0.5147104,-0.4634613,-0.3906154,0.0728459
15,-0.37777627,-0.4335402,"('boring', 'funny')",0.3836131,0.32667872,0.10661276,0.067749076,0.35697988,0.2514105,0.1173574,0.0530745,-0.0642829
16,-1.3551133,-1.3235362,"('unpopular', 'popular')",1.1241056,1.1528299,-0.2841874,-0.24836195,0.99159014,0.9949066,0.1190988,0.1439596,0.0248608
17,-0.39394054,-0.3087463,"('nasty', 'nice')",0.6590927,0.74696493,-0.4247328,-0.36262718,-1.2717183,-1.2367312,-0.3578247,-0.2902849,0.0675398
18,-0.18819389,-0.15892097,"('disagreeable', 'welcoming')",0.46923462,0.5211903,0.30884555,0.3493256,-0.27985853,-0.30901453,0.0775069,0.1006451,0.0231382
19,0.19849256,0.12944412,"('inhospitable', 'hospitable')",0.40301836,0.39808992,0.09864308,0.061855536,0.26561883,0.1759173,0.2414432,0.1913267,-0.0501165
20,1.1805888,1.2563074,"('rough', 'thoughtful')",-0.35523704,-0.34026867,0.992802,1.0004698,0.4956289,0.4014669,0.5784457,0.5794938,0.0010481
21,0.7834915,0.8168918,"('immoral', 'moral')",-1.9737257,-1.9504496,-0.035977453,0.010880442,-0.5452846,-0.4066589,-0.4428741,-0.3823341,0.06054
22,-0.7520713,-0.83092743,"('untrustworthy', 'trustworthy')",-1.2805926,-1.2880998,0.121093035,0.034744903,-1.4548494,-1.417023,-0.8416051,-0.8753263,-0.0337212
23,0.46787494,0.5149832,"('insincere', 'sincere')",-2.478888,-2.4962204,-0.35267264,-0.3998385,5.1366553,5.239096,0.6932424,0.7145051,0.0212627
24,0.96489173,0.9362139,"('dishonest', 'honest')",-1.4854959,-1.5177718,-0.35441014,-0.3579535,0.53647596,0.5148556,-0.0846346,-0.1061639,-0.0215293
25,0.29361624,0.30968487,"('egoistic', 'altruistic')",1.8252076,1.8044832,1.0979283,1.0768496,1.6396405,1.5664836,1.2140981,1.1893753,-0.0247228
26,0.4943741,0.4419245,"('hardhearted', 'benevolent')",0.5910365,0.4832134,1.4995639,1.3709354,1.2843473,1.2025217,0.9673305,0.8746488,-0.0926817
27,0.519007,0.5097969,"('hardhearted', 'softhearted')",0.474319,0.471889,0.48854893,0.48147815,1.7361015,1.600201,0.8044941,0.7658412,-0.0386529
28,1.1272303,1.0369549,"('disloyal', 'loyal')",-1.785865,-1.8520298,-0.26255482,-0.40131268,0.65250164,0.63639987,-0.067172,-0.1449969,-0.0778249
29,0.19212669,0.12306528,"('unfair', 'fair')",1.2780334,1.2272961,-0.03102924,-0.09271616,-0.30530795,-0.35970396,0.2834557,0.2244853,-0.0589704
30,0.72277683,0.7679298,"('intolerant', 'tolerant')",-1.850064,-1.875498,0.9476032,0.91123164,-0.13567401,-0.08704178,-0.0788395,-0.0708446,0.0079949
31,-1.0038773,-1.0642741,"('evil', 'good')",2.0264335,2.0803196,-0.18327664,-0.28300938,0.43195114,0.30287695,0.3178077,0.2589783,-0.0588294
32,0.7035702,0.60976136,"('unkind', 'kind')",-1.1042502,-1.1589855,0.38062018,0.24449937,0.97377145,0.94640994,0.2384279,0.1604213,-0.0780066
33,1.0288454,0.9745666,"('wrong', 'right')",1.7046351,1.6704408,0.88284034,0.913422,0.56451535,0.39376897,1.0452091,0.9880496,-0.0571595
34,0.51237357,0.6194761,"('mean', 'honorable')",0.1464076,0.19181076,1.196817,1.2692099,5.297777,5.4130564,1.7883439,1.8733883,0.0850444
