,affiliated_male,affiliated_female,tuple,managers_male,managers_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7315161,0.42970574,"('unsociable', 'sociable')",0.17606471,0.08612588,0.8273855,0.65135056,-0.46367058,-0.61756384,0.3178239,0.1374046,-0.1804193
1,-0.52787673,-0.49227962,"('unfriendly', 'friendly')",0.2664013,0.3440315,0.5641671,0.5707459,1.8385545,1.7641491,0.5353115,0.5466617,0.0113502
2,1.0656213,1.1979437,"('unlikable', 'likable')",1.5984144,1.8050977,1.5824437,1.6661516,0.8902103,1.01981,1.2841724,1.4222507,0.1380783
3,-0.17605862,-0.18188584,"('repellent', 'pleasant')",0.24955729,0.34309506,1.1347889,1.2171828,0.38962272,0.4780825,0.3994775,0.4641186,0.0646411
4,-0.6221281,-0.6424112,"('disliked', 'liked')",-0.61919236,-0.6753925,-0.40400213,-0.43978685,-6.720627,-6.7438345,-2.0914874,-2.1253562,-0.0338688
5,-0.66565096,-0.46421263,"('distant', 'outgoing')",0.43870378,0.5232024,-1.0493691,-1.0360707,-0.2535065,-0.19138119,-0.3824557,-0.2921155,0.0903402
6,-0.42948478,-0.20883751,"('distant', 'open')",-0.137104,0.030120168,-1.2353878,-1.1983254,0.40752986,0.44469163,-0.3486117,-0.2330878,0.1155239
7,2.0804658,1.947961,"('insensitive', 'sensitive')",0.74661046,0.7533605,0.29529247,0.2916308,0.667496,0.65020674,0.9474661,0.9107898,-0.0366763
8,-1.3580462,-1.2651697,"('unaffectionate', 'affectionate')",-0.06547508,-0.05275163,0.49825174,0.6272403,0.83977604,0.8608698,-0.0213734,0.0425472,0.0639206
9,0.07026633,0.11090896,"('unaffectionate', 'caring')",0.83256024,0.8301981,0.54959744,0.57007897,1.4013225,1.4623617,0.7134366,0.743387,0.0299504
10,1.4706637,1.32137,"('unsympathetic', 'sympathetic')",0.71074015,0.7980176,0.56406647,0.5809639,-0.040328912,-0.03057369,0.6762853,0.6674445,-0.0088408
11,1.575188,1.5606549,"('unhelpful', 'helpful')",1.0159048,1.0545735,0.44586712,0.48086932,2.129554,2.1602092,1.2916285,1.3140767,0.0224482
12,1.944672,2.1165688,"('unsupportive', 'supportive')",1.814017,2.0578117,1.1403736,1.2856956,-1.7547903,-1.7147099,0.7860681,0.9363415,0.1502734
13,1.0044851,0.9075195,"('impolite', 'polite')",0.9642489,1.0115113,0.33017078,0.25602964,-0.49264735,-0.5383584,0.4515644,0.4091755,-0.0423889
14,1.2361834,1.013523,"('antisocial', 'social')",1.1837178,1.1618073,1.764822,1.6363862,-0.5750894,-0.6627855,0.9024085,0.7872327,-0.1151758
15,0.2987935,0.26886547,"('boring', 'funny')",-0.11708849,-0.20967048,-0.6963363,-0.7651446,0.5700421,0.49337137,0.0138527,-0.0531446,-0.0669973
16,-1.5598354,-1.5856917,"('unpopular', 'popular')",-1.0852611,-1.0812063,-0.24251136,-0.20982702,0.39891443,0.4186504,-0.6221734,-0.6145186,0.0076548
17,-0.13892381,-0.015087621,"('nasty', 'nice')",-0.565826,-0.4146579,-0.48564297,-0.45302427,-0.22654453,-0.19627786,-0.3542343,-0.2697619,0.0844724
18,-1.0812384,-0.9313022,"('disagreeable', 'welcoming')",0.050089315,0.22334982,0.07223955,0.20756604,-0.3237523,-0.32562923,-0.3206654,-0.2065039,0.1141615
19,0.08443567,0.21962148,"('inhospitable', 'hospitable')",0.060202394,0.1311611,-1.4162093,-1.3665347,-0.13665429,-0.05861868,-0.3520564,-0.2685927,0.0834637
20,0.6698836,0.7261877,"('rough', 'thoughtful')",-0.17110915,0.01401455,1.0519421,1.0053658,1.1346774,1.1421432,0.6713485,0.7219278,0.0505793
21,1.2245706,1.0753021,"('immoral', 'moral')",1.0714087,1.138099,0.27227333,0.31399083,-0.802178,-0.73601264,0.4415187,0.4478448,0.0063261
22,0.63168085,0.5450454,"('untrustworthy', 'trustworthy')",0.17280024,0.20835984,1.4524117,1.3132826,-0.903444,-0.96931845,0.3383622,0.2743424,-0.0640198
23,1.492255,1.4004635,"('insincere', 'sincere')",0.72905755,0.7518741,0.5424837,0.54845977,6.2687216,6.1696014,2.2581296,2.2175996,-0.04053
24,2.041398,2.0727017,"('dishonest', 'honest')",-0.3614589,-0.4553317,0.27581826,0.28337866,0.9347164,0.9000384,0.7226185,0.7001968,-0.0224217
25,-1.4699656,-1.4163355,"('egoistic', 'altruistic')",-0.11695333,-0.072339624,-0.28741476,-0.23503086,1.4799328,1.3955034,-0.0986002,-0.0820507,0.0165495
26,0.77452946,0.622975,"('hardhearted', 'benevolent')",1.5575397,1.5738162,1.7944832,1.7601897,1.6834651,1.5855539,1.4525044,1.3856337,-0.0668707
27,-0.25406334,-0.045065477,"('hardhearted', 'softhearted')",-0.51180303,-0.3071037,-0.3921733,-0.30889636,1.4007274,1.3384874,0.0606719,0.1693555,0.1086836
28,0.69823354,0.49691156,"('disloyal', 'loyal')",-0.76255924,-0.8779748,-0.15730138,-0.22629908,1.0468491,0.93738526,0.2063055,0.0825057,-0.1237998
