,verisign_male,verisign_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,0.14350013,0.013218641,"('hardhearted', 'benevolent')",1.8093704,1.6561028,0.9764352,0.8346607,-0.1417745
27,-0.44033685,-0.43135107,"('hardhearted', 'softhearted')",1.4635284,1.319845,0.5115958,0.4442469,-0.0673489
28,-1.0507362,-1.1632159,"('disloyal', 'loyal')",0.9202376,0.7676859,-0.0652493,-0.197765,-0.1325157
29,0.044493265,0.019970816,"('unfair', 'fair')",-0.10731927,-0.32158747,-0.031413,-0.1508083,-0.1193953
30,0.06908924,-0.03908312,"('intolerant', 'tolerant')",1.2140162,1.2224591,0.6415527,0.591688,-0.0498647
31,-0.54943407,-0.49609873,"('evil', 'good')",-0.7015162,-0.86254793,-0.6254752,-0.6793233,-0.0538481
32,-0.75670093,-0.81427705,"('unkind', 'kind')",0.7047861,0.520439,-0.0259574,-0.146919,-0.1209616
33,0.78847986,0.75569665,"('wrong', 'right')",-0.31744614,-0.36323076,0.2355169,0.1962329,-0.039284
34,-0.13370925,0.0034876615,"('mean', 'honorable')",5.452581,5.7370415,2.6594357,2.8702645,0.2108288
35,1.206451,1.2199746,"('corrupt', 'incorrupt')",-0.009909501,-0.20599185,0.5982708,0.5069914,-0.0912794
36,0.32294717,0.27267677,"('hostile', 'amicable')",0.17043793,-0.072139755,0.2466926,0.1002685,-0.1464241
37,0.20803282,0.17430116,"('fake', 'genuine')",0.45948106,0.4010909,0.3337569,0.287696,-0.0460609
38,-0.72771806,-0.8079195,"('untruthful', 'truthful')",-0.3747013,-0.27118042,-0.5512097,-0.5395499,0.0116598
39,0.39690208,0.37781534,"('exploitative', 'cooperative')",0.34780043,0.31068814,0.3723513,0.3442518,-0.0280995
40,-0.16907673,-0.1961409,"('stingy', 'generous')",-1.0717114,-1.2073257,-0.6203941,-0.7017333,-0.0813392
41,-1.0105797,-1.1407777,"('unforgiving', 'forgiving')",-0.050612804,-0.16304968,-0.5305963,-0.6519137,-0.1213174
42,0.2367536,0.34522566,"('unreliable', 'reliable')",-3.0620716,-2.9581866,-1.4126589,-1.3064805,0.1061784
43,-1.5339061,-1.5430309,"('irresponsible', 'responsible')",0.5081222,0.53200704,-0.5128919,-0.5055119,0.00738
44,0.880489,0.8877916,"('prejudiced', 'unprejudiced')",-1.5703745,-1.5035124,-0.3449427,-0.3078604,0.0370823
45,-1.0913852,-1.2869278,"('incompetent', 'competent')",-0.25198776,-0.28168237,-0.6716865,-0.7843051,-0.1126186
46,-0.74465054,-0.90841484,"('uncompetitive', 'competitive')",-0.8447515,-0.86909586,-0.794701,-0.8887553,-0.0940543
47,-0.3241787,-0.2033908,"('stupid', 'smart')",5.0800014,5.2735286,2.3779113,2.535069,0.1571577
48,-0.82041305,-0.91901374,"('unintelligent', 'intelligent')",0.54059905,0.6038464,-0.139907,-0.1575837,-0.0176767
49,-0.5228833,-0.341794,"('unable', 'able')",-0.35195723,-0.21746117,-0.4374202,-0.2796276,0.1577926
50,0.30806884,0.32862023,"('clumsy', 'skillful')",-0.13803458,-0.11046527,0.0850171,0.1090775,0.0240604
51,-1.2799622,-1.4079217,"('uneducated', 'educated')",0.5964843,0.6084709,-0.3417389,-0.3997254,-0.0579865
52,-0.06880765,-0.17279258,"('irrational', 'rational')",0.29026031,0.14547487,0.1107263,-0.0136589,-0.1243852
53,-0.6715634,-0.5752028,"('uncreative', 'creative')",0.860986,0.79675,0.0947113,0.1107736,0.0160623
54,-0.78277206,-0.7609158,"('incapable', 'capable')",1.0273784,1.0539784,0.1223032,0.1465313,0.0242281
55,-1.212185,-1.2730696,"('incompetent', 'clever')",0.1631279,0.22982182,-0.5245286,-0.5216239,0.0029047
56,-0.16595048,-0.25735614,"('impractical', 'practical')",-0.31660223,-0.24713923,-0.2412764,-0.2522477,-0.0109713
57,-0.5742721,-0.77857,"('unimaginative', 'imaginative')",-2.078803,-2.2556896,-1.3265376,-1.5171298,-0.1905922
58,-0.14071673,-0.23443261,"('undiscriminating', 'discriminating')",0.36963665,0.30064958,0.11446,0.0331085,-0.0813515
59,0.43310094,0.49548826,"('foolish', 'wise')",0.32665664,0.3725067,0.3798788,0.4339975,0.0541187
60,-0.59489894,-0.5852693,"('inefficient', 'efficient')",-0.3417711,-0.08470659,-0.468335,-0.3349879,0.1333471
61,-0.09898244,-0.2042359,"('illogical', 'logical')",0.4207393,0.23617531,0.1608784,0.0159697,-0.1449087
62,-0.87839556,-0.90010023,"('incompetent', 'brilliant')",-0.0020482931,0.24360646,-0.4402219,-0.3282469,0.111975
63,-1.1540451,-1.2286369,"('unperceptive', 'insightful')",0.7226934,0.86748856,-0.2156759,-0.1805741,0.0351018
64,-0.39943212,-0.48304853,"('shy', 'confident')",-6.4598837,-6.500192,-3.4296579,-3.4916203,-0.0619624
65,-0.3544781,-0.47647458,"('insecure', 'secure')",-0.39043936,-0.3204088,-0.3724587,-0.3984417,-0.025983
66,-0.34836918,-0.3760346,"('inactive', 'active')",0.6243645,0.5796449,0.1379977,0.1018052,-0.0361925
67,0.48474565,0.50824004,"('doubtful', 'determined')",-0.46919274,-0.39798802,0.0077765,0.055126,0.0473495
68,-0.033849053,-0.042620353,"('dependent', 'independent')",-0.5297286,-0.45247293,-0.2817888,-0.2475466,0.0342422
69,1.3856755,1.5185302,"('lazy', 'industrious')",-0.58816665,-0.61357355,0.3987544,0.4524783,0.0537239
70,-0.6244454,-0.73250943,"('lethargic', 'energetic')",0.5276031,0.529511,-0.0484211,-0.1014992,-0.0530781
71,-0.3491874,-0.31080416,"('diffident', 'self-confident')",0.47816604,0.49654993,0.0644893,0.0928729,0.0283836
72,-1.3511953,-1.3933591,"('unambitious', 'ambitious')",-0.54046154,-0.54323035,-0.9458284,-0.9682947,-0.0224663
73,1.4360219,1.4693419,"('helpless', 'self-reliant')",-2.460757,-2.469644,-0.5123675,-0.5001511,0.0122164
74,-0.51684755,-0.57770497,"('undedicated', 'dedicated')",0.12524895,0.025796987,-0.1957993,-0.275954,-0.0801547
75,0.7737345,0.73782885,"('meek', 'impulsive')",-0.32791814,-0.27944604,0.2229082,0.2291914,0.0062832
76,-0.26325786,-0.19010222,"('anxious', 'daring')",0.057368886,0.24872895,-0.1029445,0.0293134,0.1322579
77,-0.6870636,-0.67615515,"('unmotivated', 'motivated')",-1.180126,-1.0247601,-0.9335948,-0.8504577,0.0831371
78,-0.93317074,-0.8389312,"('nonresilient', 'resilient')",-0.083027266,0.025100024,-0.508099,-0.4069156,0.1011834
79,-0.02624581,-0.07186489,"('wavering', 'unwavering')",-0.056965005,-0.07100512,-0.0416054,-0.071435,-0.0298296
80,-0.45372304,-0.5765849,"('dominated', 'dominating')",-1.1317337,-1.0656987,-0.7927284,-0.8211418,-0.0284134
81,-0.6977914,-0.8548803,"('submissive', 'aggressive')",-0.98301136,-0.8551805,-0.8404014,-0.8550304,-0.014629
82,-0.21508455,-0.17734589,"('poor', 'rich')",5.613756,5.8581266,2.6993358,2.8403904,0.1410546
83,-0.27985662,-0.36348706,"('powerless', 'powerful')",-0.9534279,-1.0430559,-0.6166422,-0.7032715,-0.0866293
84,0.8986274,0.87605643,"('inferior', 'superior')",0.97982043,0.94983923,0.9392239,0.9129478,-0.0262761
85,0.6327097,0.7226155,"('insignificant', 'prestigious')",0.65185463,0.6398697,0.6422821,0.6812426,0.0389605
86,-1.9715132,-2.1409166,"('uninfluential', 'influential')",-0.012988552,-0.22434014,-0.9922509,-1.1826284,-0.1903775
87,0.24238287,0.12904051,"('unsuccessful', 'successful')",0.86810005,0.99952644,0.5552415,0.5642835,0.009042
88,-0.15193924,-0.25615036,"('low', 'eminent')",0.07437779,0.07458533,-0.0387807,-0.0907825,-0.0520018
