,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5339195,-1.5523905,"('unsociable', 'sociable')",-1.1157916,-1.1564823,-0.057040133,-0.061256208,-0.41403115,-0.45787677,-0.48759246,-0.5792093,-0.721675,-0.761443,-0.039768
1,0.7544861,0.70943594,"('unfriendly', 'friendly')",-0.3614836,-0.3871815,0.8436232,0.7536727,-0.15088387,-0.26069075,2.407169,2.1648033,0.6985822,0.5960079,-0.1025743
2,-0.3284491,-0.29505184,"('unlikable', 'likable')",-0.32804418,-0.21711043,-0.095403075,0.0078091603,0.80775285,0.92944944,0.6885036,0.7062875,0.148872,0.2262768,0.0774048
3,-0.6458877,-0.5638065,"('repellent', 'pleasant')",0.06388544,0.1013783,-0.12744775,-0.043728065,0.61870867,0.64855504,-0.028255776,0.037906308,-0.0237994,0.036061,0.0598604
4,0.7822164,0.75744414,"('disliked', 'liked')",0.49991804,0.46106,0.029171837,-0.03410497,0.04860287,-0.011366934,-6.653799,-6.6790257,-1.058778,-1.1011987,-0.0424207
5,1.5268501,1.4775541,"('distant', 'outgoing')",0.32989538,0.3795822,0.20658843,0.22981353,-0.04622131,-0.009547293,0.37133393,0.3082252,0.4776893,0.4771255,-0.0005638
6,1.2589277,1.201302,"('distant', 'open')",0.19541891,0.24122222,-0.15722486,-0.17027578,-0.60908115,-0.6163191,0.95954925,0.87781537,0.329518,0.306749,-0.022769
7,-0.7387319,-0.6978569,"('insensitive', 'sensitive')",-0.31357494,-0.25486746,0.1752032,0.24290478,-0.62818575,-0.5481408,0.902506,0.8888388,-0.1205567,-0.0738243,0.0467324
8,0.4230773,0.39847025,"('unaffectionate', 'affectionate')",-0.20583405,-0.17310351,0.68250054,0.6186887,-1.0393497,-1.1522198,1.1995163,0.9940863,0.2119821,0.1371844,-0.0747977
9,0.86211187,0.8496565,"('unaffectionate', 'caring')",0.17695695,0.21679033,1.3544561,1.3027973,-0.5100905,-0.5518321,1.7703234,1.6347345,0.7307516,0.6904293,-0.0403223
10,-1.5787507,-1.5420204,"('unsympathetic', 'sympathetic')",-1.1620001,-1.096628,-0.66512096,-0.6514562,-1.1933832,-1.1423357,-0.27189603,-0.27426738,-0.9742302,-0.9413415,0.0328887
11,-1.354182,-1.3237108,"('unhelpful', 'helpful')",-0.035652373,0.028827569,0.22799017,0.31957224,-0.52564144,-0.42381358,1.9147472,1.9673347,0.0454523,0.113642,0.0681897
12,0.093301594,0.09404773,"('unsupportive', 'supportive')",0.48747844,0.5570043,1.1126555,1.2065487,-0.5410509,-0.415293,-1.7891358,-1.8361629,-0.1273502,-0.078771,0.0485792
13,-0.43904445,-0.4664132,"('impolite', 'polite')",-0.72715986,-0.73868376,-0.20016785,-0.2080945,-0.075213805,-0.044032723,-0.18902197,-0.16435136,-0.3261216,-0.3243151,0.0018065
14,-0.861024,-0.84318256,"('antisocial', 'social')",-0.81805134,-0.8053298,0.4089068,0.5205175,0.1813296,0.23513825,-0.7954577,-0.82290816,-0.3768593,-0.343153,0.0337063
15,0.06837195,0.07944588,"('boring', 'funny')",-0.41572958,-0.44511053,-0.08424066,-0.11616781,0.09114028,0.090572104,0.584098,0.5942685,0.048728,0.0406016,-0.0081264
16,-0.24228851,-0.2331351,"('unpopular', 'popular')",0.26833883,0.29121435,0.3131117,0.33661768,0.28808632,0.31573778,0.9329314,0.9674386,0.3120359,0.3355747,0.0235388
17,0.5353582,0.58116376,"('nasty', 'nice')",-0.16134018,-0.099937305,-0.0705193,-0.0080727795,-0.06804906,-0.001211375,-0.5700465,-0.46149135,-0.0669194,0.0020902,0.0690096
18,0.7361037,0.75524276,"('disagreeable', 'welcoming')",0.23425114,0.34465322,-0.3045264,-0.25873077,-0.7693822,-0.7683169,-0.5011938,-0.59963316,-0.1209495,-0.105357,0.0155925
