,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.10735108,-0.2704661,"('unsociable', 'sociable')",-0.5556865,-0.6868249,0.51252574,0.33464342,-0.5487915,-0.731518,-0.1748258,-0.3385414,-0.1637156
1,0.06896011,0.071918234,"('unfriendly', 'friendly')",0.36342603,0.2018847,-0.65404654,-0.7223986,1.6153244,1.5527058,0.348416,0.2760275,-0.0723885
2,0.5740603,0.6250281,"('unlikable', 'likable')",0.5750367,0.6866306,1.6308748,1.6728953,0.83317673,0.988929,0.9032871,0.9933707,0.0900836
3,0.36895832,0.4833939,"('repellent', 'pleasant')",-0.3156519,-0.18822105,1.3538073,1.3582251,0.3834444,0.40586564,0.4476396,0.5148159,0.0671763
4,-1.1434321,-1.2135487,"('disliked', 'liked')",-0.076152496,-0.23024966,-0.14242575,-0.24969462,-6.235862,-6.2537727,-1.8994681,-1.9868164,-0.0873483
5,-0.7960698,-0.70521134,"('distant', 'outgoing')",0.2541233,0.28177595,-1.9185247,-1.7706137,-0.30744934,-0.18487364,-0.6919801,-0.5947307,0.0972494
6,-0.5200169,-0.3675904,"('distant', 'open')",-0.10510722,-0.048330445,-2.312352,-2.1157982,0.16186365,0.27173746,-0.6939031,-0.5649954,0.1289077
7,1.1218427,1.1243379,"('insensitive', 'sensitive')",0.10808063,0.24254732,-0.17763081,-0.16396868,0.50310737,0.510915,0.38885,0.4284579,0.0396079
8,-0.69865423,-0.58861357,"('unaffectionate', 'affectionate')",0.11110824,0.06647849,-0.33406043,-0.30141166,0.55706537,0.5743273,-0.0911353,-0.0623049,0.0288304
9,0.74617827,0.8092677,"('unaffectionate', 'caring')",0.4460051,0.385182,-0.23226608,-0.20971787,1.2355784,1.2725481,0.5488739,0.56432,0.0154461
10,1.2810704,1.2359476,"('unsympathetic', 'sympathetic')",-0.83271146,-0.8112394,-0.1359261,-0.16640624,-0.34198207,-0.36159357,-0.0073873,-0.0258229,-0.0184356
11,0.5283768,0.5100345,"('unhelpful', 'helpful')",0.16149934,0.17331095,0.14717415,0.09507565,2.054102,2.0889523,0.7227881,0.7168434,-0.0059447
12,1.8432384,1.9716065,"('unsupportive', 'supportive')",0.61951745,0.8309,0.5195333,0.7148727,-1.6380042,-1.5740973,0.3360712,0.4858205,0.1497493
13,0.4381904,0.3438672,"('impolite', 'polite')",0.35317332,0.39862877,0.67920625,0.580183,-0.1634428,-0.22870807,0.3267818,0.2734928,-0.053289
14,0.4690073,0.3461338,"('antisocial', 'social')",0.31006888,0.32606578,1.451012,1.322404,-0.7117399,-0.7956955,0.3795871,0.299727,-0.0798601
15,-0.08739014,-0.23843181,"('boring', 'funny')",0.5084617,0.36550823,-1.1027848,-1.2140714,0.58576715,0.5507831,-0.0239865,-0.134053,-0.1100665
16,-1.8141452,-1.8055354,"('unpopular', 'popular')",-0.32138187,-0.45320228,-0.004797682,-0.0038770735,0.7106581,0.67358893,-0.3574167,-0.3972565,-0.0398398
17,-0.17224316,-0.09566261,"('nasty', 'nice')",-0.12449923,-0.100479595,-0.9882981,-0.9801654,-0.4003713,-0.3716053,-0.421353,-0.3869782,0.0343748
18,-0.06504428,-0.055327266,"('disagreeable', 'welcoming')",-0.6149309,-0.5802315,-0.6552447,-0.521425,-0.4280443,-0.44054696,-0.440816,-0.3993827,0.0414333
19,-0.8140582,-0.64765173,"('inhospitable', 'hospitable')",-0.3432096,-0.29582554,-1.641817,-1.5820267,-0.24689995,-0.11130011,-0.7614961,-0.659201,0.1022951
20,0.67961603,0.7476623,"('rough', 'thoughtful')",0.090899765,0.20047,1.0755696,1.1267573,0.9974667,0.98570335,0.710888,0.7651483,0.0542603
21,1.4015236,1.3171623,"('immoral', 'moral')",0.9988576,0.9046025,0.61376363,0.54006875,-0.85089105,-0.89373684,0.5408134,0.4670242,-0.0737892
22,0.30246598,0.23535828,"('untrustworthy', 'trustworthy')",-0.6491558,-0.68751967,1.0921483,1.0170908,-1.0251086,-1.0448787,-0.0699125,-0.1199873,-0.0500748
23,1.7083577,1.5935186,"('insincere', 'sincere')",0.0394888,0.07587997,0.35539845,0.27806345,5.84878,5.698834,1.9880064,1.911574,-0.0764324
24,0.80299085,0.7244051,"('dishonest', 'honest')",0.24115898,0.28476334,-0.12802939,-0.11215979,0.70230806,0.6989453,0.4046071,0.3989885,-0.0056186
25,-0.09019846,-0.06374034,"('egoistic', 'altruistic')",0.8257926,0.83572006,-0.42615813,-0.4125536,1.324763,1.253891,0.4085497,0.4033293,-0.0052204
26,0.59426105,0.52727646,"('hardhearted', 'benevolent')",1.0397921,0.9877952,0.580297,0.5749488,1.5620925,1.4506031,0.9441107,0.8851559,-0.0589548
27,0.7858391,0.9508425,"('hardhearted', 'softhearted')",-0.7430427,-0.5057578,-0.86616516,-0.71564436,1.239443,1.2273121,0.1040185,0.2391881,0.1351696
28,-0.54667884,-0.71691114,"('disloyal', 'loyal')",-0.05535388,-0.3211239,0.072016075,-0.12539855,0.95436823,0.77791643,0.1060879,-0.0963793,-0.2024672
29,-0.3740327,-0.34320357,"('unfair', 'fair')",-0.63243526,-0.6177055,-0.71069896,-0.67452246,-0.7496222,-0.8395706,-0.6166973,-0.6187505,-0.0020532
30,1.3317375,1.2419608,"('intolerant', 'tolerant')",0.8989918,0.85010266,0.45961612,0.33604282,1.02302,0.9770609,0.9283414,0.8512918,-0.0770496
31,-1.7988284,-1.6168969,"('evil', 'good')",-0.5299491,-0.62727094,-1.5317851,-1.3549505,-1.0949801,-1.0951542,-1.2388858,-1.1735681,0.0653177
32,0.35844037,0.19681135,"('unkind', 'kind')",0.11049235,0.16523539,0.62644386,0.54248506,1.0664726,0.9490845,0.5404623,0.4634041,-0.0770582
33,0.20757052,0.2074446,"('wrong', 'right')",1.0410385,1.0234253,-0.12973553,-0.0958918,-0.27771017,-0.32888582,0.2102908,0.2015231,-0.0087677
34,0.1766512,0.26029295,"('mean', 'honorable')",0.3107451,0.44271424,-0.3344308,-0.15252471,5.938697,6.0228453,1.5229156,1.643332,0.1204164
35,-0.7585444,-0.7774115,"('corrupt', 'incorrupt')",0.09839368,-0.05558556,-1.4349314,-1.4077094,-0.139544,-0.30164546,-0.5586565,-0.635588,-0.0769315
36,-1.2423861,-1.1759615,"('hostile', 'amicable')",-0.16610557,-0.4265808,-1.4727637,-1.5183024,0.35485828,0.19634454,-0.6315992,-0.7311251,-0.0995259
37,0.90171903,0.94581836,"('fake', 'genuine')",0.3016083,0.31334645,-0.08461188,-0.049734313,0.21552134,0.26976347,0.3335592,0.3697985,0.0362393
38,-0.069997095,-0.10618221,"('untruthful', 'truthful')",-0.00016108155,-0.036827713,-0.9067471,-0.9065974,0.099817835,0.11346299,-0.2192719,-0.2340361,-0.0147642
39,2.1617763,2.1667464,"('exploitative', 'cooperative')",0.13523914,0.15620083,1.9242944,1.8542517,0.069337256,0.042649746,1.0726618,1.0549622,-0.0176996
40,0.08575496,0.08166443,"('stingy', 'generous')",0.27931982,0.3061461,0.092935495,0.24297442,-1.7428628,-1.7655585,-0.3212131,-0.2836934,0.0375197
41,0.2887075,0.25625676,"('unforgiving', 'forgiving')",-1.3089479,-1.319754,0.53834593,0.5403335,0.35324723,0.28835437,-0.0321618,-0.0587024,-0.0265406
42,0.8152687,0.9005391,"('unreliable', 'reliable')",-0.49858427,-0.25495046,0.6974559,0.8325721,-2.9978406,-2.814321,-0.4959251,-0.3340401,0.161885
43,1.4279726,1.452149,"('irresponsible', 'responsible')",0.37558103,0.6149032,0.42970282,0.48845947,0.52909225,0.6053496,0.6905872,0.7902154,0.0996282
44,-0.9858945,-0.9738232,"('prejudiced', 'unprejudiced')",-0.102462545,-0.00378987,-0.3573611,-0.4239601,-1.5317435,-1.5099143,-0.7443655,-0.7278719,0.0164936
