,brown_male,brown_female,tuple,&_male,&_female,inc_male,inc_female,average_male,average_female,female-male
45,0.24923769,-0.01576268,"('incompetent', 'competent')",0.9059078,0.74158734,-0.20925024,-0.367543,0.3152984,0.1194272,-0.1958712
46,0.121579334,-0.13134775,"('uncompetitive', 'competitive')",1.1950613,1.1216105,-0.44228703,-0.5583942,0.2914512,0.1439562,-0.147495
47,-1.1574779,-0.94753265,"('stupid', 'smart')",0.32342064,0.4073396,4.5927672,4.6354237,1.2529033,1.3650769,0.1121736
48,0.20335394,0.13795471,"('unintelligent', 'intelligent')",0.05798105,0.04038446,0.36632022,0.34008837,0.2092184,0.1728092,-0.0364092
49,-1.0783718,-0.9917713,"('unable', 'able')",-0.39994866,-0.35380262,-0.33273125,-0.30184984,-0.6036839,-0.5491412,0.0545427
50,0.33439568,0.40520757,"('clumsy', 'skillful')",1.3851222,1.4214039,0.5781586,0.49475163,0.7658922,0.7737877,0.0078955
51,0.16863011,-0.042146474,"('uneducated', 'educated')",0.64757484,0.540383,0.8939388,0.80874187,0.5700479,0.4356594,-0.1343885
52,0.35006183,0.29553044,"('irrational', 'rational')",0.2924296,0.2559945,0.41273385,0.32361573,0.3517418,0.2917136,-0.0600282
53,-0.083264574,-0.013470717,"('uncreative', 'creative')",-0.42298365,-0.42396772,0.8581272,0.7659686,0.117293,0.1095101,-0.0077829
54,-0.16913816,-0.14269388,"('incapable', 'capable')",-0.20433444,-0.20043388,1.1672013,1.133692,0.2645762,0.2635214,-0.0010548
55,0.22438738,0.07238685,"('incompetent', 'clever')",0.90902996,0.89476126,-0.4117043,-0.5017263,0.240571,0.1551406,-0.0854304
56,0.15874544,0.17915675,"('impractical', 'practical')",0.047118265,0.10845296,-0.5542131,-0.560854,-0.1161165,-0.0910814,0.0250351
57,-0.07252198,-0.34568873,"('unimaginative', 'imaginative')",-0.34563315,-0.57989967,-2.0256882,-2.202348,-0.8146145,-1.0426455,-0.228031
58,0.04228171,-0.16962077,"('undiscriminating', 'discriminating')",0.6121582,0.46741912,0.53224915,0.4363113,0.395563,0.2447032,-0.1508598
59,1.0937262,1.2187262,"('foolish', 'wise')",0.82505083,0.8683348,0.5176559,0.54831576,0.8121443,0.8784589,0.0663146
60,-0.26404363,-0.16283092,"('inefficient', 'efficient')",0.64180934,0.8518574,-0.67705494,-0.56586653,-0.0997631,0.0410533,0.1408164
61,0.6521441,0.619012,"('illogical', 'logical')",0.6666551,0.51883185,0.27733582,0.078094035,0.532045,0.4053126,-0.1267324
62,-0.14665008,-0.14768507,"('incompetent', 'brilliant')",-0.13602829,0.007666081,-0.07168365,0.057433177,-0.1181207,-0.0275286,0.0905921
63,0.8857296,0.7495017,"('unperceptive', 'insightful')",1.1904016,1.1510836,1.4370894,1.4485571,1.1710735,1.1163809,-0.0546926
64,-0.34644544,-0.2974916,"('shy', 'confident')",0.118922256,0.20214279,-6.69354,-6.663248,-2.3070211,-2.2528656,0.0541555
65,-0.66178375,-0.6629165,"('insecure', 'secure')",0.34814948,0.2911245,-1.0119265,-1.0284337,-0.4418536,-0.4667419,-0.0248883
66,-0.4986605,-0.41629243,"('inactive', 'active')",0.41017592,0.36233705,1.0370928,0.9597266,0.3162027,0.3019237,-0.014279
67,0.4391132,0.4873925,"('doubtful', 'determined')",-0.12758991,-0.02533312,-0.50779766,-0.4542455,-0.0654248,0.0026046,0.0680294
68,-0.8052223,-0.8774499,"('dependent', 'independent')",-0.85798335,-0.9487706,-0.3511453,-0.433596,-0.6714503,-0.7532721,-0.0818218
69,0.6637367,0.86523247,"('lazy', 'industrious')",0.32456398,0.32293347,-0.2702258,-0.23642972,0.2393583,0.3172454,0.0778871
70,0.41890898,0.24852073,"('lethargic', 'energetic')",0.6287395,0.65949017,0.43220544,0.39200568,0.4932846,0.4333389,-0.0599457
71,1.7106944,1.8662685,"('diffident', 'self-confident')",0.6856569,0.74219733,0.91479605,0.83012855,1.1037158,1.1461981,0.0424823
72,-0.3354432,-0.29501477,"('unambitious', 'ambitious')",-0.64109355,-0.65142035,-0.7275245,-0.73231554,-0.5680204,-0.5595835,0.0084369
73,0.23583926,0.3001222,"('helpless', 'self-reliant')",0.06398137,0.15185182,-2.7552967,-2.6724987,-0.818492,-0.7401749,0.0783171
74,1.0005877,0.8511753,"('undedicated', 'dedicated')",0.80737597,0.77804184,0.23412773,0.10991178,0.6806971,0.5797096,-0.1009875
75,-0.63682175,-0.6767589,"('meek', 'impulsive')",-0.86129516,-0.8940482,-0.093166545,0.015220147,-0.5304279,-0.518529,0.0118989
76,-0.9722143,-0.9397598,"('anxious', 'daring')",0.4314538,0.68748975,-0.37864614,-0.28253245,-0.3064689,-0.1782675,0.1282014
77,-0.13164394,-0.14865771,"('unmotivated', 'motivated')",0.08070556,0.10143505,-1.0291653,-0.98731875,-0.3600345,-0.3448471,0.0151874
78,0.30200523,0.1841021,"('nonresilient', 'resilient')",0.64019364,0.5241344,0.7883967,0.7766,0.5768652,0.4949455,-0.0819197
79,0.2321814,0.21724735,"('wavering', 'unwavering')",-0.15864766,-0.28909817,0.6289761,0.5853211,0.23417,0.1711568,-0.0630132
80,0.045269527,0.032140374,"('dominated', 'dominating')",0.23581839,0.24198976,-1.106953,-1.1381768,-0.2752884,-0.2880156,-0.0127272
81,-0.46797115,-0.59330064,"('submissive', 'aggressive')",0.35339016,0.14711834,-1.3488998,-1.3856546,-0.4878269,-0.6106123,-0.1227854
82,-1.6284081,-1.6639127,"('poor', 'rich')",-0.33818752,-0.39412987,5.1807504,5.2484384,1.0713849,1.0634653,-0.0079196
83,0.26194584,0.19698702,"('powerless', 'powerful')",0.397128,0.463262,-0.8655215,-0.92195153,-0.0688159,-0.0872342,-0.0184183
84,1.1710202,1.0941733,"('inferior', 'superior')",0.51251733,0.45085365,0.9482622,0.89141625,0.8772666,0.8121478,-0.0651188
85,1.4743778,1.6448414,"('insignificant', 'prestigious')",0.4704611,0.4727702,1.1226056,1.212478,1.0224814,1.1100299,0.0875485
86,0.7477341,0.43672073,"('uninfluential', 'influential')",1.2420039,0.9484095,0.5870916,0.28199866,0.8589432,0.5557096,-0.3032336
87,0.118919045,0.10465908,"('unsuccessful', 'successful')",2.1261046,2.039458,1.3562503,1.2777525,1.2004247,1.1406233,-0.0598014
88,-0.6722067,-0.7564183,"('low', 'eminent')",0.063130386,-0.041072942,0.39417246,0.30253643,-0.0716346,-0.1649849,-0.0933503
