,altera_male,altera_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.61788464,-0.8944617,"('unsociable', 'sociable')",-0.25901327,-0.32760602,-0.438449,-0.6110339,-0.1725849
1,-1.6474162,-1.0435331,"('unfriendly', 'friendly')",1.0648936,0.9314048,-0.2912613,-0.0560641,0.2351972
2,-0.15025112,-0.345531,"('unlikable', 'likable')",0.65007854,0.6549508,0.2499137,0.1547099,-0.0952038
3,0.041722417,0.09014496,"('repellent', 'pleasant')",0.8254563,0.8916879,0.4335894,0.4909164,0.057327
4,-0.6161772,-0.44645303,"('disliked', 'liked')",-6.106954,-6.0697427,-3.3615656,-3.2580979,0.1034677
5,-1.1679537,-0.58889455,"('distant', 'outgoing')",-0.32908234,-0.34827596,-0.748518,-0.4685853,0.2799327
6,-1.2940495,-0.57378674,"('distant', 'open')",-0.5177555,-0.5086101,-0.9059025,-0.5411984,0.3647041
7,-0.25986516,-0.3723171,"('insensitive', 'sensitive')",0.18261622,0.28223893,-0.0386245,-0.0450391,-0.0064146
8,-0.7098994,-0.24815255,"('unaffectionate', 'affectionate')",0.24947762,0.19353682,-0.2302109,-0.0273079,0.202903
9,-1.0208212,-0.5296926,"('unaffectionate', 'caring')",0.8602641,0.88753825,-0.0802785,0.1789228,0.2592013
10,-0.6529358,-0.97984606,"('unsympathetic', 'sympathetic')",-0.90507394,-0.8715539,-0.7790049,-0.9256999,-0.146695
11,0.002038367,-0.3242331,"('unhelpful', 'helpful')",1.5348954,1.5368603,0.7684669,0.6063136,-0.1621533
12,-0.18722714,0.07182374,"('unsupportive', 'supportive')",-1.9176813,-1.807365,-1.0524542,-0.8677706,0.1846836
13,-0.80294114,-1.3988317,"('impolite', 'polite')",-0.692267,-0.71868974,-0.7476041,-1.0587608,-0.3111567
14,0.7103761,0.3354073,"('antisocial', 'social')",0.45045328,0.41065237,0.5804147,0.3730298,-0.2073849
15,-0.40234154,-0.39893353,"('boring', 'funny')",0.2865381,0.19547437,-0.0579017,-0.1017296,-0.0438279
16,-1.1738319,-0.9000989,"('unpopular', 'popular')",0.43152964,0.3390989,-0.3711511,-0.2805,0.0906511
17,-1.1152576,-1.1037409,"('nasty', 'nice')",-0.37937465,-0.36177668,-0.7473161,-0.7327588,0.0145573
18,-0.6597747,-0.42707372,"('disagreeable', 'welcoming')",-0.33889642,-0.33926427,-0.4993356,-0.383169,0.1161666
19,-1.8262557,-1.4416451,"('inhospitable', 'hospitable')",-0.7272191,-0.7157377,-1.2767375,-1.0786915,0.198046
20,0.38634026,0.20198008,"('rough', 'thoughtful')",0.6582225,0.5444612,0.5222814,0.3732206,-0.1490608
21,-0.061681587,-0.64994675,"('immoral', 'moral')",-0.1441315,-0.100493096,-0.1029065,-0.3752199,-0.2723134
22,-0.14160521,-0.3848681,"('untrustworthy', 'trustworthy')",-1.0121249,-0.97946167,-0.5768651,-0.6821649,-0.1052998
23,-0.5048619,-0.5277939,"('insincere', 'sincere')",5.2091966,5.1316767,2.3521674,2.3019414,-0.050226
24,-1.2391753,-1.488586,"('dishonest', 'honest')",0.58399963,0.6843584,-0.3275878,-0.4021138,-0.074526
25,-0.5791985,-0.1892477,"('egoistic', 'altruistic')",1.1993198,1.0598295,0.3100607,0.4352909,0.1252302
26,-0.20338626,-0.018857662,"('hardhearted', 'benevolent')",1.4145131,1.2331735,0.6055634,0.6071579,0.0015945
27,-0.035417512,0.079225644,"('hardhearted', 'softhearted')",0.7883597,0.7304939,0.3764711,0.4048598,0.0283887
28,-0.6048081,-0.59638876,"('disloyal', 'loyal')",1.0376756,1.0812583,0.2164338,0.2424348,0.026001
29,-0.435976,-0.3294941,"('unfair', 'fair')",-0.4121071,-0.44102895,-0.4240416,-0.3852615,0.0387801
