,kraft_male,kraft_female,tuple,foods_male,foods_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7407126,-0.76825947,"('unsociable', 'sociable')",-0.024965005,-0.078041404,0.47673482,0.35657772,-0.7821015,-0.88594,-0.2677611,-0.3439158,-0.0761547
1,1.398983,1.400329,"('unfriendly', 'friendly')",0.5025599,0.49430168,-0.08299448,-0.20087391,2.1321294,2.0426524,0.9876695,0.9341023,-0.0535672
2,0.42927864,0.48940775,"('unlikable', 'likable')",0.22897997,0.23626116,1.5718322,1.591005,0.6151768,0.716797,0.7113169,0.7583677,0.0470508
3,-1.6276445,-1.4472392,"('repellent', 'pleasant')",-1.9711866,-1.8713651,0.8111198,0.8357373,-0.06668077,-0.04093853,-0.713598,-0.6309514,0.0826466
4,-0.21750857,-0.3040734,"('disliked', 'liked')",0.38080785,0.36471692,-0.56066114,-0.6702415,-6.5479236,-6.5986075,-1.7363213,-1.8020513,-0.06573
5,0.91998935,0.8804554,"('distant', 'outgoing')",0.50653875,0.503812,-1.3832359,-1.4294348,-0.15290907,-0.1359093,-0.0274042,-0.0452692,-0.017865
6,0.6238481,0.6272612,"('distant', 'open')",0.52961195,0.5699044,-1.4902973,-1.5255896,0.53263766,0.519401,0.0489501,0.0477443,-0.0012058
7,-0.040179577,0.06523194,"('insensitive', 'sensitive')",-0.8230996,-0.7008084,-0.27402455,-0.29274833,0.5503943,0.50899506,-0.1467274,-0.1048324,0.041895
8,1.0101806,0.9973718,"('unaffectionate', 'affectionate')",0.95163697,0.8740931,-0.25543928,-0.32138625,0.8150221,0.7739768,0.6303501,0.5810139,-0.0493362
9,1.1298951,1.1187652,"('unaffectionate', 'caring')",0.6633969,0.5873054,-0.026275985,-0.10064685,1.17858,1.1742876,0.7363991,0.6949278,-0.0414713
10,-0.9830537,-0.80601555,"('unsympathetic', 'sympathetic')",-0.9322734,-0.86133486,-0.58141375,-0.6040689,-0.7467213,-0.7985175,-0.8108655,-0.7674842,0.0433813
11,-1.3982214,-1.2860559,"('unhelpful', 'helpful')",-0.87632847,-0.8403791,-0.7531523,-0.72858816,1.6243242,1.6375239,-0.3508445,-0.3043748,0.0464697
