,progressive_male,progressive_female,tuple,corp_male,corp_female,oh_male,oh_female,average_male,average_female,female-male
0,0.8996443,0.8403022,"('unsociable', 'sociable')",0.3431597,0.24578981,-0.17663053,-0.19446042,0.3553912,0.2972105,-0.0581807
1,-0.7240149,-0.834129,"('unfriendly', 'friendly')",-0.39987797,-0.57421106,1.7911144,1.6880723,0.2224072,0.0932441,-0.1291631
2,0.7420308,0.7994274,"('unlikable', 'likable')",1.2355248,1.290337,0.16170877,0.32722032,0.7130881,0.8056615,0.0925734
3,0.38249686,0.595558,"('repellent', 'pleasant')",0.35107422,0.44528797,0.6574286,0.72255963,0.4636666,0.5878019,0.1241353
4,-0.93682355,-0.97064966,"('disliked', 'liked')",-0.09596644,-0.0962102,-7.393226,-7.455783,-2.808672,-2.840881,-0.032209
5,-0.7595588,-0.9150704,"('distant', 'outgoing')",-0.5903123,-0.6704375,0.099478394,0.07241179,-0.4167976,-0.5043654,-0.0875678
6,-1.2883124,-1.4070132,"('distant', 'open')",-1.3659605,-1.465495,0.48902592,0.45563138,-0.7217491,-0.8056256,-0.0838765
7,1.6654804,1.7209033,"('insensitive', 'sensitive')",-0.04794342,0.020435657,0.57129467,0.7397918,0.7296105,0.8270436,0.0974331
8,-0.91041154,-1.0103421,"('unaffectionate', 'affectionate')",-0.63206404,-0.7569898,1.2566627,1.1660274,-0.095271,-0.2004348,-0.1051638
9,0.43430436,0.34350327,"('unaffectionate', 'caring')",-0.363792,-0.44210547,1.3706094,1.4271257,0.4803739,0.4428412,-0.0375327
10,1.9598054,2.0150466,"('unsympathetic', 'sympathetic')",-0.70497453,-0.75043285,-0.3791402,-0.042517677,0.2918969,0.4073654,0.1154685
11,1.0150783,1.0877866,"('unhelpful', 'helpful')",0.4291697,0.45219544,0.8049025,1.0743992,0.7497168,0.8714604,0.1217436
12,1.1419271,1.3138018,"('unsupportive', 'supportive')",-0.120127656,0.06518621,-1.8323991,-1.7091292,-0.2701999,-0.1100471,0.1601528
13,1.0179905,1.1136571,"('impolite', 'polite')",-0.076079875,-0.026909854,-0.2612055,-0.07911256,0.2269017,0.3358783,0.1089766
14,2.8339431,2.7551832,"('antisocial', 'social')",1.4611362,1.5110898,-0.4354469,-0.31889138,1.2865441,1.3157939,0.0292498
15,0.25810304,0.11288302,"('boring', 'funny')",-0.023461241,-0.13057777,-0.19276953,-0.026883278,0.0139574,-0.0148593,-0.0288167
16,-2.6197703,-2.563635,"('unpopular', 'popular')",-0.8088501,-0.7867657,0.4768759,0.3339588,-0.9839149,-1.0054807,-0.0215658
17,0.2398862,0.27826756,"('nasty', 'nice')",-0.6297662,-0.54743826,-1.0374945,-0.7931356,-0.4757915,-0.3541021,0.1216894
18,-0.8148397,-0.7688406,"('disagreeable', 'welcoming')",0.06992108,0.12222326,-0.5708017,-0.6250759,-0.4385734,-0.4238977,0.0146757
19,-0.6872877,-0.8042696,"('inhospitable', 'hospitable')",-1.0912024,-1.1900504,-0.57537764,-0.5231419,-0.7846226,-0.8391539,-0.0545313
20,0.60513103,0.61531544,"('rough', 'thoughtful')",0.43632743,0.44001633,0.3513991,0.27100194,0.4642859,0.4421112,-0.0221747
