,maxim_male,maxim_female,tuple,integrated_male,integrated_female,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6671608,0.65729177,"('unsociable', 'sociable')",0.46399844,0.36133888,0.012138615,-0.043134525,-0.69236344,-0.7759079,0.1127336,0.0498971,-0.0628365
1,-0.38170582,-0.25064445,"('unfriendly', 'friendly')",-0.011807142,-0.11237692,-0.47272548,-0.590682,2.305574,2.1814744,0.3598339,0.3069428,-0.0528911
2,0.4936565,0.5617737,"('unlikable', 'likable')",0.8875824,0.9950113,0.30952936,0.28729486,0.6328435,0.6790885,0.5809029,0.6307921,0.0498892
3,-0.16433784,-0.045984365,"('repellent', 'pleasant')",-1.402909,-1.3075349,0.21336502,0.29382747,-0.19272026,-0.15963225,-0.3866505,-0.304831,0.0818195
4,-1.6540824,-1.6348643,"('disliked', 'liked')",0.109039694,0.025604885,-0.2548802,-0.3511629,-5.978468,-6.182514,-1.9445977,-2.0357342,-0.0911365
5,-0.8930662,-0.7998287,"('distant', 'outgoing')",0.6733033,0.7468696,-0.3814589,-0.38782072,0.29257882,0.2364857,-0.0771607,-0.0510735,0.0260872
6,-1.6226053,-1.4476392,"('distant', 'open')",0.2431742,0.32117635,-0.7583804,-0.72681,0.9791941,0.9071779,-0.2896544,-0.2365237,0.0531307
7,0.5199545,0.5189908,"('insensitive', 'sensitive')",0.1655362,0.16649042,-0.78320503,-0.7634215,0.33556527,0.33334014,0.0594627,0.06385,0.0043873
8,0.21480273,0.32727402,"('unaffectionate', 'affectionate')",-0.44604746,-0.44344527,-1.3679653,-1.3695612,1.0923659,1.0097026,-0.126711,-0.1190075,0.0077035
9,0.7147102,0.7844169,"('unaffectionate', 'caring')",-0.029017523,-0.030957937,-0.5084734,-0.55363536,1.2380459,1.2072321,0.3538163,0.3517639,-0.0020524
10,0.92282486,0.8596636,"('unsympathetic', 'sympathetic')",-0.70679456,-0.74589753,-0.7729415,-0.7198191,-0.93874335,-0.94329107,-0.3739136,-0.387336,-0.0134224
11,0.04378148,0.011315322,"('unhelpful', 'helpful')",0.57971025,0.63066626,0.7553531,0.7828406,1.3424253,1.4439383,0.6803175,0.7171901,0.0368726
12,1.2077395,1.3575332,"('unsupportive', 'supportive')",1.5076579,1.6627972,0.19340906,0.29245946,-1.8797926,-1.8917803,0.2572534,0.3552524,0.097999
13,0.1118391,-0.0019807927,"('impolite', 'polite')",0.66850615,0.724169,0.8337713,0.8824385,-0.65327114,-0.644966,0.2402114,0.2399152,-0.0002962
14,1.0832236,1.0762448,"('antisocial', 'social')",1.1144117,1.0763402,0.51836115,0.46984717,-1.0047337,-1.0349743,0.4278156,0.3968645,-0.0309511
15,-0.42284754,-0.5738035,"('boring', 'funny')",0.74950105,0.63188803,0.08062254,0.00016683247,0.77887964,0.6807051,0.2965389,0.1847391,-0.1117998
16,-1.897874,-1.7501838,"('unpopular', 'popular')",-0.47683156,-0.5329805,0.14883065,0.14170016,0.7085488,0.7150561,-0.3793315,-0.356602,0.0227295
17,-0.27607685,-0.25157443,"('nasty', 'nice')",-0.3970805,-0.29397082,0.17772874,0.27370656,-0.38451004,-0.3285328,-0.2199847,-0.1500929,0.0698918
18,-0.27086884,-0.24027203,"('disagreeable', 'welcoming')",0.2068358,0.25654334,-0.6517753,-0.643892,-0.04691373,-0.12968647,-0.1906805,-0.1893268,0.0013537
19,-0.931404,-0.8105579,"('inhospitable', 'hospitable')",-0.5542893,-0.4891488,-0.93910384,-0.89963096,0.42359278,0.4777188,-0.5003011,-0.4304047,0.0698964
20,0.47289136,0.50564766,"('rough', 'thoughtful')",-0.023521408,-0.083496846,0.9078839,0.8955973,1.0135351,0.96431905,0.5926973,0.5705168,-0.0221805
21,-0.042917218,-0.12288397,"('immoral', 'moral')",-0.30645975,-0.3622333,0.50389063,0.4839874,-1.0568452,-1.029357,-0.2255829,-0.2576217,-0.0320388
22,0.465437,0.45881474,"('untrustworthy', 'trustworthy')",-0.18349114,-0.22290272,-0.21463168,-0.25704074,-1.0283182,-1.0678343,-0.240251,-0.2722408,-0.0319898
23,1.6410441,1.5873487,"('insincere', 'sincere')",0.36162975,0.34356838,0.28718123,0.27655995,5.245934,5.2738137,1.8839473,1.8703227,-0.0136246
24,0.7578769,0.73764133,"('dishonest', 'honest')",-0.026165744,0.04877717,-2.0938358,-2.1219058,0.60628325,0.55727,-0.1889604,-0.1945543,-0.0055939
25,-0.7977769,-0.7514545,"('egoistic', 'altruistic')",0.300416,0.3532409,0.87494457,0.8830137,1.6613858,1.6138448,0.5097424,0.5246612,0.0149188
26,0.5240298,0.5574239,"('hardhearted', 'benevolent')",0.58271253,0.51113594,0.6339939,0.5170065,1.8543811,1.7622515,0.8987793,0.8369545,-0.0618248
27,-0.043558665,0.016547654,"('hardhearted', 'softhearted')",-1.0396639,-0.89340085,-0.74577224,-0.7291045,1.6792383,1.5209734,-0.0374391,-0.0212461,0.016193
