,flow_male,flow_female,tuple,average_male,average_female,female-male
0,0.5920481,0.543525,"('unsociable', 'sociable')",0.5920481,0.543525,-0.0485231
1,1.1438204,1.1423227,"('unfriendly', 'friendly')",1.1438204,1.1423227,-0.0014977
2,-0.044337437,0.10157032,"('unlikable', 'likable')",-0.0443374,0.1015703,0.1459077
3,1.0013651,1.0988345,"('repellent', 'pleasant')",1.0013651,1.0988345,0.0974694
4,-7.6983395,-7.8265867,"('disliked', 'liked')",-7.6983395,-7.8265867,-0.1282472
5,-0.74028826,-0.7356969,"('distant', 'outgoing')",-0.7402883,-0.7356969,0.0045914
6,-0.36845165,-0.45626372,"('distant', 'open')",-0.3684517,-0.4562637,-0.087812
7,1.864674,1.8831097,"('insensitive', 'sensitive')",1.864674,1.8831097,0.0184357
8,1.2248367,1.139979,"('unaffectionate', 'affectionate')",1.2248367,1.139979,-0.0848577
9,1.751428,1.7349029,"('unaffectionate', 'caring')",1.751428,1.7349029,-0.0165251
10,1.5575725,1.6321828,"('unsympathetic', 'sympathetic')",1.5575725,1.6321828,0.0746103
11,2.1708276,2.2854226,"('unhelpful', 'helpful')",2.1708276,2.2854226,0.114595
12,-1.296782,-1.2614026,"('unsupportive', 'supportive')",-1.296782,-1.2614026,0.0353794
13,0.40626776,0.50147164,"('impolite', 'polite')",0.4062678,0.5014716,0.0952038
14,0.6404901,0.6246048,"('antisocial', 'social')",0.6404901,0.6246048,-0.0158853
15,0.5641776,0.46887124,"('boring', 'funny')",0.5641776,0.4688712,-0.0953064
16,-0.71572095,-0.7056833,"('unpopular', 'popular')",-0.715721,-0.7056833,0.0100377
17,-0.035649516,-0.062562004,"('nasty', 'nice')",-0.0356495,-0.062562,-0.0269125
18,-0.71809286,-0.6028205,"('disagreeable', 'welcoming')",-0.7180929,-0.6028205,0.1152724
19,-0.9889304,-0.91465694,"('inhospitable', 'hospitable')",-0.9889304,-0.9146569,0.0742735
20,0.85160255,0.7152462,"('rough', 'thoughtful')",0.8516026,0.7152462,-0.1363564
21,0.04925926,0.25772,"('immoral', 'moral')",0.0492593,0.25772,0.2084607
22,0.057728127,0.053235937,"('untrustworthy', 'trustworthy')",0.0577281,0.0532359,-0.0044922
23,6.745091,6.955986,"('insincere', 'sincere')",6.745091,6.955986,0.210895
24,1.77801,1.761676,"('dishonest', 'honest')",1.77801,1.761676,-0.016334
25,0.67065233,0.66470623,"('egoistic', 'altruistic')",0.6706523,0.6647062,-0.0059461
26,1.3433014,1.1102641,"('hardhearted', 'benevolent')",1.3433014,1.1102641,-0.2330373
27,1.756735,1.6045195,"('hardhearted', 'softhearted')",1.756735,1.6045195,-0.1522155
28,1.5412098,1.393636,"('disloyal', 'loyal')",1.5412098,1.393636,-0.1475738
29,-0.32465723,-0.4806201,"('unfair', 'fair')",-0.3246572,-0.4806201,-0.1559629
30,1.1627865,1.2879261,"('intolerant', 'tolerant')",1.1627865,1.2879261,0.1251396
31,-1.4525552,-1.5707254,"('evil', 'good')",-1.4525552,-1.5707254,-0.1181702
32,1.4044207,1.3442879,"('unkind', 'kind')",1.4044207,1.3442879,-0.0601328
33,-0.21171798,-0.3878836,"('wrong', 'right')",-0.211718,-0.3878836,-0.1761656
34,4.2867565,4.6006126,"('mean', 'honorable')",4.2867565,4.6006126,0.3138561
35,-1.2158971,-1.6155316,"('corrupt', 'incorrupt')",-1.2158971,-1.6155316,-0.3996345
36,-1.1530493,-1.3731443,"('hostile', 'amicable')",-1.1530493,-1.3731443,-0.220095
37,1.1147457,1.0446593,"('fake', 'genuine')",1.1147457,1.0446593,-0.0700864
38,-0.45707178,-0.3426562,"('untruthful', 'truthful')",-0.4570718,-0.3426562,0.1144156
39,0.54794747,0.6102312,"('exploitative', 'cooperative')",0.5479475,0.6102312,0.0622837
40,-1.2842909,-1.3535807,"('stingy', 'generous')",-1.2842909,-1.3535807,-0.0692898
41,0.74589825,0.57674015,"('unforgiving', 'forgiving')",0.7458982,0.5767401,-0.1691581
42,-2.178999,-2.118188,"('unreliable', 'reliable')",-2.1789989,-2.1181879,0.060811
43,1.3299775,1.528449,"('irresponsible', 'responsible')",1.3299775,1.5284491,0.1984716
44,-1.5192795,-1.5062428,"('prejudiced', 'unprejudiced')",-1.5192795,-1.5062428,0.0130367
45,0.8892554,0.7007284,"('incompetent', 'competent')",0.8892554,0.7007284,-0.188527
46,-0.03263361,-0.008605571,"('uncompetitive', 'competitive')",-0.0326336,-0.0086056,0.024028
47,5.142774,5.219143,"('stupid', 'smart')",5.1427741,5.2191429,0.0763688
48,0.81781757,0.9310192,"('unintelligent', 'intelligent')",0.8178176,0.9310192,0.1132016
49,-0.18817016,-0.019632993,"('unable', 'able')",-0.1881702,-0.019633,0.1685372
50,-0.49252862,-0.43299752,"('clumsy', 'skillful')",-0.4925286,-0.4329975,0.0595311
51,0.51386815,0.6249892,"('uneducated', 'educated')",0.5138682,0.6249892,0.111121
52,-0.5072448,-0.7610214,"('irrational', 'rational')",-0.5072448,-0.7610214,-0.2537766
53,-0.04556542,-0.110506386,"('uncreative', 'creative')",-0.0455654,-0.1105064,-0.064941
54,0.8753652,0.932752,"('incapable', 'capable')",0.8753652,0.932752,0.0573868
55,1.4202043,1.5658672,"('incompetent', 'clever')",1.4202043,1.5658672,0.1456629
56,0.71194106,0.75959885,"('impractical', 'practical')",0.7119411,0.7595989,0.0476578
57,-1.7564796,-1.9731299,"('unimaginative', 'imaginative')",-1.7564796,-1.9731299,-0.2166503
58,0.7591492,0.73234135,"('undiscriminating', 'discriminating')",0.7591492,0.7323413,-0.0268079
59,-0.525923,-0.5044196,"('foolish', 'wise')",-0.525923,-0.5044196,0.0215034
60,0.7623971,1.1149563,"('inefficient', 'efficient')",0.7623971,1.1149563,0.3525592
61,1.0303838,0.8140477,"('illogical', 'logical')",1.0303838,0.8140477,-0.2163361
62,0.94641566,1.1499189,"('incompetent', 'brilliant')",0.9464157,1.1499189,0.2035032
63,0.59161377,0.70786613,"('unperceptive', 'insightful')",0.5916138,0.7078661,0.1162523
64,-6.5011406,-6.357569,"('shy', 'confident')",-6.5011406,-6.3575692,0.1435714
