,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.28070274,-0.42253554,"('unsociable', 'sociable')",-0.44469422,-0.6566163,-0.3626985,-0.5395759,-0.1768774
1,-0.6799651,-0.8669201,"('unfriendly', 'friendly')",1.7931838,1.603555,0.5566094,0.3683174,-0.188292
2,-0.24950959,-0.17183557,"('unlikable', 'likable')",0.50286365,0.60363495,0.126677,0.2158997,0.0892227
3,-0.86350465,-0.6622339,"('repellent', 'pleasant')",-0.0522445,0.038770393,-0.4578746,-0.3117318,0.1461428
4,-0.22038978,-0.3127679,"('disliked', 'liked')",-6.288756,-6.2339053,-3.2545729,-3.2733366,-0.0187637
5,-0.22817224,-0.32406616,"('distant', 'outgoing')",-0.026880939,-0.022449631,-0.1275266,-0.1732579,-0.0457313
6,-0.3685336,-0.4178192,"('distant', 'open')",0.30534393,0.26771766,-0.0315948,-0.0750508,-0.043456
7,-0.8169521,-0.6177793,"('insensitive', 'sensitive')",0.44425616,0.511349,-0.186348,-0.0532151,0.1331329
8,-0.22624582,-0.31517977,"('unaffectionate', 'affectionate')",0.7898513,0.6537122,0.2818027,0.1692662,-0.1125365
9,-0.3282064,-0.37174094,"('unaffectionate', 'caring')",1.0260781,0.9865027,0.3489358,0.3073809,-0.0415549
10,-1.6417824,-1.5497625,"('unsympathetic', 'sympathetic')",-0.34111333,-0.36954117,-0.9914479,-0.9596518,0.0317961
11,-0.94845504,-0.8524349,"('unhelpful', 'helpful')",1.7597494,1.8664591,0.4056472,0.5070121,0.1013649
12,-0.45557564,-0.34361732,"('unsupportive', 'supportive')",-1.6375588,-1.5864967,-1.0465672,-0.965057,0.0815102
13,-0.5260722,-0.53227335,"('impolite', 'polite')",-0.29840404,-0.26197106,-0.4122381,-0.3971222,0.0151159
14,-0.3470806,-0.26060915,"('antisocial', 'social')",-0.61385524,-0.63040954,-0.4804679,-0.4455093,0.0349586
15,-0.36620095,-0.48994696,"('boring', 'funny')",0.55626476,0.5447687,0.0950319,0.0274109,-0.067621
16,-0.16439007,-0.08388437,"('unpopular', 'popular')",0.61595446,0.68282753,0.2257822,0.2994716,0.0736894
17,-0.6821429,-0.6756122,"('nasty', 'nice')",-0.47448662,-0.4500781,-0.5783148,-0.5628452,0.0154696
18,-0.1199644,-0.10419186,"('disagreeable', 'welcoming')",-0.36020628,-0.47741848,-0.2400853,-0.2908052,-0.0507199
19,-0.17799814,-0.276254,"('inhospitable', 'hospitable')",0.2677791,0.29645395,0.0448905,0.0101,-0.0347905
20,0.41103554,0.4726697,"('rough', 'thoughtful')",1.0384805,0.95350957,0.724758,0.7130896,-0.0116684
21,-1.259322,-1.2311131,"('immoral', 'moral')",-0.7338901,-0.6870476,-0.9966061,-0.9590803,0.0375258
22,-1.2552044,-1.1502802,"('untrustworthy', 'trustworthy')",-1.1310337,-1.14492,-1.193119,-1.1476002,0.0455188
23,-0.27027714,-0.17800891,"('insincere', 'sincere')",5.6951632,5.7102494,2.7124431,2.7661202,0.0536771
24,-0.84614736,-0.76559734,"('dishonest', 'honest')",0.5572026,0.512926,-0.1444724,-0.1263357,0.0181367
25,-0.04474332,-0.109577715,"('egoistic', 'altruistic')",1.0480317,1.000511,0.5016442,0.4454667,-0.0561775
26,0.23669188,0.013435792,"('hardhearted', 'benevolent')",1.4654775,1.1986042,0.8510846,0.60602,-0.2450646
27,-1.0359168,-0.94436705,"('hardhearted', 'softhearted')",1.4794803,1.3946052,0.2217817,0.2251191,0.0033374
28,-0.26467246,-0.4086265,"('disloyal', 'loyal')",0.78915876,0.6920517,0.2622432,0.1417126,-0.1205306
29,-0.4824907,-0.45623085,"('unfair', 'fair')",-0.46579504,-0.66324073,-0.4741428,-0.5597358,-0.085593
