,hospice_male,hospice_female,tuple,average_male,average_female,female-male
0,0.045532644,-0.11673718,"('unsociable', 'sociable')",0.0455326,-0.1167372,-0.1622698
1,1.3460368,1.4128361,"('unfriendly', 'friendly')",1.3460368,1.4128361,0.0667993
2,0.1442753,0.30887485,"('unlikable', 'likable')",0.1442753,0.3088748,0.1645995
3,0.28371596,0.21184267,"('repellent', 'pleasant')",0.283716,0.2118427,-0.0718733
4,-7.505821,-7.528545,"('disliked', 'liked')",-7.5058212,-7.5285449,-0.0227237
5,-0.22826809,-0.16433932,"('distant', 'outgoing')",-0.2282681,-0.1643393,0.0639288
6,0.11122267,0.20065871,"('distant', 'open')",0.1112227,0.2006587,0.089436
7,0.37253046,0.40260774,"('insensitive', 'sensitive')",0.3725305,0.4026077,0.0300772
8,1.1810985,1.1743551,"('unaffectionate', 'affectionate')",1.1810985,1.1743551,-0.0067434
9,2.0327933,2.166398,"('unaffectionate', 'caring')",2.0327933,2.166398,0.1336047
10,0.7032623,0.600555,"('unsympathetic', 'sympathetic')",0.7032623,0.600555,-0.1027073
11,1.8687702,1.9573132,"('unhelpful', 'helpful')",1.8687702,1.9573132,0.088543
12,-1.4536952,-1.3950518,"('unsupportive', 'supportive')",-1.4536952,-1.3950518,0.0586434
13,0.17303468,0.05826809,"('impolite', 'polite')",0.1730347,0.0582681,-0.1147666
14,-0.4748154,-0.60509896,"('antisocial', 'social')",-0.4748154,-0.605099,-0.1302836
15,0.4886607,0.4431557,"('boring', 'funny')",0.4886607,0.4431557,-0.045505
16,-0.09149805,-0.043103207,"('unpopular', 'popular')",-0.091498,-0.0431032,0.0483948
17,0.17254966,0.21639967,"('nasty', 'nice')",0.1725497,0.2163997,0.04385
18,-0.69143534,-0.7090231,"('disagreeable', 'welcoming')",-0.6914353,-0.7090231,-0.0175878
19,-0.7443956,-0.60382676,"('inhospitable', 'hospitable')",-0.7443956,-0.6038268,0.1405688
20,0.8509572,0.7344471,"('rough', 'thoughtful')",0.8509572,0.7344471,-0.1165101
21,-0.43165648,-0.43760875,"('immoral', 'moral')",-0.4316565,-0.4376087,-0.0059522
22,-0.64126974,-0.66399586,"('untrustworthy', 'trustworthy')",-0.6412697,-0.6639959,-0.0227262
23,6.703772,6.7602806,"('insincere', 'sincere')",6.7037721,6.7602806,0.0565085
24,1.412314,1.3425924,"('dishonest', 'honest')",1.4123141,1.3425924,-0.0697217
25,0.6791694,0.67253363,"('egoistic', 'altruistic')",0.6791694,0.6725336,-0.0066358
26,1.0661986,1.136453,"('hardhearted', 'benevolent')",1.0661986,1.136453,0.0702544
27,1.6506486,1.5164766,"('hardhearted', 'softhearted')",1.6506486,1.5164766,-0.134172
28,0.9474788,0.91993976,"('disloyal', 'loyal')",0.9474788,0.9199398,-0.027539
29,-0.40412962,-0.53717184,"('unfair', 'fair')",-0.4041296,-0.5371718,-0.1330422
30,0.9347567,0.90191185,"('intolerant', 'tolerant')",0.9347567,0.9019119,-0.0328448
31,-1.4896215,-1.4459348,"('evil', 'good')",-1.4896215,-1.4459348,0.0436867
32,0.836192,0.8456995,"('unkind', 'kind')",0.836192,0.8456995,0.0095075
33,-0.19688927,-0.08699659,"('wrong', 'right')",-0.1968893,-0.0869966,0.1098927
34,5.3312297,5.5436053,"('mean', 'honorable')",5.3312297,5.5436053,0.2123756
35,-0.519124,-0.5922286,"('corrupt', 'incorrupt')",-0.519124,-0.5922286,-0.0731046
36,-0.6021648,-0.548059,"('hostile', 'amicable')",-0.6021648,-0.548059,0.0541058
