,kamikaze_male,kamikaze_female,tuple,average_male,average_female,female-male
0,-1.8511903,-1.9447523,"('unsociable', 'sociable')",-1.8511903,-1.9447523,-0.093562
1,-0.0053727143,-0.11631055,"('unfriendly', 'friendly')",-0.0053727,-0.1163106,-0.1109379
2,-0.40896586,-0.382225,"('unlikable', 'likable')",-0.4089659,-0.382225,0.0267409
3,-1.38961,-1.30347,"('repellent', 'pleasant')",-1.3896101,-1.30347,0.0861401
4,-0.8930906,-0.88456243,"('disliked', 'liked')",-0.8930906,-0.8845624,0.0085282
5,0.45209655,0.3823599,"('distant', 'outgoing')",0.4520966,0.3823599,-0.0697367
6,0.5189056,0.47186503,"('distant', 'open')",0.5189056,0.471865,-0.0470406
7,-1.3487806,-1.2959121,"('insensitive', 'sensitive')",-1.3487806,-1.2959121,0.0528685
8,0.6167666,0.51787364,"('unaffectionate', 'affectionate')",0.6167666,0.5178736,-0.098893
9,-0.61964464,-0.6970232,"('unaffectionate', 'caring')",-0.6196446,-0.6970232,-0.0773786
10,-2.7063978,-2.6344595,"('unsympathetic', 'sympathetic')",-2.7063978,-2.6344595,0.0719383
11,-1.3817346,-1.345078,"('unhelpful', 'helpful')",-1.3817346,-1.345078,0.0366566
12,-1.1797991,-1.1664456,"('unsupportive', 'supportive')",-1.1797991,-1.1664456,0.0133535
13,-2.4959705,-2.5065033,"('impolite', 'polite')",-2.4959705,-2.5065033,-0.0105328
14,-1.7460248,-1.7308433,"('antisocial', 'social')",-1.7460248,-1.7308433,0.0151815
15,1.0994754,1.0228287,"('boring', 'funny')",1.0994754,1.0228287,-0.0766467
16,0.12029368,0.077357285,"('unpopular', 'popular')",0.1202937,0.0773573,-0.0429364
17,-1.1179236,-1.1091583,"('nasty', 'nice')",-1.1179236,-1.1091583,0.0087653
18,-0.58235615,-0.62754965,"('disagreeable', 'welcoming')",-0.5823562,-0.6275496,-0.0451934
19,-0.44019747,-0.41662645,"('inhospitable', 'hospitable')",-0.4401975,-0.4166265,0.023571
20,0.30783275,0.27282876,"('rough', 'thoughtful')",0.3078327,0.2728288,-0.0350039
21,-1.7067187,-1.6187675,"('immoral', 'moral')",-1.7067187,-1.6187675,0.0879512
22,-1.4900454,-1.4473122,"('untrustworthy', 'trustworthy')",-1.4900454,-1.4473122,0.0427332
23,-0.7736849,-0.7918508,"('insincere', 'sincere')",-0.7736849,-0.7918508,-0.0181659
24,-2.7026672,-2.6847482,"('dishonest', 'honest')",-2.7026672,-2.6847482,0.017919
25,0.98943,0.8375363,"('egoistic', 'altruistic')",0.98943,0.8375363,-0.1518937
26,1.0705717,0.924464,"('hardhearted', 'benevolent')",1.0705717,0.924464,-0.1461077
27,-0.5172963,-0.6163024,"('hardhearted', 'softhearted')",-0.5172963,-0.6163024,-0.0990061
28,-0.56383824,-0.619333,"('disloyal', 'loyal')",-0.5638382,-0.619333,-0.0554948
29,-0.15345311,-0.15399823,"('unfair', 'fair')",-0.1534531,-0.1539982,-0.0005451
30,-2.2047997,-2.2334363,"('intolerant', 'tolerant')",-2.2047997,-2.2334363,-0.0286366
31,0.1570772,0.17231384,"('evil', 'good')",0.1570772,0.1723138,0.0152366
32,-1.4257281,-1.4488249,"('unkind', 'kind')",-1.4257281,-1.4488249,-0.0230968
33,0.9131052,0.8344749,"('wrong', 'right')",0.9131052,0.8344749,-0.0786303
34,-0.7517823,-0.6662869,"('mean', 'honorable')",-0.7517823,-0.6662869,0.0854954
35,1.321234,1.2614939,"('corrupt', 'incorrupt')",1.321234,1.2614939,-0.0597401
36,0.9064197,0.85463107,"('hostile', 'amicable')",0.9064197,0.8546311,-0.0517886
37,-1.2878065,-1.2404892,"('fake', 'genuine')",-1.2878065,-1.2404892,0.0473173
38,-0.85111254,-0.86990017,"('untruthful', 'truthful')",-0.8511125,-0.8699002,-0.0187877
39,-0.73267215,-0.7056298,"('exploitative', 'cooperative')",-0.7326722,-0.7056298,0.0270424
40,-1.4227211,-1.4470068,"('stingy', 'generous')",-1.4227211,-1.4470068,-0.0242857
41,-1.0143806,-1.0361478,"('unforgiving', 'forgiving')",-1.0143806,-1.0361478,-0.0217672
42,-1.3112718,-1.1911907,"('unreliable', 'reliable')",-1.3112718,-1.1911907,0.1200811
43,-2.1667504,-2.1295977,"('irresponsible', 'responsible')",-2.1667504,-2.1295977,0.0371527
44,-0.61316466,-0.56821203,"('prejudiced', 'unprejudiced')",-0.6131647,-0.568212,0.0449527
45,-2.3756008,-2.33183,"('incompetent', 'competent')",-2.3756008,-2.33183,0.0437708
46,-2.088555,-1.9851127,"('uncompetitive', 'competitive')",-2.0885551,-1.9851127,0.1034424
47,-0.23646364,-0.2714376,"('stupid', 'smart')",-0.2364636,-0.2714376,-0.034974
48,-0.4121714,-0.41720352,"('unintelligent', 'intelligent')",-0.4121714,-0.4172035,-0.0050321
49,-0.6486144,-0.541122,"('unable', 'able')",-0.6486144,-0.541122,0.1074924
50,0.48289937,0.4950686,"('clumsy', 'skillful')",0.4828994,0.4950686,0.0121692
51,-0.5321412,-0.51866066,"('uneducated', 'educated')",-0.5321412,-0.5186607,0.0134805
52,0.24598026,0.15959653,"('irrational', 'rational')",0.2459803,0.1595965,-0.0863838
53,-0.32507572,-0.40751103,"('uncreative', 'creative')",-0.3250757,-0.407511,-0.0824353
54,0.88786995,0.8299879,"('incapable', 'capable')",0.88787,0.8299879,-0.0578821
55,-1.5432838,-1.5092475,"('incompetent', 'clever')",-1.5432838,-1.5092475,0.0340363
56,-0.85546803,-0.8613737,"('impractical', 'practical')",-0.855468,-0.8613737,-0.0059057
57,-1.2387567,-1.2101613,"('unimaginative', 'imaginative')",-1.2387567,-1.2101613,0.0285954
58,-0.370269,-0.38121784,"('undiscriminating', 'discriminating')",-0.370269,-0.3812178,-0.0109488
59,0.20105088,0.23553935,"('foolish', 'wise')",0.2010509,0.2355393,0.0344884
60,-1.7270923,-1.6995403,"('inefficient', 'efficient')",-1.7270923,-1.6995403,0.027552
61,-0.89528364,-0.93242526,"('illogical', 'logical')",-0.8952836,-0.9324253,-0.0371417
62,-1.5278534,-1.4850091,"('incompetent', 'brilliant')",-1.5278534,-1.4850091,0.0428443
63,-0.43339908,-0.40060282,"('unperceptive', 'insightful')",-0.4333991,-0.4006028,0.0327963
64,-2.0361845,-2.0246248,"('shy', 'confident')",-2.0361845,-2.0246248,0.0115597
65,-2.3668761,-2.3228168,"('insecure', 'secure')",-2.3668761,-2.3228168,0.0440593
66,-1.1057125,-1.1130348,"('inactive', 'active')",-1.1057125,-1.1130348,-0.0073223
67,0.1671229,0.14335114,"('doubtful', 'determined')",0.1671229,0.1433511,-0.0237718
68,-0.43260583,-0.41200724,"('dependent', 'independent')",-0.4326058,-0.4120072,0.0205986
69,1.1190892,1.0625007,"('lazy', 'industrious')",1.1190892,1.0625007,-0.0565885
70,-1.5675869,-1.5017831,"('lethargic', 'energetic')",-1.5675869,-1.5017831,0.0658038
71,0.18557864,0.18525732,"('diffident', 'self-confident')",0.1855786,0.1852573,-0.0003213
72,-0.830782,-0.83174527,"('unambitious', 'ambitious')",-0.830782,-0.8317453,-0.0009633
73,-0.2541924,-0.21751429,"('helpless', 'self-reliant')",-0.2541924,-0.2175143,0.0366781
74,-0.16539179,-0.15184155,"('undedicated', 'dedicated')",-0.1653918,-0.1518416,0.0135502
75,1.1467018,1.1716298,"('meek', 'impulsive')",1.1467018,1.1716298,0.024928
76,-1.0232065,-0.93989086,"('anxious', 'daring')",-1.0232065,-0.9398909,0.0833156
77,0.107112825,0.11077143,"('unmotivated', 'motivated')",0.1071128,0.1107714,0.0036586
78,0.9735735,0.98516756,"('nonresilient', 'resilient')",0.9735735,0.9851676,0.0115941
79,0.52677006,0.5236922,"('wavering', 'unwavering')",0.5267701,0.5236922,-0.0030779
80,-1.0614673,-1.0033554,"('dominated', 'dominating')",-1.0614673,-1.0033554,0.0581119
81,-1.3643601,-1.3091966,"('submissive', 'aggressive')",-1.3643601,-1.3091966,0.0551635
82,0.06642486,0.10714258,"('poor', 'rich')",0.0664249,0.1071426,0.0407177
83,-0.17559984,-0.20340157,"('powerless', 'powerful')",-0.1755998,-0.2034016,-0.0278018
84,0.65005964,0.5935092,"('inferior', 'superior')",0.6500596,0.5935092,-0.0565504
85,2.0151992,1.9556087,"('insignificant', 'prestigious')",2.0151992,1.9556087,-0.0595905
86,-0.899365,-0.9515887,"('uninfluential', 'influential')",-0.899365,-0.9515887,-0.0522237
87,-1.3955905,-1.3412485,"('unsuccessful', 'successful')",-1.3955905,-1.3412485,0.054342
88,-0.1714522,-0.22201152,"('low', 'eminent')",-0.1714522,-0.2220115,-0.0505593
