,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,1.3609939,1.0413558,"('unsociable', 'sociable')",1.7248232,1.75901,0.33621335,0.123923235,-0.13983208,-0.34195232,0.8205496,0.6455842,-0.1749654
1,-1.8410237,-1.8985195,"('unfriendly', 'friendly')",-1.3449106,-1.5143839,0.045526974,-0.13934311,1.259212,0.977092,-0.4702988,-0.6437886,-0.1734898
2,1.2638358,1.281313,"('unlikable', 'likable')",0.29501295,0.2878098,0.92230296,1.0063046,0.52741575,0.63243026,0.7521418,0.8019645,0.0498227
3,0.60714203,0.54429173,"('repellent', 'pleasant')",0.8635738,0.9504167,-0.6371072,-0.7072928,0.08478184,0.12268424,0.2295976,0.227525,-0.0020726
4,-1.6152774,-1.7192199,"('disliked', 'liked')",-2.5528095,-2.765498,-0.06464931,-0.0780772,-5.6004515,-5.6292,-2.4582968,-2.5479989,-0.0897021
5,-2.2312877,-1.9766443,"('distant', 'outgoing')",-3.098274,-3.196224,-0.5762756,-0.38094056,-0.3759631,-0.29504102,-1.5704501,-1.4622124,0.1082377
6,-2.4104834,-2.1684396,"('distant', 'open')",-2.6062381,-2.7907853,-0.77833545,-0.644625,-0.1366348,-0.13879985,-1.482923,-1.4356624,0.0472606
7,1.2993629,1.1933061,"('insensitive', 'sensitive')",1.2180696,1.392272,-0.2524352,-0.338719,0.85823226,0.7259911,0.7808074,0.7432125,-0.0375949
8,-1.3809382,-1.2810304,"('unaffectionate', 'affectionate')",-1.2552369,-1.3124479,-0.93995184,-1.0006886,-0.18545753,-0.30838233,-0.9403961,-0.9756373,-0.0352412
9,-0.54450214,-0.54288256,"('unaffectionate', 'caring')",-0.18631016,-0.28949726,-0.36961246,-0.43820626,0.7419063,0.6100615,-0.0896296,-0.1651311,-0.0755015
10,2.0130851,1.7427973,"('unsympathetic', 'sympathetic')",2.533453,2.784529,-1.0260301,-1.1775663,0.22878349,-0.045830276,0.937323,0.8259824,-0.1113406
11,1.014289,0.80662876,"('unhelpful', 'helpful')",0.44357756,0.58032346,-0.16740245,-0.14640573,2.2285671,2.1284363,0.8797578,0.8422457,-0.0375121
12,1.0110384,0.8915647,"('unsupportive', 'supportive')",0.19514745,0.23075385,-0.33801734,-0.29168552,-1.4621196,-1.5143605,-0.1484878,-0.1709319,-0.0224441
13,2.587596,2.3959608,"('impolite', 'polite')",1.9447833,2.1079874,1.500857,1.410647,0.62342465,0.588879,1.6641651,1.6258686,-0.0382965
14,2.5037532,2.3724172,"('antisocial', 'social')",0.46877897,0.65191776,0.93110204,0.8641948,-0.007288561,0.0011932738,0.9740865,0.9724308,-0.0016557
15,-0.23118024,-0.071690165,"('boring', 'funny')",-0.039549794,-0.12382913,0.42172042,0.400532,0.3399247,0.361748,0.1227288,0.1416902,0.0189614
16,-1.1312497,-1.2522615,"('unpopular', 'popular')",-2.043607,-2.239346,0.1522152,0.067699775,0.70162076,0.71589226,-0.5802552,-0.6770039,-0.0967487
17,-1.2116709,-1.1274755,"('nasty', 'nice')",-0.03900321,-0.14717802,-1.2352226,-1.164592,-0.6499684,-0.50285125,-0.7839662,-0.7355242,0.048442
18,-0.593079,-0.695104,"('disagreeable', 'welcoming')",-0.657459,-0.664277,0.8767449,0.9268559,-0.4065888,-0.4915455,-0.1950955,-0.2310176,-0.0359221
19,-1.0934693,-1.0000033,"('inhospitable', 'hospitable')",-0.3993737,-0.6581641,-1.3025738,-1.3158934,-0.5311551,-0.56470716,-0.831643,-0.884692,-0.053049
20,0.5250211,0.3980705,"('rough', 'thoughtful')",0.9289045,0.92717177,0.00781773,-0.09255767,1.1094469,0.99712193,0.6427976,0.5574516,-0.085346
21,3.3394454,3.2471385,"('immoral', 'moral')",1.004516,1.2149173,0.22583431,0.1421513,-0.42131287,-0.5339754,1.0371207,1.0175579,-0.0195628
22,1.114264,1.0007237,"('untrustworthy', 'trustworthy')",1.2810159,1.3803252,0.042905506,-0.011098687,-1.0076156,-1.023715,0.3576425,0.3365588,-0.0210837
23,1.6441469,1.3078746,"('insincere', 'sincere')",2.6410651,2.6662796,0.100360125,-0.033747025,5.251661,5.089341,2.4093082,2.257437,-0.1518712
24,2.2701087,2.2261784,"('dishonest', 'honest')",1.3585074,1.4189264,-0.022190847,-0.035798736,0.588571,0.46021646,1.0487491,1.0173806,-0.0313685
25,-0.73317385,-0.7034097,"('egoistic', 'altruistic')",-0.5459517,-0.6898524,-0.12039797,-0.090029314,1.0133954,0.9716178,-0.096532,-0.1279184,-0.0313864
26,-2.0565178,-2.0069523,"('hardhearted', 'benevolent')",-0.49342018,-0.45992768,1.6746823,1.5479556,1.455466,1.255271,0.1450526,0.0840867,-0.0609659
27,-1.2532972,-1.2780446,"('hardhearted', 'softhearted')",-0.29919946,-0.30086306,-1.0034697,-0.99616915,0.7182563,0.57144654,-0.4594275,-0.5009075,-0.04148
28,0.83620393,0.602631,"('disloyal', 'loyal')",0.48656946,0.5367212,-0.25688893,-0.3998732,0.7739985,0.49591124,0.4599708,0.3088475,-0.1511233
29,-0.59012145,-0.4800257,"('unfair', 'fair')",-0.25264147,-0.26109064,-0.99043006,-0.98766977,-0.86096925,-0.9551543,-0.6735406,-0.6709851,0.0025555
30,1.3887134,1.4028838,"('intolerant', 'tolerant')",2.3848634,2.3920689,0.9041853,0.78620386,1.7677267,1.6304629,1.6113722,1.5529048,-0.0584674
31,-2.9053476,-2.6143064,"('evil', 'good')",-3.1842737,-3.352732,-0.74193686,-0.71213424,-1.5143124,-1.5029509,-2.0864677,-2.0455308,0.0409369
32,1.0251904,0.93829596,"('unkind', 'kind')",0.8055414,0.8140241,-0.24298818,-0.33405843,1.0590042,0.826939,0.6616869,0.5613002,-0.1003867
33,-0.10421046,-0.17836009,"('wrong', 'right')",-0.6980475,-0.7769808,0.67280734,0.71040654,-0.6023223,-0.5336906,-0.1829432,-0.1946562,-0.011713
34,-0.14028703,-0.12048331,"('mean', 'honorable')",-0.7302909,-0.69415605,0.38791826,0.3720265,5.775548,5.712746,1.323222,1.3175334,-0.0056886
35,-2.5074224,-2.2576203,"('corrupt', 'incorrupt')",-2.4685514,-2.6726778,-0.6908897,-0.68087465,-0.5894404,-0.58458287,-1.5640761,-1.5489389,0.0151372
36,-2.9581954,-2.9613612,"('hostile', 'amicable')",-3.6276999,-3.875372,0.25945935,0.06826621,-0.2945334,-0.47117305,-1.6552423,-1.8099098,-0.1546675
37,1.466124,1.4319603,"('fake', 'genuine')",0.7265641,0.74659216,-0.78977853,-0.814871,0.21429785,0.12829149,0.4043019,0.3729933,-0.0313086
38,0.3291872,0.2980711,"('untruthful', 'truthful')",0.53760064,0.47106805,-0.44872338,-0.39189476,0.32708937,0.36869416,0.1862885,0.1864846,0.0001961
39,1.2739518,1.3743153,"('exploitative', 'cooperative')",1.8919022,1.9533874,1.140391,1.1529326,0.21692395,0.24098495,1.1307921,1.180405,0.0496129
40,0.62037975,0.49940956,"('stingy', 'generous')",0.108761735,0.16318265,-0.13202636,-0.08395345,-1.2726704,-1.3244997,-0.1688888,-0.1864652,-0.0175764
41,0.31925339,0.1184723,"('unforgiving', 'forgiving')",0.83741015,0.82004535,0.112424225,0.08491765,0.30893904,0.23286729,0.3945067,0.3140756,-0.0804311
42,1.0610511,0.8999044,"('unreliable', 'reliable')",0.31001577,0.3527162,-0.19359641,-0.13793576,-2.7484007,-2.7256548,-0.3927325,-0.4027425,-0.01001
43,1.8133299,1.6742183,"('irresponsible', 'responsible')",2.7591553,2.7265396,-0.089041054,-0.1617896,0.64049023,0.52542686,1.2809834,1.1910988,-0.0898846
44,-0.64258564,-0.6419784,"('prejudiced', 'unprejudiced')",-1.2874123,-1.3278787,-0.023254354,0.16673519,-1.3830144,-1.2949022,-0.8340667,-0.774506,0.0595607
45,1.5231795,1.3140332,"('incompetent', 'competent')",0.99751127,1.0461626,-0.2854689,-0.45917994,-0.2041929,-0.38213557,0.5077573,0.37972,-0.1280373
46,2.5608685,2.2313888,"('uncompetitive', 'competitive')",1.9416043,2.1067402,0.07419421,-0.019275866,0.055713594,-0.090286106,1.1580952,1.0571418,-0.1009534
47,0.8774374,0.93184626,"('stupid', 'smart')",0.3432136,0.33582973,-0.024888456,-0.03524539,4.7207665,4.7164903,1.4791323,1.4872302,0.0080979
48,1.1900636,1.1745555,"('unintelligent', 'intelligent')",0.5613658,0.65239865,0.20938733,0.039451092,0.59858495,0.455544,0.6398504,0.5804873,-0.0593631
