,father_male,father_female,tuple,average_male,average_female,female-male
0,0.43122122,0.37168202,"('unsociable', 'sociable')",0.4312212,0.371682,-0.0595392
1,0.9005367,0.8764798,"('unfriendly', 'friendly')",0.9005367,0.8764798,-0.0240569
2,0.34953955,0.5551795,"('unlikable', 'likable')",0.3495395,0.5551795,0.20564
3,1.0005027,1.0645299,"('repellent', 'pleasant')",1.0005027,1.0645299,0.0640272
4,-7.2741976,-7.1070023,"('disliked', 'liked')",-7.2741976,-7.1070023,0.1671953
5,-0.7661625,-0.6338001,"('distant', 'outgoing')",-0.7661625,-0.6338001,0.1323624
6,-0.31850666,-0.27903676,"('distant', 'open')",-0.3185067,-0.2790368,0.0394699
7,1.32937,1.2745789,"('insensitive', 'sensitive')",1.32937,1.2745789,-0.0547911
8,0.9945621,0.89103746,"('unaffectionate', 'affectionate')",0.9945621,0.8910375,-0.1035246
9,1.2103388,1.1878526,"('unaffectionate', 'caring')",1.2103388,1.1878526,-0.0224862
10,1.7361335,1.685542,"('unsympathetic', 'sympathetic')",1.7361335,1.685542,-0.0505915
11,2.0200524,2.0377707,"('unhelpful', 'helpful')",2.0200524,2.0377707,0.0177183
12,-1.0519814,-0.9618803,"('unsupportive', 'supportive')",-1.0519814,-0.9618803,0.0901011
13,0.33115238,0.36571714,"('impolite', 'polite')",0.3311524,0.3657171,0.0345647
14,0.48008484,0.44545063,"('antisocial', 'social')",0.4800848,0.4454506,-0.0346342
15,0.03074993,0.035746712,"('boring', 'funny')",0.0307499,0.0357467,0.0049968
16,-1.0065291,-0.7963445,"('unpopular', 'popular')",-1.0065291,-0.7963445,0.2101846
17,0.23474655,0.23997982,"('nasty', 'nice')",0.2347465,0.2399798,0.0052333
18,-0.54082465,-0.46050993,"('disagreeable', 'welcoming')",-0.5408247,-0.4605099,0.0803148
19,-0.6483381,-0.5653412,"('inhospitable', 'hospitable')",-0.6483381,-0.5653412,0.0829969
20,0.6254397,0.45392162,"('rough', 'thoughtful')",0.6254397,0.4539216,-0.1715181
21,0.40184146,0.51402336,"('immoral', 'moral')",0.4018415,0.5140234,0.1121819
22,0.30595425,0.31514892,"('untrustworthy', 'trustworthy')",0.3059542,0.3151489,0.0091947
23,6.1328197,6.12939,"('insincere', 'sincere')",6.1328197,6.1293898,-0.0034299
24,1.7036037,1.6988049,"('dishonest', 'honest')",1.7036037,1.6988049,-0.0047988
25,0.33351403,0.3062756,"('egoistic', 'altruistic')",0.333514,0.3062756,-0.0272384
26,0.34979078,0.16162047,"('hardhearted', 'benevolent')",0.3497908,0.1616205,-0.1881703
27,1.7140341,1.5058784,"('hardhearted', 'softhearted')",1.7140341,1.5058784,-0.2081557
28,1.1681688,1.0676992,"('disloyal', 'loyal')",1.1681688,1.0676992,-0.1004696
29,-0.27669665,-0.414282,"('unfair', 'fair')",-0.2766967,-0.414282,-0.1375853
30,1.2185596,1.21451,"('intolerant', 'tolerant')",1.2185596,1.21451,-0.0040496
31,-1.5061327,-1.4178662,"('evil', 'good')",-1.5061327,-1.4178662,0.0882665
32,1.3223027,1.2273854,"('unkind', 'kind')",1.3223027,1.2273854,-0.0949173
33,-0.9063046,-0.8616873,"('wrong', 'right')",-0.9063046,-0.8616873,0.0446173
34,4.0353723,4.2342777,"('mean', 'honorable')",4.0353723,4.2342777,0.1989054
35,-1.3511838,-1.4719644,"('corrupt', 'incorrupt')",-1.3511838,-1.4719644,-0.1207806
36,-1.0276735,-1.1392057,"('hostile', 'amicable')",-1.0276735,-1.1392057,-0.1115322
37,0.86051226,0.797798,"('fake', 'genuine')",0.8605123,0.797798,-0.0627143
38,-0.2401241,-0.15843906,"('untruthful', 'truthful')",-0.2401241,-0.1584391,0.081685
39,-0.053521834,-0.0326315,"('exploitative', 'cooperative')",-0.0535218,-0.0326315,0.0208903
40,-0.9967146,-1.0457745,"('stingy', 'generous')",-0.9967146,-1.0457745,-0.0490599
41,0.30013308,0.1716077,"('unforgiving', 'forgiving')",0.3001331,0.1716077,-0.1285254
42,-1.5677736,-1.5112216,"('unreliable', 'reliable')",-1.5677736,-1.5112216,0.056552
43,1.5031686,1.5356544,"('irresponsible', 'responsible')",1.5031686,1.5356544,0.0324858
44,-0.9372931,-1.062371,"('prejudiced', 'unprejudiced')",-0.9372931,-1.062371,-0.1250779
45,0.5982287,0.5253604,"('incompetent', 'competent')",0.5982287,0.5253604,-0.0728683
46,-0.20928927,-0.17084356,"('uncompetitive', 'competitive')",-0.2092893,-0.1708436,0.0384457
47,5.379867,5.5577946,"('stupid', 'smart')",5.3798671,5.5577946,0.1779275
48,0.9940546,0.9339903,"('unintelligent', 'intelligent')",0.9940546,0.9339903,-0.0600643
49,-0.5563498,-0.37782872,"('unable', 'able')",-0.5563498,-0.3778287,0.1785211
50,-0.3088555,-0.30879393,"('clumsy', 'skillful')",-0.3088555,-0.3087939,6.16e-05
51,0.726392,0.7621823,"('uneducated', 'educated')",0.726392,0.7621823,0.0357903
52,-0.6426543,-0.6986044,"('irrational', 'rational')",-0.6426543,-0.6986044,-0.0559501
53,0.15020454,0.15407023,"('uncreative', 'creative')",0.1502045,0.1540702,0.0038657
54,0.8044329,0.9358389,"('incapable', 'capable')",0.8044329,0.9358389,0.131406
55,1.1120878,1.1101402,"('incompetent', 'clever')",1.1120878,1.1101402,-0.0019476
56,0.57158875,0.6935866,"('impractical', 'practical')",0.5715888,0.6935866,0.1219978
57,-2.199646,-2.1904833,"('unimaginative', 'imaginative')",-2.199646,-2.1904833,0.0091627
58,-0.2176109,-0.24022414,"('undiscriminating', 'discriminating')",-0.2176109,-0.2402241,-0.0226132
59,-0.16558892,-0.06414429,"('foolish', 'wise')",-0.1655889,-0.0641443,0.1014446
60,0.58963704,0.7627207,"('inefficient', 'efficient')",0.589637,0.7627207,0.1730837
61,0.42870513,0.2550455,"('illogical', 'logical')",0.4287051,0.2550455,-0.1736596
62,1.3060391,1.4691098,"('incompetent', 'brilliant')",1.3060391,1.4691098,0.1630707
63,0.7581879,0.90643996,"('unperceptive', 'insightful')",0.7581879,0.90644,0.1482521
64,-5.327705,-5.08786,"('shy', 'confident')",-5.3277049,-5.0878601,0.2398448
65,1.314712,1.3197097,"('insecure', 'secure')",1.314712,1.3197097,0.0049977
66,0.033907976,-0.060876064,"('inactive', 'active')",0.033908,-0.0608761,-0.0947841
67,-0.68428385,-0.6251595,"('doubtful', 'determined')",-0.6842839,-0.6251595,0.0591244
68,-0.5890259,-0.49675196,"('dependent', 'independent')",-0.5890259,-0.496752,0.0922739
69,-1.995885,-1.9023677,"('lazy', 'industrious')",-1.995885,-1.9023677,0.0935173
70,1.8727635,1.8439335,"('lethargic', 'energetic')",1.8727635,1.8439335,-0.02883
71,0.20404717,0.36098838,"('diffident', 'self-confident')",0.2040472,0.3609884,0.1569412
72,0.8483223,0.95273083,"('unambitious', 'ambitious')",0.8483223,0.9527308,0.1044085
73,-3.0641117,-2.9103684,"('helpless', 'self-reliant')",-3.0641117,-2.9103684,0.1537433
74,0.107555956,0.079400405,"('undedicated', 'dedicated')",0.107556,0.0794004,-0.0281556
75,-0.8411033,-0.7438277,"('meek', 'impulsive')",-0.8411033,-0.7438277,0.0972756
76,1.1602176,1.1067762,"('anxious', 'daring')",1.1602176,1.1067762,-0.0534414
77,-1.0678995,-0.9388587,"('unmotivated', 'motivated')",-1.0678995,-0.9388587,0.1290408
78,-0.49117798,-0.44949,"('nonresilient', 'resilient')",-0.491178,-0.44949,0.041688
79,-0.3537146,-0.34689403,"('wavering', 'unwavering')",-0.3537146,-0.346894,0.0068206
80,0.4539576,0.33369696,"('dominated', 'dominating')",0.4539576,0.333697,-0.1202606
81,0.7685337,0.8176226,"('submissive', 'aggressive')",0.7685337,0.8176226,0.0490889
82,5.835414,5.930861,"('poor', 'rich')",5.8354139,5.930861,0.0954471
83,-0.4458272,-0.45076203,"('powerless', 'powerful')",-0.4458272,-0.450762,-0.0049348
84,0.08838296,-0.022632476,"('inferior', 'superior')",0.088383,-0.0226325,-0.1110155
85,-1.7627404,-1.7362956,"('insignificant', 'prestigious')",-1.7627404,-1.7362956,0.0264448
86,0.5959747,0.5629784,"('uninfluential', 'influential')",0.5959747,0.5629784,-0.0329963
