,match_male,match_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,1.2002801,1.1417896,"('unsociable', 'sociable')",1.3128346,1.081829,-0.31871557,-0.5406832,0.7314664,0.5609784,-0.170488
1,0.4888945,0.5497992,"('unfriendly', 'friendly')",-0.08991382,-0.06326981,1.9812541,1.826489,0.7934116,0.7710061,-0.0224055
2,0.48369926,0.4520381,"('unlikable', 'likable')",1.3537114,1.3271172,0.6453142,0.7161062,0.827575,0.8317538,0.0041788
3,-0.45477095,-0.24562384,"('repellent', 'pleasant')",0.3207848,0.4021835,-0.0069866264,0.13831149,-0.0469909,0.0982904,0.1452813
4,-1.047678,-1.1121986,"('disliked', 'liked')",0.040051833,-0.06743848,-6.505646,-6.6620545,-2.5044241,-2.6138972,-0.1094731
5,-1.1906338,-1.2291915,"('distant', 'outgoing')",-0.910855,-0.64614,0.07183982,0.09517227,-0.6765497,-0.5933864,0.0831633
6,-1.2152357,-1.147756,"('distant', 'open')",-1.6613892,-1.4101894,0.3533091,0.34217113,-0.8411053,-0.7385914,0.1025139
7,0.6446824,0.7780459,"('insensitive', 'sensitive')",0.39082336,0.48549205,0.57735753,0.5409347,0.5376211,0.6014909,0.0638698
8,0.03565217,0.08377932,"('unaffectionate', 'affectionate')",0.02005168,0.15109685,0.82287294,0.8086649,0.2928589,0.347847,0.0549881
9,0.38204235,0.43341294,"('unaffectionate', 'caring')",0.08713959,0.21324807,1.3869214,1.4447349,0.6187011,0.697132,0.0784309
10,0.6201191,0.8207221,"('unsympathetic', 'sympathetic')",0.16318837,0.16830921,-0.44196707,-0.48777178,0.1137801,0.1670865,0.0533064
11,0.558437,0.6657154,"('unhelpful', 'helpful')",0.81592304,0.77551556,2.2490306,2.273131,1.2077969,1.2381206,0.0303237
12,0.52216685,0.6928369,"('unsupportive', 'supportive')",1.1566054,1.3874213,-1.7697612,-1.7583705,-0.0303297,0.1072959,0.1376256
13,1.6468437,1.6513801,"('impolite', 'polite')",0.36437735,0.23871166,-0.41120672,-0.47660595,0.5333381,0.4711619,-0.0621762
14,2.4672847,2.4208057,"('antisocial', 'social')",1.9062638,1.7394142,-0.5515495,-0.68332916,1.2739997,1.1589637,-0.115036
15,0.8948381,0.80369246,"('boring', 'funny')",-0.49017707,-0.48427844,0.7014371,0.6183781,0.3686994,0.3125974,-0.056102
16,-1.463395,-1.4349498,"('unpopular', 'popular')",-0.15685558,-0.1463393,0.49154168,0.49738318,-0.3762363,-0.361302,0.0149343
17,-0.16318601,-0.097331986,"('nasty', 'nice')",-0.5702196,-0.5224724,-0.35337886,-0.3631672,-0.3622615,-0.3276572,0.0346043
