,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,0.21723796,0.18720512,"('unsociable', 'sociable')",-0.33226284,-0.40209797,-0.37787586,-0.4941195,-0.1643002,-0.2363374,-0.0720372
1,0.38309777,0.18207926,"('unfriendly', 'friendly')",0.6427284,0.4526732,1.2494652,1.1763843,0.7584305,0.6037122,-0.1547183
2,0.30658245,0.4214484,"('unlikable', 'likable')",1.2262217,1.2571539,0.6521801,0.67706984,0.7283281,0.785224,0.0568959
3,-0.74228144,-0.6051563,"('repellent', 'pleasant')",-0.30919665,-0.23550536,0.9711089,0.96280146,-0.0267897,0.0407133,0.067503
4,-0.23181394,-0.33701956,"('disliked', 'liked')",0.7299106,0.528888,-6.7219706,-6.934623,-2.0746247,-2.2475848,-0.1729601
5,-0.3462097,-0.53182673,"('distant', 'outgoing')",0.30238134,0.2070663,-0.5176061,-0.49147755,-0.1871448,-0.2720793,-0.0849345
6,-0.9431904,-1.1162691,"('distant', 'open')",-0.1039748,-0.25113145,-0.43208706,-0.4145877,-0.4930841,-0.5939961,-0.100912
7,1.2970481,1.3096024,"('insensitive', 'sensitive')",0.9642866,1.019198,0.9176819,0.87584573,1.0596722,1.0682153,0.0085431
8,-0.14426026,-0.25299084,"('unaffectionate', 'affectionate')",-0.38852218,-0.51882386,0.6551656,0.6381094,0.0407944,-0.0445684,-0.0853628
9,1.0536256,0.9565864,"('unaffectionate', 'caring')",0.53062046,0.41308916,1.1263283,1.1268971,0.9035248,0.8321909,-0.0713339
10,0.99423325,1.0577289,"('unsympathetic', 'sympathetic')",-0.81362206,-0.8438132,-0.51651865,-0.548245,-0.1119692,-0.1114431,0.0005261
11,0.24956474,0.33663112,"('unhelpful', 'helpful')",0.04453604,0.16345309,1.6831404,1.8168283,0.6590804,0.7723041,0.1132237
12,1.7612778,1.8019967,"('unsupportive', 'supportive')",0.8672987,0.8652993,-1.6359135,-1.7358452,0.3308877,0.3104836,-0.0204041
13,0.87409353,0.87351054,"('impolite', 'polite')",-0.29799742,-0.19222815,-0.78310734,-0.7815674,-0.0690037,-0.0334283,0.0355754
14,0.6696723,0.7617991,"('antisocial', 'social')",0.66858447,0.78374135,0.05700797,-0.022984302,0.4650883,0.5075187,0.0424304
15,0.23972553,0.16573314,"('boring', 'funny')",-0.040492825,-0.1580566,-0.16055928,-0.16882685,0.0128911,-0.0537168,-0.0666079
16,-1.5663816,-1.5918037,"('unpopular', 'popular')",-0.026470453,-0.1704652,0.102485895,0.05917062,-0.4967887,-0.5676994,-0.0709107
17,-0.29008022,-0.31307054,"('nasty', 'nice')",-1.029756,-0.97839737,-0.2987514,-0.24148452,-0.5395292,-0.5109841,0.0285451
18,-0.24936801,-0.23973829,"('disagreeable', 'welcoming')",-0.6933682,-0.6523926,-0.6358914,-0.62653196,-0.5262092,-0.506221,0.0199882
19,0.017567564,0.0042985175,"('inhospitable', 'hospitable')",-0.70924723,-0.77895254,-0.55173194,-0.46732602,-0.4144705,-0.4139934,0.0004771
20,0.41779938,0.45686284,"('rough', 'thoughtful')",-0.20028171,-0.10488601,0.448962,0.44195145,0.2221599,0.2646428,0.0424829
21,1.2891254,1.4398559,"('immoral', 'moral')",1.0674077,1.0738144,-0.4761569,-0.43432504,0.626792,0.6931152,0.0663232
22,0.4179536,0.42526007,"('untrustworthy', 'trustworthy')",-0.4145016,-0.48667657,-0.46575305,-0.55990124,-0.1541003,-0.2071059,-0.0530056
23,0.87180805,0.9317837,"('insincere', 'sincere')",-0.36171716,-0.33267257,5.59925,5.7091317,2.0364469,2.1027476,0.0663007
24,1.8584151,1.8740499,"('dishonest', 'honest')",0.45608333,0.46769142,0.5627813,0.578578,0.9590933,0.9734398,0.0143465
25,-0.09376784,-0.13758636,"('egoistic', 'altruistic')",1.1389201,1.0704308,1.3757006,1.3628402,0.8069509,0.7652282,-0.0417227
26,1.8305936,1.6341007,"('hardhearted', 'benevolent')",1.0077764,0.92331713,1.8881626,1.7656847,1.5755108,1.4410342,-0.1344766
27,0.4111675,0.3670139,"('hardhearted', 'softhearted')",0.47875386,0.54277945,1.3430362,1.2801322,0.7443192,0.7299752,-0.014344
28,0.6277574,0.5762158,"('disloyal', 'loyal')",-0.033229988,-0.11734938,0.9035062,0.9063945,0.4993445,0.4550869,-0.0442576
29,-0.76442534,-0.8590966,"('unfair', 'fair')",-0.5575794,-0.59043884,-0.021111678,-0.15919253,-0.4477055,-0.5362426,-0.0885371
30,1.359793,1.483519,"('intolerant', 'tolerant')",0.6395624,0.6772197,0.4508245,0.43614,0.8167266,0.8656263,0.0488997
31,-1.1033487,-1.1576926,"('evil', 'good')",-0.69700885,-0.8330205,-0.9402974,-0.9957329,-0.9135516,-0.995482,-0.0819304
32,1.0947646,1.077225,"('unkind', 'kind')",0.05494822,0.020128474,0.90387714,0.81194687,0.6845299,0.6364334,-0.0480965
33,0.22050072,0.0999722,"('wrong', 'right')",1.6636751,1.4983076,-0.30875003,-0.4204916,0.5251419,0.3925961,-0.1325458
34,0.17522407,0.2973565,"('mean', 'honorable')",0.2236723,0.3062659,5.0834985,5.3893723,1.8274649,1.9976649,0.1702
35,-0.46268457,-0.6575135,"('corrupt', 'incorrupt')",-0.5917664,-0.71777755,-0.80992395,-0.83670163,-0.6214583,-0.7373309,-0.1158726
36,-0.43709445,-0.6492913,"('hostile', 'amicable')",-0.2609317,-0.5682495,-0.21142761,-0.29690006,-0.3031513,-0.5048136,-0.2016623
37,1.0893307,1.0642753,"('fake', 'genuine')",0.25933313,0.19640507,0.022118647,0.06750632,0.4569275,0.4427289,-0.0141986
38,0.29743725,0.29020208,"('untruthful', 'truthful')",0.21698183,0.1030609,-0.1940963,-0.10240107,0.1067743,0.096954,-0.0098203
39,2.2858367,2.3550422,"('exploitative', 'cooperative')",0.08082998,0.25027987,0.4629183,0.47283655,0.943195,1.0260529,0.0828579
40,0.52164614,0.43768436,"('stingy', 'generous')",0.46219793,0.38484734,-1.8616154,-2.0425582,-0.2925905,-0.4066755,-0.114085
41,0.27837315,0.27904877,"('unforgiving', 'forgiving')",-0.5902065,-0.678463,-0.10982738,-0.21487173,-0.1405536,-0.204762,-0.0642084
42,0.8830434,0.98716336,"('unreliable', 'reliable')",0.14248934,0.222225,-2.8316085,-2.8540983,-0.6020253,-0.5482366,0.0537887
43,1.2282577,1.3258116,"('irresponsible', 'responsible')",0.7084173,0.8601394,0.4160924,0.41313437,0.7842558,0.8663618,0.082106
44,-0.9139407,-0.8602959,"('prejudiced', 'unprejudiced')",-0.508787,-0.3972838,-1.3665154,-1.3828828,-0.9297477,-0.8801541,0.0495936
45,0.034295574,0.1133878,"('incompetent', 'competent')",-0.7704347,-0.76097304,-0.15265065,-0.22416875,-0.2962633,-0.2905846,0.0056787
46,0.42446256,0.5604656,"('uncompetitive', 'competitive')",-0.02313976,0.080157824,-0.98341453,-1.0545535,-0.1940306,-0.1379767,0.0560539
47,-0.09251389,-0.042023376,"('stupid', 'smart')",0.41520798,0.5750183,5.0909066,5.297625,1.8045336,1.9435399,0.1390063
48,0.3215616,0.40597683,"('unintelligent', 'intelligent')",0.9521413,0.9188913,0.36371365,0.32242423,0.5458055,0.5490975,0.003292
49,-0.9485539,-0.8390111,"('unable', 'able')",-0.035480097,0.10414532,-0.77529603,-0.61877716,-0.5864433,-0.4512143,0.135229
50,-0.14641394,-0.13586429,"('clumsy', 'skillful')",-0.06385264,-0.1720883,0.011731241,-0.0025822967,-0.0661784,-0.1035116,-0.0373332
51,0.76863,0.7595653,"('uneducated', 'educated')",-0.09620469,-0.22570059,0.4906042,0.3698452,0.3876765,0.3012366,-0.0864399
52,-0.33274326,-0.5759847,"('irrational', 'rational')",-0.01485607,-0.24763404,0.18546765,0.11543855,-0.0540439,-0.2360601,-0.1820162
53,0.51374334,0.4075008,"('uncreative', 'creative')",0.8997871,0.87266713,0.33042607,0.25516447,0.5813189,0.5117775,-0.0695414
54,-0.35464874,-0.43417475,"('incapable', 'capable')",-0.33188498,-0.3967527,0.4481553,0.48599255,-0.0794595,-0.1149783,-0.0355188
55,0.8977078,1.1270634,"('incompetent', 'clever')",-0.5439696,-0.46052593,0.10459983,0.07318341,0.1527794,0.2465736,0.0937942
56,0.72835314,0.8520109,"('impractical', 'practical')",0.5036642,0.61711586,-1.0323207,-0.9672884,0.0665655,0.1672794,0.1007139
57,0.18788922,0.138106,"('unimaginative', 'imaginative')",0.8775078,0.82960576,-2.7556317,-2.930537,-0.5634116,-0.6542751,-0.0908635
58,0.98614347,0.9535588,"('undiscriminating', 'discriminating')",1.2624646,1.2143948,0.16653517,0.13214323,0.8050478,0.7666989,-0.0383489
59,-0.30469078,-0.34212458,"('foolish', 'wise')",1.0103168,0.97696793,0.003522113,0.08596781,0.2363827,0.2402704,0.0038877
60,0.9021059,1.1653924,"('inefficient', 'efficient')",1.2473252,1.4980352,-0.3680368,-0.23903044,0.5937982,0.8081324,0.2143342
61,1.2400376,1.1433444,"('illogical', 'logical')",1.120741,1.0690404,0.61711144,0.47400388,0.99263,0.8954628,-0.0971672
62,0.52453,0.7816595,"('incompetent', 'brilliant')",0.2777703,0.49285355,0.19541486,0.2671452,0.3325717,0.5138861,0.1813144
63,0.5699296,0.59661824,"('unperceptive', 'insightful')",0.6986404,0.698233,0.67035455,0.63497657,0.6463082,0.643276,-0.0030322
64,0.93650895,0.9475605,"('shy', 'confident')",0.8960148,0.906503,-5.9359174,-6.162366,-1.3677979,-1.4361008,-0.0683029
65,0.96331775,1.1151193,"('insecure', 'secure')",0.11305734,0.17743492,0.0021890998,0.050527416,0.3595214,0.4476939,0.0881725
66,0.0962149,-0.06844821,"('inactive', 'active')",-0.4552809,-0.5082668,0.69639176,0.63941735,0.1124419,0.0209008,-0.0915411
67,-0.60601795,-0.5938928,"('doubtful', 'determined')",-0.519134,-0.4573934,-0.7967942,-0.7477389,-0.6406487,-0.599675,0.0409737
68,-0.12809934,-0.16474527,"('dependent', 'independent')",-0.24734521,-0.26272655,-0.9954276,-0.9939256,-0.4569574,-0.4737991,-0.0168417
