,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.2980697,-1.4384263,"('unsociable', 'sociable')",-0.2259595,-0.34521934,-0.7620146,-0.8918228,-0.1298082
1,-1.5049442,-1.620927,"('unfriendly', 'friendly')",1.9267964,1.7945355,0.2109261,0.0868043,-0.1241218
2,1.1295556,1.1930941,"('unlikable', 'likable')",0.66489285,0.716633,0.8972242,0.9548635,0.0576393
3,0.27647012,0.31465805,"('repellent', 'pleasant')",0.47251552,0.6455037,0.3744928,0.4800809,0.1055881
4,0.24183919,0.17350021,"('disliked', 'liked')",-5.448919,-5.4320617,-2.6035397,-2.6292808,-0.0257411
5,-1.0914973,-0.9931812,"('distant', 'outgoing')",-0.39894062,-0.44313186,-0.745219,-0.7181566,0.0270624
6,-1.3403597,-1.2569029,"('distant', 'open')",0.06585294,-0.03667316,-0.6372534,-0.6467881,-0.0095347
7,-0.96049684,-1.0081972,"('insensitive', 'sensitive')",0.6551161,0.6835831,-0.1526904,-0.1623071,-0.0096167
8,-1.3969771,-1.4225216,"('unaffectionate', 'affectionate')",0.9413144,0.8839045,-0.2278313,-0.2693085,-0.0414772
9,-1.4012907,-1.4569162,"('unaffectionate', 'caring')",1.2181929,1.1227673,-0.0915489,-0.1670744,-0.0755255
10,-1.1866599,-1.2169628,"('unsympathetic', 'sympathetic')",0.18885428,0.32438782,-0.4989028,-0.4462875,0.0526153
11,-0.51288563,-0.5193915,"('unhelpful', 'helpful')",1.6210874,1.6919723,0.5541009,0.5862904,0.0321895
12,-0.96322465,-0.8747998,"('unsupportive', 'supportive')",-1.5716163,-1.518271,-1.2674205,-1.1965353,0.0708852
13,-0.63827944,-0.66856813,"('impolite', 'polite')",-0.61337453,-0.542181,-0.625827,-0.6053746,0.0204524
14,0.52295816,0.46511382,"('antisocial', 'social')",0.21394338,0.28216273,0.3684508,0.3736383,0.0051875
15,0.4654778,0.30415997,"('boring', 'funny')",0.7005694,0.66066337,0.5830236,0.4824117,-0.1006119
16,-0.49674395,-0.44835633,"('unpopular', 'popular')",0.36390287,0.37746984,-0.0664205,-0.0354432,0.0309773
17,-0.43534154,-0.39062536,"('nasty', 'nice')",-0.41175675,-0.38347512,-0.4235491,-0.3870502,0.0364989
18,-0.5700821,-0.56148094,"('disagreeable', 'welcoming')",-0.6909635,-0.6908765,-0.6305228,-0.6261787,0.0043441
19,-1.6151688,-1.6043196,"('inhospitable', 'hospitable')",-0.4206818,-0.51371616,-1.0179253,-1.0590179,-0.0410926
20,0.20951189,0.19456649,"('rough', 'thoughtful')",0.97750974,0.9796353,0.5935108,0.5871009,-0.0064099
21,-0.470075,-0.50831413,"('immoral', 'moral')",-0.80007863,-0.6924337,-0.6350768,-0.6003739,0.0347029
22,-0.49987438,-0.4994729,"('untrustworthy', 'trustworthy')",-0.59669864,-0.5688896,-0.5482865,-0.5341812,0.0141053
23,-1.3468126,-1.4411802,"('insincere', 'sincere')",5.624769,5.5286427,2.1389782,2.0437312,-0.095247
24,-0.5901882,-0.6386791,"('dishonest', 'honest')",0.6943785,0.66227,0.0520951,0.0117955,-0.0402996
25,0.02047551,-0.011435347,"('egoistic', 'altruistic')",0.9771074,0.9217752,0.4987915,0.4551699,-0.0436216
26,0.5420758,0.38324997,"('hardhearted', 'benevolent')",2.3271902,2.187283,1.434633,1.2852665,-0.1493665
27,-0.77649516,-0.8082686,"('hardhearted', 'softhearted')",0.75883836,0.61097133,-0.0088284,-0.0986486,-0.0898202
28,-1.2298939,-1.3741028,"('disloyal', 'loyal')",1.3838859,1.1975278,0.076996,-0.0882875,-0.1652835
29,-0.47620758,-0.5074996,"('unfair', 'fair')",-0.6755302,-0.8024284,-0.5758689,-0.654964,-0.0790951
30,0.33926117,0.25296715,"('intolerant', 'tolerant')",1.2808974,1.4087814,0.8100793,0.8308743,0.020795
31,-0.5616424,-0.4842023,"('evil', 'good')",-0.69369894,-0.7703638,-0.6276706,-0.627283,0.0003876
32,-0.40013105,-0.5472222,"('unkind', 'kind')",1.1572146,0.9809675,0.3785418,0.2168727,-0.1616691
33,0.20342834,0.16428733,"('wrong', 'right')",-0.2778202,-0.46323565,-0.0371959,-0.1494742,-0.1122783
34,-0.257851,-0.14119203,"('mean', 'honorable')",5.036112,5.2643867,2.3891304,2.5615973,0.1724669
35,-0.17418261,-0.28431118,"('corrupt', 'incorrupt')",-0.43635544,-0.7501742,-0.305269,-0.5172427,-0.2119737
36,-0.04365362,-0.11433467,"('hostile', 'amicable')",0.33241636,0.10007866,0.1443814,-0.007128,-0.1515094
37,-0.46810097,-0.50418013,"('fake', 'genuine')",0.24244809,0.23115368,-0.1128264,-0.1365132,-0.0236868
38,-1.0446285,-1.050649,"('untruthful', 'truthful')",0.30590254,0.36345413,-0.369363,-0.3435975,0.0257655
39,0.1367569,0.19007836,"('exploitative', 'cooperative')",0.0021373406,0.034111127,0.0694471,0.1120947,0.0426476
40,0.70339435,0.6860019,"('stingy', 'generous')",-1.2114017,-1.1947786,-0.2540037,-0.2543883,-0.0003846
41,-0.34545404,-0.3707039,"('unforgiving', 'forgiving')",0.43312028,0.36671728,0.0438331,-0.0019933,-0.0458264
42,0.41200835,0.504272,"('unreliable', 'reliable')",-3.0306582,-2.9443152,-1.309325,-1.2200216,0.0893034
43,-1.337294,-1.2643651,"('irresponsible', 'responsible')",0.8503403,0.9386453,-0.2434768,-0.1628599,0.0806169
44,0.46765703,0.5234051,"('prejudiced', 'unprejudiced')",-2.2001145,-2.1233008,-0.8662287,-0.7999479,0.0662808
45,-0.8400299,-0.8956777,"('incompetent', 'competent')",0.5837102,0.59720004,-0.1281599,-0.1492388,-0.0210789
46,-0.38005206,-0.3369406,"('uncompetitive', 'competitive')",-0.3039032,-0.20983696,-0.3419776,-0.2733888,0.0685888
47,-0.27369544,-0.14841878,"('stupid', 'smart')",5.0374737,5.1657424,2.3818891,2.5086617,0.1267726
48,-0.5224733,-0.5868272,"('unintelligent', 'intelligent')",0.62214994,0.6604314,0.0498383,0.0368021,-0.0130362
49,-0.47177956,-0.3349532,"('unable', 'able')",-0.3535187,-0.34847116,-0.4126491,-0.3417122,0.0709369
50,0.04601647,0.074157,"('clumsy', 'skillful')",-0.4972491,-0.5733444,-0.2256163,-0.2495937,-0.0239774
51,-0.56552863,-0.6978946,"('uneducated', 'educated')",0.70573777,0.6452865,0.0701046,-0.026304,-0.0964086
