,monster_male,monster_female,tuple,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.121118054,-0.22478719,"('unsociable', 'sociable')",-0.040515162,-0.10780702,-0.7828455,-0.89306957,-0.3148263,-0.4085546,-0.0937283
1,0.86311734,0.6141084,"('unfriendly', 'friendly')",0.7670175,0.6570256,2.3071592,2.1574125,1.3124313,1.1428488,-0.1695825
2,-0.7419199,-0.8116367,"('unlikable', 'likable')",0.19305123,0.28073126,0.095152736,0.15808417,-0.1512386,-0.1242738,0.0269648
3,-1.3850754,-1.4065922,"('repellent', 'pleasant')",-0.74674314,-0.72284335,-0.49278554,-0.50976515,-0.874868,-0.8797336,-0.0048656
4,-1.1645868,-1.3462026,"('disliked', 'liked')",-0.066353716,-0.11487086,-6.310553,-6.4033985,-2.5138311,-2.6214906,-0.1076595
5,0.047325857,-0.112838544,"('distant', 'outgoing')",1.1019439,0.99705625,0.67835885,0.6375684,0.6092095,0.507262,-0.1019475
6,-0.5638986,-0.74898314,"('distant', 'open')",0.27101812,0.12479462,0.8991272,0.8099889,0.2020822,0.0619335,-0.1401487
7,-0.6216148,-0.6252778,"('insensitive', 'sensitive')",-0.90606683,-0.82846695,0.017527055,0.027536519,-0.5033848,-0.4754028,0.027982
8,0.5095353,0.38948527,"('unaffectionate', 'affectionate')",-0.18516895,-0.22812869,1.099937,1.0443276,0.4747678,0.4018947,-0.0728731
9,1.0658221,1.0084351,"('unaffectionate', 'caring')",0.52417314,0.526602,1.517631,1.4963233,1.0358755,1.0104535,-0.025422
10,-0.23957679,-0.20028384,"('unsympathetic', 'sympathetic')",-1.4619156,-1.2893147,-1.1705242,-1.1915913,-0.9573389,-0.89373,0.0636089
11,0.15092719,0.24538314,"('unhelpful', 'helpful')",0.15012777,0.28941482,1.4216931,1.5000273,0.5742493,0.6782751,0.1040258
12,0.58113056,0.6088389,"('unsupportive', 'supportive')",1.0015064,1.1634265,-1.7378523,-1.6854206,-0.0517384,0.0289483,0.0806867
13,-0.41257688,-0.31482553,"('impolite', 'polite')",-0.53358185,-0.4948311,-0.9055201,-0.89855504,-0.6172263,-0.5694039,0.0478224
14,-1.0890802,-1.0707892,"('antisocial', 'social')",0.094598226,0.11905502,-1.4841739,-1.4288126,-0.8262186,-0.7935156,0.032703
15,0.3632884,0.3583552,"('boring', 'funny')",0.39283362,0.33557254,0.91512793,0.9293526,0.5570833,0.5410934,-0.0159899
16,-1.794412,-1.8314557,"('unpopular', 'popular')",-0.33873856,-0.38428956,0.6163568,0.5685098,-0.5055979,-0.5490785,-0.0434806
17,-1.9459287,-1.9792717,"('nasty', 'nice')",-1.6404039,-1.5090708,-0.48429412,-0.39918104,-1.3568756,-1.2958411,0.0610345
18,-1.3622814,-1.4414561,"('disagreeable', 'welcoming')",0.2989642,0.3095184,-0.4901186,-0.5836266,-0.517812,-0.5718548,-0.0540428
19,-0.1373234,-0.2143248,"('inhospitable', 'hospitable')",0.32755095,0.2560764,0.5611655,0.5566026,0.2504644,0.1994514,-0.051013
20,-0.8872225,-0.8855945,"('rough', 'thoughtful')",-0.7084181,-0.68139046,0.36224955,0.33177647,-0.4111303,-0.4117361,-0.0006058
21,-0.18133657,-0.2035674,"('immoral', 'moral')",0.124027416,0.18576041,-1.1339529,-1.1221023,-0.3970873,-0.3799698,0.0171175
22,-0.79806495,-0.8412766,"('untrustworthy', 'trustworthy')",0.056260824,0.057336576,-1.4943012,-1.5264031,-0.7453685,-0.7701143,-0.0247458
23,0.26471242,0.21420155,"('insincere', 'sincere')",0.7688133,0.7764046,5.4857335,5.4246836,2.1730865,2.13843,-0.0346565
24,0.14179492,0.09688556,"('dishonest', 'honest')",0.3208644,0.32687905,0.36033386,0.29638946,0.2743311,0.2400513,-0.0342798
25,-0.16964042,-0.30231568,"('egoistic', 'altruistic')",0.48088855,0.45271376,1.7679827,1.7095369,0.6930769,0.6199783,-0.0730986
26,0.25418836,0.1368829,"('hardhearted', 'benevolent')",1.1797774,1.1756164,1.2926477,1.2861433,0.9088712,0.8662142,-0.042657
27,-0.85256344,-0.82402736,"('hardhearted', 'softhearted')",-0.9182723,-0.8955196,1.1532683,1.001579,-0.2058558,-0.2393227,-0.0334669
28,0.47814977,0.32701716,"('disloyal', 'loyal')",0.39419323,0.279054,0.8551157,0.7546784,0.5758196,0.4535832,-0.1222364
29,-1.2919366,-1.3855376,"('unfair', 'fair')",0.1590901,0.075751536,-0.32992253,-0.43609795,-0.4875897,-0.5819614,-0.0943717
30,-0.4289408,-0.39038116,"('intolerant', 'tolerant')",-0.15001059,-0.10185181,0.44896606,0.40677094,-0.0433284,-0.0284873,0.0148411
31,-1.9139719,-2.0588062,"('evil', 'good')",-0.7262187,-0.7824629,-0.81895506,-0.8964015,-1.1530485,-1.2458901,-0.0928416
32,1.1592097,1.1406496,"('unkind', 'kind')",0.89812505,0.92518544,1.1149752,1.0367368,1.0574367,1.0341907,-0.023246
33,0.36016235,0.20122454,"('wrong', 'right')",0.17682005,0.09857083,-0.42519486,-0.46364927,0.0372625,-0.054618,-0.0918805
34,-1.150472,-1.0974352,"('mean', 'honorable')",-0.018950177,0.043581992,5.3198094,5.328751,1.3834624,1.4249659,0.0415035
35,-0.27580383,-0.37039807,"('corrupt', 'incorrupt')",-0.31986505,-0.48528808,0.50549316,0.37658072,-0.0300586,-0.1597018,-0.1296432
36,-1.7011665,-1.9273676,"('hostile', 'amicable')",-0.50418246,-0.69763726,0.3356218,0.10248371,-0.6232424,-0.8408403,-0.2175979
37,-0.57849723,-0.5957993,"('fake', 'genuine')",-0.8119249,-0.8008058,0.23757492,0.22420491,-0.3842824,-0.3908001,-0.0065177
38,0.037975952,0.046654284,"('untruthful', 'truthful')",0.03312937,0.095460325,0.03896973,0.048023384,0.0366917,0.0633793,0.0266876
39,-0.22198552,-0.18713678,"('exploitative', 'cooperative')",0.57809114,0.60894024,-0.1697197,-0.10636266,0.0621286,0.1051469,0.0430183
