,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
0,-0.46085802,-0.6185188,"('unsociable', 'sociable')",0.3464444,0.22930336,-0.38616648,-0.46126425,-0.16686,-0.2834932,-0.1166332
1,-1.9704919,-2.06037,"('unfriendly', 'friendly')",-0.14006656,-0.23167336,2.296988,2.1766875,0.0621432,-0.0384519,-0.1005951
2,0.67890364,0.65098417,"('unlikable', 'likable')",1.6144872,1.7075696,0.8865675,0.98668206,1.0599861,1.1150786,0.0550925
3,0.5025693,0.75454366,"('repellent', 'pleasant')",0.76273465,0.8074852,0.70755196,0.74911314,0.6576186,0.7703807,0.1127621
4,0.36459705,0.24452065,"('disliked', 'liked')",0.5108061,0.40230143,-6.738912,-6.681278,-1.9545031,-2.0114854,-0.0569823
5,-1.3345003,-1.3022481,"('distant', 'outgoing')",-1.2230499,-1.1220677,-0.25493893,-0.24543606,-0.9374963,-0.8899173,0.047579
6,-1.9033452,-1.8586186,"('distant', 'open')",-2.0179267,-1.9091995,0.15182567,0.16822304,-1.256482,-1.1998649,0.0566171
7,0.31308192,0.3860832,"('insensitive', 'sensitive')",-0.31190512,-0.2559366,0.42646137,0.4895614,0.1425461,0.2065693,0.0640232
8,-1.9144247,-2.0243962,"('unaffectionate', 'affectionate')",-0.72122294,-0.6645898,1.1959944,1.1883714,-0.4798844,-0.5002049,-0.0203205
9,-1.4910429,-1.5712298,"('unaffectionate', 'caring')",-0.35688907,-0.3367558,1.920162,1.9581895,0.0240767,0.0167346,-0.0073421
10,-0.2741176,-0.22409277,"('unsympathetic', 'sympathetic')",-0.9989278,-0.86110765,-0.34266642,-0.102973714,-0.5385706,-0.396058,0.1425126
11,0.80241376,0.7386722,"('unhelpful', 'helpful')",0.9280296,1.0308061,1.6344664,1.7384969,1.1216365,1.169325,0.0476885
12,0.038216367,0.16623881,"('unsupportive', 'supportive')",-0.43402836,-0.2804124,-1.8332759,-1.6618558,-0.7430293,-0.5920098,0.1510195
13,0.22222617,0.2635573,"('impolite', 'polite')",-0.7385104,-0.53965884,0.12453449,0.2288447,-0.1305832,-0.0157523,0.1148309
14,1.0015249,0.9781833,"('antisocial', 'social')",1.3543154,1.3241841,-0.7259717,-0.8185803,0.5432895,0.4945957,-0.0486938
15,0.3059781,0.03898947,"('boring', 'funny')",0.33053774,0.18447024,0.31234068,0.23441532,0.3162855,0.152625,-0.1636605
16,-0.4998949,-0.5020889,"('unpopular', 'popular')",0.38014707,0.17401886,0.9113032,0.78181756,0.2638518,0.1512492,-0.1126026
17,-0.19235277,-0.21739921,"('nasty', 'nice')",-0.15748304,-0.12202512,-0.62531924,-0.64593655,-0.3250517,-0.3284536,-0.0034019
18,-1.1184258,-1.0777905,"('disagreeable', 'welcoming')",-0.48682424,-0.32494307,-0.20090164,-0.16064829,-0.6020506,-0.5211273,0.0809233
19,-1.083352,-1.0709671,"('inhospitable', 'hospitable')",-0.85640043,-0.8123021,-0.20803574,-0.22755943,-0.7159293,-0.7036095,0.0123198
20,0.562019,0.5918994,"('rough', 'thoughtful')",0.66013414,0.70532984,0.40689898,0.32896084,0.5430174,0.5420634,-0.000954
21,0.925269,0.99797386,"('immoral', 'moral')",0.3272462,0.35453063,-0.7726155,-0.635747,0.1599666,0.2389192,0.0789526
22,0.01735786,0.039442625,"('untrustworthy', 'trustworthy')",0.3868288,0.44520694,-0.96479297,-0.8796699,-0.1868688,-0.1316734,0.0551954
23,-0.23899487,-0.20537794,"('insincere', 'sincere')",0.2034273,0.2600965,7.077238,6.9424267,2.3472234,2.3323817,-0.0148417
