,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
29,-0.2890388,-0.32020625,"('unfair', 'fair')",0.022997573,-0.09900494,-0.1330206,-0.2096056,-0.076585
30,0.43391433,0.3704788,"('intolerant', 'tolerant')",0.79769516,0.8168612,0.6158047,0.59367,-0.0221347
31,-1.6970181,-1.6135179,"('evil', 'good')",-0.5962599,-0.75438565,-1.146639,-1.1839517,-0.0373127
32,-0.7441594,-0.83187973,"('unkind', 'kind')",0.3988592,0.29607546,-0.1726501,-0.2679021,-0.095252
33,-0.10886055,-0.14281891,"('wrong', 'right')",-0.46926194,-0.54601693,-0.2890612,-0.3444179,-0.0553567
34,-0.21557163,-0.0803967,"('mean', 'honorable')",5.2329674,5.428913,2.508698,2.6742582,0.1655602
35,-0.7004667,-0.7148576,"('corrupt', 'incorrupt')",-0.3975421,-0.5253942,-0.5490044,-0.6201259,-0.0711215
36,-1.2313758,-1.2622701,"('hostile', 'amicable')",0.014923621,-0.22508946,-0.6082261,-0.7436798,-0.1354537
37,0.63127446,0.6132994,"('fake', 'genuine')",0.24922475,0.2506653,0.4402496,0.4319824,-0.0082672
38,-0.36414254,-0.36658373,"('untruthful', 'truthful')",-0.21296056,-0.13851628,-0.2885515,-0.25255,0.0360015
39,0.7428669,0.76336396,"('exploitative', 'cooperative')",0.15973933,0.24820833,0.4513031,0.5057861,0.054483
40,0.4106366,0.30050802,"('stingy', 'generous')",-1.6794817,-1.8695012,-0.6344225,-0.7844966,-0.1500741
41,-0.16970442,-0.15642571,"('unforgiving', 'forgiving')",-0.10152083,-0.20953102,-0.1356126,-0.1829784,-0.0473658
42,1.1977675,1.3156937,"('unreliable', 'reliable')",-2.7829912,-2.7572472,-0.7926118,-0.7207767,0.0718351
43,0.30349743,0.30214435,"('irresponsible', 'responsible')",0.3323417,0.36660776,0.3179196,0.334376,0.0164564
44,0.78522193,0.86367387,"('prejudiced', 'unprejudiced')",-1.4891156,-1.4962873,-0.3519468,-0.3163067,0.0356401
45,-0.20886089,-0.30492422,"('incompetent', 'competent')",0.17466429,0.109893255,-0.0170983,-0.0975155,-0.0804172
46,0.24671204,0.20528318,"('uncompetitive', 'competitive')",-0.99435794,-0.97198385,-0.373823,-0.3833503,-0.0095273
47,0.004551013,0.049939513,"('stupid', 'smart')",5.1805844,5.2633195,2.5925677,2.6566296,0.0640619
48,-0.84279656,-0.8615533,"('unintelligent', 'intelligent')",0.5406532,0.61614335,-0.1510717,-0.122705,0.0283667
49,-0.7095592,-0.5574672,"('unable', 'able')",-0.28093767,-0.20812994,-0.4952484,-0.3827986,0.1124498
50,0.14241493,0.22733435,"('clumsy', 'skillful')",0.0336463,-0.070392266,0.0880306,0.078471,-0.0095596
51,-0.08374435,-0.18166584,"('uneducated', 'educated')",-0.23161823,-0.26670805,-0.1576813,-0.2241869,-0.0665056
52,-0.76828396,-0.88247734,"('irrational', 'rational')",0.590057,0.38740218,-0.0891135,-0.2475376,-0.1584241
53,-1.0598917,-1.0791156,"('uncreative', 'creative')",0.52612084,0.3776992,-0.2668854,-0.3507082,-0.0838228
54,-0.59590846,-0.6020584,"('incapable', 'capable')",0.7298606,0.7409406,0.0669761,0.0694411,0.002465
55,0.28509796,0.304017,"('incompetent', 'clever')",0.12827332,0.19237366,0.2066856,0.2481953,0.0415097
56,0.9205051,0.8882004,"('impractical', 'practical')",-0.40148938,-0.31402063,0.2595079,0.2870899,0.027582
57,-0.39109647,-0.486535,"('unimaginative', 'imaginative')",-2.8861892,-2.946083,-1.6386428,-1.7163091,-0.0776663
58,0.109786965,0.11195069,"('undiscriminating', 'discriminating')",0.3161158,0.22440907,0.2129514,0.1681799,-0.0447715
59,0.21878666,0.22550628,"('foolish', 'wise')",0.47693136,0.4459263,0.347859,0.3357163,-0.0121427
60,0.5246278,0.5844766,"('inefficient', 'efficient')",-0.38797,-0.14722067,0.0683289,0.218628,0.1502991
61,-0.20758842,-0.37618724,"('illogical', 'logical')",0.85085535,0.66656715,0.3216335,0.14519,-0.1764435
62,0.3155749,0.41129753,"('incompetent', 'brilliant')",0.386373,0.53549147,0.350974,0.4733945,0.1224205
63,-0.37961382,-0.37534678,"('unperceptive', 'insightful')",0.50100225,0.51967055,0.0606942,0.0721619,0.0114677
64,0.6019135,0.49259284,"('shy', 'confident')",-5.9388227,-5.9333453,-2.6684546,-2.7203763,-0.0519217
65,0.36004743,0.21309093,"('insecure', 'secure')",-0.3410523,-0.19893056,0.0094976,0.0070802,-0.0024174
66,-0.08295014,-0.11675256,"('inactive', 'active')",0.39023438,0.32442057,0.1536421,0.103834,-0.0498081
67,0.44344512,0.43355846,"('doubtful', 'determined')",-0.3705742,-0.40736732,0.0364355,0.0130956,-0.0233399
68,0.13540062,0.12695329,"('dependent', 'independent')",-0.9922277,-1.0228051,-0.4284135,-0.4479259,-0.0195124
69,-0.42502335,-0.3284178,"('lazy', 'industrious')",-0.33026877,-0.37505716,-0.3776461,-0.3517375,0.0259086
70,0.73107415,0.7928736,"('lethargic', 'energetic')",0.124859065,0.18720466,0.4279666,0.4900391,0.0620725
71,0.34502324,0.34480843,"('diffident', 'self-confident')",0.5310242,0.44687447,0.4380237,0.3958414,-0.0421823
72,-0.39057395,-0.39900914,"('unambitious', 'ambitious')",-0.64029926,-0.632475,-0.5154366,-0.5157421,-0.0003055
73,2.0990222,2.0765173,"('helpless', 'self-reliant')",-2.7558575,-2.7421937,-0.3284177,-0.3328382,-0.0044205
74,-0.01800775,-0.0008376688,"('undedicated', 'dedicated')",-0.24406326,-0.33941954,-0.1310355,-0.1701286,-0.0390931
75,-0.108864255,-0.08868479,"('meek', 'impulsive')",-0.80879176,-0.7950221,-0.458828,-0.4418534,0.0169746
76,1.247314,1.3895785,"('anxious', 'daring')",-0.41568705,-0.26997533,0.4158134,0.5598016,0.1439882
77,-0.927719,-0.9509248,"('unmotivated', 'motivated')",-1.1302958,-1.0460238,-1.0290074,-0.9984744,0.030533
78,-1.0556394,-0.9706339,"('nonresilient', 'resilient')",0.11942552,0.076973125,-0.4681069,-0.4468304,0.0212765
79,-0.55775654,-0.6165406,"('wavering', 'unwavering')",-0.5050689,-0.54178905,-0.5314127,-0.5791649,-0.0477522
80,0.70834494,0.69756347,"('dominated', 'dominating')",-0.83640635,-0.6815273,-0.0640307,0.0080181,0.0720488
81,0.77254045,0.58166355,"('submissive', 'aggressive')",-0.9064975,-0.7038439,-0.0669785,-0.0610902,0.0058883
82,-0.014936081,-0.041317955,"('poor', 'rich')",5.8240314,5.815035,2.9045477,2.8868585,-0.0176892
83,-0.21491985,-0.31066945,"('powerless', 'powerful')",-0.87719774,-0.8497012,-0.5460588,-0.5801854,-0.0341266
84,0.3372639,0.21513942,"('inferior', 'superior')",0.85814804,0.8156067,0.597706,0.5153731,-0.0823329
85,-0.9768297,-0.9349968,"('insignificant', 'prestigious')",-0.032171823,-0.18815984,-0.5045007,-0.5615783,-0.0570776
86,-1.2706529,-1.4525744,"('uninfluential', 'influential')",-0.45612687,-0.5668277,-0.8633898,-1.009701,-0.1463112
87,0.34611905,0.13564658,"('unsuccessful', 'successful')",1.0297035,1.0353657,0.6879113,0.5855061,-0.1024052
88,-0.9753243,-1.0261283,"('low', 'eminent')",-0.7039338,-0.7238719,-0.8396291,-0.8750001,-0.035371
