,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.22734967,-0.15768786,"('hardhearted', 'softhearted')",0.10617851,0.10731743,1.7249712,1.6780145,0.5346,0.542548,0.007948
28,0.47064403,0.3492143,"('disloyal', 'loyal')",0.6034536,0.50399417,1.0984421,1.0510969,0.7241799,0.6347684,-0.0894115
29,0.6145785,0.60153544,"('unfair', 'fair')",-0.8383791,-0.844599,-0.22709796,-0.33802363,-0.1502995,-0.1936957,-0.0433962
30,1.0035131,1.010784,"('intolerant', 'tolerant')",1.558042,1.5013354,0.98002243,0.97388345,1.1805259,1.1620009,-0.018525
31,-1.6177084,-1.6283972,"('evil', 'good')",-0.9026677,-0.8737792,-0.6344122,-0.633099,-1.0515962,-1.0450918,0.0065044
32,0.97983223,0.9620937,"('unkind', 'kind')",0.67202437,0.6126552,1.3130536,1.2765132,0.9883034,0.9504207,-0.0378827
33,0.69195205,0.6669761,"('wrong', 'right')",1.1738791,1.1978306,-0.30412012,-0.40162888,0.5205704,0.4877259,-0.0328445
34,0.10760087,0.21355997,"('mean', 'honorable')",0.3154556,0.34340614,5.9728136,6.1639204,2.1319567,2.2402956,0.1083389
35,-0.7690158,-0.88539416,"('corrupt', 'incorrupt')",-0.9483657,-0.9908644,0.24085066,0.054022938,-0.4921769,-0.6074119,-0.115235
36,-0.8691887,-1.0458008,"('hostile', 'amicable')",0.21006471,0.12132424,0.48819044,0.281586,-0.0569779,-0.2142969,-0.157319
37,-0.010320008,-0.009177413,"('fake', 'genuine')",-0.4846748,-0.47515348,0.47748414,0.5246972,-0.0058369,0.0134554,0.0192923
38,0.44435078,0.5011577,"('untruthful', 'truthful')",0.6749989,0.6857228,0.06484008,0.14802326,0.3947299,0.4449679,0.050238
39,1.8414743,1.8464057,"('exploitative', 'cooperative')",0.59552103,0.5652605,0.30016816,0.31171283,0.9123878,0.907793,-0.0045948
40,0.9670267,0.97540146,"('stingy', 'generous')",0.91304404,0.94018817,-1.1979105,-1.3164133,0.2273867,0.1997254,-0.0276613
41,0.50374246,0.50776345,"('unforgiving', 'forgiving')",0.9814809,0.95508385,0.29501238,0.1606865,0.5934119,0.5411779,-0.052234
42,1.217562,1.2900776,"('unreliable', 'reliable')",0.2595489,0.30176848,-3.2868483,-3.232864,-0.6032458,-0.547006,0.0562398
43,1.1494019,1.2923938,"('irresponsible', 'responsible')",0.43335918,0.47001424,0.24259245,0.32268408,0.6084512,0.6950307,0.0865795
44,-0.4764424,-0.4491752,"('prejudiced', 'unprejudiced')",-1.2418044,-1.2088957,-1.4657516,-1.4854062,-1.0613328,-1.0478257,0.0135071
45,0.23074648,0.3225474,"('incompetent', 'competent')",0.21725853,0.19653761,-0.3978169,-0.39588186,0.0167294,0.0410677,0.0243383
46,0.9955592,1.0595349,"('uncompetitive', 'competitive')",0.35176185,0.34633774,-0.8481154,-0.91183525,0.1664019,0.1646791,-0.0017228
47,0.20943873,0.2919852,"('stupid', 'smart')",1.0192448,1.054562,5.720179,5.9223557,2.3162875,2.4229676,0.1066801
48,0.3124107,0.2740459,"('unintelligent', 'intelligent')",-0.07156235,-0.091996245,0.4387499,0.4385132,0.2265328,0.2068543,-0.0196785
49,-0.38606375,-0.32041734,"('unable', 'able')",-0.87574446,-0.85414034,0.015147759,0.18599497,-0.4155535,-0.3295209,0.0860326
50,0.33381048,0.3842451,"('clumsy', 'skillful')",-0.63309,-0.6574585,0.030039303,0.06106733,-0.0897467,-0.0707154,0.0190313
51,0.98942125,0.93930143,"('uneducated', 'educated')",0.15832037,0.05881255,0.5245828,0.4698161,0.5574415,0.48931,-0.0681315
52,-0.12099539,-0.314321,"('irrational', 'rational')",0.2935568,0.11357836,0.26491418,0.13651906,0.1458252,-0.0214079,-0.1672331
53,-0.13698086,-0.20621203,"('uncreative', 'creative')",-0.29296234,-0.35704634,0.69139826,0.6529925,0.0871517,0.0299114,-0.0572403
54,0.0695637,0.024139568,"('incapable', 'capable')",0.04038868,0.010353517,1.3588374,1.4565783,0.4895966,0.4970238,0.0074272
55,0.28455776,0.3761862,"('incompetent', 'clever')",0.06781346,0.08425446,-0.19133939,-0.13573326,0.0536773,0.1082358,0.0545585
56,1.2383988,1.3032023,"('impractical', 'practical')",1.4983363,1.5422214,-0.80462784,-0.7220316,0.6440357,0.7077974,0.0637617
57,-0.6219567,-0.7021783,"('unimaginative', 'imaginative')",-0.7347626,-0.7554746,-2.8594275,-2.9012039,-1.4053822,-1.4529522,-0.04757
58,0.36961943,0.29285267,"('undiscriminating', 'discriminating')",1.1334218,1.0724666,0.12802511,0.06920783,0.5436888,0.4781757,-0.0655131
59,0.5303172,0.45747957,"('foolish', 'wise')",0.061467394,0.044791397,0.7707386,0.81161857,0.4541744,0.4379632,-0.0162112
60,1.0220913,1.1663926,"('inefficient', 'efficient')",1.9715544,1.9896932,-0.3140479,-0.19497876,0.8931993,0.9870357,0.0938364
61,1.1101002,1.0508013,"('illogical', 'logical')",1.9564426,1.8472102,0.53154755,0.4135631,1.1993634,1.1038582,-0.0955052
62,1.0351605,1.1836948,"('incompetent', 'brilliant')",0.89638346,0.9481052,-0.240825,-0.055715024,0.563573,0.6920284,0.1284554
63,1.881838,1.9565347,"('unperceptive', 'insightful')",0.8015858,0.7444038,0.8587804,0.9473586,1.1807347,1.216099,0.0353643
64,1.0536535,1.0700824,"('shy', 'confident')",0.053990602,0.060935825,-6.653011,-6.7305474,-1.8484556,-1.8665098,-0.0180542
65,1.0872793,1.0548898,"('insecure', 'secure')",0.74347866,0.6642568,-0.43608913,-0.429112,0.4648896,0.4300116,-0.034878
66,0.6818005,0.66412127,"('inactive', 'active')",-0.8775327,-0.87297213,1.3057654,1.2616241,0.3700111,0.3509244,-0.0190867
67,0.67171556,0.6788769,"('doubtful', 'determined')",0.17193739,0.17852062,-0.70399064,-0.70479906,0.0465541,0.0508661,0.004312
68,-0.0554548,-0.12989806,"('dependent', 'independent')",-1.8434832,-1.9181391,-0.34193534,-0.33632788,-0.7469578,-0.7947883,-0.0478305
69,-0.14534366,-0.099166535,"('lazy', 'industrious')",0.5939383,0.60319436,-0.27454504,-0.28634647,0.0580165,0.0725605,0.014544
70,0.79781055,0.87926084,"('lethargic', 'energetic')",-0.14438444,-0.1136567,0.18407333,0.2457369,0.2791665,0.3371137,0.0579472
71,1.3525767,1.4042506,"('diffident', 'self-confident')",1.6097937,1.6409487,0.53175,0.5523359,1.1647068,1.1991785,0.0344717
72,0.72943896,0.75851566,"('unambitious', 'ambitious')",0.5097337,0.55943006,-0.93472713,-0.867933,0.1014819,0.1500042,0.0485223
73,1.2493905,1.2087008,"('helpless', 'self-reliant')",0.69368047,0.661199,-3.0664258,-3.073362,-0.3744516,-0.4011541,-0.0267025
74,1.5216366,1.585907,"('undedicated', 'dedicated')",0.88167113,0.8435038,-0.08517455,-0.1161049,0.772711,0.771102,-0.001609
75,-0.8848086,-0.8890798,"('meek', 'impulsive')",-0.9877314,-0.98982567,-0.4185045,-0.37993166,-0.7636815,-0.7529457,0.0107358
76,1.1509143,1.2234327,"('anxious', 'daring')",-0.22179073,-0.21055737,-0.14502096,-0.10365038,0.2613675,0.303075,0.0417075
77,0.089215904,0.120591536,"('unmotivated', 'motivated')",1.1179292,1.0882022,-1.2902036,-1.2061143,-0.0276862,0.0008932,0.0285794
78,-0.47751492,-0.28438768,"('nonresilient', 'resilient')",-0.030730963,-0.00027103722,-0.16285872,-0.06213093,-0.2237015,-0.1155966,0.1081049
79,-0.28715402,-0.35253266,"('wavering', 'unwavering')",-1.3196385,-1.3782905,0.19026582,0.22951922,-0.4721756,-0.5004346,-0.028259
80,1.6181135,1.650888,"('dominated', 'dominating')",0.45105156,0.4350463,-0.971806,-0.9070134,0.3657863,0.3929736,0.0271873
81,0.9815047,0.9568122,"('submissive', 'aggressive')",0.9322851,0.8876107,-0.77618015,-0.7134363,0.3792032,0.3769955,-0.0022077
82,-1.1087897,-1.0623667,"('poor', 'rich')",-0.013770409,-0.018010866,5.997865,6.1721644,1.6251017,1.6972623,0.0721606
83,1.4226633,1.411656,"('powerless', 'powerful')",0.70613194,0.6988515,-0.83582586,-0.858708,0.4309897,0.4172665,-0.0137232
84,1.5212574,1.4662938,"('inferior', 'superior')",0.38340333,0.37027776,0.91104376,0.80914676,0.9385681,0.8819061,-0.056662
85,-0.10846953,-0.1927559,"('insignificant', 'prestigious')",-0.14892931,-0.17503966,0.81604886,0.76704043,0.1862167,0.1330816,-0.0531351
86,0.32250017,0.26901805,"('uninfluential', 'influential')",0.24093695,0.15689564,-0.0038763694,-0.097954795,0.1865202,0.1093196,-0.0772006
87,1.5785707,1.5752063,"('unsuccessful', 'successful')",1.1191432,1.0875502,0.74908346,0.8286945,1.1489325,1.163817,0.0148845
88,0.015328206,-0.1451361,"('low', 'eminent')",-0.16927446,-0.28211066,0.24916974,0.27448007,0.0317412,-0.0509222,-0.0826634
