,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1931482,0.018810028,"('unsociable', 'sociable')",0.21948326,0.037107393,-0.67089975,-0.8171078,-0.0860894,-0.2537301,-0.1676407
1,1.4874568,1.2360649,"('unfriendly', 'friendly')",0.49718618,0.3107198,2.062032,1.9588071,1.3488916,1.1685306,-0.180361
2,0.94406426,1.1016876,"('unlikable', 'likable')",1.3590845,1.463403,0.3314989,0.4646181,0.8782159,1.009903,0.1316871
3,-0.19828774,0.033791825,"('repellent', 'pleasant')",0.30867633,0.36149022,0.2353686,0.27063993,0.1152524,0.221974,0.1067216
4,0.3542542,0.1590238,"('disliked', 'liked')",-0.12547497,-0.29594913,-6.5371723,-6.712918,-2.1027977,-2.283281,-0.1804833
5,0.5060103,0.4536777,"('distant', 'outgoing')",-1.0601431,-1.0726285,0.083511025,0.11364039,-0.1568739,-0.1684368,-0.0115629
6,0.9678347,1.0315859,"('distant', 'open')",-1.1540954,-1.126914,0.6249845,0.6561062,0.1462413,0.186926,0.0406847
7,0.5217548,0.58072937,"('insensitive', 'sensitive')",0.39256302,0.44871187,1.1489217,1.0997151,0.6877465,0.7097188,0.0219723
8,0.7122226,0.65709215,"('unaffectionate', 'affectionate')",0.3955136,0.38507116,1.2634447,1.1579736,0.7903936,0.733379,-0.0570146
9,1.0912712,1.0488452,"('unaffectionate', 'caring')",0.53352267,0.45233443,1.5280341,1.4679862,1.0509426,0.9897219,-0.0612207
10,-0.6613093,-0.45738426,"('unsympathetic', 'sympathetic')",-0.09465806,-0.15780446,-0.30403775,-0.36094168,-0.3533351,-0.3253768,0.0279583
11,-0.36480194,-0.297648,"('unhelpful', 'helpful')",-0.2642612,-0.27440712,1.7235482,1.8134506,0.3648283,0.4137985,0.0489702
12,1.9017682,1.9479054,"('unsupportive', 'supportive')",1.3943692,1.5010258,-1.389762,-1.4234285,0.6354584,0.6751676,0.0397092
13,0.10318491,0.112559006,"('impolite', 'polite')",-0.35763216,-0.41942278,-0.63022375,-0.5769502,-0.2948903,-0.2946047,0.0002856
14,0.7938404,0.7698222,"('antisocial', 'social')",1.0155885,0.9535169,-0.5912114,-0.6690993,0.4060725,0.3514132,-0.0546593
15,0.5873396,0.36838332,"('boring', 'funny')",-0.7453407,-0.85197127,0.47704926,0.444206,0.1063494,-0.0131273,-0.1194767
16,-0.94550776,-0.95892805,"('unpopular', 'popular')",-0.61418605,-0.53472716,0.30584365,0.33301273,-0.4179501,-0.3868808,0.0310693
17,0.43008417,0.46704596,"('nasty', 'nice')",-0.8909784,-0.8263358,-0.38825637,-0.33706793,-0.2830502,-0.2321192,0.050931
18,0.17045042,0.20009086,"('disagreeable', 'welcoming')",-0.2831853,-0.10454007,-0.47249782,-0.47556627,-0.1950776,-0.1266718,0.0684058
19,0.46324006,0.5221286,"('inhospitable', 'hospitable')",-0.9813638,-0.95123714,0.22940816,0.29818615,-0.0962385,-0.0436408,0.0525977
20,-0.18912718,-0.17656967,"('rough', 'thoughtful')",1.1888181,1.2528818,1.178175,1.0851616,0.7259553,0.7204913,-0.005464
21,0.3529799,0.44471315,"('immoral', 'moral')",0.12380919,0.14948238,-1.0815452,-1.0742298,-0.2015854,-0.1600114,0.041574
22,0.59281915,0.5102917,"('untrustworthy', 'trustworthy')",0.95894915,0.8869644,-1.1119832,-1.1700057,0.146595,0.0757502,-0.0708448
23,-0.43524465,-0.38994294,"('insincere', 'sincere')",0.36369815,0.3271173,5.8881063,5.8816805,1.9388533,1.9396183,0.000765
24,0.42022884,0.49184048,"('dishonest', 'honest')",-0.16705664,-0.14606883,0.5616213,0.46696362,0.2715978,0.2709118,-0.000686
25,1.4196966,1.339735,"('egoistic', 'altruistic')",0.37162012,0.35429865,1.7012494,1.6016254,1.1641887,1.098553,-0.0656357
26,1.2358155,0.98534286,"('hardhearted', 'benevolent')",1.640276,1.581375,1.7947359,1.6979584,1.5569425,1.4215587,-0.1353838
27,1.2624141,1.2279736,"('hardhearted', 'softhearted')",0.3005627,0.38809222,1.7940195,1.6548731,1.1189988,1.090313,-0.0286858
28,-0.12517342,-0.25719154,"('disloyal', 'loyal')",0.059985004,-0.033850934,0.8602326,0.7209444,0.2650147,0.1433006,-0.1217141
29,0.8666976,0.8221837,"('unfair', 'fair')",-0.26448882,-0.33442402,-0.31484568,-0.4807454,0.0957877,0.0023381,-0.0934496
30,1.3247367,1.4275565,"('intolerant', 'tolerant')",0.534495,0.44705635,0.8832993,0.8707643,0.914177,0.9151257,0.0009487
31,0.12927413,0.04784505,"('evil', 'good')",-0.59154075,-0.60836977,-0.46027163,-0.5783063,-0.3075128,-0.3796103,-0.0720975
32,-0.048134968,-0.07956432,"('unkind', 'kind')",0.5303357,0.48119995,0.86876225,0.73277843,0.450321,0.378138,-0.072183
33,0.78438497,0.72578824,"('wrong', 'right')",0.4364292,0.40682352,0.05244722,-0.04064634,0.4244205,0.3639885,-0.060432
34,0.20823845,0.31950402,"('mean', 'honorable')",-0.31175032,-0.17558438,5.7470074,5.9511905,1.8811652,2.0317033,0.1505381
35,-0.052639045,-0.17101783,"('corrupt', 'incorrupt')",-1.2569944,-1.3716406,-0.037991155,-0.2309966,-0.4492082,-0.5912183,-0.1420101
36,0.40945643,0.28965592,"('hostile', 'amicable')",-1.2130272,-1.3378985,0.36050084,0.20493807,-0.14769,-0.2811015,-0.1334115
