,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,0.36112696,0.28332686,"('unsociable', 'sociable')",-0.35349402,-0.41759366,-1.2188069,-1.2599081,-1.0174737,-1.0575886,-0.5571619,-0.6129408,-0.0557789
1,1.6292773,1.5413077,"('unfriendly', 'friendly')",0.69645846,0.6977626,-0.1882744,-0.23420173,2.7595603,2.6777112,1.2242554,1.170645,-0.0536104
2,0.23869455,0.2592198,"('unlikable', 'likable')",0.717396,0.8201838,0.43790138,0.50295204,0.42894545,0.47917724,0.4557343,0.5153832,0.0596489
3,-1.7146963,-1.6719962,"('repellent', 'pleasant')",-0.97919047,-0.96870196,-0.07288687,-0.11168225,-0.53914446,-0.5441267,-0.8264796,-0.8241268,0.0023528
4,0.8524497,0.77783763,"('disliked', 'liked')",0.31559867,0.26289472,0.026335245,-0.06558265,-5.751862,-5.8391104,-1.1393696,-1.2159902,-0.0766206
5,2.439914,2.3943021,"('distant', 'outgoing')",1.3116429,1.3356925,1.6308335,1.6139063,1.0476263,1.0034962,1.6075041,1.5868493,-0.0206548
6,2.2434175,2.1989517,"('distant', 'open')",1.3297338,1.3786993,1.1029614,1.0556537,1.5820463,1.515918,1.5645397,1.5373056,-0.0272341
7,0.20179537,0.21258515,"('insensitive', 'sensitive')",-0.9481563,-0.93673295,-1.6611075,-1.6387548,0.43713138,0.40330267,-0.4925842,-0.4899,0.0026842
8,1.6554427,1.6049658,"('unaffectionate', 'affectionate')",0.88643897,0.92852163,0.23804277,0.23842886,1.738663,1.6586246,1.1296468,1.1076353,-0.0220115
9,1.8610831,1.8296309,"('unaffectionate', 'caring')",0.623634,0.60780126,0.16307703,0.1511522,2.0849214,2.0371757,1.1831789,1.15644,-0.0267389
10,-1.1376929,-1.1182475,"('unsympathetic', 'sympathetic')",-1.2284329,-1.2867811,-2.348957,-2.3911216,-1.2129717,-1.2108349,-1.4820137,-1.5017463,-0.0197326
11,-1.185398,-1.1842752,"('unhelpful', 'helpful')",-1.952377,-1.9722801,-2.0600405,-2.0468352,1.3116359,1.3443686,-0.9715449,-0.9647554,0.0067895
12,1.7896724,1.8299862,"('unsupportive', 'supportive')",0.36706042,0.4392557,-1.0585089,-1.0397063,-1.5044248,-1.5248613,-0.1015502,-0.0738315,0.0277187
13,-0.49820966,-0.5045015,"('impolite', 'polite')",-1.2236457,-1.2573197,-1.2660336,-1.237894,-1.2959392,-1.2974191,-1.0709571,-1.0742836,-0.0033265
14,-0.5372984,-0.5805963,"('antisocial', 'social')",0.17203133,0.16740976,-0.98025024,-0.9665668,-1.3861564,-1.4131625,-0.6829184,-0.698229,-0.0153106
15,0.14890252,0.1005178,"('boring', 'funny')",0.43352064,0.4330289,0.09731378,0.15975432,0.7090332,0.7115216,0.3471925,0.3512056,0.0040131
16,-0.3933102,-0.42599258,"('unpopular', 'popular')",0.77900994,0.8399799,0.5636705,0.5549376,0.97403866,0.9002496,0.4808522,0.4672936,-0.0135586
17,0.3285531,0.36283165,"('nasty', 'nice')",0.5237306,0.5336325,0.32571027,0.41594046,-0.23131305,-0.20636708,0.2366702,0.2765094,0.0398392
18,0.5671281,0.55517936,"('disagreeable', 'welcoming')",0.80913025,0.8873961,-0.61151034,-0.64712626,-0.2551826,-0.38122597,0.1273914,0.1035558,-0.0238356
19,1.7994951,1.8076493,"('inhospitable', 'hospitable')",-0.013102956,0.011761941,-0.035876937,-0.05653295,0.5761319,0.5501481,0.5816618,0.5782566,-0.0034052
20,-0.2956906,-0.30094758,"('rough', 'thoughtful')",0.6079699,0.6455926,-0.3676242,-0.42182532,0.6997097,0.64645797,0.1610912,0.1423194,-0.0187718
21,-0.4336661,-0.46529996,"('immoral', 'moral')",-0.53322107,-0.5942803,-2.1458046,-2.1993506,-1.4761938,-1.4707482,-1.1472214,-1.1824198,-0.0351984
22,-1.1450208,-1.2070546,"('untrustworthy', 'trustworthy')",-1.1665777,-1.2226808,-1.6902626,-1.7458757,-1.7575485,-1.8318398,-1.4398524,-1.5018628,-0.0620104
23,-1.1658221,-1.1928449,"('insincere', 'sincere')",-1.2434754,-1.2611822,-2.2056406,-2.255907,5.255941,5.206915,0.1602508,0.1242452,-0.0360056
24,-0.3856802,-0.4144429,"('dishonest', 'honest')",-0.7962926,-0.8155994,-1.7685734,-1.7358354,0.6735125,0.6141544,-0.5692585,-0.5879308,-0.0186723
25,1.8617793,1.8218629,"('egoistic', 'altruistic')",1.5910617,1.5969926,1.7334306,1.7906256,2.1652465,2.1072872,1.8378795,1.8291922,-0.0086873
26,1.0443593,0.9735736,"('hardhearted', 'benevolent')",3.0277915,3.0183249,1.5007081,1.4824249,1.9112301,1.8866584,1.8710222,1.8402455,-0.0307767
27,-0.02509457,-0.051274166,"('hardhearted', 'softhearted')",-0.60078174,-0.5384756,-1.1367561,-1.0973114,1.6120756,1.4663063,-0.0376392,-0.0551887,-0.0175495
28,0.92367524,0.79801637,"('disloyal', 'loyal')",-0.09245454,-0.19283473,-0.8492774,-0.9425899,1.2376194,1.1644715,0.3048907,0.2067658,-0.0981249
29,-0.30319512,-0.31182885,"('unfair', 'fair')",-0.19189915,-0.18676826,-0.58419406,-0.58700716,-0.30411988,-0.4160267,-0.3458521,-0.3754078,-0.0295557
30,-1.7889999,-1.7646924,"('intolerant', 'tolerant')",-0.90178216,-0.95817727,-1.5897499,-1.5658778,0.1798515,0.12278663,-1.0251701,-1.0414902,-0.0163201
31,1.1635193,1.1589684,"('evil', 'good')",1.1388931,1.2249494,1.952546,1.9684683,0.06120134,-0.01584854,1.0790401,1.0841343,0.0050942
32,-0.30945286,-0.35821953,"('unkind', 'kind')",-0.3383705,-0.38956374,-1.7112247,-1.6905261,0.33832073,0.2594725,-0.5051818,-0.5447092,-0.0395274
33,1.459719,1.4051634,"('wrong', 'right')",1.2017941,1.1776522,0.81868565,0.7648253,0.3809147,0.3337248,0.9652784,0.9203414,-0.044937
34,0.14172146,0.17123617,"('mean', 'honorable')",-0.0393956,0.013759464,-0.10314674,-0.09536132,6.039868,6.020934,1.5097617,1.5276421,0.0178804
35,1.4798118,1.444941,"('corrupt', 'incorrupt')",1.2137166,1.1933393,2.109413,2.0585876,1.3525865,1.2203413,1.538882,1.4793023,-0.0595797
36,1.5449001,1.4643706,"('hostile', 'amicable')",0.7048862,0.6832705,1.5030122,1.409007,1.6082252,1.457946,1.340256,1.2536485,-0.0866075
37,0.6579912,0.6745825,"('fake', 'genuine')",0.124786615,0.16524568,-0.20623136,-0.21667245,0.44722673,0.42663878,0.2559433,0.2624486,0.0065053
38,0.79714936,0.79862463,"('untruthful', 'truthful')",-0.82006484,-0.8221936,-0.4660557,-0.49280554,0.48516643,0.503198,-0.0009512,-0.0032941,-0.0023429
39,0.96641135,1.0297024,"('exploitative', 'cooperative')",-0.39813086,-0.3574437,0.2859512,0.36548075,-0.35584298,-0.333032,0.1245972,0.1761769,0.0515797
40,1.3540344,1.3209848,"('stingy', 'generous')",0.31224805,0.31414574,0.41528174,0.34399563,-0.9946301,-1.1345158,0.2717335,0.2111526,-0.0605809
41,0.035709083,-0.012947794,"('unforgiving', 'forgiving')",-0.7310101,-0.6978708,-0.8237134,-0.8968433,-0.29175174,-0.38943878,-0.4526915,-0.4992752,-0.0465837
