,mead_male,mead_female,tuple,johnson_male,johnson_female,nutrition_male,nutrition_female,co_male,co_female,average_male,average_female,female-male
0,-0.061438896,-0.20018762,"('unsociable', 'sociable')",0.048442774,-0.19545597,1.3974671,1.3028561,0.06411775,-0.19319803,0.3621472,0.1785036,-0.1836436
1,0.39881554,0.26522633,"('unfriendly', 'friendly')",-0.26390526,-0.4692961,1.2346717,1.2689769,1.6632178,1.5395648,0.7581999,0.651118,-0.1070819
2,0.9656396,0.9451957,"('unlikable', 'likable')",1.111345,1.1340427,1.1553853,1.1016951,0.9935596,1.0115987,1.0564823,1.048133,-0.0083493
3,-0.7561588,-0.8081418,"('repellent', 'pleasant')",-0.84447813,-0.90381336,-1.380323,-1.234464,0.5357552,0.54550445,-0.6113012,-0.6002287,0.0110725
4,-1.4407048,-1.3916602,"('disliked', 'liked')",0.3932319,0.3948162,0.08952592,0.19229448,-6.729494,-6.859357,-1.9218602,-1.9159766,0.0058836
5,-0.06836256,0.061373882,"('distant', 'outgoing')",-0.086440176,0.09575106,0.609669,0.7710411,-0.78377,-0.55775887,-0.0822259,0.0926018,0.1748277
6,-0.42596677,-0.25748703,"('distant', 'open')",-0.07183671,0.1745261,0.47587457,0.6510753,-0.5519021,-0.31013346,-0.1434578,0.0644952,0.207953
7,0.24408878,0.26604956,"('insensitive', 'sensitive')",-0.42748767,-0.42063797,0.24950409,0.32798967,0.37165713,0.35640848,0.1094406,0.1324524,0.0230118
8,-0.0057611912,-0.013614699,"('unaffectionate', 'affectionate')",0.05081459,0.054404642,0.52052075,0.47664917,0.6319246,0.64276314,0.2993747,0.2900506,-0.0093241
9,0.6146838,0.55932766,"('unaffectionate', 'caring')",-0.051433846,-0.086012274,1.3831167,1.4003344,1.2237424,1.2296603,0.7925273,0.7758275,-0.0166998
10,-0.25937995,-0.24012873,"('unsympathetic', 'sympathetic')",-0.3500111,-0.41585055,0.44051996,0.4698183,-0.08397901,-0.16770999,-0.0632125,-0.0884677,-0.0252552
11,-0.23048976,-0.3302569,"('unhelpful', 'helpful')",0.31788844,0.2583815,0.24867597,0.22634095,2.2800107,2.2218053,0.6540213,0.5940677,-0.0599536
12,0.56758904,0.64316547,"('unsupportive', 'supportive')",1.3209858,1.399434,2.1936355,2.3695862,-1.8988602,-1.8505318,0.5458376,0.6404135,0.0945759
13,-0.04732172,-0.17843676,"('impolite', 'polite')",-0.20814565,-0.31673247,1.5057971,1.399317,0.03159965,-0.10173175,0.3204823,0.200604,-0.1198783
14,-0.16826288,-0.22421432,"('antisocial', 'social')",-0.3475461,-0.41985098,0.5334438,0.53312284,-0.00588106,-0.15087512,0.0029384,-0.0654544,-0.0683928
15,-0.3504064,-0.36824578,"('boring', 'funny')",-0.21545936,-0.17376064,0.23769161,0.17664441,0.64797676,0.6732973,0.0799507,0.0769838,-0.0029669
16,-0.2206836,-0.21020988,"('unpopular', 'popular')",-0.62088525,-0.6677998,-0.6777687,-0.6093877,0.13936377,0.12290335,-0.3449934,-0.3411235,0.0038699
17,-0.48238623,-0.46649852,"('nasty', 'nice')",-0.109984435,-0.059556246,-0.32760715,-0.19585052,-0.15724412,-0.07209961,-0.2693055,-0.1985012,0.0708043
18,0.2639503,0.28304607,"('disagreeable', 'welcoming')",-0.1632806,-0.10227204,0.3835166,0.46654868,-0.590754,-0.53193593,-0.0266419,0.0288467,0.0554886
